group,AHR,BACH1,CEBPA,CEBPB,E2F3,E2F4,ESR2,HEY1,HIF1A,JUN,MEF2C,MITF,MYBL2,NFAT5,NFATC1,NR2C2,PAX5,RELA,SMAD3,SNAI2,SPIB,SRF,STAT2,TAL1,TBP,TCF12,TCF7L2,TP63,TP73,VDR,ZEB1,ZFP42,ZKSCAN1,ZNF263
healthy,0.459822990277197,0.483403128115496,-0.407893084589236,0.12616198132305,0.0648536631164722,0.25307534027547,0.555248098236013,-0.440399034277062,0.220897895567133,0.435495641138289,-0.247948157614585,-0.240517545908192,-0.351632438903239,-0.430421927443078,-0.0084943927180981,-0.169325387020311,0.159881589706175,0.295983329933234,-0.237296273988871,-0.237490737221764,0.630060680185178,-0.491824010725065,0.363901318133524,0.432162532773555,0.294149108556214,0.815661237631312,0.211626233073902,-0.277289906959636,-0.274923270235971,0.354608694406173,0.558786516543349,0.469347444605962,-0.0637552102148824,-0.443276710424231
healthy,0.557891765745451,-0.447957722285079,0.500387516254877,-0.123126270835329,0.642508650799177,-0.462016671573956,0.688496218969218,0.593629166388504,0.578181962898579,0.224816601860725,0.179744025288471,0.65853799830778,-0.163616781433072,-0.581037563794723,0.524592468773027,-0.0816026468431352,-0.538634165042369,0.557894285849428,-0.104378248079997,0.183021000493172,-0.476196779707878,-0.460896840755478,-0.537057936931859,0.671351563905686,0.311769364828886,0.126622365849924,0.555527455888712,-0.478251375247655,-0.473730244094946,0.773079696490737,-0.340558257245017,0.414346966308323,-0.418839794754829,-0.508754778402774
healthy,0.638499585121849,0.465545149413909,-0.531068840687691,0.51034517331844,0.618758378982712,-0.590196029901338,0.307273029949068,-0.506008035666871,-0.369292243594763,0.530918755587425,-0.333281471914442,-0.469546062373645,-0.400587258149263,0.114922981283687,0.702375084597818,-0.637361455550034,-0.479022337187976,-0.550498804774637,0.814059596586865,-0.174519730565127,-0.392518527963782,-0.580297510624595,0.449615026025723,0.622236454502998,-0.537368156494375,0.497452901058082,0.542258981360102,0.551427799370672,0.175672149449767,-0.596197446656549,0.682699836412581,-0.800690099130643,0.160350410115559,-0.495412178998035
healthy,0.355391425205595,0.247678229555833,0.458721669366513,-0.441891190784829,0.271691869768292,-0.28715050021227,0.323627916187829,-0.360810387293027,0.0553542628182493,0.362478459621625,0.0527752532325637,0.228339738503487,0.394066010410747,-0.0036271065332335,0.214247014873988,-0.569424545653385,-0.35850827052998,0.391643064108505,-0.248042103350492,0.399258231233646,0.208271829501236,-0.26042386848283,0.0812424414339522,0.240918103718875,0.587821021235612,0.187242173045674,0.0501318600733657,0.21197188190351,0.317801270685796,-0.334511503675481,0.090242120202873,0.213381571177598,-0.0253499897926524,-0.441555074852279
healthy,0.700173697568258,-0.0252179303538338,-0.0058606712977052,-0.233605429277198,0.406268812795056,0.17901173473517,-0.0232334931333845,-0.530874828552333,0.33005360808345,0.169806054421307,0.427103826274711,0.609580778998416,-0.200071136157836,-0.536205472494207,0.367191635944232,-0.653131652366378,0.145289316338515,0.503183241151673,-0.648100167396326,-0.025800613966225,-0.461846903434784,-0.339581620827291,0.328133162544408,0.355215331840111,0.31710610402716,0.423732307335725,0.344360015703111,-0.293985665715942,-0.311234375343329,0.0073223101691127,0.491524254086725,0.2915541422294,-0.262696973728016,-0.341303375617576
healthy,0.286883453102394,0.617974314353545,0.116103419353477,0.0528064807942999,0.197807360397053,-0.322245625186518,0.163573998121041,-0.353634471752161,0.0481492105819165,0.250125410464843,0.136048677563207,-0.0550187638383753,-0.402718394942677,-0.299347822715596,0.182460576532701,0.413099053196882,-0.514195004593184,-0.001620428262351,-0.323274907051085,-0.665814669537697,-0.0876961607905607,-0.423673808650599,-0.378722597365025,-0.0762770116805719,0.27349393406378,0.405257242983012,0.292373074444073,0.357185600442507,-0.321361207837646,-0.0255344074949538,0.588457726540861,0.541647715797185,-0.507014824979111,0.522888646494693
healthy,0.408242350330708,0.0251343524175843,-0.0889621430737144,0.103395102882882,0.404991780997415,-0.293940021445747,0.23049365972268,-0.38949228887145,0.480182093346959,0.0169867625863675,-0.113019163940836,0.244371754906118,-0.568440126385688,-0.294980635601747,0.32030548650119,0.057567474900283,-0.211360225468299,0.362287939344877,-0.473204276506381,0.394026671102889,-0.180287806427444,0.13415110437734,-0.266152513301241,0.275184776354329,0.4144043930602,-0.242024433476601,-0.288436300000499,-0.502126352139777,-0.252806172383488,0.397779188816951,0.041742493871642,0.143738880010178,0.443900771939923,0.0901250045548074
healthy,0.378177343323648,-0.0786186766351277,-0.0096717868933842,0.2115675927256,0.0088368760644318,-0.141381696347316,0.487570404159462,-0.24025736143903,0.430779361292136,0.526599888429438,-0.0400077589268155,0.144311662278965,-0.16580434977116,0.116230595499512,0.504885229905963,-0.15078685959684,-0.39743900230609,0.255372477522102,-0.33465329451876,0.495124913006389,-0.0133471000225048,-0.368002284275988,-0.604664696952286,0.283868234768377,0.183895118023751,0.196360897441729,0.336522915945451,-0.160066644098543,0.0490313594000995,0.475076200045976,0.279651663755529,-0.017472815372258,-0.176562580208105,-0.568933510986472
healthy,0.274563872686689,0.22161616182231,-0.232442347032368,-0.321979116075122,0.441060353647398,0.201232458657177,0.334497373676727,-0.311799695264238,0.352933771414161,0.438945938578403,0.219682486227298,0.244358281381912,-0.450288114648178,-0.482901845434152,-0.319392544174027,-0.396372473171201,-0.390966681178112,-0.476391004890276,-0.289038147880761,0.371812971756061,-0.292525533334164,-0.39072705111301,-0.184202149672662,0.307794861864327,0.426924335080566,-0.350093878903327,0.295024953231597,-0.439387860859599,-0.429094756923074,0.274761672218511,0.445501189913418,0.410401274435025,-0.45058505679371,-0.177036287904466
healthy,0.686999175484062,0.189807280999651,-0.121398036797426,0.547377802871315,0.344340724480367,-0.430553965238891,-0.543824015170693,-0.0526260995643942,0.694712979832833,0.559718698712832,-0.321934374505535,-0.56079289876493,-0.605078571871298,-0.646544526668987,0.375675168186797,0.410457452572422,-0.534867981508601,0.331969271369445,-0.608221242523964,0.101437606270352,-0.47677648862239,-0.368702629288311,-0.242310489033399,0.677357223672402,0.335131224600828,0.417958667952128,0.637802296473171,-0.501203203417878,-0.318161275886043,0.329311769621433,0.49520747748228,0.494206407048355,-0.537539940319673,-0.497369483852025
