group,AHR,ASCL2,ATF2,BHLHE40,CDX2,CEBPD,E2F3,E2F6,EBF1,ETV1,ETV5,ETV6,FOSL2,FOXA2,FOXM1,FOXP2,FOXP3,GLI2,GMEB2,GRHL2,GTF2B,GTF2I,HIF1A,IRF1,IRF4,JUN,KLF5,MAFK,MAX,MITF,MNT,MYBL2,NFATC1,NFE2,PAX5,PAX6,PBX1,PRDM14,RELA,REST,RUNX2,SIX5,SP2,SP4,SPDEF,STAT2,STAT3,TCF12,TCF21,TCF4,TEAD4,TFAP2C,TFAP4,VDR,XBP1,ZBTB7B
healthy,0.568664011215042,0.592595309600579,0.713313820371418,-0.602254679729204,0.534529614316036,-0.798689817535516,0.699661350691549,-0.6319338601485,-0.776856645555519,-0.209148057702031,-0.787464222014794,0.440686256718682,-0.666871020428327,0.163915008511408,0.819667904281719,0.699348651591568,0.74582374985535,-0.647708493550673,0.40135651834057,-0.758631373018223,0.566513692642618,-0.261007891010618,0.661840043099567,0.717004641100005,-0.179154077268098,0.341237561553289,0.0246525994489843,-0.631988678458703,0.71015451808231,-0.788407338166416,-0.55048840845018,-0.51623914209704,0.737133193177062,-0.814390484476311,-0.741071325279099,-0.655062401637521,-0.748581907131162,0.545900607396455,0.201298606097045,-0.566246513360195,-0.630464211987556,0.541220781093333,-0.667498253686461,0.55803595732217,-0.488228924390264,0.507770264336532,0.816665898251058,0.192099641040499,-0.769496758939927,0.730519513838483,-0.585451700477123,0.0509630993870196,0.320806173003389,0.683898350131641,0.759387274330457,-0.685211324527369
healthy,0.34170207056599,0.442260392679368,0.431534956897581,-0.0664607349926414,0.375422481867989,-0.333720155255714,0.42870231990198,-0.416078967500371,-0.0994491870444795,-0.348987621461438,-0.241958999617446,0.131374453723937,-0.465267470443592,0.0987774154249693,0.492773735393591,-0.11121541581133,0.470333586279359,-0.34706226445947,0.425523701106966,-0.46538700437242,0.440774534816908,0.395643648947717,0.42546066588949,0.567037376033738,-0.346009045640981,0.316717537904452,0.124333277552504,-0.0691051076682856,0.460053474246498,0.391239855920628,-0.469593666729661,-0.0399221965384551,0.463934540937288,-0.467860068813301,-0.429997454164951,-0.222635081259575,-0.439467039438395,0.267887572029832,0.219874669420754,0.370291130406743,-0.293892576261355,0.461517004439523,-0.0202149541630165,0.43830153509391,-0.454197800245218,-0.201373444784195,0.41132388580751,-0.112868375246197,-0.435514006462355,0.410970332015855,-0.208171799460791,-0.368953347059258,-0.0391715985381585,0.301836566892534,0.43547213399243,-0.425197911286869
healthy,0.571213309469627,-0.649755756229944,0.725477869536527,0.442532979663691,0.244254058788212,0.0405117420735045,0.659008794633219,-0.627862968694476,0.0912713996031308,0.485157675447473,-0.23982218738613,0.296744950115682,-0.657003510369838,0.680676489578299,-0.233663911686461,0.710161630301377,0.653445967906356,-0.632816236732097,-0.357657542929718,-0.699672713312846,0.667155025212996,-0.13375925954631,-0.493916116206828,0.634688567694298,0.699856613106928,0.594147375138837,-0.591023919521943,0.693463301728108,0.50945564880678,-0.582711023835274,-0.7055241737021,-0.544001632318292,0.558023186700355,-0.657247163392584,-0.644845480214214,0.779581245773179,-0.462418494318026,0.765499748770285,-0.220283071005098,-0.157779110508491,0.306011530058892,0.592990946567605,-0.391833738235313,0.611921924700648,0.0266656595340954,0.409102231927105,0.718273770291108,0.619843820258704,-0.626943090939731,0.597163066612753,-0.273150852744744,0.480742470556079,0.543186299039688,-0.65615796904061,0.702027994300701,-0.630254518282296
healthy,0.680136948286985,-0.662069511332525,0.665960335359322,-0.713039616266916,0.577090535974804,0.338580306471382,0.610462017112329,-0.661643189885023,-0.58087312305613,0.605583801090309,-0.602437110324386,0.353045219482435,-0.557079899193681,-0.569296766910374,0.683974338971299,0.761811441586984,0.634116667416134,-0.502900541898066,-0.451767669103873,-0.63681410361844,0.625473752688735,0.687506209283488,0.354563174981794,-0.507658434049861,-0.417805817022354,0.491888644456603,-0.641902794380931,0.248838087446959,0.591268655507301,0.547409636765486,-0.615790517097648,0.488599432963715,0.584356952444043,-0.67287050454888,-0.683368458859896,0.366987279261147,-0.618581553681722,0.684094417421732,0.656179293163922,0.162933429537262,-0.594962155204145,0.635031094743763,-0.497968422145629,0.651323655762763,-0.345007980349946,0.498353710767358,0.651357564597352,0.66805538868226,-0.66236728734677,0.685837491042484,-0.378892661541326,0.571528253185993,0.538380669888117,-0.332421844470167,0.712000781556412,-0.586141679257263
healthy,0.160650314399662,0.360352908135232,0.517523300451464,-0.336758745025968,0.31956280140981,0.31041889481487,0.551623954934387,-0.569671398195016,-0.382215246098799,-0.570690141688765,-0.594766617955629,0.190236139273583,-0.563028336723854,0.473106178953011,0.670081922071833,0.614539194452779,0.5579214078531,-0.267168654773826,0.544296174299119,-0.590853047226413,0.514733280798347,0.390384914167614,0.485963502459096,0.185915288822495,-0.076963184056625,0.474334591491566,0.067325218440959,-0.295174445536903,0.492142936393447,0.0844652452830251,-0.144507209608381,-0.543099313950686,0.581287280952896,-0.545453896138494,-0.454193442740754,-0.361615265140618,-0.530809412617768,0.637421224199962,0.399331177757426,-0.500084142036454,-0.507766787826398,0.532333616162689,-0.5209717350009,0.584221311353549,-0.418364831703751,0.169990549325142,0.472609307390748,-0.118178146194521,-0.600423414860988,0.572548638963859,-0.534184430134656,-0.250891313086254,0.0098965577967941,0.48490687047475,0.574959903023266,-0.479213790705955
healthy,0.673311340946027,-0.820227659800869,0.800125940317248,0.319455959788084,0.843320217864702,-0.551512969954398,0.486988219929535,-0.290699883821145,-0.093649947354855,0.570709404254232,-0.464508268845035,0.503854199602614,-0.702632246918174,-0.227743634161624,0.32910089220159,0.414119132897897,0.64175659600591,0.352900195578958,-0.165624012404555,-0.0809621525448674,0.767228485452468,0.586002636719825,-0.0112523621651712,-0.857576159136519,0.555747071572391,0.38126379255105,0.0237699293858697,0.117445357793591,-0.4012957930428,0.234341103432991,0.53764986158094,-0.50185747598771,0.436291541830438,-0.20629566571822,-0.760586070435073,0.817342638370755,-0.68613574251166,0.179597538673768,0.0738525848915847,0.258808576641083,-0.715969808576259,-0.184683486045231,-0.590475623208443,-0.182860882958248,-0.496030100758532,-0.545949252841686,0.494866466010959,0.298914338239003,-0.0639181594052339,0.722326977362954,0.0462944723128862,-0.41765250556206,0.834997115068649,-0.224346514349594,0.287975534585495,-0.620105486946598
healthy,0.542324248927786,0.130778442427876,-0.617587964116526,-0.762091691034718,-0.443969167064823,-0.411275689138483,0.556937986528608,0.245367103065456,-0.141568681722627,0.233749251791127,-0.591864894906616,0.151740153770915,-0.727997141107496,0.070783046369166,-0.15424736931176,0.721134822485375,0.494863851829846,-0.485247932661489,-0.515487269225028,-0.528549557987177,0.698154134889757,0.41955375067249,0.728090776039492,0.208516579356394,0.700226616817763,0.512256001076397,-0.480055940406912,-0.0266143270534032,0.545116252741062,0.168243849906958,-0.52407708761787,-0.239866805931103,0.458728319283538,-0.356178004119506,-0.607478411942623,0.007740847292831,-0.561609592939926,0.800429586221156,0.440484609952682,0.355108753605743,-0.808017899189284,-0.257893472078577,-0.647299795129995,0.495699446511001,-0.722225216370878,-0.746474290522269,-0.31857581197018,0.359080471262694,-0.422163446841672,0.726429295368289,0.514832040449746,0.005349488799179,-0.328296585002477,0.371792384150277,0.5781814656624,-0.498444201360896
healthy,0.636215375734518,-0.641645802537911,0.678027283488758,-0.841369109071188,0.757078255762705,-0.269463976719468,-0.0672993567565502,-0.380569667918315,-0.182409010237908,0.760489652861542,0.81186544732172,-0.109606489544126,0.319725897681661,-0.489012414364624,0.778338171502705,0.68109352374618,0.390326142137217,-0.076433609458614,-0.833651469474686,-0.413388050183118,0.461279710410619,0.293123401178503,0.664752884172197,-0.863360173376175,0.698318902085656,0.710888236118208,-0.782622924643635,0.771425489520685,0.694713794514595,-0.0074383290025607,0.0181472768477297,-0.520721925404506,0.128309937486808,0.207405572913111,-0.826047657112192,-0.082265494197194,-0.731362131420326,0.199455276575531,0.604552875852717,-0.801547340342378,-0.0281391131186528,0.145020694223925,-0.815238919023757,0.128770248695901,0.286910526989417,-0.721782982677183,0.797979902950105,0.754291632360839,-0.768356594995923,0.719190069747541,-0.647824936905617,-0.667918149018845,-0.310560661512762,0.832092393674005,0.703638462183998,-0.611854305912853
healthy,0.80636309990351,-0.0412521544079263,0.687925397880382,-0.851834056124744,-0.418339615464374,-0.464458243157597,0.661371078526189,-0.839675845597514,0.483932998187962,-0.389894096617671,0.153761855420667,0.148104624309886,-0.750280362959064,-0.315742630774121,0.52299689896104,0.716428730004101,0.39369497294305,-0.121889076290625,-0.500021697705417,-0.188646531456935,0.694208386880048,0.599219062766671,0.804369265265931,-0.313258890405903,-0.211723674580583,0.676687587985961,-0.534585627609911,-0.544963412259355,0.151930549036309,0.167544474348184,-0.718070440188021,-0.729306622388511,-0.0470729386162546,0.0400774416696957,-0.802141102987302,-0.213815532563762,-0.185143010698698,0.307060571633109,-0.583178681644972,-0.73644921463843,-0.670174220010151,0.409651256545001,-0.675064596282244,0.668236992950381,-0.723958833979431,0.310265711979878,0.618377864319614,-0.852826346572824,-0.412564225831222,0.359836738784924,-0.206114038446033,-0.0647622942596017,0.59376083231015,0.662825031200962,0.699633189326031,-0.794933282410236
healthy,0.553108192924484,0.686796662028222,0.548660271263678,-0.6720564312929,-0.128420893919308,-0.118242284127606,0.564491290078876,-0.574809059840744,-0.536583368754761,0.240217258343863,-0.668124220109768,0.124935053607801,-0.662918974559034,0.129760740664743,0.651875162665238,0.661708724596273,0.658513729921759,-0.109776251511234,0.505371184243609,-0.709219068842082,0.599850773034237,0.605014484986032,0.483984336802511,0.30859283402495,-0.672687751092194,0.6331920141347,0.237042332070275,-0.696048292306238,0.691102747065841,-0.623264009230448,-0.602933783562825,-0.65748855882128,0.550269407493865,-0.709934826649417,-0.68097974928836,-0.621020551711414,-0.625804549247883,0.68786428926339,0.294079228744311,-0.0527632498124684,-0.451725236633451,0.692053420156147,-0.502558515670136,0.661048955613535,-0.604117929661901,0.100252154847187,0.678382057531544,0.203822177035357,-0.681002169505776,0.700569847912042,-0.662949028434944,-0.536758403671484,0.279609158055645,0.624102821612709,0.688940056902041,-0.670264645977688
