group,ARID3A,ASCL1,BARX2,BHLHE40,CEBPA,CEBPB,CTCF,E2F1,E2F4,E2F8,EPAS1,ETV6,FOXA2,FOXH1,FOXM1,GMEB2,HNF4G,HOXA1,HOXA6,HOXC6,IRF1,IRF4,KLF4,MAF,MEF2C,MITF,MNT,MXI1,MYB,NANOG,NFYB,NR2C2,NRF1,ONECUT1,PGR,PPARG,RBPJ,RUNX2,RUNX3,SETDB1,SNAI2,SPIB,SREBF1,STAT1,STAT5A,STAT5B,TCF12,TCF4,TCF7L2,THAP1,TP63,USF2,ZBTB33,ZBTB7A,ZNF143
healthy,-0.0581914457144192,0.204361776108117,-0.145137262256721,0.466095235491713,-0.266902600759889,-0.367745535179121,-0.124860599534616,-0.383923230046806,-0.0582334997811324,-0.239171018041879,0.0064920479052013,0.131888026062722,-0.392877834122874,-0.200769305513389,-0.357613702611228,-0.0547960273490064,0.292657596941624,-0.0390177617994177,0.365262808103338,0.131100258181323,-0.347661832132954,0.402796652854699,0.123071479183456,-0.259364571447071,0.437333444884015,0.318186568729329,0.0375349927417696,-0.200596250823684,-0.468244377309436,-0.133726198682012,-0.190882358108496,-0.491452923218988,-0.303082672957745,-0.214849362472014,0.306332205739786,0.434147077517724,-0.130173246197784,0.0853291801285526,0.274774630423344,-0.369911721735789,0.176339589671237,0.220911601471136,0.332550192290479,0.488179503156301,0.0598873064379933,-0.365866391625311,-0.123211268094602,-0.278409193999715,-0.31511290548353,-0.406511530358909,0.180282463259219,0.170617168804654,-0.0447633111055292,-0.0358687203359539,-0.0189701458641693
healthy,-0.210927991893856,0.371121679008273,0.354650953929863,0.439082913431093,0.0336459953983108,-0.368250933549206,0.263314813129868,-0.412773447136434,-0.365786415285907,0.19562571148868,-0.272977951439272,0.129597919380402,-0.397494377866589,-0.279281100108424,-0.0984725627620108,-0.0010169580713423,-0.302166632994469,0.377680085511086,0.338705679817554,0.41391260310687,0.0142302362967819,-0.33783147992674,0.38124619520547,-0.075573387676649,0.428906867220363,0.0766103887896415,0.0253590381905999,-0.431595673585225,-0.0030378139094677,0.0929194117804152,0.132660948729366,-0.456064542106663,-0.0919590268105049,-0.306757394701989,0.4263743319254,0.353472229115912,0.224060839332803,0.258545086456904,0.411459916703642,0.0787306193213681,0.447784890910909,-0.295233938852581,-0.161505730482829,0.369845454494939,0.211630080246371,0.277655480120646,0.43331530190384,0.116902333524296,0.0562149775362288,0.240264345407534,-0.314692434891306,-0.198194647533479,-4.73274402837154e-05,0.420842969669727,-0.180131923053286
healthy,-0.451894743081193,0.162921306728058,-0.342883110361797,0.0784382831264421,-0.112053932753679,-0.0532526061271093,-0.190478771551709,-0.327622661473561,0.0188141067940267,-0.12728758766346,0.029978012008055,0.274452330849199,0.0031284573501631,0.159461948477891,0.263477024946417,-0.211835749983017,0.198206136002523,-0.329839460807662,0.3822876795109,0.307603961789478,-0.286188566804435,-0.330717602681062,0.323741889802531,0.191308722135237,0.173439694821564,0.105658219564252,0.21676158149217,-0.383023235760436,-0.227613426801645,-0.196485830035981,-0.305191935658292,0.403396411258428,-0.297201554698119,0.0272524111184113,0.225930329434159,-0.153055631311125,-0.134065896142419,0.213726950405784,0.168396462134728,-0.280577737294846,0.252618362794367,0.388799657737581,0.227497729834605,-0.339832005239188,-0.0181968985058654,0.0867694115370059,-0.289051356650905,-0.271114066233111,-0.506416418067716,0.0628307433370859,-0.0977414983752381,-0.343672065211505,0.0742479131884561,0.329093963329371,-0.291703865839603
healthy,0.137432876192237,0.120757819871425,-0.186273439539098,0.0481438211886253,-0.209377278867897,0.132538230957442,0.0823683345786414,-0.0277884651539969,0.0228980160976356,0.16429797839285,-0.242181786464157,0.326317737443206,0.123133053772916,0.131215395891135,-0.171900801881068,0.283610554290522,0.0400238085235618,0.295552755893881,0.374295945382357,0.407544276932201,0.306363646063744,0.292808299029825,0.358875390244751,0.352253684877808,0.225013163142504,-0.219511015835481,0.0537901391375271,-0.260499368254498,-0.308050951139697,0.0069219426128637,-0.366505407413595,-0.0782443059702993,-0.258742160820982,0.118740782081727,0.297217830730041,0.036735464467125,-0.0936213308491058,-0.0570089474927682,0.317982843776703,-0.238541703521963,-0.099953622122917,-0.23949190707947,-0.0747938658495479,0.149719870580159,0.417175857634027,0.240239050908439,-0.238659244047634,-0.100366158066433,-0.393526379310199,-0.200250312387482,-0.107395802592427,0.0549881005508029,0.217931500941785,0.230457596021231,-0.108705105322782
healthy,-0.488089618480766,-0.40553537101075,0.0212583699003683,0.470088480591705,-0.538450784810638,-0.505707388374145,0.0569993833685328,-0.447826961405166,-0.0281571432502773,-0.227165257269325,-0.219025605613572,0.41971544064719,-0.133214564707203,0.172675324916364,-0.0954487469429727,-0.343539281782591,0.0840535213031823,-0.0451533989472459,-0.0727160057093393,0.319457109593202,0.342394504876708,0.416016713413197,0.414582370067316,0.244639067607864,0.234313248163345,0.308398249550226,-0.326825115357481,-0.454621952944921,-0.147744520885421,-0.402520296556468,-0.343055726151998,-0.106387597902449,-0.506828460838541,-0.368341305230928,0.303709893975026,0.095145873497013,-0.0770542928946095,-0.0366991820790422,0.426605538770544,0.0093938797553577,-0.470802352255531,0.128621529654605,-0.403841551745583,0.288755739542482,-0.0016094845103476,0.0885615797839539,0.421477763180984,-0.123238695986163,-0.260510827816395,-0.500902264891333,0.199086768693348,0.394151452047246,0.266893441231717,0.446757009665437,-0.430964107373259
healthy,0.161567100481263,0.104798263731793,-0.103896407309119,0.067693718122289,-0.170575050469991,-0.275201363546068,-0.0843555951379686,-0.138250096235105,-0.384687936205616,-0.150346435675978,-0.181854093584315,0.23137871289391,-0.424053668318574,-0.137824819098952,-0.0211952180685304,-0.0863252439041608,-0.369897349350596,-0.185419769938848,0.0778158092938342,0.104168839417969,-0.0090136109156658,0.209285884097909,0.0666457390230504,-0.0791160534497092,0.364256235657733,-0.394701054533621,-0.391028174375216,-0.322500884761433,0.122551284414606,-0.0184266709883339,-0.0528610281231738,-0.0953201029993473,-0.302909478055782,0.370508729459807,0.264008649567536,0.285015288007473,0.0084439801426158,-0.0821825068099728,0.0463523773771937,-0.1604830329728,-0.0504020629848523,-0.50053420647111,-0.119138099279443,-0.294201911002655,0.372996706848681,-0.24466738507092,0.0128531346107831,-0.192935711871706,-0.349981854577793,0.0371600934550742,-0.239869749491691,-0.0344329419031056,0.397621739025253,-0.126750276970232,0.0434829950359293
healthy,-0.0126945256902202,-0.0386475431965859,0.102911623535849,-0.113900006009292,-0.0577041161481527,0.130877048297526,0.0326724807281149,-0.0462920576298604,-0.325366367634546,0.111707164126628,0.0425855936878343,0.180661897284389,0.180973341264377,0.0197968729178598,0.0832641055966118,-0.27532921233264,-0.231213593437503,0.20964820217451,0.167621826332934,-0.0780420771171776,-0.167485421207949,0.122106544090446,0.083524829316519,0.0512684705519647,0.217157174806376,0.261857479593259,-0.119637870325298,-0.0051374227690006,0.080895793197156,-0.0175796421441782,0.164655230695413,-0.0487126011056552,-0.358715909877023,0.17990821580267,0.385316420065278,-0.0253778281739543,-0.0996648793979641,-0.0725759438966713,0.123627720231097,-0.189639383318779,0.0032083262387596,-0.0651375479671314,0.0260773361012883,0.0252174658197399,-0.114407208610105,-0.0723260117214622,-0.232728294651335,0.0834093597882488,-0.210332817770161,-0.03819192417943,-0.150702842555176,-0.214664759642892,-0.0098544069565614,0.253396476888123,-0.0941586016311808
healthy,0.17472266843148,0.293532469487597,0.103867856169626,-0.188269231532308,-0.231430567027949,0.336587108940639,0.340980409239938,-0.259076600608953,-0.171084931531107,-0.127605143879576,-0.0378776574877202,0.346108414296391,-0.0393737026695854,0.128181875099773,0.3471991474391,-0.0325983250301696,-0.18049770037587,-0.0857087214102731,-0.387034961047375,-0.0592810267804705,-0.0408999622075481,-0.119852784268885,-0.449858224868337,0.0782908669297782,0.328237363964465,0.141292962929469,-0.184413552499882,-0.125451846985376,-0.139010986620214,0.241664798264886,0.0324764962474616,0.0266862293147184,-0.257623499689562,0.217054054930695,0.381662684936042,0.0508611906330455,0.115570269941943,0.0812878140850977,0.164218757451033,0.0403825860929844,0.251158394346518,-0.22813009596036,-0.1671532820534,-0.0300955436380291,0.0614787505366821,-0.117410942830159,-0.0256204958676637,0.0218988642831011,0.0179761104026202,-0.0420734653037628,-0.395785519139969,0.294759243918928,0.183432531722968,0.446026420800881,-0.292743828781741
healthy,0.64390091328464,0.490924976545119,0.120699196856886,-0.182492197152236,-0.580282957512407,-0.559036121875752,0.161673535872411,0.284445959907619,0.611173330103196,-0.286404212385543,0.430746844061968,0.378604594937973,-0.538420122748325,0.136646873001991,0.256732831210068,-0.454783046222437,-0.39745579731204,0.157092266456891,-0.409857036715239,-0.481084090000224,-0.577962454737951,0.510345830414575,0.37197149951572,0.393245652585786,0.552759209563164,0.59850362522734,-0.340672814304217,-0.384111638588528,0.526733151220042,-0.108433457960407,0.0832782371354055,-0.454992892407046,-0.472929096594396,-0.322769028816849,0.441079957553415,-0.257726189680911,-0.450938140108635,-0.0128484906859016,0.397945820752913,-0.394376292478897,0.508646535131382,0.0683819048639972,-0.303895549905923,0.503941054402619,-0.312060051589679,0.326245104302092,-0.245738213239952,-0.446609036260754,0.0928736289997156,0.416186289833942,-0.138664620133232,0.452420465545026,-0.227115903791358,0.485442805342222,-0.353514815213121
healthy,0.0773633565596194,0.309936375123772,-0.219246156762307,0.305226185234968,-0.16884129131596,-0.20530309032833,-0.232649946634208,-0.263266284920995,0.0716722915237339,-0.171077347320119,0.227898250430776,0.176788011657273,-0.226880393384883,0.19112974673079,-0.113909747846421,-0.379341329768487,0.160671567979614,-0.245704316392742,0.279570030312571,0.167703381236624,-0.254246953001588,0.289350068644508,-0.0188256456661796,-0.147713244548193,0.399488624900525,0.231464484684628,0.16934521762918,-0.110433832893341,0.268043092932321,-0.199599602650745,-0.390416891665188,-0.288986561736498,-0.272812919302002,0.388958307114345,0.372149055764373,0.183831311469952,-0.328499227638014,0.121580777850483,0.380804451736339,-0.373093235038929,0.259943966084127,0.332000995467096,0.0917730813817164,0.368009488318479,-0.239743983609873,0.112334406065035,0.0882302817816197,-0.315562609701431,-0.28931322975884,-0.393888646235909,0.164620570411678,0.22103577123637,-0.0496558796109935,0.171900030428601,0.0595953775980295
