group,KMT2A,MEF2A,E2F6,RUNX3,XBP1,ZNF263,CEBPA,E2F4,PAX5,ASCL1,KLF9,EGR2,MYC,ESR1
healthy,-0.105787127587746,-0.037828028523731,-0.0704133878367,-0.0251396839496454,0.0463387995382606,0.0348626080578397,0.0699579380877258,0.15500425532015,-0.0811657140421055,0.0256108388623773,-0.0679476771267365,0.0405821431499728,0.0687343630567827,0.0434618990862765
mild,-0.0303902502263992,0.0518547864422392,0.030933384692647,0.0469746198452975,-0.0496883770338488,0.0123067069115249,0.123086603570664,-0.0235148879773524,-0.0125675493455973,0.12665834468333,0.0652339732589079,-0.0261282916890653,-0.0669453447646873,0.0352370933405739
mild,0.103474623586761,-0.009540204538138,0.117495938558481,-0.0025863205031227,-0.15812707358437,0.0391618580789419,0.0284915586166182,0.0598544181955016,0.102691503119766,-0.0156078239125013,0.107014538454918,-0.0725282561929118,-0.0578632016872719,0.0229573179437346
mild,-0.0248098246720324,0.022197414437292,0.109410232523578,-0.148303327726947,-0.189599680525936,-0.0247807145386345,0.131405099141934,-0.0727910709058332,0.117641632373025,0.0415664165575718,0.11307329841331,-0.14769217800757,-0.124992797236392,-0.122683311779167
mild,0.144494325526589,-0.135215186929332,0.0301562019207442,0.0034699691373072,0.0213470335647463,0.0214672997926796,-0.191494012373457,0.218141191916827,0.185993274752671,0.0146542845482825,0.185623600332493,-0.0902072153258759,-0.106050848548923,0.129648325072524
mild,0.0279075862597203,-0.0885223657799657,0.157839631529627,-0.0749688026265138,-0.110389787914846,0.11115366169716,0.103236091797021,0.120115183879249,0.114378853603226,0.11209731361589,0.156764701979066,-0.111835638179975,-0.0030450105152672,0.13609839135754
mild,0.0296514040265853,0.0020518610656117,0.032010548633424,-0.01355269102395,-0.154467558687942,-0.0605758190425133,-0.0435797448065798,0.114456705219055,0.0164093492580217,0.0146156471826912,0.088618357583083,-0.0250420051380013,-0.100734775015141,0.0300581028311503
mild,0.0322669879571506,0.0063842091182276,0.0403113893869112,-0.0124522699498125,-0.0188000640821441,0.0177705131172653,0.112103534080945,0.006149166936535,0.0744123684519166,-0.108069746779643,-0.107881050943636,0.0291088155439854,-0.0521793643357554,-0.107021988321816
mild,-0.313661563333527,0.098342390727255,0.179916925065477,0.212985476485665,-0.159724860349946,-0.141271986713745,-0.165059223927408,-0.164699003121333,0.0852393589062776,-0.0727695277209789,0.0678277485376378,-0.214493901111104,0.0439982979482637,-0.0206627438547189
mild,0.111350529702127,0.0258593531796861,0.188978000316772,-0.143205816746596,-0.204718933406428,0.0189236073029123,-0.0163699227275222,0.168575232403157,0.144214737492684,0.104287249832963,-0.206581196782232,-0.0251877965679202,-0.198676092405701,0.0686071115219292
moderate,-0.0826741787840713,-0.0593782495826316,-0.0832103797035452,-0.0406520326949168,0.0344120945320247,-0.0239161616082938,-0.0513144279936485,-0.0108160528756556,0.0019663368046974,-0.094901160347835,-0.115997865479552,0.0439508687995008,-0.0921865431555136,0.0576664081397143
moderate,-0.061590223021534,0.041562850552232,-0.0362972614605824,-0.0549173259092366,-0.157196016535287,0.0269640795498293,-0.0989383837888305,-0.117492857459278,0.1115491754694,0.0779700730233379,-0.0484648331031201,-0.126871374172615,-0.0146445880901208,-0.0477640728035994
moderate,-0.0376842082261803,-0.137183282766503,-0.0863095134366705,0.0653393086142142,-0.222682895394267,0.193126683303533,0.153400960402179,0.216126555512642,0.112139123112566,0.0111694723758037,0.077252639467168,-0.195829377506178,0.163555851154625,0.13205769202629
moderate,0.008741852488345,0.0231233432092601,0.0852039650557357,0.0268162342497276,-0.0240428947301105,0.0201879910470331,0.0696142780299613,0.0362139920529896,-0.0121219197922387,-0.0017083727727481,-0.0646091665469048,0.0057643579144442,-0.0933597853039489,0.0771934234292894
moderate,-0.0377128519157853,-0.0727818007100011,-0.0205404529249687,-0.0240654435677299,-0.0862898876942913,0.0889398761168068,0.0645170011882445,-0.0454857028979016,-0.0404252947427474,0.0515431395712201,0.127774985638647,-0.0664271451273167,-0.143876691941952,-0.0382147291043376
moderate,-0.136183242401918,0.117909230776418,0.115974285081992,-0.0527636450453925,-0.104008433433064,0.0960201164601749,-0.142723148171086,0.057275116760621,-0.0236522257724099,0.183490327421654,-0.0683459161225215,-0.0749381622056419,-0.0438302397620748,-0.0505199244170819
moderate,-0.0875288641381163,0.134414752928526,-0.0990506514337869,0.139569336337005,-0.0717584887552127,-0.0516701245292707,-0.116283490016305,0.0121205265434853,-0.0752436685285828,0.206008572617691,0.153296805835373,-0.0545799089454153,-0.151028032036488,0.0229533536087939
moderate,-0.0709755348854696,-0.13710821903623,0.0569076758083863,-0.0721003320162202,-0.093061869296797,0.0521326286992297,-0.0818575523783462,0.0597331364786945,-0.0182921178307196,-0.0598993946838178,0.0272189759840174,-0.0512233170633876,-0.0071546757210334,-0.130042709726882
moderate,-0.005886127503844,-0.0402976456406667,0.113499727136469,-0.0998429404107807,-0.122591320841354,0.14236521572726,0.0640348427343082,0.134516916414346,0.091889513865347,0.0909936325575425,-0.0659682527965798,-0.0963213720830717,0.0697183634052107,0.0140511385372895
moderate,0.0748762950427116,-0.0372160858504185,0.105353670235643,0.0721397701574308,0.0550063980020784,-0.107600027971361,-0.0977995853774406,-0.0388395832585117,0.0158880140497695,0.0348421106319741,-0.032551521836902,0.0690595481879892,0.0357586361897364,-0.0419430084066309
moderate,0.0586996728024628,-0.115188073523999,-0.0643603510145554,-0.0347816769291484,-0.079518288439598,0.184549667173016,0.0721885480707008,0.177644085541959,-0.0632739498876611,0.0869545225359795,0.132994815398702,-0.134313026127748,0.0302683241624643,-0.119249034332068
moderate,-0.137815583967203,0.044640977116514,0.0185085485244933,0.247584698067113,-0.116046247053271,0.164538367458584,-0.144945964236046,-0.0592061393991828,0.143387058329921,-0.0087769169803415,0.0491608818147456,-0.0409328104049036,-0.0472330040965203,-0.216766327461416
moderate,-0.0686977536974162,-0.120375137493287,0.162543225311687,-0.103350285598351,-0.105392580586756,0.169270697391271,0.114339386393682,0.0197312289040782,-0.0945588555623055,-0.169618051879057,-0.131273851421904,0.0782757735735459,-0.0309548873535283,-0.209307597352347
moderate,0.147490706949008,-0.0596837463936059,0.110095564406157,0.0143183430166698,0.0580419446132568,0.115540982661697,0.0002616417179839,0.142015854000194,0.0722098436420858,0.121633964169247,0.0997803396746409,0.124819452085702,-0.155235301801332,0.0257455450496173
moderate,-0.0409716451119684,-0.224507340898865,0.0732894265623174,0.0353505318687003,-0.256734908326486,0.116420361014564,-0.153465747069503,0.0585811995976653,0.205415380681686,-0.0462580754684519,0.0897298184510021,-0.242181214641506,0.0059947774978979,0.0036634132624172
moderate,0.0564511614514003,-0.0881250160281148,-0.102321046619634,0.0017534386522364,-0.115519943823948,-0.022693239783534,0.106248352679764,0.140267511632699,0.136144860727707,0.0107964471719848,-0.0049827513413237,-0.0561829267390528,0.0100191496251171,0.0737295587591551
moderate,0.14986986853087,0.0882254522677187,0.0657268279362079,0.136261829620682,-0.0297108849539104,0.209336998568392,-0.0665433102708192,0.131680456520919,-0.0274882385985797,-0.31711266673708,0.111585919063541,-0.0283954411925922,-0.324506367878282,0.0728030081695056
moderate,0.0174300778601097,0.0220528637841093,-0.0139065697552198,-0.0713787679397183,-0.0997062439183611,-0.0494990836144071,0.046152264052146,0.096115128640573,-0.0479731435220994,-0.0436272401825666,-0.0485137893022389,-0.0148725376559388,-0.0517661986392272,0.0799282010366296
moderate,-0.0025848066224607,-0.02103335480978,0.10719886470646,-0.0888682645193059,-0.103373752880465,0.0314794220890104,-0.0711337513105669,0.0665665720216477,0.038051188465944,-0.0983400707388734,-0.0806600357544261,-0.103709613777797,0.0311620732096414,0.0136497042164607
moderate,0.0966150450832128,0.0428792750648354,0.128661355527124,-0.0807458383140224,-0.101881333781221,0.0306167175760377,-0.0227926316579398,0.0014621348172386,0.0440873323543395,0.0382876060094326,0.0117949547086913,-0.0288526935977668,0.0547065214002043,0.0462343500443679
moderate,0.0920487328169287,-0.117197634081134,-0.0476288237616347,-0.0886400952058725,-0.141108320077257,0.132402437036869,0.055111174587921,-0.0894610114057059,-0.116488676167904,0.174113155779827,-0.0657270226160104,-0.20312636988715,0.100119240066876,-0.035424703110331
moderate,0.0923041153531701,-0.0415953162058783,0.11594718688614,-0.0016987920799744,-0.150436057773526,-0.0379120262673163,0.097234867122256,0.0563219850786247,0.0373175756471787,0.115743259081607,0.136212646202242,-0.101955699503885,-0.0823346563298078,0.0757081082722096
moderate,-0.0541558459707391,-0.0420065297215957,0.110827568049708,0.0625958577013387,-0.0400174823710723,0.027287579327722,0.0017740152045209,0.0628216414546414,-0.0098162174650158,-0.037791899659946,0.0939045381593082,0.15758630819796,-0.0902489916772651,0.013052451262354
severe,0.228676602068903,0.355348978974398,0.313101224841396,-0.304098767165404,-0.312817682867349,0.367895711325978,-0.399368870445195,0.328908689894516,0.307217728879921,-0.268230707448459,0.380725985651605,-0.30962783565932,-0.187563015832088,0.303106370256239
severe,-0.0310509450386796,-0.0699184599798109,0.0271713588586928,0.123867272993915,-0.108688061466127,-0.0969436989509531,-0.028728970599669,0.0675681619168977,0.126389200963258,-0.0778344439264242,0.0910709549723617,-0.0753670998945359,-0.0193564771192552,-0.0079471211755393
severe,-0.0238863418636543,0.0046344622679622,0.0754043177726302,0.0292078901073901,0.0125965762225137,0.043461556036181,0.193583105605668,0.0195078528023528,-0.0184435431536056,0.0161128397455897,0.0065609974549349,0.0207338297395172,0.0078947525843775,-0.210005807654057
severe,0.0590517763526415,0.0325561980790359,0.0577627437219959,-0.170444776833681,0.0121158235073704,-0.0036612859593126,0.0650907317441113,-0.0350746862019358,-0.0369919868374339,-0.0718987738311764,-0.03225831238708,-0.0090340606214992,-0.0649607452603487,0.111328007239159
severe,0.0741312356598529,-0.0679835998925944,0.137959337804691,-0.0741864025588545,-0.105515888823705,0.0212494722080192,0.0302294174343889,0.0653883037773419,0.0027853154340357,0.0283852084329506,0.0357399776791031,-0.0877631807249935,-0.0443084187032905,0.0407119455320833
severe,0.0660545211149875,-0.0771833106314765,0.0994970002882002,-0.0285629077350266,-0.09296544997383,-0.0116196890466747,0.0930405834675774,0.0127836423514503,-0.0171286574570727,0.130235221107225,0.0934133769775373,-0.0307480743919756,-0.0709465463745415,0.0990731597961496
severe,0.067347118603976,-0.173614557398381,-0.0040392454839707,0.0568231808219438,0.0158102394771686,0.111657154907053,0.0235237383833055,-0.0439085450350916,-0.065832401547487,-0.083741345380032,0.0473698864212051,-0.0866369490703483,-0.0505027349516944,0.0431846441125125
severe,-0.0590545841692893,-0.143963381186598,0.147371449941954,-0.0503612213965815,-0.118789305296776,0.115035002452071,-0.04975765614891,-0.0288171023914583,0.0293828617415512,-0.0069690594128318,0.083753501951849,-0.123163713469342,0.0535138049847068,0.0067676248647956
severe,-0.137009835256446,-0.0175004493574682,0.0247549641288875,-0.0396781362663208,-0.0321767737902137,0.0981494551302999,-0.106334035898055,-0.0298030581844711,-0.0788263103988805,-0.0950281770444836,0.0343036416912684,0.135595433005415,-0.0454726229076431,-0.0346651390407876
