group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD20,CD183,CD32,HLA-DR,CD1C,CD1d,CD366,CD58,CD39,CD244,ITGB7,CD62,CD41,CD303,CD98,CD38,CD45,CD71,CD304,CD49d,CD305,CD371,CD85j,CD328,CD101
mild,-0.440719852682227,0.619861074187549,0.670678443135156,-0.662821216857516,-0.617880602982658,-0.508048270723165,0.0364896127467933,-0.521947123766599,0.472719731655232,-0.173582132647117,0.49656925092676,0.529406426422016,0.642253875989275,0.344913285623669,0.591849659575335,0.452020308521416,0.342511338966152,-0.394291792986648,-0.328812775899001,-0.755981201367133,-0.731736802858168,-0.145752036530374,-0.19237028905972,0.0020516432908113,-0.672072986077954,-0.173442161166301,-0.561164327493388,0.0409587962557956,0.0868186522303652,0.475831423873648,0.690770415090824
mild,-0.469457676912733,0.329172621795924,0.289200952305315,-0.204666465318031,-0.184038995518542,-0.330408624868805,0.171398185923166,-0.453860507646485,0.145914112927125,-0.402406417112299,0.456687383729946,0.217769441368967,0.200472329475572,0.246405898091349,0.208352562634118,0.208905548787653,0.429487620434266,0.242227503705052,0.142211335956048,-0.565262632250622,-0.350990819563858,-0.289104278074866,-0.31283422459893,-0.0455773510505939,-0.506224022133056,-0.362967914438503,-0.349515052779343,0.0063502673796791,-0.199047818261977,0.0851358008810445,0.340810654913191
mild,-0.782545843954119,0.620869687814831,0.661146759354451,-0.791799499102289,-0.85748205842077,-0.784057971014493,-0.0797929343169705,-0.792538200517949,0.48527976458128,-0.677733860342556,0.624726351650366,0.692493097385184,0.702287553041118,0.356929089492726,0.495992091295344,0.46877531825877,0.524126797726854,0.0255534653738098,-0.0549664322668929,-0.845043856302264,-0.819131300230179,-0.666139657444005,-0.707378129117259,-0.66157131184499,-0.81198588038026,-0.672463768115942,-0.802872585702612,0.107185257302596,-0.680031900467901,0.598123901362919,0.726631249816827
moderate,0.188656860090932,-0.554863175381721,-0.465012796291652,0.286351095748733,0.290045156005312,-0.110171388613699,-0.308080334005606,-0.150195949749083,-0.740757697604381,-0.510122358175751,-0.294442403968463,-0.217156288527202,-0.29871537772286,-0.162856066085958,-0.239242512183705,-0.180934098731585,0.254674335292233,-0.0291051950133114,-0.212660789487569,0.0240915809121336,-0.234533909841104,0.206386903143598,-0.281185843941304,0.0671582641936142,-0.0312437689954233,-0.506117908787542,-0.358461699385062,-0.259176863181313,0.038875383962733,-0.17175710984825,-0.146227479432728
moderate,-0.203228709898185,0.72044513965169,0.708572963389978,-0.705135155709204,-0.7977424268956,-0.580702506553526,0.316351474104508,-0.452789668278138,0.791035815210011,0.413258212777652,0.57796365582372,0.666424352827722,0.45881726139204,0.415921236173175,0.683439442687153,0.500549435512769,0.325584033314414,-0.277554439970253,-0.267983975685333,-0.812961085304506,-0.384583938467923,0.0150986101180026,-0.0752512832035712,0.0395350617322078,-0.711465097934427,-0.197751858891579,-0.744772860472332,0.644323672385968,0.0135457620668546,0.461621237657399,0.643903756846643
moderate,-0.437213008472045,0.176112568820639,0.616058468939979,-0.552469986739722,-0.6263293417083,-0.663366381235547,0.684985799731706,0.337924561975086,0.174924057560249,-0.0135630498533724,0.0817680575025697,0.513061215758688,0.622289488934507,-0.124983562843354,0.470162934350406,0.492101251186948,0.458852473129901,-0.22231945522434,-0.375894489448788,-0.287695973294679,-0.53052953332873,-0.21299605991757,-0.240975940115533,-0.0371427867583725,-0.52205893110968,-0.206763817200533,-0.418408535649397,0.674383056160302,0.18718725795704,0.65594990661274,0.695904284238044
moderate,-0.297821298011488,0.822480076347344,0.866536925116275,-0.568550277097249,-0.644789592741007,-0.592889811395096,0.163121856091314,-0.467909681863033,0.635310023554014,-0.290180072028812,0.675539842563126,0.453116441287877,0.539981813998244,0.141809444855634,0.525066007922376,0.251556330393687,0.531837039357998,-0.237620271925912,-0.34102932964364,-0.673211976022611,-0.515239202252486,0.050187211474688,-0.0846810343952159,-0.274573618354511,-0.558025290500573,-0.164745441830479,-0.545100880272334,0.576093227807505,-0.0215981739410233,0.741697662797847,0.828287412699339
moderate,0.0604122472231575,0.231583988158041,0.513561363399157,-0.348056089809118,-0.271152597151277,-0.288103478489986,0.0714242140584049,-0.36712014028396,0.792526532088565,-0.281412991939308,0.452733678794887,0.526425790719612,-0.0672956680919916,0.462918461157795,0.119998547941813,0.211813107204371,0.32860017536452,0.418106016961176,0.366699283629185,-0.457772405064146,-0.449467564688049,-0.369132290184922,-0.266239924134661,-0.199925953150647,-0.251404272270596,-0.191559981033665,-0.272836907743785,0.0327169274537696,-0.110750963686999,0.370933830596729,0.371315094148256
moderate,-0.0843555183815698,0.432154513776505,0.531470098576527,-0.445300195363165,-0.449337138315934,-0.398315963876225,-0.151783884598168,-0.387154273433021,0.0917912398105925,-0.313727332044889,-0.125077415719414,0.106418003376557,0.0961804433182267,0.214363678099732,0.266143622293963,-0.133290086541576,0.199797582950396,-0.13796167121236,-0.193309973630026,-0.416944814277875,-0.337603846950429,-0.274558393237727,-0.104530463573311,0.178965094180064,-0.40214038092329,-0.183418828239035,-0.388786937613698,0.506537030398058,-0.213145982331415,0.15272885128663,0.147281802461177
moderate,-0.0721627253336049,0.582894829267774,0.786544400671886,-0.653239600750318,-0.745641069217099,-0.392427239171983,-0.0560501742329897,-0.143834832542899,0.434150123241036,-0.0421052631578947,0.202988660451921,0.637018616736635,0.552677074315163,0.563870892766874,0.408311797051616,0.269817635051163,0.404108149560048,-0.362512509898708,-0.539234449760766,-0.45988442636206,-0.397067473694152,-0.684769049468563,-0.34003847016639,-0.0294748843395551,-0.577119272833139,-0.134518113465482,-0.680136791884685,0.244404591939702,0.0667080221514994,0.194994473944187,0.599112897424609
moderate,-0.112810899328487,0.526845334654771,0.51434786252731,-0.373491360967998,-0.508842825478014,-0.214460188437142,-0.0829727284072691,-0.398973783167575,0.273153860225805,-0.106378986866792,0.401910323574673,0.252171777218348,0.471077007985219,0.405901895688928,0.446469766766291,0.523201339154868,0.0384790716288641,-0.549970983442956,-0.272337763247343,-0.65514164607572,-0.523717059771282,0.0407320551651943,0.0977944734611346,-0.0117134527701677,-0.578901326998067,-0.294934333958724,-0.458428978764712,0.404035708493459,-0.221708240775863,0.451522227046175,0.51964319846059
moderate,-0.33554071006143,0.450351078329779,0.520255164769252,-0.311603451847518,-0.495589582003931,-0.233308265208322,0.129271922498755,-0.296445498474757,0.355180846955927,-0.0762032085561497,0.634355216224678,0.489701126667768,0.571707314433037,0.196511426399945,0.214029245434519,0.225197236268374,0.70668207633333,-0.0486994595318862,-0.0740611602900691,-0.621854043302487,-0.467112771959475,-0.312928692795564,0.0110294117647059,-0.201286447904577,-0.693710655990578,-0.189505347593583,-0.399370461333411,0.0745320855614973,-0.156899426040474,-0.0130749521700395,0.49174769467884
severe,-0.470583422924098,0.746463746078802,0.791882714038201,-0.636260384009342,-0.578931762399444,-0.409464636672475,0.0089287402961618,-0.0815461479655957,0.798933111721284,-0.0108597285067873,0.818681928492298,0.778774685113682,0.407989246104608,0.451732886306219,0.643922531263697,0.698054213166265,0.0979522353949837,-0.433260141220021,-0.144410573069594,-0.690047735111388,-0.582878405352008,-0.0765628181829027,-0.301357466063348,0.202915535160574,-0.694810076204723,-0.257828054298642,-0.495433379151524,0.445756691441947,-0.0803293837178491,0.54390819713267,0.85598248626775
severe,0.0830942553139539,0.48998094799887,0.504874929066532,-0.659872872773769,-0.420010692700935,-0.623841862285506,-0.21056229015728,-0.436622505989205,0.357033902931783,-0.186317635116429,0.390176736662237,0.490363345363502,0.557554064634164,0.410001752896495,0.457402621508083,0.471020258508682,0.383766644225051,-0.0227426096121196,0.105683020181099,-0.575267843158056,-0.382366858264091,-0.12243454224335,-0.163011044083714,-0.449399225255933,-0.541624548672507,-0.14196068780953,-0.460404878693607,0.547927999084665,0.0905067315031565,0.38640139392824,0.609128965749502
