group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD141,CD1d,CD366,CD58,CD39,CD370,ITGB7,CD54,CD2,CD226,CD303,CD98,CD71,CD26,CD304,CD36,CD49d,CD305,CD99,CD371,CD328,CD101
healthy,0.480890902302386,-0.0136090543646432,-0.209439023803222,0.491522901931761,0.512568126086784,0.370301164832847,0.147159765943347,-0.292289105737725,-0.0744722711199277,0.418755662941709,-0.26399745464483,0.0115456176745033,0.0895922968691344,-0.4376562312752,-0.0178998867047975,-0.426677551041427,-0.305028341967121,0.130082797346072,0.156297191180912,0.0194398379999065,0.317644510710258,0.570111380939975,0.48004104830631,0.173839183693268,-0.457680541065425,0.368153815250753,0.307042014593069,0.264270613107822,0.55376645243212,0.317664016467626,0.173663545756569,0.0305437721925136,-0.159740731900445
healthy,0.441456582633053,-0.341313771546207,-0.276384090287995,0.641934362304453,0.598381375953748,0.42007848805687,0.60713668644101,-0.475773109658536,-0.484933504927924,0.17563025210084,-0.451402661587205,0.313006499526081,-0.67813472503833,-0.324022935055287,-0.638229934800312,-0.434036032480763,0.203770683243397,0.379098759921008,0.261904761904762,-0.0473721209519991,-0.0654379712104826,0.5113736471504,0.406156126693063,0.294772929780661,0.382654511053553,0.412402282476514,0.0714285714285714,0.246778711484594,0.56890756302521,0.102775608728408,0.152100840336134,-0.387019547537701,-0.510716182351316
healthy,0.0851126076645156,0.122008507692567,-0.219887683061825,0.243088635570686,0.588795653520702,0.0551044983121445,0.242147261903295,-0.0664745071015168,0.01417243568679,0.286818727490996,-0.374211578644952,0.110206134804869,-0.154775965431631,-0.487890310259104,-0.0484658269632706,-0.26641165284258,0.0224368652478728,-0.0522715660804687,0.190396158463385,-0.0745885161074773,0.269999473004502,0.543955134993238,0.203118134187463,0.25430943417368,-0.124273977841772,0.468022956680148,-0.0176206340193404,0.0685234093637455,0.467571954387659,0.276962427364067,0.200288115246098,-0.208198617031243,-0.29487240842133
healthy,0.749546294830307,-0.514631947177513,-0.511485249675234,0.882923337008896,0.835820963525726,0.558425351702392,0.265995459039042,-0.536099474864956,-0.583607853705351,0.601209677419355,-0.664369774813516,0.127049152335736,-0.61060750530026,-0.353123582664828,-0.517505655098658,-0.38111046674353,0.142886901662352,-0.32727339511015,0.499596774193548,0.421774193548387,0.412018390749255,0.781722521453261,0.119588350626923,-0.472734904075753,0.152477496399077,0.778897784153247,0.20330780193869,0.580241935483871,0.787817732512424,0.520958750382251,-0.361436092335449,-0.251333510793472,-0.434748361899409
healthy,-0.144666407246878,-0.159073359073359,-0.0638517013954269,0.257589933987773,0.0229800148578304,0.261261622427891,-0.0636984173285085,-0.173885063748962,-0.0494337528918444,-0.15984555984556,-0.0429749358238605,-0.0843264034075217,-0.240052207861149,-0.228308127587397,0.105786303785292,-0.277178006557971,-0.125534307834546,-0.0162997779805541,0.0028314028314028,0.0064366634471196,-0.0873531874100537,0.0098152406053724,0.0033438282928069,0.235080110167197,0.226394101720925,-0.05858818590744,-0.359082689416359,-0.10965250965251,-0.0185397707291645,-0.0521832397569097,-0.130278068169702,0.122597209558866,-0.186220257537035
healthy,0.324707161655558,-0.257210110902662,-0.393537198073283,0.592444513626545,0.696242510458013,0.277123930799408,0.346508493585588,-0.436258208004239,-0.275149414899821,0.0528334043476808,-0.396440545621771,0.484388940754178,-0.41853906882012,-0.336253851205261,-0.32127726931272,-0.465442882279965,-0.0325060248402167,-0.0643504674813302,0.432972618015867,-0.402858434245742,-0.264320419129305,0.544721220533587,0.525906579472881,0.389775291073325,0.212482209227604,0.629864851355962,0.170666762727788,0.41877291144125,0.498326850589461,0.104741313004371,-0.0460126910960217,-0.331144934404139,-0.363170831327457
healthy,0.535787284199694,-0.247037456696766,-0.404860848692144,0.743890358576542,0.82234546037876,0.750623639278213,0.365227579460708,-0.298516483508581,-0.231816830836271,0.185385458531239,-0.297417754089037,0.12678299386925,-0.260942973928538,-0.559453212566434,-0.0870998135356553,-0.421721633842656,-0.26641652797145,-0.339943271569413,0.368921042301135,-0.101463989071558,-0.0998439096440835,0.787104993296141,0.66893230433272,0.319663864631551,0.0454004934953627,0.715353546464099,0.622003823611398,0.636645962732919,0.898642201787384,0.646681486074302,0.206803317760169,-0.182343575153888,-0.381573006191082
healthy,0.363215983085888,-0.444692500109032,-0.517883416184045,0.744784029439048,0.719024929918396,0.691831216459506,0.367399049118641,-0.417350690035786,-0.334269562373237,0.531267779839208,-0.28773460038759,0.453324036302918,-0.528157981519062,-0.255338084864619,-0.301925505006569,-0.308612066507522,0.033655868090179,-0.142004390707351,0.574256568514089,-0.31478961544429,0.113412251899921,0.719048538381955,0.66272229798464,0.1504703775651,0.277069565996194,0.61536640899179,0.0008292708737488,0.537100026015431,0.692130708410475,0.441347866866489,-0.37509556761032,-0.343588211753143,-0.559286888876466
mild,0.13779472796885,-0.376682803764753,-0.541189462679948,0.376999766462941,0.410492868126041,0.35661275225509,0.482756048225305,-0.159065500893373,-0.232032228049504,0.193597806805354,-0.261872813521157,0.172175863203936,-0.52359088254885,-0.26913687286523,-0.160767119677857,-0.208204757944918,-0.0321028070112109,-0.301228113714599,0.405910456268092,0.11381086121745,-0.0562208192689424,0.4231850205289,0.157673913936539,0.0838381084662035,0.163937340717296,0.537190792251545,0.0199508645934049,0.277213352685051,0.401921470742181,0.174585847674922,-0.441233733496036,-0.0496208914899313,-0.380420069770685
mild,-0.447686147484323,0.642316476970451,0.597045836110219,-0.512856427376396,-0.201966646734546,-0.3785224616103,-0.311408029992418,0.44224409319787,0.212184473045783,0.0740651753309981,0.540653516027662,0.0535690678422198,0.358032255863368,0.403156794011047,0.210429175666908,0.526739113115876,-0.16684501691306,0.303831148817741,-0.0133427766689528,-0.0508640745461815,-0.191163112442125,-0.598699941474911,-0.309778337383342,-0.33384023634126,-0.310295349887937,-0.453238512280655,-0.119804333883092,0.0545280955011311,-0.357423659013916,-0.129014230059973,0.373333839934954,0.336600033049896,0.620485388817622
