group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD27,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD39,CD54,CD41,CD303,CD98,CD18,CD38,CD45,CD304,CD49d,CD305,CD319,CD99,CD371,CD85j,CD101
healthy,-0.255463810560636,0.0890637002308315,0.237540968769225,-0.41170694069197,-0.148407802930237,-0.110286336269348,-0.172880427349247,0.265396049216115,-0.106171132013396,-0.177438840229538,0.32877177211279,0.0090867511775665,-0.244285335113053,-0.127012064086346,0.285045427579238,0.396249978519834,-0.0116279069767442,0.267705437244997,-0.480082619108113,-0.325558337566701,-0.166736950433981,-0.376712183730214,-0.325669196441564,-0.110344162908951,-0.177589852008457,-0.382572938345986,-0.173156734136518,-0.149907086836289,-0.0620658411356086,-0.213141682513594,0.218297163537266
healthy,0.141176470588235,-0.310004445731808,-0.224807343215996,0.508003511260024,0.554067418346089,0.604564829402701,0.405292301084095,-0.26010473929309,-0.304416771538489,0.255742296918768,-0.326858356704842,-0.201195934647488,0.212086745214597,-0.572834301895732,-0.475158305809061,-0.110386571760534,0.433893557422969,0.0090398726432163,0.605423752024673,0.383257116582771,-0.116047680911998,0.0663865546218488,0.428881575391688,0.485117165332254,0.356022408963586,0.477310924369748,0.360354387053518,0.112051917252605,0.152100840336134,0.224854168991024,-0.29642671659784
healthy,0.126819241996415,-0.17961956774748,-0.363658549529101,0.447763509619994,0.280259452886869,0.454912375342368,0.251134639723525,-0.367323547229805,0.313973479782323,0.309387755102041,-0.104372274521264,-0.228345437669998,0.0481991432611887,-0.20864051572555,-0.176018071660944,0.0754977648120667,0.316590636254502,0.219120851614377,0.327197898683077,0.417273591659385,-0.301497030991883,0.301608643457383,0.261203985208853,0.546095891359863,0.209891956782713,0.343770396724733,0.35152751434734,0.149215441837555,-0.337238895558223,-0.0817619309497689,-0.432604743565051
healthy,0.764480712120949,-0.465994182757991,-0.474661548947033,0.859248092650821,0.862847992751702,0.573802281676805,0.296286756865552,-0.497169407098666,0.0408621216679391,0.658467741935484,-0.569840618582333,-0.304169360996288,0.137195438806993,-0.487862935357249,-0.389148052545226,-0.42597142631661,0.573790322580645,0.393528010529403,0.785745538610949,0.118286118133707,-0.206981570576647,0.424193548387097,0.557314248219908,0.793465697821949,0.627822580645161,0.777733020114671,0.508019620068218,0.533333067493469,-0.334812451605382,0.111000965504098,-0.429091784699975
healthy,0.165333036853575,-0.123809523809524,0.125643670487776,0.10688379003642,-0.169678016682817,0.285977308353462,-0.0927538357590563,0.0993628935708353,0.0463947002988125,0.24967824967825,0.136043355123387,-0.171037928759085,0.153383262315476,-0.0865529454459058,0.196835439120438,0.309787183800085,0.273359073359073,0.0614657110714455,0.0450147241556735,-0.287011928465925,-0.0487693107657195,0.158247554076898,-0.0224226990304399,-0.188800429086725,0.293693693693694,-0.0517024592165434,-0.176335874324104,-0.0960998276711406,0.0200823899550133,-0.0655405844656661,-0.16509984105289
healthy,-0.0562423938745296,0.110242101093933,0.147265541001075,-0.15363079778825,-0.215609338558802,0.0973052929448839,-0.195957590131785,0.0880772651777613,-0.0875747160009864,-0.130909792513335,0.304170347406242,-0.0031984701639621,-0.255830273405904,0.129693166729396,0.197162322650293,0.155654187933015,0.0914280204270145,0.201705822329343,-0.260051258232852,-0.0462862415360634,-0.0353236427540384,0.0118978712457393,-0.157887967071837,-0.154571399055769,-0.0986558621133192,-0.242639306290629,-0.259919199858683,-0.0420065259242997,0.224563161752447,-0.0864942109906601,0.260537350445758
healthy,0.338605848415646,-0.42165350915018,-0.496131013682904,0.550665698351439,0.530761693500009,0.589995004813915,0.51796169352978,-0.544098140370419,-0.0234132849353623,-0.0923273657289003,-0.36301215389363,-0.112191082605209,0.520604615488906,-0.489329308221805,-0.31112098490043,-0.416273608517507,0.666374365602466,0.294432056724725,0.530739301202034,0.475364301458503,-0.227349412590394,0.144368320690049,0.24276970960888,0.55635543304504,0.40018268176836,0.416654358809274,0.284961850043475,0.189740530217137,-0.125141583626957,0.0819081048474607,-0.559543006122101
healthy,-0.0096651477364453,0.307397389182789,0.288067049225234,0.0139494552457027,-0.0509347073412724,0.0411547325095573,-0.227603054904037,-0.0162007909764271,0.0704788966754808,0.0168460111317254,0.0853230467579465,0.145245552082356,0.0705987183718634,0.0710739513599177,0.306188014844886,0.244494996148616,0.0463081209282391,-0.0727701877637082,-0.229250416115523,-0.0905315948391978,0.262402658868971,0.261494697549912,0.0853006740280635,-0.101966166377797,0.0801370456096624,-0.0024746351618237,-0.111408297000635,0.0675705429507734,0.348712282659471,0.0413641085036546,0.310751690798828
mild,0.252179689616102,-0.162348583975533,-0.311819729320233,0.377163750702377,0.425339869968893,0.442613651710986,0.241039053314078,-0.223034767296836,0.220158838481741,0.227705208837284,-0.212755288477592,-0.213476301599038,0.161530581339177,-0.318294119987514,-0.300399837934739,-0.127159507634239,0.508275041932046,0.195256229547463,0.415445578970345,0.217172586181027,-0.263677808016085,0.0773262377035962,0.0732160622540989,0.508876624429557,0.142960812772134,0.550290955221822,0.111227017461895,0.0226929241301278,-0.362851377984757,-0.024544037892364,-0.380420069770685
mild,-0.31155893636398,0.364446690372639,0.366035170385883,-0.315329357899641,-0.226765262948035,-0.26615276267515,-0.308811104335569,0.241134371132753,0.0644130780578019,0.013290506961393,0.357184500998906,0.0238854992661778,0.0475560384809729,0.0960371582938497,0.0685999112674119,0.359511578365327,-0.105515436728979,-0.0171835127951031,-0.486989217475117,-0.293118626808601,0.0880359151290099,-0.102692210480355,-0.0752812080429158,-0.372173968299401,-0.081210442789486,-0.399539365515502,-0.285073474489993,-0.0753672321341034,0.158623568114363,-0.123120417176466,0.34546094083702
