group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD141,CD1d,CD366,CD58,CD39,CD244,CD235ab,ITGB7,CD54,FCERIA,CD2,CD29,CD303,CD98,CD45,CD304,CD49d,CD305,CD319,CD371,IgLambdaLight,CD328,CD101,CD224
healthy,0.103288728381943,-0.436139225274246,0.0843005312032064,0.216256207218156,-0.435246413635736,-0.51849196696005,-0.409439919657457,-0.126019496294662,0.227054234346734,0.13142165491752,-0.263213530655391,0.184216321309588,-0.0579772743654916,-0.0285834772172539,0.326459691405279,0.0168197211277839,0.445810039823943,-0.0452571722606519,0.0107583202284222,-0.201373725428972,-0.128813047417699,-0.17625352105348,-0.0290445010433386,-0.181172235623535,-0.472120169653644,-0.52351981238581,-0.391135274186715,-0.25434227568847,-0.231199033524615,-0.454262143302164,-0.104042672871727,-0.0357897916037451,0.126672023878316,-0.0035660241646081,0.235135930147854,0.205812801559103
healthy,0.0064193436230445,0.113445378151261,0.220569286342695,-0.0932025456599982,-0.0064193436230445,0.481163810668972,0.279256722174169,0.260974567760381,0.189469729401589,-0.190673287381868,0.325210084033614,-0.32756279281843,0.465628220277141,-0.162583853332171,-0.250008977788953,-0.0882809168251764,-0.0230975753491232,-0.0726508428433663,-0.10670421486606,0.185975673701822,0.438375350140056,0.333520664636149,-0.251156333567995,0.287237309156784,0.441312030563897,0.374218033644498,0.0953848311044218,0.434884178625149,0.3406162464986,0.327731092436975,0.189381647857628,0.336414565826331,-0.0009204454330868,-0.190402317547745,-0.152158200535013,0.151734061286182
healthy,-0.123209374451681,0.473775713400082,-0.019285058238721,-0.334808208431989,0.0892846989366404,0.083649996378411,0.173096344741636,0.168200482369754,-0.253105185717685,-0.0361714403349418,-0.107611044417767,-0.524144361017153,0.0218153736805167,-0.0133936090048615,-0.364701739176014,-0.131246874477178,-0.298953792847781,0.0243788134250298,0.0155552707948511,-0.150904474829157,-0.236590636254502,-0.105384058825426,0.192911278128488,0.24934360576105,0.114322157371196,0.180834249262441,0.135191685444803,0.327159953138141,-0.196446578631453,0.0783371657572088,0.379883989853089,0.0156062424969988,0.0102507084039802,-0.0379174596929368,-0.302288764929069,0.0843882785940488
healthy,0.0721368424115065,-0.723108339896874,0.447830702269373,0.476482501180845,-0.867411970015674,-0.787414344016514,-0.591000163885031,-0.250849810125787,0.496358364020201,0.58090788854586,-0.667338709677419,0.59608732573546,-0.0427908603353,0.592746197322089,0.283587978011967,0.60656949672271,0.309457545203193,0.277980024273258,0.556506324518497,0.206061026550835,-0.514112903225806,0.262563201285468,-0.5,-0.56261895132335,-0.779208135729706,-0.0926755457671433,-0.541586856265801,-0.762387481995385,-0.664112903225807,-0.789431286496064,-0.519980428966975,0.28479227811253,0.204124145231932,0.275629083503508,0.364849229363538,0.0290831923484712
healthy,-0.403872145899483,-0.274607840898985,-0.214414414414414,0.0440267779782984,-0.0336683938614724,-0.282173205696149,-0.0421848880195605,-0.298004291595362,0.0442756935082479,-0.189184308364464,-0.17966537966538,-0.462441947454303,0.0895538150380043,-0.401935883769661,-0.182803865512253,-0.426309174812251,-0.0947218957985223,-0.385843357552523,-0.243496765929712,-0.1552487050279,0.112483912483912,-0.336855949802126,-0.329557168492526,-0.23971697715667,0.179043526904897,-0.18251729431571,0.0190721807845121,-0.116444019491037,-0.0481338481338481,-0.20707096039757,0.0785219248429793,-0.211380027603409,0.013876719476561,-0.309261347983978,-0.26220224366902,-0.251888301880391
healthy,-0.313669868974213,0.421850184657181,-0.552530191935315,-0.603081300831338,0.713551426204383,0.770685961580822,0.502540356293009,0.576418368665502,-0.694813841446243,-0.402597321398981,-0.0510004743124905,-0.690939236655087,0.550466063980599,-0.621687344177822,-0.537947896917619,-0.621945761446523,-0.622067079693244,-0.413773710631241,0.0,-0.111933559633018,0.289286232061628,-0.570755548382297,-0.299375702853918,-0.19827367395046,0.727288347015943,0.426854366337963,0.33243295388771,0.710492215116827,0.246028683516625,0.689191520739035,0.635834302408465,-0.332060130394813,-0.0713807089858612,-0.580329127318381,-0.6658427758899,-0.541209779720481
healthy,0.317656623338626,0.0586126028017568,0.67684751794102,0.647439116006962,-0.359899367136833,-0.315993509743222,-0.288674691539535,-0.408473855873078,0.61316798136281,0.441116482199011,0.401790281329923,0.530839093458242,-0.20582767370788,0.427720389467558,0.486468942844074,0.417882726081211,0.604137828743223,0.561574299685084,0.0064046850693403,0.492745961461417,0.0184880704570045,0.440563434352922,0.452304900337185,0.0312737472600388,-0.573158905241746,-0.398943653923762,-0.0665753177163426,-0.547122462902563,-0.155389112166606,-0.273898772711178,-0.309864008663141,0.317950966634097,-0.106978929193212,0.636671912867061,0.630431399527026,0.141904716670737
healthy,-0.263216508691177,0.448669869261942,-0.684298334791373,-0.764291270207203,0.674833482460142,0.623201495195704,0.566876443256833,0.559284260928871,-0.46037718097589,-0.253591282022929,0.302745825602968,-0.585089148522854,0.321537877868971,-0.595942289093745,-0.62306646274873,-0.376301505455363,-0.519625263820499,-0.465115026828657,0.030744046507073,-0.28005637292583,0.338739451886134,-0.416984121121614,-0.363163578237143,0.0918421673859129,0.764579990774062,0.623440740875678,0.441561525100015,0.540935696778359,0.415874036816435,0.6787305590092,0.44524397511475,-0.549959079804495,-0.0007976049801363,-0.542423288203087,-0.700888855307511,-0.102289742852764
mild,0.196037170772188,-0.0267194229394782,0.104312161042547,0.41808141370157,-0.343710965857471,-0.241418007804815,-0.0832527504131329,-0.385378982452807,-0.0791980518651118,0.0852449666712335,-0.116674729882277,0.215069269657422,0.0337871989620628,0.431123201378806,0.47558583131647,0.0222499390498135,0.101718695139792,0.0807724967454437,-0.238528230047965,0.139623976423268,-0.342532303978319,0.164798630010053,-0.0262042967099087,0.022048311241778,-0.198072374702283,-0.267476451349302,-0.286002765784203,-0.42364222232625,-0.423802612481858,-0.333225915088115,-0.137630440298643,0.305134195502198,0.145531247062673,0.126260734311975,0.221189527473651,-0.0264034228367488
mild,-0.201594710246386,0.364032554058414,-0.453985335239747,-0.438154707748522,0.537502859947863,0.471315783461682,0.536017399283558,0.313925295353044,-0.528922514938166,-0.284620325789612,0.151810215101354,-0.384763887771205,-0.0298595731528587,-0.291065874077964,-0.347157126716902,-0.246865306265717,-0.270123633881708,-0.268039115759039,0.176994393714393,-0.151974550389963,0.361367922049277,-0.248256350044937,0.232999267510179,-0.295189210188471,0.571959623777543,0.230385176602825,0.516011561146601,0.45896031229962,0.045132368470208,0.421844149049424,0.138572242468894,-0.316058376330557,0.0181467117622727,-0.146255630500052,-0.46275786601329,-0.101170733480097
