group,CD47,CD3,CD33,CD11c,CD45RA,CD123,CD4,CD44,CD5,CD183,CD32,CD95,HLA-DR,CD1C,CD141,CD1d,CD366,CD39,CX3CR1,CD370,ITGB7,CD54,CD62,CD41,CD2,CD303,CD49b,CD81,CD98,CD38,CD45,CD71,CD26,CD304,CD36,CD49d,CD305,CD319,CD328,CD101
healthy,-0.50212898631574,0.15153608482346,-0.131554192191551,0.128693273577459,-0.38302307962142,-0.547487609129192,-0.212077438933355,-0.290475924886671,0.169172516121197,-0.241586303707474,0.504897926867137,-0.1185228628608,-0.602234974327998,0.146239889318917,0.0151172835738101,-0.0192093260868642,0.359227021025883,0.370586318867783,-0.217392439553978,0.416192894884411,-0.233161455266802,-0.0860767139836907,-0.0352891480797043,0.153050870167157,-0.116715865303787,-0.568412725056355,-0.104101982501681,-0.0399223706737447,-0.262824692251995,-0.629727829519163,-0.495790388090729,-0.239028877578244,0.555640858501685,-0.303701402165303,-0.265020948366646,-0.25249169435216,-0.611087081475322,-0.102344016988107,0.168998536496649,-0.0097088384061049
healthy,-0.0907563025210084,-0.162642467450278,0.0554582228551015,0.192291567887996,0.319216451073214,-0.103780429752131,0.0933663751864367,0.161215771807914,-0.441860032460657,0.0665465103659344,0.101754942528126,0.065085593289003,0.148739495798319,0.0183153389532886,-0.0560492789329937,0.060372242601756,-0.273173651437195,0.441404584125882,0.581680641813078,0.135847122162265,0.0224428753045242,0.0212885154061625,-0.0761973846325082,-0.114975880180908,0.0311142332879994,0.103188576602947,-0.367976775210538,-0.0409458662005934,-0.0492630020135873,0.0,0.261783038669845,-0.0455247768001021,-0.0929519028819064,0.0923865419857949,0.104761904761905,0.0795518207282913,0.265826330532213,0.0694936301980604,0.449733664000015,0.0986210559023231
healthy,0.0003884203430211,-0.0904681016752997,0.148226422310777,0.276049680397537,-0.269690413575155,-0.406890105840666,-0.162911380799025,-0.0242235540480041,-0.0526591217140588,-0.3424873535165,0.233215935953107,-0.124643398931956,-0.102905162064826,0.362598115859419,0.0942937445908452,-0.108019214862313,0.485482402302046,0.252768059329288,-0.131428752653939,-0.15705805673511,0.0841480169432569,0.0468187274909964,-0.014512798935152,-0.024261352787823,-0.0932837047452406,-0.377717982020057,0.0176062898174523,0.0616260924263624,-0.051734183546588,-0.288547418967587,-0.128223041865174,-0.517527467670756,0.0474960849818593,-0.367084959188315,-0.0958341605211417,0.112316926770708,-0.4200409992135,-0.259905364451465,0.195096248760385,0.332628405188
healthy,-0.566095141895264,-0.103917784170072,0.441170759423546,0.464140491596118,-0.560450181097186,-0.560710009315038,-0.538394877130458,-0.272452207329272,-0.0114867583457813,-0.395680077858789,0.489058976314022,0.371556743871485,-0.598387096774194,0.453780960389602,-0.239099446409614,0.444871182433047,0.283169088827312,0.229081659301424,-0.0408248290463863,-0.285773803324704,0.0642425553364369,-0.547983870967742,-0.567568678167837,-0.274761459279655,-0.11491935483871,-0.768144838546064,-0.0274745769457661,-0.28469803161984,-0.170592456611182,-0.302822580645161,-0.495614479784564,0.233222873961984,-0.351572316537999,-0.773070618685766,0.020169424795505,-0.639112903225807,-0.780556739586042,-0.591745282359511,0.280655753719377,0.553132441859007
healthy,-0.277966168210073,0.437689120199141,0.053024453024453,0.143408861601826,-0.052907476068028,0.0945921541822319,0.254920949075258,-0.269957849237478,0.188796784112082,-0.083068696282207,0.088036553371051,0.0753530719756763,0.0347490347490348,0.0147643951296699,0.144304073694111,-0.385167056783122,0.0778949039557231,0.185691148184262,-0.242970530531606,0.173587499854298,0.238083642306126,0.183268983268983,-0.297680825792219,-0.184138330220351,-0.11405767628296,0.294795674733771,-0.0994312123719671,-0.0389079349003579,-0.199515088137478,-0.319072429881432,0.0198453773028031,-0.0965896285987905,-0.0887820006748724,0.199053361620527,-0.206149630326802,0.107078507078507,-0.402913608945083,-0.0521223121802535,0.0361200380850852,0.146812651170276
healthy,-0.230416546595423,0.244195075081822,0.283281965467943,0.454943601548396,-0.492074692267131,-0.590593291146299,-0.362531352498553,0.200696390138852,0.0753817280463027,-0.547191666493815,0.625377608590981,0.172611485015852,-0.047559710913098,0.397187015744514,-0.54771064264317,0.457721587186934,0.359365638821795,0.454109938185548,-0.0356604546558921,-0.013095284292773,-0.0360919372443075,-0.383608561963997,0.285771519204496,0.145286682761776,0.441386841547767,-0.624408078437525,0.282310295637507,-0.0110283370003582,-0.434193477045686,-0.476525821596244,-0.0966300083606663,-0.631259024370078,-0.213342385380422,-0.566917222781215,-0.0620108565970164,-0.358672583445881,-0.423544840401884,-0.544208586511325,0.481368152252596,0.466966200671967
healthy,0.391507291918793,0.0461675895129054,-0.342392305617179,-0.467766489094638,0.538336232852636,0.508342283515256,0.599899523571554,0.245135480423708,0.131054114377803,0.450963085871228,-0.537097565700729,-0.490099891171786,-0.0754475703324808,-0.380532231328963,0.56008801714229,-0.53179612867198,-0.236353893322257,-0.375654317657893,-0.0673845034760174,-0.0052573562500532,-0.164948163784732,0.62987321464091,0.209479292710478,0.226462830320642,-0.242656963674774,0.46089952758042,0.126046704515699,-0.0399561062298151,0.387252146550159,0.129935142590183,0.308303646120549,0.180194258198438,0.353174271533435,0.488010228771996,0.167454119434875,0.341687979539642,0.374930311448296,0.27418943225068,-0.362011006611611,-0.513677309371719
healthy,-0.316342032937091,0.180009771836471,0.455950773639851,0.550145332516218,-0.46955543340726,-0.64135830910219,-0.377233159787033,0.0911934388245597,0.138795109631393,-0.582140671986794,0.397229847042221,0.317529476189802,-0.385763760049474,0.44538394817091,-0.347044420435267,0.438972083341588,0.154107377905504,0.56500375976434,-0.276700000836418,-0.24774389561739,0.101646193637532,-0.221410703188143,0.0922188648941208,-0.101700664745372,0.341600935810449,-0.678564555695841,-0.153643659106403,0.249738594063686,-0.525518191040369,-0.377703564749154,0.0018312300197495,-0.439574396287986,-0.225150388307462,-0.434040344161263,-0.106761937326827,-0.308674195128065,-0.441326434759642,-0.393167290728623,0.335888299457265,0.464405021202651
mild,0.165644277558336,0.0552299281600973,-0.0411623968819854,-0.271485644852317,0.298861276371775,0.182153382720192,0.309409251049973,0.0306810619799646,-0.122306273921157,0.0743886825236747,-0.248053486269545,-0.0962921048545463,0.0217706821480406,-0.275276440355267,0.0914568563685426,-0.228518855375651,-0.391192024056293,-0.224333609298666,-0.339066166933838,-0.231191989201705,-0.40271984135918,0.0535811478327667,0.135450818533186,0.228749529333106,0.182939512912389,0.287601470262359,0.166923511145629,-0.057374155785233,0.0351737857994808,-0.009353330108047,0.0669196423469107,-0.128803183941157,-0.0046283834194606,0.312428841499676,0.455869145851744,0.17593936461861,0.101146335175729,-0.039501183771514,-0.323146657932062,-0.325831369105272
mild,-0.354881357929095,-0.200272747925491,0.603902822116902,0.569009207525656,-0.525767766081982,-0.399218973199341,-0.628130147982259,0.207607895324209,-0.133609148907672,-0.454270805237583,0.467471591361434,0.253680118408222,-0.0942222334627398,0.315513831455091,0.0200605623419378,0.309073640608493,0.247133125216566,0.398155160015249,-0.0071253216831098,-0.159070731962741,0.36738104488888,-0.166500146774183,0.19670832596426,0.282378583507999,-0.0734900364738228,-0.649581819452677,0.0132625246772879,-0.0958847336558569,-0.385035407803562,-0.206130675477071,-0.381833878575993,-0.410094914857228,-0.391317372310101,-0.55979418928053,-0.13030389672526,-0.0991799288069042,-0.43239216134242,-0.204536759972011,0.458153443749,0.548793366110145
