group,CD86,CD11b,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD20,CD183,CD32,CD62L,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,ITGB7,CD54,FCERIA,CD41,CD303,CD49b,CD98,CD38,CD45,CD71,CD304,CD36,CD305,CD99,CD371,CD328,CD101,CD224
healthy,0.165517971792226,0.247241005920954,-0.0954196774600002,0.106604259189705,0.124375724081335,-0.226976639775656,-0.291203546085801,-0.649788138084728,-0.143660468290334,0.175229346199101,-0.106875807668352,0.249183377998802,-0.25578206919766,0.302432055266983,-0.264270613107822,0.158490351251391,-0.0781189354966919,0.60240446608406,0.205099211328967,0.237173498838567,-0.048791688260635,0.348893481375407,-0.357293868921776,0.2967674403142,-0.399229950610588,-0.167211438543847,-0.480693128602848,-0.17631082495095,0.301643277412051,-0.133046400215636,0.192705451690987,-0.309820302141769,-0.260469930363784,-0.229359353477158,0.0206931805854097,0.1578073089701,0.37753342786178,0.154582911497202,0.137019243923266
healthy,0.434764636288016,0.196321474818535,-0.507002801120448,0.576625117128865,0.361597846319993,-0.816423793512663,-0.604671098969029,0.100154508960225,-0.417270476773067,-0.26911313205053,-0.581279759220512,0.397466674512424,-0.0414509960240449,0.638327720097311,-0.123249299719888,0.555236544730079,0.597631345350928,0.770097094582865,0.565557032241225,0.815925391780683,0.518916079315884,-0.133656614074714,-0.247899159663866,0.316970858737467,-0.070624005025128,-0.693762312068524,0.289880984788158,-0.494287185341223,-0.0464985994397759,-0.492751594457204,-0.116657240550262,-0.591203612783623,-0.053781512605042,-0.520168067226891,0.0534492062584701,-0.0834733893557423,0.559342119799014,0.561153808084219,0.269192660907982
healthy,0.223966131492953,0.729313878329855,0.0840444517212074,0.259982114230859,0.434245717413369,-0.30770713363378,-0.234328179155278,0.0118276370697986,-0.0998799058334336,-0.274422541294461,-0.23077083428275,0.317407323306081,0.331980777122216,0.508198160261389,-0.195582232893157,0.321008022636014,0.400265543706395,0.295626445688532,0.219553047524554,0.239397937773736,0.0459446806295655,0.0736840148363234,-0.252629051620648,0.67908270980177,-0.0385779530467759,-0.294023246119659,0.157019360208707,-0.304075641007397,-0.117406962785114,0.083575663344654,-0.241360888645489,-0.450607597957965,0.376308468971439,0.0202330961863711,0.100766358000474,0.562256902761105,0.527469583267712,0.611078881342194,0.091868262835877
healthy,0.261898090283813,-0.22144612857984,-0.693441321765465,0.548940743656014,0.495905991674841,-0.650661025978816,-0.747075494425504,-0.26443672940843,-0.546487998169623,-0.0129050832855,-0.38242763505969,0.512579225589489,-0.0670434814588169,0.410602393870277,-0.550806451612903,0.520217937870953,0.300493598325638,0.42264839227416,0.475020335399662,0.297082814184338,0.416625393072218,0.316768323168343,-0.575806451612903,0.329162629743735,-0.370057959515824,-0.78121964430855,-0.03916588628439,-0.189257789013932,-0.241935483870968,-0.506905940674692,0.24789757164948,-0.801235251778589,-0.12182332576485,-0.672448622682136,-0.325444540025017,0.517547440252657,0.209025703143237,0.635556852479341,-0.0332069285769858
healthy,-0.140654423693,0.0458634811608339,-0.301474459387691,0.321750321750322,0.140061796609324,-0.227662472777575,0.0953937826075051,-0.400790346452322,-0.517605987970067,-0.158314779910036,0.0923813303945621,0.249179484395255,-0.440386734216669,0.0761547004009494,0.103732303732304,-0.261277063812551,0.131368627635129,0.215672913242257,0.0807799003985277,0.204831997836541,-0.0716884293338543,0.0288586233098335,0.0592020592020592,0.332474502865143,-0.129789701483494,0.26670377920805,0.0968713302106292,0.196728564560139,0.324227073336706,0.171134162715081,0.0816250382524991,0.179865730735841,0.164558038243324,0.173908271910191,-0.0216999610870318,0.383110208372561,-0.0253103916508626,0.303412812418571,0.32789579153122
healthy,0.446402501835361,0.198557576364284,-0.38584860645784,0.620317013805044,0.623011732679915,-0.735745096842956,-0.646377623145846,0.14317284130914,-0.572512701781465,-0.133165962469398,-0.575545163152464,0.722678637167072,0.119045035094298,0.466484084953236,0.0991550835703432,0.432530753295239,0.654161724259478,0.699535546374047,0.525129594542063,0.731773100644517,0.539632440695483,0.0459646196295216,-0.244135004246106,0.668801028133769,0.125981275239273,-0.725301574406956,0.245436004775997,-0.344216323521256,-0.303749437262847,-0.33484468454563,-0.550829982592904,-0.68414746686147,0.130689893617712,-0.482961786103846,-0.0152626002540009,0.382045255849701,0.592196598064624,0.691920716944118,0.67037741880157
healthy,0.0233477405901703,0.186190455944414,-0.15522638093657,0.0073884462914934,-0.0862516846196668,-0.0059756305178246,0.179129959174659,0.0191566761464338,-0.150175895111217,0.0266153660158947,0.0267332015021764,-0.0271038292024345,0.0228249659511005,0.174024002575369,0.005663134819145,-0.309643302629077,0.011697208447047,0.0805249292830738,-0.144315715015892,0.206910189228048,-0.154212471958809,-0.0814898156594693,-0.176075121605345,0.172060476373166,0.0351617338827825,0.258514608205542,0.0216073433813507,0.188999798006386,0.284826894401147,-0.0490179960024553,0.0450041914423592,0.189817130998084,0.260626557992321,0.24832951453913,0.386593776796529,0.361284665373242,0.0884860174646047,-0.0159975111649518,0.257333468001314
healthy,-0.411345177649957,-0.0878498210309442,0.417362318388255,-0.669039187195884,-0.761104908100322,0.712679955298893,0.668348167611831,0.0364235156587697,0.443684384025489,0.155693609538559,0.508114313979085,-0.536827603434919,0.296432620831229,-0.320203422452226,0.263388991960421,-0.672846631037355,-0.258203593052065,-0.602635012656809,-0.583288543601908,-0.335905044296725,-0.604587083511696,-0.363929560858529,0.235622249915319,-0.481618396709011,0.0636393277021023,0.750241603379164,0.0358902341374948,0.628398459659078,0.173719388360025,0.356372209654233,0.2035703308829,0.537213311307991,0.0865317406083575,0.640584057989687,0.371494112642152,-0.482058008263542,-0.578908224026738,-0.67800936264868,-0.0116361973372392
mild,0.0643200438786724,0.198687053044293,-0.199709523722867,0.0650246559440059,0.230746599696973,-0.277461333125401,-0.501343358627035,0.319977279024991,-0.280149546535843,0.0915322831586574,-0.326521325609303,0.253073964993165,0.210254370891345,0.294548025355071,-0.280599903241413,0.223757614087351,0.0394687648868944,0.219011259404573,0.162875188483893,0.173310985500765,0.156743920062106,0.119558753812649,-0.433245308209865,-0.0761735889824247,-0.0124184094615851,-0.419267525419014,-0.0565648074403046,-0.153733282332447,-0.155620061280439,0.0360026061359737,-0.134356474368478,-0.353294650727289,-0.406316388670563,-0.578624844804169,-0.0289223542834962,0.185663663929909,0.234101592237536,0.205315068526439,0.31621737113933
mild,0.159788195004152,0.115331061918607,-0.41632872473649,0.465806876938556,0.495977085507461,-0.475380719692813,-0.471677429948129,0.109281997283308,-0.460728434145835,0.0114398804450288,-0.519257674895778,0.473127391262546,-0.13990375320121,0.194650344221214,-0.194501700830815,0.405990647064544,0.208362521395193,0.373533259439363,0.304969265316531,0.22328448530765,0.263389286092477,0.335035995702744,-0.411273700945663,0.310131481409664,0.0337701112506868,-0.685767276175857,-0.0918336720938944,-0.42048054869997,-0.140118771733141,-0.466629619131223,-0.517387110052098,-0.481213660277568,-0.149040404751114,-0.368976849800454,-0.0867885103043906,0.328224195713959,0.200078463847301,0.627270322861228,0.162882555767808
