group,CD11b,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,CD54,FCERIA,CD2,CD303,CD98,CD38,CD45,CD71,CD304,CD36,CD49d,CD305,CD319,CD371,CD328,CD101,CD224
mild,-0.0480391583703378,0.0113256442262939,0.0449518936190521,-0.069556952884543,0.34472319803045,0.293891380309448,0.165846487933177,-0.0234801364156442,0.0830132227203018,0.0769541348289229,0.279243104228201,0.0652808117723388,0.194296994081898,0.0947620238566394,-0.321227190479892,0.0569735156849167,0.0744513886724412,0.19202169538973,0.157303130695876,-0.167854621372598,0.213377966376468,0.179272991728537,0.426126526780064,0.189990378269933,-0.10288332318876,0.23644018296039,0.284237048098027,0.330945069954663,0.446521435470233,0.0592314671198838,0.184778234625142,0.0663461633271593,0.0347316779513714,0.142168940303784
mild,0.0300305654356981,-0.276092588914146,0.580242167340881,0.399197615089648,-0.508431002861598,-0.678368415341367,-0.494192364055163,-0.488636832258359,0.291155035021829,0.41857856255138,0.0404411764705882,0.439225807293213,0.378415644689404,0.487195819992898,0.452321989620763,0.210631907459362,0.492943987039848,0.0070187165775401,0.113980112372547,-0.0467914438502674,-0.52812859071591,-0.539090872037307,-0.0013368983957219,0.0621657754010695,-0.026177760603418,-0.328890058277842,-0.0036937950154628,0.0434491978609626,-0.405089285309392,-0.14093919324876,-0.0501336898395722,0.253704686625513,0.412119760508977,0.114414970380308
mild,0.0464321744050226,-0.71151353864591,0.726220259290913,0.716493483510936,-0.708908412299244,-0.767963251891295,-0.70764163372859,-0.702953078923688,0.422984932673666,0.594659602564182,-0.474835309617918,0.676664220670103,0.590308684267159,0.651846319375259,0.761323018562398,0.308560194187637,0.678027419176541,-0.580764163372859,-0.0149155481707394,0.216329585189152,-0.771592548075689,-0.744714334794922,-0.545454545454545,-0.517127799736495,-0.624449476027179,-0.807399174790984,-0.609461983732591,-0.533465085638999,-0.771511404774134,-0.331383033986922,0.362425919218742,0.537197085717836,0.753893621369155,0.238281435173323
moderate,-0.0949031070695908,-0.0102654881548875,0.297574033487911,-0.0006674824827152,-0.219535840074028,-0.235959953240153,-0.24282219187383,-0.0952370307932781,0.102004517589539,0.314415938717711,-0.0318131256952169,-0.126934369686173,0.422775461585111,0.385830124267956,-0.0591635145853683,0.21166595332786,-0.252174539869311,-0.341306042828418,0.303225806451613,0.207135408964271,0.144925916424554,0.0491282324803769,0.0166187495458392,-0.194306341722744,0.0405807383638009,-0.0274794594779024,0.573208380852075,0.300111234705228,-0.213736975895018,-0.1833092273382,0.283203559510567,-0.144461377248678,0.225016714926161,0.470410311886928
moderate,0.0077711293722713,0.265466173201501,-0.618745200617721,-0.554376526888572,0.561806917975403,0.369467130998249,0.24589893503512,0.0088963995404628,-0.403314518106314,-0.140577737820141,-0.325387951152916,-0.716166795828183,0.0630167945460551,-0.49760797108513,-0.589506882413974,-0.406117837638954,-0.480926510438629,-0.01966866530365,-0.558867145835415,0.0846464481593148,0.451340715452702,0.0483741725012665,-0.111148453826423,0.268683389602912,0.152802179521951,0.397896826273126,0.173780998769531,0.0358011205691098,0.431794382141547,0.252550126274605,-0.58435924302158,-0.512749509100162,-0.507071242494022,-0.24298291244889
moderate,0.22003851535997,-0.117846176343542,0.178267450085407,0.406300796887001,-0.211346348610119,-0.292629282601419,-0.250825099372645,0.36789700138505,0.188963515542308,0.374564896219702,0.137096774193548,0.0835078034068797,0.287398423026374,0.371586499920751,0.378306475894941,0.131728038409944,0.557617109793363,-0.0219961507660142,0.328628576540707,-0.0926669593846735,-0.237516443068863,-0.0042566191587279,0.0511410505309829,-0.154386726159646,0.309278056077141,-0.236812210408021,-0.166782077946523,0.155989369182317,-0.0425375899520859,0.187758885366738,0.610288035484426,0.473789675290864,0.440777037175666,0.411353345951518
moderate,0.199423147779694,-0.416338055175825,0.774995689413005,0.814903396308023,-0.590156158677802,-0.646715919106653,-0.4723997662627,-0.432191812228523,0.545487819230367,0.266726594442924,-0.253781512605042,0.589928673766692,-0.0327501140479818,0.40177570276991,0.556774443355182,0.256453186045585,0.452561361169479,-0.278818451844294,0.380711921862966,0.334284257712601,-0.69857984919494,-0.490088197715655,-0.0997958960159503,-0.0383996291043005,-0.354201495066259,-0.563636902413327,-0.134050873429588,-0.11950048375342,-0.555667643305192,-0.314838883021767,0.485599324566229,0.616468506669908,0.760472395059228,-0.0414835426655401
moderate,0.102155183258595,-0.0993339717187095,0.121797802900546,0.365368343761512,-0.461783356853469,-0.495159066555,-0.59743813139319,-0.535906764136846,0.387014320459132,-0.0778285283451687,-0.493124703651019,0.110318016668374,0.106028425355468,0.225645510752897,0.295353209959297,0.349006588516872,0.304398326638328,-0.328828828828829,0.224011857697709,-0.509949429890709,-0.531597469143607,-0.486148251001672,-0.466571834992888,-0.513039355144618,-0.574517753993985,-0.3719757089718,0.261512575701184,-0.10004741583689,-0.535207534806903,-0.276459614212245,-0.300379326695116,0.182317001655389,0.254045176521676,0.0335639490660907
moderate,0.0788090158599999,-0.0484480124861228,0.453062152647748,0.325395552274148,-0.499154685680799,-0.362930318245855,-0.425839366413754,-0.400944020711095,0.128577143099526,0.201216198127023,-0.266693158182829,-0.0569460916906817,0.55897857172086,0.186713260167054,0.0996490534378938,0.298511171322139,0.179346976196885,-0.404458176249559,-0.2209692403968,0.0051059092337469,-0.421032136121163,-0.347738048746417,-0.356630423003287,-0.274670396384522,-0.0362488471517997,-0.519200669183783,-0.0909847262941826,-0.313821255894384,-0.417729933080888,-0.108208472337031,0.424676270318834,0.13715791994673,0.130512136509121,-0.222653332068288
moderate,0.0455223952758609,0.0696482246417896,0.550311507460465,0.737433166109386,-0.613279143398555,-0.716239358097122,-0.315312716190589,-0.249096467106696,0.498691696718938,0.544639533222081,-0.102050580997949,0.284817543529601,0.377614255364674,0.509168191424283,0.600286226211047,0.616935259984161,0.361380622450951,-0.403554340396446,0.230411755507975,0.0502455195371171,-0.471867433340671,-0.471754827177109,-0.63579350305768,-0.403051635362214,-0.0937027137027251,-0.529935202650612,-0.149577085852025,-0.120984278879016,-0.659282089811213,-0.213512304839744,0.154056623294859,0.252391176650554,0.621605429277475,0.0637665756036375
moderate,-0.060820635787616,-0.593054969098762,0.542761827603762,0.52925376169813,-0.831911494555482,-0.635295196787193,-0.758497986950629,-0.371263706908991,0.480727783493221,0.409093147964344,-0.274108818011257,0.448250534689403,0.240294488490275,0.492224572448118,0.31630006960055,0.381335204867834,0.288167322923466,-0.440712945590994,0.197406146341691,-0.136058440932041,-0.601620240798733,-0.674243342525123,-0.274519035387542,-0.674988342737505,-0.389323404784727,-0.721954468928637,-0.36663031580321,-0.573545966228893,-0.579573115951612,-0.0469531847714896,0.246457089547927,0.134077354931501,0.491389269962365,0.288751047700089
moderate,-0.0556957992924379,-0.154721549639437,0.251755279868095,0.321393151981005,-0.265602239272489,-0.0647359395941274,-0.222612184281866,0.0915558810881559,0.0280452642773795,0.481795180746007,0.043783422459893,-0.23661063405392,0.23879633723597,0.368127203009637,0.250090394244184,0.397480578918604,-0.0722369653737491,0.0050133689839572,0.527111963110072,0.0688389071063522,-0.173005043916196,-0.146667188150929,0.292189431487894,-0.341911764705882,-0.0286998018206911,-0.238170875490027,0.18051920107655,-0.0137032085561497,0.0368571980750177,-0.0445133913195808,0.404077540106952,0.115211172744696,0.538006169024907,0.376587940106636
severe,0.230584541479325,-0.435930874772942,0.690746661214665,0.795389642719453,-0.586221699876687,-0.626802679729425,-0.307845675746459,-0.182508045446809,0.867280879228515,0.271446898023701,-0.002262443438914,0.879452958760084,0.136497047735431,0.844820006026829,0.305786616796363,0.398107939372547,0.64011126487234,-0.451221719457014,0.466057158379991,0.358077551911859,-0.683079826385507,-0.568800476248775,-0.186248557707345,-0.142714932126697,-0.0456689695502059,-0.722547235118975,-0.232374770045914,-0.259457013574661,-0.465783891210024,-0.565689387070231,0.230638702292113,0.696093654394907,0.764315910312754,0.411798430898152
severe,0.285984316390517,-0.190025457140782,0.649905069712895,0.563147629993762,-0.769410995761087,-0.727529254405069,-0.716142010493173,-0.493869917937913,0.552275293486773,0.378049983526987,-0.329293426435756,0.50482550553715,0.798104814164198,0.555990777605583,0.290044093427631,0.448748932092447,0.47192283751695,-0.508136208434587,0.182055500928132,-0.291896631338913,-0.761363934097026,-0.626196157995252,-0.44958308537763,-0.447626665873207,-0.495991254785155,-0.669343566595151,0.252998958160796,-0.263342459011351,-0.615401188674121,-0.452207574317272,0.446670732501025,0.378121921974249,0.617604987110294,0.229325751480354
