group,CD33,CD11c,CD45RA,CD123,CD4,CD44,CD32,CD95,HLA-DR,CD1C,CD1d,CD366,CD39,CD11a,CD244,ITGB7,CD54,CD62,CD2,CD303,CD98,CD18,CD38,CD304,CD36,CD49d,CD305,CD319,CD371,CD328,CD101
mild,0.725963259324931,0.741297604513736,-0.748206638014427,-0.657610461839813,-0.704633018907976,-0.204664196866988,0.674761535477003,0.56585634307025,-0.0343280056701586,0.675566224704118,0.59997843108741,0.564676680126912,0.600113998808589,-0.0579831859280864,0.381775053830518,0.472811868408439,-0.160388417461289,-0.434301646262054,0.117101727981198,-0.743908422641694,-0.599465692007441,0.34878432953463,-0.185580543571212,-0.697623297111242,-0.321505432982533,-0.263233866109855,-0.578318664763682,-0.303460171103758,0.155524451054151,0.453052763970979,0.739105486145975
mild,-0.609405118559053,-0.435974614804775,0.390603054442232,0.453149423588013,0.540319213050504,-0.114400441406823,-0.432356812122011,-0.662777634873866,0.0628342245989305,-0.473813160619819,-0.35518364700799,-0.526197889930019,-0.320102240815907,-0.300133689839572,-0.465015716772517,-0.616863767582288,-0.0280748663101604,0.260833384424425,0.16644385026738,0.562315486097074,0.248990172552483,-0.413781713509474,0.0213903743315508,0.426668183711795,0.261252047457278,0.127673796791444,0.211249040520848,0.26785458617426,-0.144050802139037,-0.276180538058108,-0.646803718361773
mild,0.219057950312426,0.209057180848506,-0.0028443019981437,-0.135135164495893,-0.279973649538867,0.151615062605148,0.146362614773229,-0.07058677423101,0.0512516469038208,0.23901232571836,0.0554893200638015,0.184278929758015,0.232961877943198,-0.0968379446640316,-0.0500760296750646,0.315177071266817,0.110671936758893,-0.419631003668708,-0.231724819472551,-0.138552660411977,-0.1742977415501,0.144735660780198,-0.20737812911726,-0.0744992180561142,-0.42852589296264,-0.0853754940711462,-0.131242589095651,-0.237924982757084,0.0026367836974808,-0.00872477865435,0.116721309359717
moderate,-0.322501701214647,0.121259317693278,0.331815611828137,0.42896989251974,0.561540229237097,0.0659250591094104,0.099777344716405,0.0059226589602844,0.257397107897664,0.299429111348991,0.0854644167723878,-0.157688877649982,0.156745094189324,0.103651017673522,-0.0696607775294414,0.130556004037575,0.485482259094921,-0.10531879845023,-0.196433041224459,0.348951492274185,0.103810091241144,0.0671325130727655,0.0455892724027751,0.31206125900248,-0.118772907744124,0.101223581757508,-0.0308210059284352,0.27993203501927,-0.0220244716351502,0.233558768564262,-0.0322724269676493
moderate,-0.782881665432575,-0.808732149192472,0.570045805773778,0.631847530541985,0.316458170339315,-0.0445911941086595,-0.812504742677381,-0.533656447533201,-0.678702566514015,-0.700905622440892,-0.709462521295695,-0.715829785788397,-0.770016223442494,-0.278998541147379,-0.394318027464922,-0.549755305686885,-0.151004591686087,0.529942026575328,-0.187421103219643,0.632928180600394,0.292283793235622,-0.694594892867257,-0.13007488059406,0.611762564954742,0.626308461730792,-0.256880087548042,0.767673724740438,0.162767856522192,-0.777333007128053,-0.47911800267982,-0.696026662602931
moderate,-0.101867114334519,-0.445386077393767,0.423975806014923,0.578657904693031,0.412174578501247,-0.224751443022649,-0.584724452712241,-0.122360360703139,0.243768328445748,0.222107560450243,-0.381924300536784,-0.0637467281347543,-0.118411405688251,-0.110164055086454,-0.363312232297957,0.0308788697551513,0.377783889406293,-0.23444597096385,-0.134181757189007,0.424630335777573,0.447331977044502,-0.219249811604621,0.373018056740323,0.460606449669926,-0.174908350885913,0.346622675821107,0.510084376063375,0.259305328229844,-0.24197255644207,-0.338792069180591,-0.476174765919376
moderate,0.0859380008934356,0.182477036918054,0.377010495444931,0.230629424127021,0.342301264580671,0.5580093156038,0.103611126500899,-0.111994830104393,0.453829531812725,0.14458887480909,0.026703085263655,0.0094335064916916,0.18950976130168,0.60261946099978,0.161907238938877,0.0207454164288581,0.545869372129269,0.245989745515952,0.186441764650165,0.324483997982756,0.375686766148329,0.159031562297188,0.119947917530282,0.412673538799645,0.228946807691276,0.583525473119093,0.258549479117629,-0.100523346093686,0.149396682981213,0.0434692684805001,0.160316865487137
moderate,0.262093496971393,0.393437005586941,-0.158711647328066,-0.140440581597211,-0.046732305691665,0.410230200511401,0.151346382302454,0.243713051901378,0.167614983404457,0.448674357835229,0.451291021505793,0.0711549178750449,0.307413365531338,0.155770256927065,0.0045092548714394,0.504521187231981,0.0059269796111901,-0.607378728956316,0.311695155842818,-0.223755503097979,-0.0760736768969141,0.0865951862078562,-0.151256519677572,-0.0932077063860372,-0.501212239620063,-0.0282124229492651,-0.14367348934372,0.117616590256964,0.324561403508772,0.302517706271313,0.158897170333783
moderate,0.288961498716477,-0.132367130797662,-0.231457264799532,-0.344276270635408,-0.202399643187609,0.0574597491851564,-0.128396080409014,0.105479077831388,-0.245921537621628,0.273873870226608,0.0294755833956506,-0.0629137007419521,-0.0680435673366285,0.0485670481806728,-0.0306093109879217,0.160141967574822,-0.139966402246145,0.114966852266523,0.0086956174911805,-0.240171943181911,-0.111028906941429,0.0671257805541773,-0.315363219304266,-0.128401643291338,-0.112284430032085,-0.210476121804843,-0.167740770285015,-0.133872074625814,0.0603799278748126,-0.204133323308308,-0.154822344849847
moderate,0.459702142349502,0.484195759865667,-0.621699136139341,-0.503658149092449,-0.456997799748404,0.221707102462613,0.2001426400385,0.434088068839878,-0.247983595352016,0.403767720100665,0.392629412645625,0.164577470021039,0.131802201846195,0.0941538516562995,-0.0872817067136213,0.193581843337083,-0.465071770334928,-0.344369506047594,-0.172349393924977,-0.350649088355819,-0.403154170766109,0.0405975498531146,-0.619559459411365,-0.495361889964315,-0.205511080304174,-0.223718386876282,-0.585641059866525,-0.0610402573964656,-0.0201419203375521,0.0269194393574301,0.525233850343347
moderate,0.363536466172223,0.433969216365668,-0.524410766105615,-0.533299131173493,-0.432676247074585,-0.282922628208823,0.0069990283595941,0.130538689091998,-0.188367729831144,0.159485100248359,-0.0247227232567008,0.523697312068674,0.427700974023249,-0.0622243146878428,0.132598030429024,-0.0545514111298639,-0.329080675422139,-0.433567433282923,0.341273658470424,-0.594792407203726,-0.470222497638495,0.0909448531688053,-0.1160018898253,-0.474038842867966,-0.639580848502265,-0.386491557223264,-0.623403215275443,-0.0631173959223303,0.249835785368081,0.160243737361401,0.241112916846335
moderate,-0.459712496439084,-0.447606921040213,0.054763348303606,0.123357929337698,-0.30266566496581,-0.180341008682492,-0.276547605975679,-0.63561096500708,-0.215909090909091,-0.153761806699728,-0.589820828503877,-0.091049060084861,-0.058325902436345,-0.511239243031702,-0.414943633244125,-0.449691476056837,0.0441176470588235,0.327442280432294,-0.623243958972633,0.248527369588591,0.251556449980079,-0.362146715859231,-0.23983952189676,0.376071578668747,0.107388511948194,-0.172125668449198,-0.0419061293181708,-0.126085778283215,-0.344251336898396,-0.0485099674714509,-0.44766806151574
severe,-0.72786113631146,-0.786144103468878,0.706808282131852,0.37455449356944,0.463489333813623,0.142084662585292,-0.703005608645801,-0.288074272588991,-0.0238914027149321,-0.770606535884141,-0.759824578901147,-0.567224592660757,-0.793832342657106,-0.0938461538461538,-0.642339445340466,-0.07221825310805,0.331945701357466,0.293943634307709,-0.179946220334824,0.729157932476007,0.576569407494633,-0.324373247776165,0.179280074255709,0.728186740458387,0.0695749311498418,0.0663348416289593,0.523807620299842,0.569411805222041,-0.316432498553805,-0.606583835511939,-0.718299289183347
severe,-0.643637186013587,-0.581082465529405,0.505416702885851,0.621965069608577,0.396939896878401,-0.02801930188354,-0.558689268209341,-0.363384393142275,-0.114829739456766,-0.272493147434754,-0.537185627611724,-0.260229716335102,-0.654010775092199,0.131542114704705,-0.234622234726429,-0.346514455646649,0.115444953705128,-0.0427397150007941,0.291311421251814,0.615017910988278,0.526618541651421,-0.0502600474634658,0.213452731727097,0.533972691441912,-0.182702346656708,0.0505398505029377,0.316637955998303,0.253304976856535,-0.225566719389514,-0.280838126514855,-0.521894001379302
