group,CD33,CD11c,CD45RA,CD123,CD4,CD32,CD1C,CD1d,CD366,CD58,CD39,ITGB7,CD303,CD98,CD304,CD305,CD101,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD1C,CD64,CD1d,CD366,CD39,CD244,FCERIA,CD303,CD98,CD71,CD304,CD36,CD305,CD371,CD328,CD101
healthy,0.532114025657549,0.533633968424486,-0.651154824411343,-0.560582415270096,-0.310531128395263,0.596257481736263,0.588328434307098,0.491374561301985,0.14214346228938,0.233315764634947,0.448653020084799,0.118200975998922,-0.638163782277503,-0.417484867334786,-0.247611485714357,-0.396326815824181,0.671730257222386,-0.330859008808045,0.429365665204493,0.45872069734261,-0.511788673340302,-0.409680363551116,-0.125152995078697,-0.135767509521555,0.58786904198463,0.0092223743294705,0.574589361910281,0.245299870354245,0.198931780955565,0.397479375389393,0.412993697898553,-0.595485053201549,-0.361228670546209,0.195063735190702,-0.38345106519192,-0.224213486940986,-0.396711002345918,0.180006040471157,0.427302721637399,0.478008590900573
healthy,0.153317416095622,0.200560665923996,-0.288286886344,-0.373237881656769,-0.531135334331263,-0.172534696292356,0.282337994326079,0.272938696785613,0.712172466673391,0.446647592027217,0.234093217648782,0.0032878097579876,-0.596285280295998,-0.50543538763176,-0.533593753902747,-0.190196078431373,0.13116600435009,-0.380952380952381,-0.42007848805687,-0.110021050139998,0.0796582185950525,-0.457291452860975,-0.23699615235294,-0.0611345953662952,-0.112005342060496,0.0962960805631893,-0.18308233570393,0.0330520343517599,0.161399621611358,-0.0395512310460025,-0.449649811111645,-0.367061947768418,-0.526074627007483,-0.303877885140682,-0.43066882309728,-0.582072829131653,-0.198319327731092,-0.468347338935574,0.24266408126634,-0.147649809408049
healthy,0.13314013624555,0.514353497859685,-0.377139759432757,-0.455870350633668,-0.220081697269341,0.204540658379903,0.493919579665061,0.350312986426793,0.593549311414811,0.448523685400444,0.453709747539182,0.147319585218448,-0.585317316068652,-0.273212983482132,-0.524652490484251,-0.387648821470948,0.548376958140402,-0.116526102906353,0.300553970930548,0.717940738201641,-0.599433348391741,-0.456214589301892,-0.35094887547534,-0.41245238338285,0.620377285551976,0.204812848563201,0.488262323938958,0.470168107695157,0.18604461967418,0.588325939031362,0.716544015183598,-0.475968324164002,-0.327510336890988,-0.320139839639005,-0.636845311640079,0.256980129757844,-0.391589709564256,0.483025210084034,0.485730599495775,0.828464811705396
healthy,0.525530035470684,0.629644816847044,-0.600861374053211,-0.422347755217874,-0.299445478449109,0.688981095155492,0.651451473636586,0.734390523381538,0.273953526764884,0.623853575576693,0.434486701050389,0.266667210830493,-0.647454323815422,-0.0449270210159219,-0.622535510775849,-0.60790646333652,0.428283702242913,-0.803229470496667,0.378405843512877,0.452810122141287,-0.761689758140823,-0.699072263412202,-0.537383237000562,-0.181747786959061,0.553641479011263,0.0891372447632627,0.411640842008543,0.5248681483737,0.527323964611347,0.180829883631503,0.235519797002415,-0.688438811109369,-0.306241674654424,0.332801179698562,-0.632247453221651,-0.340056502052214,-0.705526479346764,0.239612766570599,0.0766567207920089,0.369293682877379
healthy,-0.267696267696268,-0.0007723996136543,-0.0622598076962148,-0.332408587013267,-0.0852755865180686,0.0293455177903503,-0.429749358238605,-0.302612831618621,0.0587490184716565,-0.441578719311818,0.0181162095789524,-0.214034789547932,0.0599068133500316,-0.247721946025444,-0.309492092056052,-0.197148266204496,-0.337669097691636,-0.106691475344573,0.14002574002574,-0.0849639575019794,0.0729481866998568,0.181702443061914,-0.0511135913120441,0.381817998606557,0.293442353202189,0.43406264273314,0.181232322431442,0.0908773879483436,-0.21286546255269,0.32288038214611,0.234278545042182,-0.0639682922212202,0.300108589279419,0.431252285434037,0.244312735234025,0.0064583217520927,0.389335185312455,0.215242025671681,0.316907195461843,0.192401842849468
healthy,0.704616010232784,0.730190294873722,-0.753109056772615,-0.672436048128333,-0.325262074731494,0.772861070201344,0.58445365088472,0.815887921606745,0.533545651657327,0.753157129629538,0.644102461719906,0.216681101267618,-0.732298469247301,-0.361249247903817,-0.687294848290207,-0.560189335350914,0.768734454207779,-0.294716590022177,0.401860622527811,0.413629140714798,-0.602544741974151,-0.692092464997839,-0.394205415139237,-0.446413477283183,0.260875080287171,0.552523291536265,0.565449286076731,0.293979348926278,0.3196504573963,0.418736925805258,0.450551532362206,-0.61447421539259,-0.5103861650254,-0.377274301283962,-0.656870161145746,0.0354025617662966,-0.389484273369376,0.271894636724691,0.404311324294204,0.489155042843718
healthy,0.308449344436456,0.498870037768226,-0.849087930002677,-0.860818970478223,-0.746146504415442,0.46147638477681,0.364898931463589,0.369201336974992,0.49443592801224,0.259354904539967,0.475831273126449,0.114564875297007,-0.747393023556836,-0.649769072048172,-0.743604312578205,-0.76815839432487,0.45429232861951,-0.403881470399114,0.521873028153606,0.62955273724845,-0.746537789818617,-0.69338691115323,-0.72739736005135,-0.467097637574311,0.551343359907286,0.134262600924934,0.580555725533139,0.528383827516686,0.595020725137871,0.410158787024241,0.509830699090273,-0.724528556131175,-0.606719548208946,-0.151262992271207,-0.716860536993101,-0.444298905435428,-0.650276055073222,0.082465563283516,0.463511938742463,0.671913963160537
healthy,0.594436842427206,0.717292429130704,-0.725511421417435,-0.692450300001211,-0.726776247820943,0.49906339032262,0.475892925313535,0.582103097997241,0.525614001294361,0.197690002350964,0.463766952076407,0.173700653588894,-0.757879809748409,-0.668668518979453,-0.606561862536764,-0.714724127437926,0.654805338179086,-0.419728195998289,0.386993072900398,0.577216963697729,-0.63533543477445,-0.629562042271053,-0.708691420971236,-0.45596659734236,0.309042457439582,0.0545973514271839,0.331359138367128,0.498740917373186,0.335086046982213,0.353265966732331,0.251552630726614,-0.682927118008099,-0.643955963694102,-0.196217556350482,-0.487020597636774,-0.0493549923247297,-0.689841670885788,0.317286226312059,0.209983975709852,0.505314752347942
mild,0.0225839237551266,0.260227737741795,-0.290580072280266,-0.299119790590191,0.070239456416517,0.0919165979649501,0.190445017102248,0.28951891802195,-0.0026727405370305,0.171295741483314,0.222685080292896,0.237535602108278,-0.145233965049431,0.003259534783631,-0.177133823092545,-0.297223308952141,0.0977575099453303,-0.391427437563534,0.250298053089837,0.396375520855382,-0.595836733990038,-0.539591867529672,-0.343033662867316,-0.352899416843878,0.418306673282128,0.292768948794688,0.34816311617984,0.386494480082118,0.264566628007046,0.172398797741056,0.0159508797441829,-0.603963087550955,-0.234929753285882,-0.262952445980258,-0.554947959356401,-0.378660921896778,-0.42912523367452,0.345657308238204,0.284568294377863,0.450073308008451
mild,-0.102949103460919,0.0438927869748368,-0.375755517223024,-0.662290960197437,-0.523640263335458,0.226666045804327,0.0758721892032743,-0.0981858122548787,-0.26139129602842,-0.12743080747053,-0.0572551092314882,-0.0451887072908411,-0.53661652290676,-0.464593353060585,-0.532778384999372,-0.541816655576148,0.157613383726963,-0.431918712602227,0.482026540602729,0.499652773703448,-0.679089913210803,-0.483870082919761,-0.373011659013142,-0.367711927362376,0.659903242360008,-0.0188007217952762,0.224022754651095,0.397736648577203,0.343491196319852,0.283129516940574,0.272775812039158,-0.686520019703531,-0.432279117217788,-0.330591017556215,-0.560856319822972,-0.342583193897422,-0.610932219840987,0.291145003996562,0.213823067159771,0.560118499009098
mild,0.724552373510109,0.800197065508105,-0.825238364761731,-0.716392272586655,-0.560312070490047,0.66466852173712,0.706393791186185,0.719900402731575,0.722109537425603,0.380344667996659,0.682703139461258,0.524122712700977,-0.829346549006343,-0.731175698032726,-0.765052164822529,-0.784346114228794,0.772317538757355,-0.54546893313067,0.797596968226805,0.790442450837862,-0.806451439249063,-0.618905661618652,-0.589981935371111,-0.48776576437941,0.689232244827351,0.0316157517851176,0.704459139478784,0.7296011322328,0.72152925835359,0.450815673928646,0.604009258749359,-0.796763877781712,-0.715614390873817,0.0333909651183424,-0.772278112161631,-0.440449320515336,-0.667598395546708,0.189957134109002,0.498723787569509,0.814134698715674
mild,0.607058674208166,0.433299923916402,-0.483230805800809,-0.508056085234428,-0.485501798302417,0.500517383904578,0.415719839012995,0.581731391439892,0.411354444903812,0.363757960818708,0.198086402439707,0.397922463029402,-0.526360303023781,-0.28777368852639,-0.323112259956744,-0.33411496424692,0.565785861299895,-0.449569651440104,0.264310195810678,0.280508206918103,-0.459392781554116,-0.124556778734925,-0.228294477274045,-0.320649501506088,0.536943475429547,0.221137234528059,0.383544318442088,0.384826280701852,0.131608807738191,0.214931670387297,0.286788669840602,-0.562904915327783,-0.34594896248725,0.161039973712098,-0.384445811365315,0.0920090758397098,-0.462337440506009,0.0123663101604278,0.0112379257162979,0.420489373841815
mild,0.779786024501769,0.813213253942814,-0.701052721066276,-0.687277670748382,-0.567588932806324,0.643889664268384,0.805212198783732,0.669616518806734,0.628493221139517,0.587098315427288,0.791393170245411,0.634128718237429,-0.698848863242435,-0.670161199249078,-0.766813779879817,-0.66807221557726,0.800883538165379,-0.623285330749122,0.659776790934736,0.681285295124261,-0.874013371143871,-0.806723972244264,-0.720158102766798,-0.81673892056948,0.594446784286632,0.575861118703824,0.62359102142866,0.740495085633161,0.611795815505481,0.353860961143159,-0.17991055005945,-0.856082781238049,-0.801224930688118,-0.715013378184505,-0.851876319899112,-0.469614702184586,-0.808538681416581,0.216743619932925,0.61154099794902,0.71772645508868
moderate,0.193857130267741,-0.138168873922065,0.0562654784629089,-0.177102526701598,-0.400400662860697,-0.194432191824602,-0.334336063012689,-0.0552474461985093,-0.348702510454171,-0.0722761791851228,-0.162542210048389,-0.0352784468503902,-0.169017497336687,-0.126879000405843,-0.442306368308703,-0.1864894199293,0.0064544853935298,-0.192306811434892,-0.316714921206655,-0.062298365053427,0.0017582962019659,0.158278755150979,-0.183618981022832,-0.000376430951752,0.0981474679894876,-0.18993390147862,-0.034501466401518,0.215644973570342,0.0131549936801851,0.0395434116668776,-0.140823136818687,-0.247691566252874,0.0636531012137057,0.147176621530686,-0.141161606907033,-0.203364792348634,-0.364045214951807,-0.0371523915461624,0.115620603181206,0.175606516396381
moderate,0.643304080672101,0.715879408554902,-0.636525107319287,-0.589514247405117,-0.590439681025505,0.678794755819199,0.590155542943176,0.49493893738169,0.62397276098897,0.311940927129881,0.56516788670346,0.362795973821336,-0.642625676700821,-0.276900435696905,-0.676911701008643,-0.724487218358299,0.5107095636849,-0.46727717322945,0.707126373979566,0.743278577923365,-0.673884201991229,-0.830477300657949,-0.649286083269203,-0.440557118910002,0.584528518118812,-0.0460616031883721,0.754168835828318,0.539913446274385,0.590523706886141,0.702951813286115,0.18538726722999,-0.856784884475902,-0.389588163209433,-0.152968994128416,-0.815581941534587,-0.263647697381344,-0.8096586425653,0.724864131434214,0.414474266040098,0.718726623076458
moderate,0.466433844674017,0.76123236796511,-0.258454771500666,-0.532453281124386,-0.106343974880215,0.502764373681842,-0.122362128603136,0.695312811804311,0.55968109523073,-0.0718708177564652,0.554908352146899,0.397094733619598,-0.0635607382860338,-0.0669450104054488,-0.483005017671332,-0.215254873292021,0.757662023748347,0.235877064562231,-0.299332597506047,-0.776494239401085,0.337091010489167,0.553355372738773,0.332966652383569,-0.125766706543771,0.0336350874833265,-0.421396421947954,-0.708522223702576,-0.697040116568713,-0.534012221731326,-0.518733548302881,-0.227574278711461,0.0702513423161426,0.352525459418288,0.315345937082222,0.511529689741498,0.157494908872935,0.320865441448924,-0.544900031682523,-0.609219966036107,-0.848039203519521
moderate,0.636475284583078,0.734295310250695,-0.644971979586666,-0.683605069008783,-0.655248694402213,0.516793266389677,0.464999034295154,0.493294011564868,0.507581917356623,0.0140859204192431,0.326912981510507,0.395899968547849,-0.694298351613112,-0.559889872250058,-0.584102781153957,-0.650432295413511,0.724425688800924,-0.352491461291719,0.778637130128829,0.785205680392165,-0.509267622243642,-0.518615215791165,-0.469228975601321,-0.220344040843875,0.519681020503974,-0.151924140167027,0.641906762332392,0.641725391866751,0.504816072521362,0.216578488153941,0.586133774600687,-0.624616978468869,-0.440244405323838,-0.266223892152001,-0.450304348096933,-0.0678251215540778,-0.427521626161251,0.603308716242448,0.656223794329571,0.760767456774849
moderate,0.526349085118534,0.810898882736325,-0.345402855583269,-0.377917373214521,-0.213616453174337,0.387254552811993,0.671459443444738,0.773297175279302,0.552958132978103,0.471401260184247,0.296921030183662,0.726925895840248,-0.47943535823032,-0.432418794992985,-0.211498832227644,-0.380116284720636,0.728357987368327,-0.647103517686785,0.113149438197549,0.220029764309504,-0.27593635948831,-0.346237170971456,-0.11161192806055,-0.144410437475883,0.042264694697624,-0.0342459626722833,0.0341302402688775,0.568395132110316,0.31091081064723,0.0430207289085979,-0.220673932665789,-0.3306450746416,-0.255344073387435,-0.0022746066526121,-0.298150644892339,-0.697528445660803,-0.448860719191389,0.0644855381697487,0.147163965399789,0.132731468632112
moderate,-0.030700497339642,0.32829823530387,-0.316848493812694,-0.0708521475273634,-0.307274793087698,0.104450539588859,-0.140081719281297,0.0773312799201632,0.16068987268666,0.212675338230067,0.182795612881751,0.0545624939146848,-0.184863945005075,-0.376014085016554,-0.305560173001455,-0.292377718563724,0.1372128554564,0.15115866681183,-0.470095192745614,-0.246720083122409,-0.0156347084850227,0.258505219809992,0.0940407012646494,0.0882787892120221,-0.128839824165445,-0.326374072585606,-0.133517220476751,0.0511137074777094,-0.134684450840293,-0.223647847525889,0.107781109281357,0.220419086690184,0.0691574943111165,0.0732998921619744,-0.0138794846454653,-0.033212728221167,0.0582038870403618,-0.225566874613907,-0.149170428840685,-0.130226239167371
moderate,0.0566395189714286,-0.203674334420559,0.429557662447964,0.391589766474675,0.328782052871339,-0.169111674963504,-0.0468435370273665,-0.139198096198064,-0.0921718848460489,-0.296707035922562,-0.0114947880689833,-0.324365432386895,0.312727255295458,0.276264438866012,0.286009146136433,0.524034218659317,-0.270470071984999,-0.0700960124362225,0.537624809820598,0.589161031188207,-0.752485088957287,-0.799247909956779,-0.576371081323602,-0.466894838407165,0.17013926184468,0.310734732463313,0.383839470753201,0.237620677766063,0.181307362732246,0.200283439790033,-0.0001801217600906,-0.674957481493411,-0.481135501488008,-0.0643649218484703,-0.687569671353501,-0.204741506897077,-0.65182909792266,0.221424336478183,0.0733426126442083,0.620556010995071
moderate,0.725000962848128,0.734351386997905,-0.63979675373347,-0.546001243433935,-0.320000141065579,0.615051601736939,0.701695086348732,0.594896587855358,0.580558080217463,0.431972669621517,0.472821910112581,0.0835761654051987,-0.785200863425767,-0.699454641114437,-0.745041476751519,-0.524456295771858,0.763619689141205,0.303331802520525,-0.298646148764798,-0.405100829363952,0.524020288990123,0.678520295225713,0.498028388559809,0.391276539762413,-0.222846238163191,0.0677215986556267,-0.0428527203116148,-0.588653511614918,-0.368171671787744,-0.2022048056217,0.360020404822394,0.766479384213652,0.670006149484903,0.159223544435161,0.616660451942033,0.823366286439534,0.762982329860349,-0.125293303330724,-0.12778930954137,-0.284257429282814
moderate,0.488799759850139,0.564111938633327,-0.202624388723342,-0.0701306012269714,0.0504721318717143,0.20856446535393,0.240472231939073,0.553042162523265,0.389609194263315,0.286037425950771,0.600019341155503,0.485202292467013,-0.35404437779754,-0.360445726031527,-0.463019140672957,-0.133628380235452,0.435768236593382,-0.520765960615543,0.290538297749501,0.445932998373645,-0.177068159514993,-0.328714715494625,-0.395587868014396,-0.411112572847302,0.641376303288593,0.124078497162644,0.372554264655451,0.44683041501905,0.0729073780454313,0.393335502627669,-0.0033520633584106,-0.614890991999358,-0.486223951021566,-0.338580094452208,-0.625695224422769,-0.0761482175632646,-0.751785862105497,-0.121323529411765,0.108957934750329,0.401744793505514
severe,0.51098192975562,0.526722470112831,-0.705668881354638,-0.52630575872532,-0.68973190457404,0.471308065038012,0.46521110497621,0.445187470579221,0.676818662124329,0.400307937195466,0.614612077825398,0.121239677112385,-0.670380250804467,-0.644769152928073,-0.64290360869299,-0.688633268318721,0.536066136184815,0.0951353421682656,-0.612797189067608,-0.586932336562391,0.237185261790082,0.0124363796692978,-0.0744481157586318,0.135022669488612,-0.750676251764061,-0.163020170755112,-0.693825933126454,-0.0625078581037031,-0.627225554692035,-0.500553690674146,-0.585930356939176,0.320804765452029,0.203817129127918,0.146348288785887,0.335608113667877,-0.178933156264152,0.0342950298309522,-0.232267698423664,-0.729589467121553,-0.558707780445699
severe,0.561534115378098,0.634949030390784,-0.783824755247497,-0.613866648479449,-0.598719473713973,0.347220521606253,0.539355017104182,0.481532548575846,0.54311961991072,0.259620612665014,0.596815675867729,0.397775477366676,-0.74327622337572,-0.596946232167128,-0.701290952083256,-0.661549355599642,0.560933194654193,-0.10351680654319,0.59585233008817,0.536338464071969,-0.800753667395964,-0.674984420438341,-0.770265979989196,-0.534620728729156,0.435092077880291,0.809924235810714,0.544046966122997,0.278130949092561,0.424629323501141,0.303161461442422,0.161418722530648,-0.738486197216323,-0.610212591968955,-0.499288938725205,-0.634681005960706,0.326431762343522,-0.551870545539988,0.434513705054053,0.460369883932291,0.634557029831879
