group,CD86,CD47,CD52,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD4,CD5,CD183,CD32,CD196,CLEC15A,CD95,CD1C,CD64,CD141,CD1d,CD314,CD366,CD58,CD39,CD11a,CD244,ITGB7,CD54,FCERIA,CD303,CD98,CD18,TSLPR,CD304,CD49d,CD305,CD99,CD371,CD94,CD328,CD101
healthy,-0.157542388380465,0.360137224626455,-0.423311888198821,0.0034022635911608,-0.182321783108266,0.0966071739971034,0.439299567917444,0.615611779171749,0.395635165048777,-0.110350361697972,0.278229437765194,-0.305889308607225,-0.0326602055740827,0.0356688889507465,-0.23469311584962,-0.129242373387608,-0.0249546599503321,0.141869892000372,-0.290675522346428,-0.107080749588169,-0.268054960368554,0.0822468932211818,-0.222520833390234,-0.0628446302089773,-0.285527422955149,0.143353403006525,0.320598006644518,-0.0572709095343192,0.522336684213161,0.412693330068882,-0.0613930061736178,0.120568982042637,0.347145591998217,0.266082754454847,0.518959153562722,0.380691337487309,0.0581395348837209,-0.0336345416721868,-0.226752623510412,-0.217386959936694
healthy,-0.0323885064617247,-0.4296918767507,-0.0281608053184158,-0.180274324420127,-0.249894945731995,-0.430693868891992,-0.456940550622169,-0.0142948250347288,-0.180835926676888,0.489618831348731,0.0036079433330928,-0.152704785728553,-0.0635885324453587,0.0334223509858492,-0.0119170804613667,-0.156948366107411,0.0138984033802541,-0.0557387566120352,-0.263953060677445,0.0364803159234942,0.178254988683423,-0.0488875061070399,0.0987669326278458,-0.266946778711485,-0.354558553490405,0.138945699337564,-0.294677871148459,-0.353156027566788,-0.312231117396372,-0.388228612198821,-0.173791212959997,-0.390539381373199,-0.355494982850283,-0.380112044817927,-0.364985994397759,-0.312155143988861,-0.492717086834734,-0.646824063105031,-0.236166672804028,-0.139760124935864
healthy,-0.226002650078931,-0.041560976703266,0.407183254964388,-0.186894184652719,-0.451171250857009,0.151766898868701,0.402649673414654,0.287586818824778,0.39754988974106,0.221148933417368,0.267061638392288,-0.354192780394938,-0.011110907710608,0.137049973988787,-0.354628185506023,-0.256885826401362,-0.154839148100452,0.298382981658456,-0.427870202469384,-0.142078024050972,-0.204238752917665,-0.311970333518529,0.0063155856898983,0.112701080432173,-0.573457276585997,-0.0510120102713008,0.20422569027611,-0.719150858599344,0.285835717607663,0.202071942406946,-0.352692824317029,-0.0677847433460939,0.546214363187906,0.104441776710684,0.186567409490481,-0.0045934760124976,-0.453541416566627,0.0460923461801349,-0.32835328969695,-0.540479020041252
healthy,0.38917137275507,-0.0964682630395495,-0.107678636215112,0.607669330569212,0.555188103286726,0.136976763382442,-0.332269808749534,-0.195643420516398,0.145676178704972,-0.276601140966413,-0.230024542870061,0.627747342731431,0.0,-0.0225140463577313,0.330226507968508,0.650426211638417,0.417199063118776,0.0498491465761742,0.645914742001296,-0.573174552753548,0.285682423935246,0.269834972226294,0.434902080305696,0.223387096774194,0.288593064847568,0.275960159086707,0.0774193548387097,0.760040750223731,-0.458372517404083,-0.323170697066221,0.47992207762249,-0.265361388801511,-0.375852172652502,0.0330645161290323,-0.230334831164667,-0.0045372496074463,0.409035934852841,-0.130791619692468,0.608227096120202,0.35030374513642
healthy,0.286850273116663,0.181866340538933,0.525707390620353,0.0767052767052767,0.0550978391073442,0.0503443625666981,0.281371577270876,0.241290156007219,0.46222214725727,0.434142022409894,0.18439015542463,0.038097689762911,0.375839051026718,0.114365511982517,0.418984456942767,0.609294949011912,0.33316463770047,-0.2425243869616,0.116091879137579,0.0453531807282725,0.171526152144926,0.257793931461168,0.11361451435943,0.437323037323037,0.406657564298445,0.363137676648738,0.182496782496783,0.208763059938578,-0.113382951820681,0.147685749598971,0.594051710922859,0.0975964054974809,0.174299853074634,0.277220077220077,0.228221966440702,0.509949085545246,0.127445936252969,0.231291435490588,0.29238775355007,0.284224141344561
healthy,0.192529457346424,0.143748468011692,-0.269133801865901,0.236095127452262,0.126495253029219,0.195614247396334,0.0097552490112549,0.344132064244033,0.152550003215641,-0.146333808155864,-0.0260420703006068,0.0261877478302242,-0.139079049610679,0.159473515374966,0.161312449871446,0.0208687082140646,0.08806565000671,0.185425725643136,0.124266404086671,-0.124173014889628,0.123230497837739,0.243687484385196,0.002489690999344,0.346367817010295,0.084406991607631,0.215612909402988,0.318213247318082,0.04041717015396,-0.0266486673857614,0.198138801495633,0.294235006036826,-0.0716109899384905,0.157174788632626,0.299729886166313,0.09603567530328,0.15489476744263,0.321783265798393,0.125211855937241,-0.0347524005599368,0.087254596089205
healthy,-0.202785739634988,0.318616790870512,-0.325882366308277,-0.593160561926481,-0.651373016371115,0.193539098591062,0.753629123502744,0.721157687842886,0.663091084206087,-0.0744454108347992,0.501448618619586,-0.688976343427631,-0.131419258937601,-0.0993984880846077,-0.607242384722956,-0.429492183986162,-0.406431576041045,0.515717863114646,-0.547132416092762,-0.0818738584982728,-0.43263143701071,-0.464108776545205,-0.590684541715814,-0.130970219617234,-0.348815225533296,-0.357288642541597,0.389710987143102,-0.440231128711858,0.676349856912819,0.640942371117108,-0.301488291631368,-0.0216041898936102,0.69557164261861,0.422944830105956,0.599137538729126,0.382173864278992,-0.121633965516537,0.0844731300338393,-0.534343108945309,-0.669435735997412
healthy,0.279751530213841,-0.385772475299734,0.0245048895514556,0.708123694919127,0.721437189215046,-0.111653482333325,-0.466099830650583,-0.423929518870671,-0.363824163682326,0.163152833817022,-0.540171788501276,0.329390994854441,-0.0682446783318817,0.0329119648284759,0.354478551816034,0.528966242479277,0.23641483032273,-0.223086862877624,0.534901121078835,-0.142913511863824,0.614584176483108,0.385847932843599,0.586448449830628,0.295240579561924,0.514468268730692,0.371102925615931,-0.15736597825053,0.384499504878696,-0.699871131357418,-0.507025595823762,0.535115389064846,-0.281378150441282,-0.479150896847822,-0.254400178129269,-0.453068578602495,-0.230641870870021,0.578204787074811,0.0337224327543838,0.507522669642686,0.706761632883059
mild,0.0618385607043409,0.311834232070104,-0.284117258434218,-0.0162774695744497,-0.182070325068022,-0.0333611850298042,0.204160378097591,0.39749660058493,0.238038203851142,-0.550170087182441,0.244182237082684,-0.23780334220882,-0.0682184648988232,-0.418179544538344,-0.233936907046627,-0.134429208541454,0.145090832360563,0.0612797964736591,-0.0884290563327722,-0.0038250381028571,-0.197377839052833,-0.181084069568075,-0.118293094873477,0.165813140996756,-0.123346333571688,-0.0142371496531776,0.231338319235828,0.191288483870929,0.376270627871486,0.0940400109963989,0.040568946696302,-0.139522404031888,0.315153228781517,0.125705531365909,0.496287046017861,0.0548513460257634,-0.0412496227252972,-0.0011943926876841,-0.0765458638608883,-0.0272943503327061
mild,0.0705338034267567,-0.450271804008397,-0.0321469666196646,0.244299150440227,0.309353523446388,-0.0733260545917605,-0.305536435745828,-0.309918122938891,-0.190015007252348,0.521747753640346,-0.295045805148347,-0.0310016752719085,0.0409149950698436,0.245033861015356,0.230780868877362,0.212280426524249,0.0973718692118827,0.118016408175584,0.0496108852073303,0.137442584698129,0.161278021544467,-0.0875512903608073,0.304242575610741,0.0223475700227863,0.18705226624768,0.442110165820544,-0.315787479286333,0.0916341231163338,-0.568679812692678,-0.50079650254892,0.214165887695417,-0.296398469605062,-0.389253712667387,-0.158981265454596,-0.435560382163838,-0.108455929353456,0.161355186603776,0.0744495227497531,0.168741855899483,0.312880575308007
