group,CD47,CD52,CD3,CD33,CD11c,CD45RA,CD123,CD7,CD49f,CD4,CD5,CD183,CD32,CD27,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD39,ITGB7,CD54,CD303,CD98,CD18,CD28,CD127,CD45,CD304,CD49d,CD305,CD319,CD328,CD101,CD224
mild,-0.617869032852388,0.239403336564411,0.161330406101921,0.692691357134905,0.789167800645017,-0.669735232017807,-0.702642348124525,0.0273419832906597,-0.301367110806023,-0.427866073895825,0.402030391237036,-0.593705637721926,0.620375439857055,0.338162032965561,0.535129005140072,-0.163399207417742,0.714351691339578,0.07114296191418,-0.0357977442230802,0.705254480927734,0.675628839716716,0.700208348165393,0.631382993236607,-0.0208380719097192,-0.825947992638462,-0.629578317639465,0.35512108874625,0.309665243441717,0.2817839777455,-0.200909968952483,-0.793836187095968,-0.0821107699337687,-0.646743071401125,-0.295158250611855,0.689746160130996,0.779165007156834,0.336368014538449
mild,0.189688310180118,0.439384597889265,0.550255486550083,-0.134417740672266,-0.0835840902616516,-0.0541463693603443,-0.359265810772845,0.170647470285191,0.612203268941025,0.0170468789765393,0.44627270142114,-0.0117885846141944,-0.0757339686472966,0.438668226378689,-0.228777756860066,-0.205882352941176,-0.137342014665844,0.168268949666595,-0.309740418759666,-0.076303711239359,-0.165549176602106,0.188998326202031,-0.286772813018658,-0.338235294117647,-0.116117558449815,-0.220290370731791,-0.110720895045785,0.428200271107036,0.0773336082977628,0.35394385026738,-0.174222841682316,-0.111965240641711,0.0977570837275558,0.114761432645342,-0.31704572248101,-0.155340023457486,0.171622455570462
mild,0.568655270986943,-0.229891243777636,0.0040068277804654,-0.691560058272124,-0.702656802471815,0.737622318185266,0.721028502076136,0.07838879380531,-0.187133833438898,0.722002635046113,-0.208256014752483,0.662901594861799,-0.515897976865969,-0.0720194320472047,-0.617330329444862,0.576152832674572,-0.665589749273182,-0.698979503504423,0.325925898706855,-0.66839098781146,-0.66870078702609,-0.615046446360502,-0.431986708671735,0.779710144927536,0.761827345247879,0.754382412646529,-0.264963366220618,-0.0289461453791313,0.0041638389319217,0.637812911725955,0.799198701161673,0.668379446640316,0.765450000056865,0.466242128471848,-0.589252487773201,-0.722110354031768,-0.130458056908365
moderate,-0.311386474031586,-0.229511180124527,-0.237550694497952,-0.328288481222639,-0.249860942696423,-0.18864006395377,-0.219522293576233,-0.252521309435988,-0.047459981769391,0.0220342777227398,-0.209084661214105,-0.457363606378786,-0.240534670298476,-0.415574140027595,-0.508576149850516,-0.277864293659622,-0.234375246884827,-0.210937650457298,-0.218134087779982,-0.594191921359477,0.0888660137445532,-0.183055081549694,-0.49570080428468,-0.0004449883218101,-0.068886864170632,-0.309721465637159,-0.622881522393096,-0.418574711789375,-0.344761536807163,-0.216640403989726,0.19837911157335,-0.526585094549499,0.169292191983724,-0.316251246417119,-0.196477773334655,-0.542399341518353,-0.675671484938206
moderate,-0.411135862368145,-0.0011614436007988,0.040755937686956,0.767253287216151,0.793662606039817,-0.749170590493622,-0.698176837115149,0.0747852313750611,-0.379627747667189,-0.467102137713772,0.242581110704908,-0.194423398290531,0.748173289845332,0.0,0.462424405302292,0.500846386885134,0.76024515695237,0.0048039708846768,-0.0069602666260293,0.677100487641483,0.542096805098141,0.607872425958503,0.189494650889097,-0.135847734910873,-0.727090127468663,-0.254474095188655,0.45786692498353,0.162906943415175,0.0097980650732032,-0.0860726597853524,-0.746931800505827,-0.0279079601286762,-0.834679957228601,-0.331534528395325,0.531503526699044,0.567182636082456,0.311373983916198
moderate,0.0733306144332073,0.0599796336002576,-0.161767435565706,0.136541112867614,0.0148896306692442,0.0659884522980425,0.115144855559957,-0.0726910186747627,-0.0640587430526684,-0.067840121906344,-0.333223002851954,0.245068769293236,-0.0857545271336576,-0.391604512176332,0.386538998796156,-0.0773460410557185,0.217468238038749,0.172196523501034,0.037210878607319,0.0367566244125627,0.0891695304265909,0.203930754240876,-0.211256657715121,0.0969663646268458,-0.223912214874308,0.0421792262092134,0.256660008661097,0.0129805390490648,0.0868914459880863,-0.258662247646948,0.145686412385209,0.201631382021796,0.250091692649333,0.300535481744176,0.239274603137761,0.0493308772917661,0.258781337080412
moderate,0.035783224100826,0.0140131694465437,0.029827739889339,-0.114632553734125,-0.16565154527092,-0.0711780278586309,-0.101276608673862,0.232655040673136,0.24283603082985,0.0667307307372002,-0.150955118222668,-0.293344882381698,-0.0372398003871554,0.159615073072462,-0.255218484857232,-0.30765906362545,-0.0314850992681101,0.0063074293722039,-0.0059059917584548,-0.10897612696917,-0.327604442719322,-0.0859881403247913,-0.116829450415148,-0.106243999221288,0.0110783749929788,-0.184610409818924,-0.185025701956417,-0.0016816723715065,0.0126388512281449,-0.104769951748905,0.0711354333646102,-0.163256488857667,-0.156244000663133,-0.222549328977005,-0.105403821887133,-0.105140324666104,0.0393144685392373
moderate,-0.0377278065662406,0.0084827990264517,-0.37597269758208,0.113870135256132,0.451001549330617,-0.339010973130087,-0.310316311735224,-0.0721148309347627,0.27197450429714,-0.461867000922192,-0.150824760701548,-0.368228148755641,0.718294735054504,-0.203743659565253,-0.0381659129384962,-0.456851588430536,0.355309975763076,0.380727357253427,-0.171878431042142,0.439592670600913,0.0906923699017522,0.081647253222721,0.240330602298204,-0.578710289236605,-0.530457313713808,-0.530965850124302,-0.104531912020457,-0.31374528586587,-0.459197599351394,-0.311522048364154,-0.320383675773412,-0.132527264106211,-0.387490255200197,-0.362550108111672,0.401550991206445,0.324692571116188,0.0201908131100702
moderate,0.189691434467609,0.0050887990437815,-0.267826044473346,-0.168149989512075,-0.200181461799729,0.507051513949805,0.499057183108767,0.146823917502808,0.0653849528954374,0.277987811185895,-0.0910929627095964,0.242634467741162,0.0912782288541431,0.190375722563978,-0.176684917869865,0.297175059799424,-0.0954994457069402,-0.221005083824329,0.168924596701693,-0.0736155071672668,-0.177806161848601,-0.107202568864523,-0.101955364349223,0.469560508820814,0.329439660019524,0.338322480652315,0.0470376677908319,-0.0612826449612661,-0.0525037095534024,0.0477423138554191,0.294269872301939,0.25164366752927,0.371902319439253,0.0453401409676903,0.0875666568147059,0.0587429694378062,0.253386684806055
moderate,0.127068397974066,0.171998700001536,0.183432287737808,-0.296161597363455,-0.470049777935775,0.377312297654727,0.605880377288649,0.0432536914074226,0.348179136781957,0.122389316251804,0.158212006335976,0.0924544234469634,-0.323628877768448,-0.0826872691764593,-0.319869357813112,0.0421052631578947,-0.187005881308936,-0.208219192592266,-0.198133936099728,-0.439821313789379,-0.438046705613467,-0.204085378353606,-0.403139894537998,0.34647983595352,0.376953250016185,0.281491837527811,0.117055116058597,0.0228766939666892,0.0644046401500154,0.28448288912512,0.25866222257719,0.154135338345865,0.54358977535772,0.0818728171539672,-0.0830301815849395,-0.254763778358348,-0.0011963710244584
moderate,-0.538432720006266,0.267296266740095,0.266395636553567,0.526186071633216,0.518310190154996,-0.738196986837428,-0.755870471378854,-0.30551737134907,-0.347668058022077,-0.513615249891055,0.321501675592177,-0.460551730408873,0.527803439994053,0.291486589477679,0.468428915733434,-0.339024390243902,0.540143862037933,0.223641636361842,-0.732884558640243,0.541960874529245,0.30261493557152,0.269967281475668,-0.0280793225399819,-0.498311444652908,-0.699192185398344,-0.741720641690638,-0.164342255414999,0.165477479028788,0.1249519179438,-0.361051189448162,-0.816460164502678,-0.564352720450281,-0.589919276736207,-0.2214240352885,0.362475390714966,0.5610695665965,0.0989526711771569
moderate,0.0867660826017436,-0.529204138276573,-0.136332123797315,-0.283517234167522,-0.282892930649947,-0.102955094810779,-0.0165436290073881,-0.10500048765815,0.396890300056909,-0.367343529317973,-0.423510724378022,-0.0097778125433952,-0.190104291399199,-0.32753122091255,-0.269350061676901,-0.338569518716578,-0.432850017490331,-0.0475999371137589,-0.044934957209053,-0.420230313148836,-0.281393767951733,-0.546051121085092,-0.290481844189409,-0.384024064171123,0.0998930052333452,0.0613335514085705,-0.0735478122053842,-0.20381256469804,0.0275556535313867,-0.523395721925134,0.159170133668997,-0.308823529411765,0.129757532949035,-0.103296625789458,-0.0246339678565962,-0.102908345103206,-0.0705859990725106
severe,0.194727311264108,0.611524989930129,0.719121474784407,-0.205717640695434,-0.107621720438964,0.0411133780444777,-0.187185802816563,0.6338549228059,0.342128764871639,0.397871742734391,0.459477047812955,-0.309653467989085,-0.0947243602486805,0.68125011810142,0.131115863288939,-0.228054298642534,0.0418209240552508,-0.357253528966312,-0.225903613844692,-0.111973657152396,-0.209059128343918,-0.234483627506397,-0.225081732396984,-0.0734841628959276,0.042875115789087,-0.0033891310804079,-0.282650014733528,0.70583791536923,0.628966148135323,0.295837104072398,0.0146166771041908,-0.35131221719457,0.034431663415936,-0.143460813850692,0.0995491801203662,-0.121274879988459,0.163693911659768
severe,-0.199758079210965,-0.155779785098613,0.236672752986011,0.146736742643699,0.168829481227399,-0.295079000134517,-0.339722439475434,0.149351614757053,-0.195380196883734,-0.203534449566672,0.194333297415321,-0.129449249875853,0.0973962061622048,0.269942162322182,-0.0412675245130354,-0.32843212648805,0.400326524730281,0.248142553904758,-0.464840142713759,0.160701442261706,-0.0663417164691038,0.0524815650516571,-0.0222696473036144,-0.395059829585653,-0.387956372447299,-0.394834039764602,-0.234766090862058,0.108504617430412,0.255545606188783,-0.303350048256181,-0.344545147466085,-0.299024885416346,-0.485786370502643,-0.37671597390659,0.0568627885142022,0.0907924185909699,-0.0026947337963461
