group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD1C,CD64,CD1d,CD366,CD58,CD39,CD169,ITGB7,CD54,FCERIA,CD41,CD303,CD98,CD38,CD45,CD304,CD49d,CD305,CD319,CD371,CD85j,CD328,CD101,CD224
mild,0.390449423535884,-0.611007127849749,0.734285699700965,0.810695226124173,-0.795165064887149,-0.734737287486,-0.493826352019845,-0.563411570186614,0.662490173447936,0.710223995465622,0.0279457977244284,0.702092513703859,0.744967104063621,0.411360924840304,0.705959026231421,0.123314022202803,0.570718609619908,0.0461027031755752,0.525792232436493,-0.288337560128748,-0.823003894389541,-0.644354078042756,-0.287951706220112,-0.370688604853274,-0.803417553733451,-0.137976887214511,-0.704923988298433,-0.338808749473295,0.17896946898784,-0.0468817076499054,0.567400878657091,0.803552247552842,0.354837861918325
mild,0.309740418759666,-0.654299325423051,0.5738732469599,0.512537641484448,-0.568366606681853,-0.429424322876598,-0.295980614386775,-0.481563681489842,0.443969353981263,0.761257572732198,0.197829711094511,0.559785633782554,0.46138857738599,0.395185578757089,0.316736286653805,-0.27847899646219,0.639698136768785,0.103275401069519,0.435698171488606,-0.116133462614475,-0.566441490712042,-0.450664455616799,-0.231951871657754,-0.375,-0.301334404746455,-0.0260695187165775,-0.586207717832021,-0.391965219035108,0.0835561497326203,-0.0877635882989317,0.52409599022371,0.556411894367115,-0.0598078254260703
mild,0.509733458137508,-0.84947758787582,0.723891312977397,0.729782177182172,-0.734913459139415,-0.811997539639225,-0.805401844532279,-0.690215857843936,0.547498995964734,0.729653463556637,0.559764646201194,0.766978147875735,0.703804819678347,0.339694195763327,0.634414788538338,0.178192148460876,0.603055871818694,-0.624110671936759,0.101636921163445,-0.304349894095105,-0.809379637278956,-0.825327040261843,-0.628063241106719,-0.693544137022398,-0.812263862537186,-0.649934123847167,-0.797074720320877,-0.419600446830041,0.246539275714459,-0.609533855509392,0.656337970703708,0.727727224552599,0.226676018123431
moderate,-0.232257897231038,-0.226981349202512,0.499666196843949,0.472132609440615,-0.589531598001996,-0.362158759692191,-0.145337205585345,0.103142080780072,0.576837774141716,0.413670044066547,0.156327903112734,0.436342075078022,0.652730530303063,0.419107974105939,0.282051983142952,0.117997951469324,0.209353118900491,0.0542885752608435,0.493659621802002,-0.0563263712696803,-0.384712432690633,0.274690899868542,-0.0541232248722601,-0.13668446107393,-0.156595275928868,0.0011123470522803,-0.0815193272744845,-0.354626262233714,0.452725250278087,0.11064532358624,0.492095707526246,0.500556470691332,-0.070996217502442
moderate,0.126097132202102,-0.594445748589528,0.736304479122544,0.813146459812946,-0.781273842949359,-0.754979364234499,-0.569906943551984,-0.199798306346227,0.676986846137737,0.786845637940274,-0.0428118581781496,0.690779285371614,0.675905510154011,0.447581392095167,0.538977993488453,0.162124884259845,0.169784590093123,0.0092351080816421,0.488884164388764,-0.118045600663918,-0.776317874848694,-0.290245035007599,-0.151411414141096,-0.229313512959984,-0.730796734099954,-0.167870608652794,-0.788454138613349,-0.337933264769661,0.713988230029889,0.0593433385786011,0.543028341983273,0.636627114464885,0.234642537879706
moderate,0.600617924510079,-0.211864520793171,0.433131134218501,0.893377840154652,-0.40362936655636,-0.627796155154923,-0.383938419653741,-0.128313384402134,0.394622602738955,-0.0562517842393565,0.421800639139271,0.712159597993402,0.633672833244284,-0.0002107648614559,0.526272914170002,0.628922346584435,0.394458732542939,-0.45092109070329,0.305790305231297,-0.154283682589766,-0.205401543724341,-0.370712832187399,-0.15983869556637,0.2601361066079,-0.531056646460672,-0.0344606362000889,-0.408874248246343,-0.0608346872932058,0.598651187350189,0.118243040174843,0.690997362045215,0.81829004851151,0.192469773902776
moderate,-0.0445947907990914,-0.561752921094379,0.606664023256202,0.688109576732202,-0.773927533469697,-0.805252578999356,-0.765265521895509,-0.256620875574386,0.450616150447444,0.49714112600385,-0.029657047721228,0.451690309662378,0.413740753303146,-0.0659578813282019,0.273275347740994,0.0195955862489513,0.366121858841354,-0.527809813491292,0.454215949738312,-0.574184501562203,-0.775753843107381,-0.656268114331476,-0.265640283598013,-0.424029946917701,-0.699745999199131,-0.471133539042323,-0.738808858961057,-0.037140918091185,0.374814014753318,-0.0867552550388827,0.530053065599167,0.694378570760237,0.228891547178097
moderate,0.0114212659307213,-0.651640405818169,0.509773052771123,0.729309467430206,-0.531129251392708,-0.700207304695156,-0.474202431866185,-0.432123303955968,0.233265614628068,0.540128471220483,0.471765556955191,0.580093483015197,0.758704387037131,0.397722091497352,0.553440539200985,0.249756216421785,0.408957629836656,-0.256993835941204,0.271237315556718,-0.446195228791362,-0.633926418968033,-0.557313948743946,-0.370554765291607,-0.237790422000948,-0.533877780003204,0.0467045993361783,-0.639394601582646,-0.297679102145203,0.127548601232812,-0.183072980929703,0.418686521424229,0.633923591226842,0.0117998258435475
moderate,0.253829458984501,-0.223241267267001,0.275149693677261,0.103228658845456,-0.341449317468657,-0.481342340064299,-0.24413286961925,-0.190339190158001,-0.138746830883259,0.205651885753393,0.183084238651351,-0.0091857358984393,0.0280764252543514,0.11706615744176,0.0990544946246323,0.0895345361872903,0.143645720615021,-0.258971443028449,-0.185173386988862,-0.361875519271755,-0.215587234102208,-0.11651398866603,-0.474291081168948,-0.104233522604246,-0.291206612422225,-0.305100787714429,-0.417433711709407,-0.118200789905668,0.0230188046553863,-0.21109765183342,0.0230390854541604,-0.0945694800759207,-0.137103926730779
moderate,-0.0683317565281595,-0.0508755824905654,0.527988465711628,0.776464954087933,-0.761871310373245,-0.771897481007963,-0.491408013558768,-0.336284019709754,0.350834107423239,0.234954218737892,0.348071076286424,0.50286392982111,0.523771517806948,0.479775560474591,0.324674872819627,0.290536399026238,0.356214106505054,-0.515652768284347,0.165207678355155,-0.661244019138756,-0.554177539202898,-0.537634371955941,-0.720313060820495,-0.457717779761197,-0.670778943675935,-0.217156527682843,-0.725059871433115,-0.184492463366845,0.163529139310992,0.0940628587128379,0.151314683012306,0.647071312930486,-0.0066996777369675
moderate,0.30725139382976,-0.431722243686391,0.744778853494804,0.725105955866636,-0.698173082499508,-0.607995134615496,-0.51530539148119,-0.37973067465467,0.553882011416102,0.64531941550215,0.166651875744539,0.549038360010575,0.760199557894314,0.539163659367432,0.668093188146246,0.0324497304167043,0.229267195823085,-0.15515947467167,0.16469420829848,-0.192837241402266,-0.736855396519187,-0.658671658102312,0.0575316816042951,-0.350633544002686,-0.717423373935361,-0.196810506566604,-0.542891273169864,-0.0110327155473992,0.541248299856395,0.0936127175301006,0.326369839765182,0.689166769449937,0.110397799409696
moderate,0.18488043426164,-0.433660948003637,0.566365795612951,0.537329175968243,-0.61480985695515,-0.473651291363699,-0.631570153454332,-0.181778424102213,0.396361235008788,0.36474547297036,0.404499884008554,0.500257965977018,0.5605996656981,0.466946810935219,0.0328502209124242,0.0,0.555887329871157,-0.377005347593583,0.351966652633116,0.192976262727645,-0.622389662633496,-0.403556990427406,-0.192674427632544,-0.413101604278075,-0.625928954428156,-0.386029411764706,-0.397014293419939,-0.313297601105758,0.36096256684492,-0.199156155517558,0.123738315464287,0.726224526599664,0.246275326434309
severe,0.180476174764508,-0.703146587287631,0.435119579680021,0.493201697263454,-0.698832476691353,-0.494803311695371,-0.746881248909437,0.0651259712323873,0.373714671894648,0.394918346463702,0.171268215108793,0.40439339956997,0.76551594398827,0.518924486481231,0.555083726569904,0.0912284334607841,0.0539145051433999,-0.341538461538462,0.0217702845407638,-0.153724409519165,-0.63211294562443,-0.591377303292108,-0.243263422311634,-0.599095022624434,-0.66649745756196,-0.1510407239819,-0.742102544575743,-0.412124866807485,0.248512409846632,-0.0944241172725641,0.165133418484302,0.444949559685549,0.204712339639478
severe,0.184960279123119,-0.125502959350914,0.584557727778526,0.566498775733986,-0.424351397854906,-0.5528754143507,-0.549952484133938,-0.388628145114656,0.441377670533561,0.246225091271944,0.560638920144553,0.667868713886613,0.468741258453673,0.442109668241455,0.511529178351594,-0.01330391736043,0.447434592157951,-0.488572395336676,0.463214746480784,-0.0347169591830495,-0.739487098204854,-0.512473085718148,-0.188159644588612,-0.316208817161067,-0.650866270794084,-0.257805530776093,-0.561807784151284,-0.420534688681957,0.422018127475646,0.1899596550813,0.392181402650837,0.64365173888324,0.302239780433661
