group,CD47,CD52,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD4,CD183,CD32,CD1C,CD64,CD1d,CD366,CD39,ITGB7,CD62,FCERIA,CD41,CD303,CD81,CD98,CD38,CD71,CD304,CD36,CD49d,CD305,CD158e1,CD99,CD328,CD101
healthy,0.403978698054023,0.179229545978331,-0.354742683771699,-0.516212277475212,0.0776338731580326,0.500408663241659,0.403444741579257,0.335410026810907,0.192376453803034,-0.249183377998802,-0.485730815622622,-0.161120304461927,-0.180337153303481,-0.372121572033991,-0.287986216694267,-0.206620243945896,0.135640127791415,-0.138736481385276,0.0788536403404852,0.594211061288834,0.174176081336085,0.40594968502798,0.243670022836385,0.0953420329170444,0.317570908778627,-0.0459652818289031,0.372244035034733,0.427983785215333,0.617142915717705,0.277067471349684,-0.120314554423302,-0.464507237492084
healthy,0.24593837535014,0.165677022152507,0.108950837811541,-0.0386825603039993,0.377855733983993,0.206586149323433,0.41540761550922,0.599089207399286,0.20485100480116,0.370833801930383,-0.0594544079868291,-0.140307691267327,-0.0758163046626704,-0.497475491397002,-0.112795521336822,0.225429390797673,0.293288046510032,0.430575458550453,0.204527118552771,0.592096814087023,-0.269509358126294,0.509051020807069,-0.106162464985994,0.212259271830476,0.613334229304935,0.418767507002801,0.591596638655462,0.284873949579832,0.250610710050288,0.110873973313025,-0.0694940209447259,0.0884771758666556
healthy,0.0139831323487624,0.197049354560704,-0.135678928722546,-0.534164065413035,0.213813912478618,0.707180475346408,0.48296685151815,0.388998363411886,0.519277038739765,-0.369737291133273,-0.491487700705697,-0.142200296872308,-0.332712720442065,-0.159451664916385,-0.0526941615195332,0.142087584164981,-0.218165871339449,-0.500272561432839,-0.090367533849297,0.50368462438609,0.125198271981978,0.405137767005383,0.372677070828331,0.453147299304588,0.513753082304382,-0.343527061522353,0.383817527010804,0.41619623034198,0.0099463309330907,0.25172248548487,-0.376246416141562,-0.612523626116429
healthy,0.544500781758796,0.0050771852046418,-0.641574494147966,-0.753064912694312,0.0079588945084599,0.777201125134044,0.553852404884566,0.217097971875604,0.219611909242198,-0.756703192207268,-0.875778798835965,-0.374927792406301,-0.849658266729036,-0.511882583649371,-0.619330469661693,-0.502627288292626,0.273884885394944,-0.670636062929755,0.306931615410336,0.765127575677798,0.0560833716424045,0.283018528525421,0.118548387096774,0.0366867442187391,0.683720748184396,0.213392514336443,0.273790322580645,0.745865328937774,0.204124145231932,0.389378511766306,-0.448211427581692,-0.502627288292626
healthy,-0.563940655392742,-0.261174531654632,-0.0944658944658945,0.0437693114404136,-0.302066175400188,-0.327064397511446,-0.145629163924623,-0.368794266428673,0.184017650060136,-0.0958877664640833,-0.126815608167343,0.0063240914835291,-0.0519833636582713,0.335970949384786,-0.141824040703798,-0.015765359030372,-0.178608495475332,-0.160567143631771,-0.266437682307592,0.111690668957686,-0.189914255667481,0.280881576595779,0.277835282239244,0.394521018220412,-0.0517040740633158,-0.288299483013422,-0.0496782496782497,0.182003101383488,0.322549113686893,-0.142341411416125,0.0938593690386156,-0.0725048443937418
healthy,0.264129752321931,0.0558703457838958,-0.564922369722516,-0.584249142374741,-0.0873774731648674,0.587154830469165,0.311961169203925,0.208212746800437,0.294270257893839,-0.312769431597923,-0.408351612362925,-0.366846298183766,-0.555661732024675,-0.460876235412062,-0.495788012187554,-0.435174891760062,-0.139278130738118,-0.520878697654025,-0.0430324322773915,0.450824619404502,-0.210544026441488,0.0876740133960117,-0.0840568525307094,-0.0268206032571263,0.432551235366723,-0.281094407618475,-0.1006495594572,0.452810863751971,0.0244581316807876,0.0347533532810695,-0.20177969544302,-0.469564312373532
healthy,0.139886792820433,-0.346622036720084,-0.688442257913314,-0.677421319249646,-0.038854718464771,0.466420654184006,0.444445087386183,0.442980515136409,0.465441598543203,-0.623388071655994,-0.616629714394334,-0.331769037203446,-0.506926473395036,-0.637265958148288,-0.655504924666056,-0.652921362569649,0.196200527713307,-0.519319871285103,0.238841583285855,0.709271251739992,-0.130119683318105,0.541758126444359,0.023568100947882,0.0020510236240163,0.651019908528821,0.373897884081413,0.314760686883449,0.468415622128907,-0.026901869385837,0.404496279598655,-0.618632008958372,-0.70967918604936
healthy,-0.364963506320572,0.110953890652138,0.689564601583475,0.683810733554491,-0.103618109358629,-0.459036172074435,-0.436103266240405,-0.319880013625157,-0.465602225111934,0.329459987769943,0.536295726477506,0.245118755912571,0.652723305386781,0.654762439524472,0.528994551028032,0.443054725606543,-0.0725518663268015,0.448308794031053,-0.15862215037255,-0.660846299205779,0.441315306671148,-0.514979236694062,0.123348189641103,-0.115898493126584,-0.506397398715402,-0.166369125211694,-0.21441205211352,-0.439025024059145,-0.0243393031000125,-0.234113603080508,0.497221347519496,0.667075137024493
mild,0.2042300303229,0.0146849002665897,-0.519856358136876,-0.595373202657931,0.160755325131193,0.455876185631569,0.666264348626577,0.649775592787549,0.526514096768643,-0.397621914910736,-0.267461296370558,-0.329548967487488,-0.585432325369581,-0.246864035056642,-0.262873544163282,-0.161354362736012,-0.270468886847416,-0.140099181018423,-0.216695177477887,0.534403662185175,-0.333343375217398,0.264460165430121,0.224802451217546,0.111024366080553,0.74872000477733,0.120353996165093,0.41235284631511,0.462786863178334,-0.122974462341332,0.320775202053321,-0.138571978223302,-0.478744524678415
mild,0.34481757714422,-0.057569636939684,-0.294534346992585,-0.281621089747011,0.223642524264328,0.453743285548496,0.275768361861565,0.174052682488166,0.258258680352865,-0.340992121944942,-0.51188060530477,0.0195780126188535,-0.253579536222154,-0.139355127424988,-0.145774954195402,0.0022672988286877,0.0832384441629499,-0.0872016602897923,0.320479498796476,0.385279228914419,0.0063941180063753,0.222393129492291,0.0037818661083416,0.211878973911815,0.443850648776486,0.276306292373131,-0.0678060408341987,0.323654751142251,-0.0041256903106638,0.0088069277914237,-0.059464782283624,-0.398814618447201
