group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,CD54,FCERIA,CD41,CD303,CD98,CD38,CD45,CD71,CD304,CD49d,CD305,CD319,CD328,CD101,CD224
mild,-0.410963484346177,0.168105977424293,0.381812124315224,-0.444068337395528,-0.426882347800375,-0.0611682127981703,-0.272905733818601,0.519030131796139,0.289954623694499,-0.545454545454545,0.338485943235137,0.251076980076845,-0.403816305259737,0.264361973010699,0.308599783564574,0.310932815773344,0.204481715347701,0.0833613487950733,-0.427139037433155,0.150580764292763,0.284770376889984,-0.567030919942751,-0.269157600858914,-0.54879679144385,-0.361631016042781,0.205682404741142,-0.426223737687095,-0.512366310160428,-0.25008404638522,-0.486158411206335,-0.13451456539205,0.32942798078053,0.122215991088057
mild,-0.635322462561128,0.808692358157755,0.837324698129798,-0.840965290784487,-0.816480071924943,-0.774440052700922,-0.763525641391846,0.643360460599266,0.676760531456988,-0.539130434782609,0.780610050300698,0.608603699355514,-0.224503366356571,0.752135605821859,0.744702052218206,0.576951966699497,0.75956407645666,0.510601828594301,-0.770487483530962,0.0417107364774659,0.122967564280891,-0.849289596662181,-0.741241996974978,-0.564426877470356,-0.605270092226614,-0.623312410785912,-0.867026347451568,-0.601185770750988,-0.820793260518886,-0.475413245648608,0.738673486912406,0.788416825545973,0.236964508415888
moderate,0.0157404151708274,-0.194747404115125,-0.222939149226907,0.0939432542193211,-0.120100964963808,-0.27932341961655,0.0135515142630751,-0.408463504932783,0.324201201347747,-0.384649610678532,-0.22168180991621,-0.129923190110967,0.078199012600371,0.131917371535216,-0.439258910329735,-0.118035448474405,-0.116611215165031,0.019541802277236,-0.480809881715914,-0.0932146829810901,-0.0643729957367775,-0.204402006801383,-0.142258273182309,-0.0644537989142683,-0.199889857289489,-0.0428669771448601,-0.454352158764769,-0.208008898776418,-0.713796630052746,-0.0503672082592811,-0.253129293824333,0.134653919416743,0.321414848625001
moderate,-0.34648829228543,0.642149274399952,0.699744342149029,-0.608967448131619,-0.785708600217099,-0.550855950019851,-0.456496501419997,0.794802293713059,0.39038392879638,0.461213090710895,0.49858850261943,-0.0257153735591525,-0.0956245721689708,0.603868875403342,0.440102757188422,0.352761635780571,0.615545897855893,0.529025591442128,-0.156080376280577,0.262845541710109,-0.157841009375484,-0.734936956374352,-0.37754095549839,-0.106115583787088,0.0102518304458981,-0.0480426066619234,-0.653926842260655,-0.114450826386288,-0.718479275571913,-0.230554469987822,0.340296364028877,0.553183008891466,0.212030855714363
moderate,-0.484129824759286,0.364958526933092,0.734803273527201,-0.744936305942346,-0.839750698192041,-0.674000778723569,-0.0908968097138781,0.260678584693906,0.341261923428939,-0.122800586510264,0.0429137323063132,0.393101218555765,-0.100382835312768,0.503872059655547,0.443950428081325,-0.196432850876908,0.455071284605826,0.240485667987159,-0.630373020702689,0.175026043840253,-0.369657099189511,-0.459867517002813,-0.561486763574024,-0.467418203777801,-0.22292116784388,-0.38650563250544,-0.56072996304373,-0.368435525330737,-0.656032314002429,-0.152591989722161,0.662007491502303,0.615317965608747,0.0205030181412746
moderate,-0.407113072029072,0.728191038078953,0.82657035613211,-0.648953288102633,-0.6486422454723,-0.568003908931547,-0.392114014845201,0.608072046999654,0.280222468411599,-0.292677070828331,0.59761043153355,-0.0844225162125753,-0.0057571012099223,0.477950802352602,0.499383163023529,0.0678024661450076,0.38104451614346,0.218831962583953,-0.351536993806786,0.447790432069738,-0.443391316153718,-0.688411292438099,-0.529545745318983,-0.184791144651757,-0.171572810891555,-0.364078610208253,-0.570238798781272,-0.205619602471219,-0.621037481885741,-0.217455040371196,0.597532435442542,0.780290706958405,0.0309093062998142
moderate,-0.491177836118715,0.392779896927797,0.714323656455613,-0.660293517569273,-0.575232648602433,-0.511801774262778,-0.449112767188425,0.486470514543602,0.155657056690337,-0.413229018492176,0.575707225513963,0.462015816692619,0.4127362655871,0.631710948863534,0.539330157181696,0.529084293564119,0.617721168399966,0.371586975757266,-0.328828828828829,0.29386102966195,-0.233398156070658,-0.675827131013132,-0.389667713409151,-0.504741583688952,-0.304646752015173,-0.336043203888543,-0.517915603986023,-0.087719298245614,-0.690536654908639,-0.234626909430129,0.579206120670231,0.611088069741748,-0.0831232176089901
moderate,-0.245422197897683,0.346487894622384,0.293497936562922,-0.0862943429506059,-0.341819889462847,-0.0536662982776129,-0.0651901150083802,-0.167958278285791,0.111955625273912,0.0282855285207319,0.218389678203209,0.313400713608992,0.0396357968581659,0.21061518443336,0.115732318278481,0.0205533581316597,0.337805577862122,0.087689976999127,-0.109590130755629,0.0599135663039643,-0.415785861358957,-0.147379101185775,-0.0545794963585665,-0.113188599501499,0.0634946701411498,-0.155004118896269,0.0536435152745126,0.0588685788983202,-0.192897912126442,0.0945856127184563,0.14391212306069,0.0740920829730383,-0.0764346616480263
moderate,-0.211390284187271,0.548231720962126,0.734652629120709,-0.701343985507103,-0.736410299446874,-0.404936928455632,-0.267094766753133,0.340348758493789,0.454845396934829,-0.200956937799043,0.216172611910881,0.319803142348243,0.141323532967133,0.3907921706927,0.502234044330239,0.561674637247868,0.270021739362804,0.13054126587907,-0.484005468215995,0.14139558167117,-0.612166780587833,-0.484288843013621,-0.475979711027056,-0.71887762959282,-0.483785115200511,-0.129243940516816,-0.557211279257628,-0.183526999316473,-0.711521409103451,-0.234001941802883,0.120665958266187,0.544892952833721,0.0460204054075032
moderate,-0.394087326356338,0.735925892919625,0.741898677717308,-0.782320900888012,-0.611976393682202,-0.60488289575835,-0.457472833046808,0.691273896885944,0.45203066718634,-0.111069418386492,0.671785480873408,0.262745000248606,-0.710928702553297,0.623109577924769,0.51560188067122,0.32438059104587,0.469788569871282,0.356566937936037,-0.359662288930582,0.345838928792101,-0.0086287151758681,-0.752713590675332,-0.743733308384743,-0.180854079039929,-0.41201318473549,-0.369073028809183,-0.740726148186494,-0.446153846153846,-0.502635302117074,-0.281205959068593,0.450913706524549,0.734602140953839,0.0724858121394114
moderate,-0.372314616164122,0.491474450738511,0.473050545572042,-0.688010199187637,-0.415748589837841,-0.711790760402752,-0.156889446719024,0.395651228318221,0.340739898766682,-0.212232620320856,0.187814078959714,0.441743349449026,-0.397042473464367,0.437257473325045,0.50421993348289,0.481805897997597,0.101902726095683,0.436889390901462,-0.341577540106952,0.19224083360485,0.247739796744949,-0.615426611330368,-0.430223751909393,-0.197691990852141,-0.537098930481283,-0.128761273033371,-0.54856432264484,-0.424131016042781,-0.46332359041335,-0.381239093119855,0.322325994800539,0.63990889512059,0.315697820027603
severe,-0.43220186040497,0.726953691932565,0.785688658185598,-0.673955559722177,-0.460511823636645,-0.448454799487671,-0.0930846505348773,0.720219806013905,0.420692609483227,-0.0300452488687783,0.80239230517167,0.274126179989995,-0.163364275252558,0.812240759385574,0.543955244023612,0.582174423890178,0.664340029788829,0.717720970912083,-0.504253393665158,0.43754628364669,-0.0891730677894618,-0.700274826950986,-0.53704692504926,-0.0909070341190611,-0.272850678733032,0.128703459641489,-0.721051039824845,-0.158552036199095,-0.549312556163498,-0.524683701397917,0.561453622846627,0.774124233939939,0.464305816714771
severe,0.179207887036546,0.32807096214249,0.302751194327463,-0.363246086385677,-0.367244417531457,-0.318740305001325,-0.21791402605455,0.342987298289358,0.367659116797011,-0.226675689808976,0.586394732569035,0.542779186330618,-0.0462133503970331,0.383694943878069,0.270756145456566,0.242714071929701,0.324569534315854,0.33076407729259,-0.321541726906395,0.296299627089368,0.0151473192022333,-0.447152516626119,-0.305565823507733,-0.11720361181325,0.113606300396519,-0.275666787186562,-0.391690461370717,-0.0477713863853087,-0.285964807715141,-0.216008298950586,0.371053127522964,0.389309229290411,0.149538198640715
