group,CD47,CD52,CD33,CD11c,CD45RA,CD123,CD4,CD5,CD183,CD32,CD95,CD1C,CD141,CD1d,CD366,CD58,CD39,CD41,CD2,CD303,CD98,CD18,CD38,CD45,CD71,CD304,CD305,CD371,CD328,CD101
mild,0.397062732588909,-0.329077728127998,-0.427623417089624,-0.590623329634544,0.626296021087855,0.717063862727478,0.357387008794642,-0.495890295026623,0.477444334289945,-0.519735748896777,-0.472471617820329,-0.542680448077258,0.0426199718145619,-0.456235013118588,-0.477347651607979,-0.303558276498809,-0.431535945564844,0.303142135141151,-0.173317606425144,0.769160486816999,0.574215974862577,-0.175381189340399,0.55670663202555,0.151666814816755,0.233510886842252,0.813877212312703,0.675421334629071,0.0787857580264194,-0.369935291148094,-0.516690924336138
mild,0.273919947475959,-0.0069366907851234,-0.40023636499423,-0.412571069531512,0.328964734604356,0.742087257252022,0.360825605003414,0.170369949383341,0.431462196879516,-0.217272341163689,-0.24250442227167,-0.264945842472741,0.0752607092000564,-0.228235879636313,-0.402623656685445,-0.0819124084564186,-0.570024337351986,-0.136474203820902,0.11129679144385,0.467417379952809,0.318024830986037,-0.331326424600755,0.0140374331550802,0.0350935828877005,-0.040669020937453,0.264000938671673,0.31804530664787,0.109625668449198,-0.0827519984563753,-0.288919052249591
mild,-0.800270851237731,-0.012509197061661,0.736221028754832,0.772662188719251,-0.791122284340826,-0.837310663135042,-0.768247694334651,0.05563982811725,-0.771026449361034,0.429410977227242,0.538805224981185,0.676103487941145,-0.121679002183893,0.737565403989156,0.844289916952702,0.29480007741981,0.651751486431785,-0.151933563718902,0.102723373580616,-0.845609955016919,-0.815318537133771,0.453760499269366,-0.552437417654809,-0.627931488801054,-0.676018729028138,-0.846733649995985,-0.857688767493567,0.345814181924613,0.634636000269358,0.794718680276662
moderate,0.169494615535142,0.127867199442482,0.0273759208070404,-0.0111247080452548,0.0911802173305175,0.0986259579835248,-0.38036950129457,0.0657056174410207,0.307920518533208,-0.10601342876118,0.605913762328235,-0.0999608161278615,0.213743967774347,0.580210934974548,-0.0823459529535126,0.194535560209308,-0.176812033701471,0.0721897166476719,0.13935374661213,-0.0380195261269608,0.231116293668556,0.422221703098676,0.28723487390714,0.0214406997763028,0.230338557191715,-0.150948811652587,-0.388389342822818,0.47007786429366,0.06823933149893,0.431560247519117
moderate,-0.381080413119163,0.0853661046587171,0.763172971721223,0.775700928342713,-0.663940716717328,-0.730410301432561,-0.441489135298349,0.458586657928613,-0.312300692201663,0.768135625911483,0.470688400113444,0.62604914068647,0.0879524600925522,0.70929570668923,0.622101310568609,0.434724475984713,0.742491813375767,-0.331981202106238,0.0640626275744985,-0.772616540459218,-0.381989155268621,0.677398767569525,0.141203903075404,-0.0693422420437827,-0.0804046403161357,-0.723794724150236,-0.804074789857953,0.784681589158003,0.46560253748286,0.707811659503821
moderate,-0.329156561511273,0.318472506148465,0.151625281720995,0.708001938322562,-0.545137936484384,-0.700403420762794,-0.571690540821569,0.117343079781493,0.0092072199494661,0.338085326000394,0.421712925114489,0.0655304290623431,0.0999501506777987,0.522633253366126,0.520598279767161,-0.0202334266997673,0.453523423093561,-0.136672227740042,0.111941686936686,-0.423738255240225,-0.542525460048782,0.550357973611939,-0.340207131847686,-0.161019091483927,-0.210720958540073,-0.625436937270012,-0.565823287035074,0.643536173010817,0.598835534796855,0.739021730420542
moderate,-0.242519951673848,0.0227393189187504,0.813837723715123,0.858533969203885,-0.581173938245438,-0.644789592741007,-0.471727174304225,0.0291669184194779,-0.432806673834125,0.683231383374252,0.351886605377045,0.632279417244503,0.0105215987629615,0.527127754956018,0.51281726650908,0.0852980736498612,0.501161206131911,-0.314773987803785,0.288304999607469,-0.641314819037996,-0.479192823280672,0.576982279739386,-0.0644093319214056,-0.100684884822916,-0.249066223065134,-0.526886345965098,-0.543131619888937,0.630812708088361,0.69032964637444,0.873677739952292
moderate,-0.63397042046436,0.29156592082347,0.516739791004093,0.667939003439014,-0.363372487385611,-0.467968971716463,-0.218953899255872,0.408092241865418,-0.291775564209586,0.225818411689376,0.265415237689934,0.611524763393305,0.332925385501197,0.638344034428157,0.573701600562015,0.206737930558952,0.539330157181696,-0.755453844727145,0.0741226285235971,-0.565802132037565,-0.452954813034767,0.0547604675470805,-0.364627785680417,-0.0545282124229493,-0.168201176153688,-0.397914244999718,-0.516415803584794,0.276908487434803,0.466187219160291,0.47455068086212
moderate,-0.170728799934304,-0.118144158485302,0.529292984200821,0.368824156064983,-0.135228668537047,-0.285901094534552,-0.217794823703611,-0.068502293162639,-0.265853310650674,0.0500261125325913,0.100196530755362,0.111025046824599,0.0427375077091577,0.244748445768106,0.0882101987575388,0.188562991359064,0.352002167738422,-0.315045334681935,-0.0533620786852749,-0.254318027330986,0.0091149152188228,0.0819694243550309,-0.127695697720623,-0.110715526685041,0.02551289076682,-0.0867413089272302,-0.142511379328592,0.424081394182136,0.276797669561174,0.0817934426164435
moderate,-0.176359500576638,-0.0405843591024534,0.42642555837608,0.670908818655299,-0.716044464636508,-0.725401751794975,-0.531713204237043,-0.155320679275679,-0.382511231433236,0.40970792472306,0.424154458996839,0.130661060827906,-0.0377895452670209,0.295075467380523,0.382290154211591,0.454058116816547,0.135222430198009,-0.547026657552973,-0.059305620100589,-0.518520786729958,-0.556037679573505,-0.0552942778663801,-0.688015858197826,-0.543993134062971,-0.19004445774748,-0.615376627035189,-0.729367563992554,0.0895272452355032,0.0613831801908278,0.514040055331035
moderate,-0.197278294832346,0.449371852136503,0.665855651771404,0.654350105372234,-0.626715770364492,-0.61633682027907,-0.360563539228821,0.53691794024763,-0.553944950391508,0.524255987263847,0.500362347114617,0.567888956590701,-0.75244348720678,0.424939984447528,0.455464390290128,0.288984501822008,0.4695989861062,-0.176840185177342,0.554757621037825,-0.788174274830044,-0.686213412863747,0.0690577100825368,-0.0366963907133432,-0.149225732056818,-0.244791309586726,-0.696278263966739,-0.546841625469437,0.351290512634383,0.427587086528902,0.684394146392805
moderate,-0.199629775986043,0.394008486477474,0.373119378928013,0.489454987704406,-0.523172520793783,-0.515729652099882,0.0986044960407663,0.71838179061842,-0.336001194673038,0.0569780369179672,0.459033203702888,0.441275321967029,-0.199749926968369,0.329645821011404,0.347534767237039,0.212113467815442,-0.0187715548070995,-0.103963788388407,0.763608169560219,-0.619711565978447,-0.53911302796084,0.15387422461403,-0.330490164064155,0.305147058823529,-0.292427710443258,-0.435439000037213,-0.343495622242516,0.0655080213903743,0.231369805791568,0.361017223700825
severe,-0.453575479343347,-0.276961832322773,0.291289645625207,0.291712703940569,-0.612238017623077,-0.386990873238738,-0.704223021996644,-0.180950398843613,0.0893124477718429,0.134150425188532,0.0124204484704572,0.0427544268243412,0.39363542091572,0.124762645088935,0.623436038780291,0.43614956839387,0.194646819272919,-0.0610471260358053,-0.307714388883202,-0.435550488179834,-0.405705060563912,0.166078378813969,-0.0948437747703097,-0.670859728506787,0.411492512827372,-0.468309127062617,-0.539201670874691,0.377157854346627,-0.119909380013033,0.270966398522967
severe,0.0317187748779071,0.045885245022062,0.637741651840971,0.551790969429669,-0.658744278630538,-0.591153107968846,-0.646254973658148,-0.322014702618696,-0.506394249694854,0.59691655755585,0.566400884252618,0.159058306700871,-0.226655933292173,0.63044900663532,0.378982964627541,0.532447192771344,0.503778736255358,0.167665153928168,-0.0728740561093034,-0.637466690302468,-0.451815452648351,0.286998962618483,-0.236038043113531,-0.231242502052704,-0.350076903021949,-0.57688656356004,-0.355248588992655,0.442054139799643,0.463806645875457,0.679288149860002
