group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD1C,CD64,CD1d,CD366,CD39,CD244,ITGB7,FCERIA,CD41,CD303,CD98,CD38,CD71,CD26,CD304,CD36,CD305,CD319,CD99,CD371,CD328,CD101
mild,0.625081035049038,-0.648811022362553,-0.722885990617089,0.861052607815681,0.751314959909492,0.495963142760984,0.495540348083163,-0.584977280157823,-0.460735481805331,-0.649777422104222,0.0377523962800406,-0.638697980650942,-0.740246123394365,-0.610186727370782,-0.331519204413396,-0.489400084067002,-0.501236154199262,0.428646952764116,0.835135950260932,0.659616129294763,0.453705492991118,0.177005995475136,0.23502928300567,0.808288081774171,0.47460325821231,0.829862990728196,0.306433638328652,0.510991271558367,-0.0290263319044703,-0.459382275125298,-0.720357337373068
mild,0.473301580995678,-0.293473147028851,-0.318622552077416,0.311937574428147,0.180141300401667,0.0549845410125629,0.496299412257585,-0.123530517749146,-0.297750013928249,-0.533921279507805,0.104410125299881,-0.185694872485166,-0.293153004409002,-0.337268607042627,-0.196518521055052,-0.509407912587006,-0.106793683000084,-0.14412371333443,0.565262632250622,0.325781534180818,0.371323529411765,-0.0095829302208941,0.0766041951863842,0.337334532747138,0.247820065582868,0.411115406909036,0.569366293124342,0.436868055339937,0.0655080213903743,-0.465182016014027,-0.333445395180293
mild,0.789291928815792,-0.779786024501769,-0.783895929760913,0.748051425511793,0.775346246244242,0.706851119894598,0.716822497432752,-0.563979910231554,-0.623194681508633,-0.762806786156281,-0.558272778018024,-0.739948380924411,-0.745046885544849,-0.699833734495643,-0.355308245237814,-0.675446841566462,-0.0741817528491641,0.374764859395604,0.778810306687549,0.761735598618174,0.500131752305665,0.536360362924373,0.41224753872096,0.81824047891109,0.71324095364847,0.732244043779652,0.437855337210449,0.412337438252642,-0.323533359680899,-0.635149222543143,-0.810199323419441
moderate,0.0645585143962922,-0.103049197834632,-0.207142063802645,0.238123542780525,0.265918913595364,0.224126441078778,-0.0274794594779024,-0.0574610601268582,-0.145491404893945,-0.0124667684513206,0.134724047020379,-0.353358155890057,-0.213954587439332,-0.0064660138428028,-0.160932489341944,-0.339136602204116,-0.13503893214683,0.232892302433413,0.539425553860741,0.043147404178418,-0.16775953933435,-0.0342935817158881,0.30665749246297,0.465645087317332,-0.0317219567266914,0.439311004791537,0.321733391533776,0.284943748386186,-0.326807563959956,-0.16866702691245,-0.165813504075163
moderate,0.268018050967923,-0.590029017983603,-0.64890366120977,0.74078965290562,0.519316925113863,0.484389150363299,0.261517078158188,-0.538681755505837,-0.180101191264782,-0.542752121695501,-0.0408337525197532,-0.486765021664904,-0.492971231563643,-0.42971442625387,-0.198821543794205,-0.187368254288702,-0.260994516768488,0.111413032545324,0.684080621862952,0.202393089545529,0.063584287680039,0.133952128991404,-0.0918966574269196,0.673867348856592,0.068960713797433,0.662216658419406,0.380724814273039,0.231739758923532,-0.617574833796952,-0.279633927214616,-0.421254318752637
moderate,0.0742541738089404,-0.174349484149464,-0.599307634437079,0.296581432828424,0.533553391209354,0.242024218692903,0.109115351316013,-0.14229180387222,-0.390280905851298,-0.303875617952812,-0.113180813568755,-0.245427044254716,-0.442053204029695,-0.507698576022826,-0.204710940517995,-0.144226916051499,-0.0390069589620888,0.0588883021537633,0.185552751768351,0.247270876584288,0.199431766945195,0.132206255837969,-0.157806297836202,0.31128266299389,0.0595926682221914,0.311697857407526,0.284771011282814,0.0779844406301665,-0.485792231635605,-0.34268623089531,-0.397471305201978
moderate,0.586854585762122,-0.487370425405823,-0.57018650346891,0.591709840049887,0.682738222144242,0.813692142905659,0.22548651972709,-0.267087538369937,-0.247581284859455,-0.364428653005364,0.0490645227126246,-0.297815624966288,-0.442485783555316,-0.244629097661511,-0.0758833020019125,-0.253213192870894,-0.332423183020355,0.523221094013019,0.76858233465782,0.658864675528599,0.146078050690014,0.515341028181785,0.294585302783007,0.66695658057167,0.243992729852617,0.621181574108916,0.0870175576968911,0.426566752497784,-0.163052511100513,-0.406916293032263,-0.471902037182382
moderate,0.229232242427791,-0.417283596919623,-0.809709532658976,0.395452501207241,0.447763488396083,0.419167432269909,0.373029518799597,-0.735351232107638,-0.32278883230336,-0.668116473242666,-0.608627535891042,-0.765699277268915,-0.336478340459958,-0.416195968791153,-0.344165831268783,-0.591801745474025,-0.627653532853901,-0.0904024010533286,0.635636652112731,0.571392099476991,0.328117591275486,0.314614014898144,0.242291357417632,0.398769361572067,-0.108822193225052,0.519032373754961,0.26403105699437,0.384901984732677,-0.16927453769559,-0.497434362498602,-0.696007665264443
moderate,-0.427642846143742,-0.122262584431294,-0.116466169365615,-0.135835561103009,0.0197738684391143,-0.28087892489782,-0.0119917920282481,-0.0445338775870738,0.0044955922890146,-0.217709724869589,0.0756335170632748,-0.10935605625094,0.0762422340589296,0.0063969530216683,-0.244915784869089,-0.0712159311578512,-0.0111477048256555,-0.142809666582379,0.0642347698605971,-0.247466648342408,0.103391973413286,-0.0955665056140623,-0.188174234774908,-0.0519222549611496,-0.136872738334838,-0.0552272235025478,0.0021733290711785,-0.0689399468912515,0.0632962718620377,-0.0270734752336395,-0.195500176005791
moderate,0.0711982593148264,-0.52438350244784,-0.74657418145966,0.779125393858462,0.776957310363494,0.524344483152155,0.384178442347853,-0.346299902480774,-0.501629494905269,-0.234733258657574,-0.294723321260233,-0.436831292571874,-0.479775560474591,-0.250804992437664,-0.131373180478405,-0.329172126960645,-0.150221547915612,0.638550922761449,0.581650774714836,0.54658539706176,0.722807977001928,0.0613146140505396,0.182751537787986,0.688136446971309,0.257737130158494,0.732854743683528,0.229372484078994,0.611267955914675,-0.195366368231638,-0.0708992877343779,-0.65315793896843
moderate,0.39230412578459,-0.803924164571528,-0.800956227596636,0.728044581834638,0.619749328050533,0.477371102458158,0.4143682699779,-0.719174133223504,-0.420744535089911,-0.757382049174501,-0.278040953314722,-0.714050418767065,-0.726468593738253,-0.679089046520957,-0.531926155329156,-0.151174534482933,-0.340449967900589,0.0873536221736762,0.780355304100278,0.724030360747717,0.0002815579850128,0.259879825019484,0.421894040362428,0.740294615329992,0.370956892131314,0.498684949817502,0.109300856353304,0.298580735944281,-0.534021644907731,-0.417242237661268,-0.804091532665689
moderate,0.315035444446565,-0.392176551507669,-0.430867694374535,0.73109069985314,0.438765812804642,0.683546421706329,0.219111890176995,-0.185489247910516,-0.253830531874775,-0.0670513814603838,-0.358891576062735,-0.310234858410526,-0.498161215991106,-0.0549738390779344,-0.443304304678223,-0.291828225854249,-0.0799467110980936,-0.319888579656636,0.623996520626526,0.446223808798585,0.215755218442692,0.193917579869535,0.0426357135979549,0.5265937021384,-0.493987154961691,0.369750064706912,0.397212798138843,0.380389245809087,-0.199866310160428,-0.308114090267887,-0.543872279902125
severe,0.413647740135059,-0.660800996711139,-0.773528269122034,0.602458160951989,0.556939488057782,0.305898431842797,0.192271393774663,-0.722626091667511,-0.14694191859807,-0.827363504244839,-0.0496499924819637,-0.69863347238727,-0.487561293208884,-0.646281886648824,-0.670613301770336,-0.0829105415230436,-0.375970081347291,0.0795825827324773,0.718312719701048,0.672664308743738,0.26050363137055,0.024580096214522,0.370699633162003,0.700219397652731,0.244841424375794,0.601415496570682,0.638601514043771,0.524964277690855,-0.222312722064185,-0.588569280768197,-0.727465946778846
severe,0.280810079401995,-0.465529995746124,-0.333966496315106,0.540854558983308,0.702221688376542,0.597857430968871,0.384515677970585,-0.499808980256161,-0.286899722212139,-0.357097194819211,-0.618397364599489,-0.376643012630372,-0.0036874018179977,-0.385592402902139,-0.121906360972582,-0.11803855369109,0.0557058135827514,0.143916943132943,0.64533091235521,0.527177966462342,0.391119745276508,0.663650730351067,0.643114631594892,0.544657081952835,-0.114088570248474,0.506768403731447,0.273183520368712,0.333950239671342,-0.118738764279539,-0.323133730883591,-0.348104629098529
