group,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD95,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,CD54,FCERIA,CD303,CD98,CD38,CD45,CD26,CD304,CD305,CD319,CD371,CD328,CD101
mild,-0.644896536230128,0.793703637750463,0.813864148131385,-0.823905328419772,-0.71967952959174,-0.249248501937402,-0.551799936881902,-0.56917548569112,0.732233624506629,0.506380321546308,0.768327822520182,0.0117017387672795,-0.147644375458983,0.760210635193007,0.69411175245272,0.441788498280037,0.711836291550474,0.377125917199046,-0.0448079783046103,0.621612712425447,-0.826362932660122,-0.640239309322852,-0.308705928254573,-0.382658156178377,-0.344478924963128,-0.791400923075607,-0.726638783329746,-0.319326592215791,0.153319919517103,0.557357043591854,0.825632586830309
mild,-0.586780314574797,0.651138307371265,0.472751614519901,-0.491063299481865,-0.491109584726275,-0.605410684352688,-0.42216094406606,-0.511035143025328,0.311182462286336,0.469926459091084,0.755213180888713,0.311714439416159,-0.285955194625686,0.587471051134888,0.409339647622651,0.263122716143679,0.380184522609429,0.257114521584804,0.0695187165775401,0.316537144917307,-0.555831764559267,-0.439029400824627,-0.102272727272727,-0.296791443850267,-0.292390660500142,-0.334223410574239,-0.585538148765394,-0.344284297936025,0.100935828877005,0.304105080747091,0.502846369036948
mild,-0.714952719163626,0.709780638254333,0.701012840368157,-0.768909640164847,-0.708635618697977,-0.385245619440415,-0.751383399209486,-0.738900347304324,0.459651186891133,0.501688167406824,0.637483021234161,0.492866136092705,-0.195134989677395,0.672680346294919,0.76173681855437,0.33552446340944,0.566557869439766,0.367899616861313,-0.658498023715415,-0.0298310963414788,-0.794802595376572,-0.761667513562881,-0.541897233201581,-0.712911725955204,-0.62698875494614,-0.757779359779729,-0.791803933610208,-0.491047816835656,0.311272315487613,0.623345110246082,0.686354178277207
moderate,-0.169494615535142,-0.323837111985722,-0.284570031797618,-0.0718389591088926,-0.142371342572991,-0.304601688044224,-0.194747404115125,-0.386594587449394,-0.281960085738769,-0.0512438753520267,-0.421603442171933,0.224140006958181,-0.134173042672215,-0.138231365386474,0.133057536883828,-0.0286288761707305,-0.524638985245348,-0.455668848393904,-0.237178775524833,-0.32769744160178,0.123092921222933,-0.200357748115624,-0.108695605137651,-0.305306631189645,-0.16343645129032,0.324107049458547,0.0893362490679282,-0.214146293619393,-0.0887652947719689,-0.122315782875441,-0.49744051222549
moderate,-0.535539903481265,0.743156329670631,0.804926709002407,-0.755420781237217,-0.86937234760096,0.0845832964482643,-0.622261896147697,-0.46224209278988,0.725499089256987,0.324451622368275,0.697921594124941,-0.108230638166543,-0.18088783833783,0.735652414510702,0.540225354677779,0.388921712341222,0.577845796794801,0.61377199561513,-0.200070509432827,0.336886539374928,-0.875365583111071,-0.416833386802101,-0.175299825454556,-0.167019404347756,0.11221314210228,-0.792140429963791,-0.866416031476686,-0.406119799258688,0.657551120039877,0.474088992373975,0.634175202357989
moderate,-0.214819910795517,0.45448404856939,0.787103101252921,-0.456053525882027,-0.579758014777999,-0.079613972834264,-0.37147050535744,-0.0477991844185049,0.490242694941087,0.374564896219702,-0.0313154262775799,0.450904276914094,0.0912964579784222,0.709862308967617,0.511112159509013,-0.0636509881596847,0.411344196884347,0.485343802664994,-0.424709011040457,0.371879816011624,-0.224358255142982,-0.412505093018546,-0.21189625237927,0.198234030247946,-0.0532645942318667,-0.509232400715713,-0.400073367566601,-0.0325394839010171,0.497983215395282,0.720852601858064,0.800026326766085
moderate,-0.345160027317194,0.822965601776121,0.864126396227001,-0.61826808100396,-0.649701724973405,0.0146304347225547,-0.506894125275882,-0.361035555507505,0.674054952770377,0.32165166292009,0.57244256727108,-0.0550687102880879,0.065313320622912,0.54773289809685,0.532770861392029,0.108662814662733,0.514002628581334,0.275560731930767,-0.272238240319287,0.508930206249496,-0.683487570218998,-0.505056609322595,-0.0738586051673603,-0.108614720620424,0.0320915538286515,-0.570348830387404,-0.562199824089141,-0.150518457527434,0.641968173312578,0.711985816231151,0.871563130990345
moderate,-0.250722765155397,0.17128566758992,0.481211041295273,-0.503511495132733,-0.552782111579788,-0.0424707897599986,-0.535998196499072,-0.559913614356622,0.394701755750686,-0.0478944789816423,0.253349384599882,0.239234251692854,0.217484648234087,0.314167052651681,0.383995353413802,0.393844240513831,0.416798976569755,0.37353692380978,-0.405642484589853,0.183709503608607,-0.615398893233805,-0.511850562890442,-0.453532479848269,-0.471076339497392,-0.147163965399789,-0.4959676119624,-0.6177484301749,-0.334358502715029,-0.140825035561878,0.238259467954624,0.406044116406837
moderate,-0.0448174852032397,0.307574767333681,0.140979487039693,0.209804205035385,-0.0811833977531337,-0.0222343449397383,0.110028560091596,0.078117494610067,-0.111270567598128,0.272910492860887,0.101460369931676,0.120132637968938,0.193348450998301,0.171642777187865,0.0331995540025279,-0.0503569163943056,0.196232787944027,0.205956227413604,0.300735203545857,-0.0356760776078154,0.0373860795368419,0.161347932067384,-0.0492937904128888,0.229194973341716,0.213630327886513,0.152834787570008,0.0797557980435146,0.0963176144303534,0.118257023223275,0.0725170230305815,0.219167115327578
moderate,-0.0459499167518038,0.469061181592027,0.711956495950637,-0.71701069331168,-0.765265001987875,-0.108344197894321,-0.506728098791072,-0.341702455182261,0.273681776449106,0.435156198930527,0.176915370974425,0.273894317305784,0.0834684236260128,0.476313982383747,0.523700670854722,0.457458770523396,0.263392843175783,0.291724719500332,-0.540806561859193,0.108505348278615,-0.590053493023008,-0.499037551699647,-0.684974111072516,-0.472632948070306,-0.121978455933396,-0.721505361469763,-0.687179527339005,-0.207125367794748,0.196802634197983,0.0522099954416398,0.591557085791299
moderate,-0.528390485207474,0.622344292348718,0.686237408661711,-0.830544824651261,-0.632072272780812,-0.661577629955619,-0.707793739246576,-0.34381020543058,0.450334742534435,0.242952998210892,0.490852045119717,0.15493320202453,-0.541417988309976,0.504731361860331,0.530443504899887,0.394972225078727,0.491401119090542,0.172674658570261,-0.315947467166979,0.151174534482933,-0.716041516689248,-0.695323377900221,-0.194368862320547,-0.663538318013648,-0.566710188385553,-0.633705999773881,-0.572424859409527,-0.0885182991593656,0.283810448892966,0.241176966737602,0.584550872037592
moderate,-0.395022926845048,0.723503885304856,0.766991365821337,-0.493600312709835,-0.320083256882075,-0.295407051484491,-0.27592546264967,-0.247111989733081,0.402751295223887,0.659752455810387,0.52658152979359,0.504678831155921,-0.379489755804581,0.717183986621919,0.498497811407317,0.615909158735556,0.143133105404134,0.748856776676541,-0.126671122994652,0.459567886438098,-0.621854043302487,-0.492001749342663,-0.122763046772819,0.0003342245989304,0.061395427581055,-0.616346024207262,-0.421585758803284,-0.207232199779675,0.475267379679144,0.174711679721397,0.814551396093784
severe,-0.26912569548365,0.860075782316421,0.75868075288712,-0.53181531276471,-0.197198917329711,-0.220612981111344,-0.337733605430582,0.0191938552354395,0.695092630823366,0.322831495324867,0.650884805748295,0.450407912254948,-0.264932621584211,0.768786205484415,0.256236592051384,0.721415952765817,0.57286963639624,0.750992497545596,-0.357737556561086,0.663538233210016,-0.48578686238094,-0.330570631535176,0.232991696704353,-0.244072398190045,-0.652024354767885,-0.471186425705174,-0.23705926994702,-0.359065636643597,0.714495803255339,0.612870164511057,0.815007526815867
severe,-0.176686978369187,0.540248134102231,0.525788560815708,-0.692795576209168,-0.559708457178402,-0.0086054067401631,-0.678335278672287,-0.422696196796785,0.319063172574177,0.348192682923133,0.485503815959113,0.740444320717382,-0.223247573393043,0.544682275244411,0.355408805996239,0.404088091652169,0.374330536019444,0.24527696906137,-0.545787320434341,0.284430107488201,-0.734125128623439,-0.529815254856681,-0.315363564577053,-0.413910850754175,-0.154817935047383,-0.672622933979692,-0.667087135630704,-0.373982185997253,0.484280574374948,0.364452982427565,0.560252638194567
