group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD146,CD5,CD32,CD95,HLA-DR,CD1C,CD1d,CD366,CD39,CD244,CD235ab,CD370,CD54,CD2,CD303,CD98,CD38,CD127,CD45,CD26,CD304,CD36,CD49d,CD305,CD319,CD99,IgLambdaLight,CD328,CD101
mild,-0.587760674167341,0.559710904259473,0.665597545838677,-0.827264580001508,-0.776729344712246,-0.499641225184257,0.0314017285076804,0.235766457536139,0.528812200101708,0.399862763102745,-0.254853073695989,0.604986343904404,0.566865068810382,0.667553957722583,0.550310956689594,0.326851245366412,0.23533589964347,0.244203441289402,-0.158358848744642,0.170251285782747,-0.809271355577462,-0.600849750576864,-0.507638471330248,0.111413358996021,-0.356339142738386,-0.185559070130284,-0.784135053375516,-0.45129739498876,-0.290983212181655,-0.819812443431796,-0.328080479725878,-0.45006864898374,0.14840622931057,0.451953627303462,0.636649782500284
mild,-0.585276178194514,0.328837415460083,0.394516906034996,-0.305126710357664,-0.270296683105041,-0.130024233762231,0.0565564660932052,0.0496624953668039,0.11444244151147,0.324017089715886,-0.043783422459893,0.485230345213068,0.277529427605102,0.32941935546991,0.283581638157099,0.309675693315031,-0.308878571252174,-0.0371305328616253,0.100267379679144,-0.122326203208556,-0.432641055340935,-0.164442107729365,-0.214237967914438,0.319112245734446,-0.299799465240642,0.0237365111845134,-0.204445171361902,-0.520489297633395,-0.0524732620320856,-0.451624335439975,-0.325585897505012,-0.306843821577707,-0.0428213243277125,0.683129666269501,0.330432334380471
mild,-0.423548308374085,0.443869767987655,0.307009922858128,-0.225918844423985,-0.308635531790133,-0.300527009222661,0.116080436012557,-0.0726607523999049,0.27019627334686,0.350573827031825,-0.0465085638998682,0.365387464507277,0.360238027555305,0.276418394637023,0.305830186276594,0.0231565455144808,0.104472392411301,-0.18401293494745,-0.100790513833992,0.200138045684197,-0.310363620309976,-0.265327460476852,-0.167588932806324,0.201674633485255,-0.176021080368906,-0.224887564952972,-0.34177906194027,-0.37653731923648,-0.108959156785244,-0.18750823723204,-0.21460414193618,-0.113495439974234,0.0362542040707725,0.259763788003042,0.423731232217844
moderate,0.153069834487322,-0.383485459760412,-0.286127490923954,0.575967598729688,0.342274493969706,0.100823513216173,0.322995742496695,0.471672468058756,-0.229621523220119,0.0028325760244838,-0.0789766407119021,-0.233015235781047,-0.326298182241808,-0.495524620119085,-0.113489691240919,-0.0022990355620277,0.24672298943586,0.0565756873799943,0.0594059409616608,0.238796580194547,0.532649796729204,0.0499826365235139,0.0011228884828269,0.28655114678054,0.391069430294856,0.329271341069178,0.345940044660168,-0.0715588326160248,0.353948832035595,0.207930119705603,0.56637411736457,0.125170192319569,-0.18159576721713,-0.320081090766679,-0.224126441078778
moderate,-0.365627375533602,0.616512575158232,0.709942921858402,-0.694765521066421,-0.778259088463741,-0.539919268547701,0.0,0.258953556063863,0.818154460431952,0.419397736665968,0.340620677084652,0.535675711689104,0.597029476538277,0.413434588698266,0.529469560919947,0.399774536385518,0.0290888542154604,-0.258198889747161,-0.251110343410757,0.097574531965217,-0.774245127590587,-0.412385187031869,-0.161902467180835,0.0647872057901599,-0.0679183767040746,0.0829196060587372,-0.672649607995771,-0.0968353602166059,-0.166531590363792,-0.787464595095592,-0.229354706917634,-0.234838475852787,0.553490238555028,0.343229953373954,0.458270282172884
moderate,-0.0097897293827707,-0.357906188248395,-0.295931409551228,-0.0392264688660586,-0.0594059445882579,-0.218555203546924,-0.194542844168824,-0.566537874337361,0.343776998155282,-0.223017660486456,-0.119134897360704,-0.289957650718332,-0.132859881991242,-0.28723972141672,-0.0928716907358828,-0.0476996366255523,-0.0739718651148737,-0.157424605147894,-0.0537072681203512,-0.391425236440861,-0.144963087319024,-0.0236048880620369,-0.0395930713788255,-0.59298790001444,-0.233606645310777,-0.390342026385769,0.110078432485539,0.148981670555479,-0.132343507108852,-0.0755408925011181,-0.293461680896129,-0.314543447887784,0.0293321059164451,-0.231918964343291,-0.155147491940516
moderate,-0.420028048434526,0.729599061822405,0.756665018343159,-0.70163279712488,-0.751315440761256,-0.598558800759379,-0.192418023248519,0.0016566408052371,0.655459328848238,0.385364742353603,-0.380744297719088,0.604382507459596,0.584369727786395,0.519040417388415,0.396454223082768,0.193161949511647,-0.195910392084462,-0.145868547042322,-0.4408741721755,0.25567769079369,-0.785280175226948,-0.562435520482531,-0.157455747047388,-0.0195135401806923,-0.219344064120185,-0.0491733572839022,-0.68423154273446,-0.072327051019676,-0.299423639758369,-0.649135465404933,-0.0948366983476669,-0.194469265802653,0.0858452444894658,0.654131410768536,0.773356756641323
moderate,0.0176699853538089,-0.222455158749321,-0.391058305432243,0.207072871171953,0.341996513978289,0.0424623488264367,0.0042792376482183,-0.456059460842632,-0.257048617561311,-0.318298724898831,0.267662399241347,-0.289405706065086,-0.324056380220755,-0.0873155263415805,-0.359030831379676,-0.29005477281151,0.30958088423202,0.143189875151922,0.402086296823139,-0.0623627884212956,0.395918972997571,0.426348399722773,0.269559032716927,-0.0510219554834882,0.141773352299668,-0.121334673527395,0.320668714630862,-0.141056829525569,0.29800853485064,0.234777705268628,0.304651219608889,0.100279065367814,-0.0051707062011825,-0.204618390247652,-0.338964772044372
moderate,-0.159634718555932,0.477707639747426,0.260627443572503,-0.349252221888169,-0.478885958891739,-0.416255324458721,-0.192903631879159,0.0907880087334741,-0.0106600659038684,0.207367109105957,-0.291691351971267,0.0025271598899546,0.0657864603902338,0.119612458412346,0.24298593761217,-0.153137408264181,0.0458453791476869,-0.242348842635967,-0.398381476838635,-0.0254803720830164,-0.390384819548999,-0.361142767185683,-0.24557309540151,-0.188424805543886,-0.13040778265787,-0.090663862327506,-0.30124243526624,-0.0488862320964674,-0.296546492498963,-0.309746405808638,-0.0381789800435005,-0.269874228726133,-0.120736283997049,0.118776514827868,0.0511398870056278
moderate,-0.0778117405864504,0.336370802998007,0.565039872811438,-0.690577437412328,-0.774906028192333,-0.558034961414693,-0.0780578010666881,-0.121329956274146,0.215587275623772,0.417603261107523,-0.37012987012987,0.189804708992961,0.43632695164362,0.432378949435385,0.159692929952225,0.178376355340864,0.226664839949533,-0.0821476818309319,-0.674914559125085,-0.040874194145129,-0.579531828358862,-0.422273560392139,-0.71064098850069,-0.199514807845528,-0.475574930810176,-0.137072659428994,-0.653704828189464,-0.197080753435526,-0.347915242652085,-0.719794913860468,-0.200266911907505,-0.525126194742699,0.113189766322934,-0.0326633961629963,0.548251091337415
moderate,-0.561989738085676,0.383785258977153,0.443025965228952,-0.813168593011871,-0.768762167404377,-0.831361868836453,0.0160194871677401,0.0604463718148069,0.296835504127445,0.220729056101015,-0.365666041275797,0.322512127460901,0.263224288791932,0.512325158438917,0.357744564708276,0.169894222646587,0.0,0.230071791137961,-0.410694183864916,0.0244303830402836,-0.639283451919576,-0.682611798779559,-0.269826402303994,-0.0595253489999212,-0.62834356988704,-0.263752604194209,-0.647946584038463,-0.732508183549359,-0.552720450281426,-0.758467641517981,0.0572161759783726,-0.487222097648208,0.279437234185573,0.218864547611331,0.32950189586443
moderate,-0.387058071606216,0.62754934968448,0.667895143960527,-0.523355065288128,-0.443081542110917,-0.187014289948504,-0.551116330713589,0.37108920149084,0.0315952977302124,0.604916783842875,-0.0404411764705882,0.223972677338874,0.376300239894217,0.385570049268792,0.190900008261486,0.637439853185441,-0.156449341404301,0.297325421747136,-0.249331550802139,0.627273553534956,-0.617569088654407,-0.547557502430136,-0.0893126253088355,0.149778310323828,-0.0257352941176471,0.284238090653033,-0.541318692477823,0.0159751505377478,-0.259358288770053,-0.178900463715725,-0.152921602715115,-0.101008296076362,-0.344994443168552,0.309440534690935,0.699408019732379
severe,-0.558078833216518,0.0187840986431208,0.248172134859042,-0.494215087116643,-0.730865915491638,-0.556458909028022,0.172938406109494,-0.0557972527803268,0.182600061329406,-0.0382629944815697,-0.623891402714932,0.161589329329552,0.0869557829407726,0.612120747678307,0.319601910246722,-0.0041184504455948,-0.230584541479325,0.654439199973651,-0.255203619909502,-0.220781217385087,-0.647846933069967,-0.683509528201044,-0.660965180376867,-0.0128681540179567,-0.328778280542986,0.0322666347361585,-0.663850342810807,-0.686765987054828,-0.406244343891403,-0.73458769740163,-0.418742499077369,-0.536182747277075,0.325740803302026,-9.38258059569898e-05,0.0751665922830965
severe,-0.235146531262875,0.47676253980132,0.616083321038412,-0.555139336281919,-0.466450076363281,-0.334872819231084,0.092567334962716,0.194521757053997,0.303284794756658,0.236918337941371,-0.107570211326094,0.116233619503477,0.402944810256917,0.574131614687727,0.562397386068933,0.316806998397697,0.0313313574078762,0.088395384190539,-0.30074748531176,-0.0655435297551131,-0.555464302170698,-0.51686856637538,-0.321763761809176,0.172447193336967,-0.375580644879801,0.0497948241794055,-0.608481328899269,-0.165568025680739,-0.264511366083238,-0.495938967226258,-0.313018715619046,-0.456691961928553,-0.0143740943409458,0.100486232724617,0.465222208923201
