group,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD183,CD32,CD69,CD95,CD1C,CD64,CD141,CD1d,CD58,CD39,CD370,ITGB7,CD54,FCERIA,CD41,CD163,CD2,CD303,CD98,CD304,CD305,CD319,CD328,CD101
healthy,-0.469890404868097,-0.474400219196956,0.778673293735853,0.258934202381432,0.197105079216307,0.0480890902302386,0.304302436998573,-0.658034674431618,0.259452620864079,-0.38412440495954,-0.668875221513119,-0.0071880270509108,0.503272643811624,-0.392484950606808,-0.383767398576134,-0.625609331996992,-0.0023970793081895,-0.0932028583594631,0.247055270311084,-0.463986245692479,0.0458007591522663,0.0554467273310989,-0.208690118607692,0.64984204147739,0.392817323632539,0.303293475500205,0.441660825389181,0.191417284885433,-0.458389149681048,-0.539143932739015
healthy,0.327273715127194,0.172389670919997,-0.376406966987611,-0.291757378958815,-0.275993959350619,-0.354230623451699,-0.620967135884533,0.332766163402791,-0.318323431882155,0.200451404683502,0.443653864337736,0.246531202816413,-0.154329593516332,0.574238307537633,0.563127389186599,0.256623981332896,-0.254713354054247,-0.279749725929643,0.0098039215686274,0.149228758272861,-0.235319184743726,0.38060418658143,0.168325199003997,-0.277961848413843,-0.326461545453956,-0.168614221114759,-0.152380952380952,0.0278434743508785,0.326565399236192,0.442104104887843
healthy,0.309146807006535,0.0136077442174713,-0.0055585804785457,0.0221296286715373,0.201926129702942,0.0006245496757261,-0.0759376543671362,0.120832019807623,0.0453722361188419,0.325966020796171,-0.304778952845975,0.263353469105278,0.32445876949305,0.0832144443948254,0.270832499161801,0.113150226062529,0.118922554141281,0.115733801080852,-0.203457382953181,-0.117742427611183,0.141388438127848,0.393901108466399,0.234915378049838,-0.0261394428790373,0.0338443040997395,0.0078783765647968,0.0014898479377137,-0.0572928380361551,0.0970766376431732,0.162726419737984
healthy,-0.513017415578525,-0.293982621747672,0.466157397533129,0.509076281838545,-0.151257809221622,0.128478296496746,0.350243131119023,-0.340232571415808,-0.213088152548964,-0.302188408235333,-0.452960750791067,-0.306007242331613,0.423497174452453,-0.37384132977567,-0.210255735706095,-0.298242305309923,0.285773803324704,-0.23111158271976,0.533467741935484,-0.312613680854105,0.0216490987797666,-0.0681554201096478,0.0604838709677419,0.522237914782381,0.409552119116158,0.44529256113998,0.342073444531764,0.504242522521243,-0.123991198658113,-0.38505129079009
healthy,-0.0885456885456886,-0.301493315863084,-0.303282754228342,0.105547742660965,-0.307142893333042,-0.371382296368523,0.279006518006157,-0.285990090044555,-0.13576964695999,-0.203880829494472,-0.264440862768909,0.0212719440809618,0.150494429572314,0.0318607712744243,-0.0170578695310484,-0.30849316883016,0.194820305630468,-0.0959282015576872,-0.183526383526384,-0.0680412936096107,-0.0789349131654352,0.252355190650059,-0.202368698777442,0.281257411829809,0.314598511881582,0.0976958000006562,0.0096615706616772,0.316795351952709,-0.236757621900778,-0.0141661330076583
healthy,-0.653888549992189,-0.641391660916285,0.746190304526912,0.714933800476316,-0.0038783529164754,0.497138079619268,0.567429488384227,-0.76744291547785,-0.142640688806282,-0.446360731295474,-0.639043335513113,-0.606598981406776,0.625321676980753,-0.723180726460203,-0.685419503071246,-0.62898648065246,0.214446889588744,-0.131873141106106,0.174800212814294,-0.638181959835315,0.035581833161403,-0.257718754867576,-0.300759764269112,0.733723762640705,0.39316664505661,0.676453867813445,0.598256081500614,0.638065842631665,-0.593242766284679,-0.759988016057169
healthy,0.641953568623769,0.653009077737515,-0.445033191792677,-0.508379836965817,-0.130725158023264,-0.368495610235786,-0.622576044894934,0.718962762199937,-0.140462204819759,0.654858814840677,0.61499322364488,0.258615066915565,-0.532441848331735,0.609796411131485,0.449380359800117,0.541096392837927,-0.325298917972047,0.581088498629169,-0.600131536079642,0.546162782513277,-0.435458708604481,0.234938577947817,0.609116240070411,-0.697452213127104,-0.562586043553625,-0.679313125080364,-0.352291627278775,-0.427853382918301,0.64027219251586,0.731520874703473
healthy,0.505840742790469,0.574503577216088,-0.563618973151507,-0.610750928764333,0.133676897967613,-0.612638971937058,-0.545302990106236,0.276887386157704,-0.0623886044074025,0.277709357525044,0.34095188956044,0.165374586206977,-0.398622747508386,0.453832198371441,0.283894959443225,0.339872808157724,-0.250881307049525,0.123076460444081,-0.453211048892237,0.178184664157733,0.0125734323892728,0.279025316490544,0.475114570957848,-0.777489006216821,-0.627273087910699,-0.545966866181231,-0.615751094140786,-0.48558199880517,0.458252358702848,0.600639730763376
mild,0.0270154861523589,0.0737838372495409,-0.0497692166687702,-0.303520425485441,0.0154165973056983,0.108632715102185,-0.199191567453618,-0.092209459223828,0.127548235160639,0.282231101173677,-0.0920789869483361,0.0467740375651884,0.0466541048681634,0.0871669860711247,0.174873827800013,-0.0098020643586308,-0.017086977925322,-0.18841327289556,-0.360231419026163,-0.0973329192553204,-0.192748277148055,-0.0027117663886012,0.450092522271598,-0.295054265837264,-0.224859250297649,-0.263000672243421,-0.35728146806686,-0.213306392366175,0.283393557363424,0.0158744589472119
mild,0.375658087983767,0.346186454127553,-0.582118100263136,-0.611634620203008,0.221193149558569,-0.442156395967827,-0.526825403036901,0.483965482235839,0.012253892944318,0.217791629272658,0.40171706130597,0.132511891861107,-0.0437357947557362,0.273927800817375,0.116335450935366,0.212618617212728,-0.342108819083201,0.100311590952465,-0.445623446379669,0.0861511922210743,0.0294139066027043,-0.126170829759498,0.0055614766440283,-0.691108170729353,-0.514177002041194,-0.595409824727916,-0.55296268545391,-0.332296743960624,0.200894167307982,0.470836376267078
mild,-0.639274148626925,-0.709077280194604,0.627629057429814,0.522832924631331,0.249610932280216,0.594710898486748,0.425122279594,-0.6222996475125,0.183126862892593,-0.426109030918105,-0.650651303663123,-0.0696990455624334,0.199114292510272,-0.634372099111529,-0.372342252974722,-0.543203986626861,-0.183837568358024,-0.512058555858387,0.160913305922491,-0.507855940350563,0.223141165656073,-0.103094754501295,-0.19756621104548,0.661888611693576,0.46711976717999,0.641692069364934,0.473480756926719,0.295824307270231,-0.521540348736576,-0.717354704171157
mild,-0.630020308213278,-0.362086279013475,0.448154855837818,0.530256000900109,0.406123827004078,0.584941925665563,0.471543384567777,-0.328517126221162,0.380001351118317,-0.569402417073942,-0.52686948902374,-0.462739611583137,0.29181274982286,-0.552357838883147,-0.323303261132068,-0.338614988707468,-0.111391598584876,-0.401952057591725,0.044451871657754,-0.253530543209902,0.135257236398295,-0.618224420357402,0.113636363636364,0.526360303023781,0.518147773411397,0.385779149439414,0.316706168514616,0.146548713378063,-0.249958711386747,-0.57951202716575
mild,-0.0713753546671506,-0.0205495262957248,0.275490964963061,0.242452260983364,-0.63362097663998,0.233333333333333,0.32678048303499,0.133888528286874,-0.370385650528481,0.0673685322447937,0.0661664620170476,-0.277016365801348,-0.0144388677706693,-0.0315914656559557,0.0811707898223334,0.0306101072181179,0.0670245789543694,0.0527766567155513,0.293807641633729,0.582234362664881,-0.654355720637742,0.145708836578816,0.272203668234939,0.249366483805826,0.242995562340746,0.210015519557441,0.279351695665442,0.141933956306998,-0.016129842890395,-0.0967197704318778
moderate,-0.363454298194284,-0.482812329164059,0.445351309440792,0.33219979933698,0.199922099370544,-0.0678833808629864,0.144173054521049,-0.45144794138427,-0.03972978800587,0.18823755217252,-0.606791620803368,0.182732616114501,0.0573459425736054,-0.204979300385489,-0.13234988655977,-0.581272347868518,0.13321002755835,-0.121800769052807,-0.295249751521063,-0.377085650723026,-0.0259791018509138,-0.24672298943586,0.261539111641646,0.454352158764769,0.0200784950137192,0.241292240073088,0.184702694947942,0.39642761874822,-0.361797210399987,-0.393723609005321
moderate,-0.409571291189035,-0.390894816323408,0.331970358358664,0.360728280672195,0.121692518415963,0.0731699270104503,0.155316308643913,-0.34101696366591,0.216043650074835,-0.179562235081446,-0.508052135278588,0.0966445907387931,0.399503485546296,-0.366324875797166,-0.244281406098619,-0.102090539156587,0.17413413494576,0.183933305934217,0.0683820980091057,-0.46183072293431,0.0503792940071953,0.0780601294584441,-0.282395573637304,0.284632614550704,0.0318787650199917,0.271099559140183,0.369947912281692,0.197960906581044,-0.351506866168991,-0.180255086826373
moderate,0.173761789259073,0.669288898582527,-0.598661903348352,-0.707004081272601,0.12929287588612,-0.580858124862967,-0.201383449107471,0.345294777396586,0.314561729622336,0.0666059455815254,-0.0788684809953864,0.258294785251552,-0.0441338327668202,0.488173917979349,-0.27462661447705,0.207026477265405,-0.0325613285861455,0.140461200227701,-0.510310697771529,0.131370587178019,-0.145111049855535,-0.344370983323063,0.191264604169966,-0.351256711580713,-0.55181262912237,-0.559389877778689,-0.652731983747526,-0.238286034281361,0.481577998720303,0.56899966097602
moderate,0.688766373262304,0.682709992020228,-0.2851976368633,-0.320203600129581,-0.17302976922017,-0.28551528637234,-0.45058176388698,0.500916584868687,-0.23031836434957,0.203745849255774,0.479756095268329,0.273038913785211,0.259516226092103,0.206936616555175,0.218387663007869,0.448215033571212,-0.420671691150223,0.604445996859001,-0.0735830953015433,0.229128118681624,-0.155066079706104,0.0554486097219596,0.209067249631149,-0.430558100572534,-0.346055420722346,-0.387366269389188,-0.226416913349527,-0.30002990451651,0.561020342302483,0.635513758493948
moderate,0.208521682283381,0.129401288415536,-0.0557179187428318,-0.27239984920809,-0.514101060361494,-0.0412762496972067,0.191685465600981,-0.461486349846054,-0.714566077629223,0.227249324751438,-0.0353399707076178,0.0764135893079061,0.213494104229792,0.0114571477934394,-0.160688450129643,0.117465915271684,0.252804193371669,0.14600331343322,0.316026552868658,-0.21399808260195,-0.594765394597502,0.138514325548388,-0.0288650620692854,0.0761053749390579,-0.0984178977851418,-0.0108314765830869,-0.176261681463073,0.0818465963128357,-0.0110876960232718,0.0428166027845522
moderate,0.247328555033914,0.190452689007805,0.0488115020909489,-0.206227648737492,-0.148086634011188,0.107267546496708,0.139719834662913,-0.227241220870786,-0.143586660123634,0.1797061006154,0.347286165146456,0.0479881051233791,0.0700596819812823,0.226152299339657,-0.107633648310763,0.261372710403501,0.013627501737259,0.266472461477703,0.059423039186015,0.19620987142869,-0.380789654300473,-0.061279688562069,0.13520414868238,-0.0980577379764314,-0.0083816155230204,0.141384030400602,-0.0724875370749689,0.131440610684112,0.0186420538967505,0.201834588983951
