group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD183,CD32,CD95,CD1C,CD141,CD1d,CD366,CD39,CD244,ITGB7,CD62,FCERIA,CD303,CD98,CD18,CD38,CD45,CD304,CD305,CD319,CD371,CD328,CD101
healthy,-0.228830319122626,0.469513357295232,-0.132763885912852,-0.378429426011175,0.313340004085899,0.333449884945143,-0.418145494050568,0.208588325131161,0.03311975578294,-0.249337052607497,0.0729309060313889,-0.141645966094239,0.158980663517981,0.145683529042778,-0.246968576955295,-0.377194327041665,-0.0090668019129998,0.124219041356569,-0.268278649884097,0.0738090331431601,0.552487826147417,0.118368716902148,-0.0179799292173048,0.304150639667617,0.367047986065951,0.277594095599044,0.357523977128716,-0.0922582476791133,0.219269102990033,-0.0965927415022131,-0.32479098480423
healthy,0.177699103019733,-0.268067226890756,0.121867689717033,0.0440084200559992,-0.22059198995553,-0.331068147804319,-0.427363842210959,-0.286697952076246,-0.107436534807653,-0.240564316474745,0.340095142397466,0.118908815973658,0.0035710066910217,0.166374668565304,0.574596904884441,0.150346794143679,0.17868180266882,0.0876272774628877,-0.577087362103562,-0.101823382054602,-0.442073569874619,-0.472894689053978,0.303994468475994,0.178711484593838,-0.260662512019573,-0.413456121358481,-0.0336134453781513,-0.381754743372789,-0.134453781512605,0.179667468783926,0.0734022430358719
healthy,-0.120358248431312,-0.132888309856121,-0.136264803909545,-0.588114203264635,0.463794058678657,0.535241952135582,-0.0082954015647909,0.261494144998258,0.50664920408096,-0.416370823348281,-0.286357235984956,-0.522655455531829,0.171494502274368,-0.439233011552931,-0.449941680855869,-0.223456028035715,-0.517748067293949,-0.162240477111668,0.0408135447604888,-0.588615588299778,0.552082015145886,0.267563547867338,-0.390993436616668,0.271740696278511,0.0980896658346399,0.610781509470827,0.409371765595033,0.460140354065679,-0.31937575030012,-0.437986363599695,-0.688420884922899
healthy,-0.52149882889847,0.415741886739481,-0.773966085265005,-0.860905750541187,0.68331653543823,0.519564382732208,0.273956451667133,0.0922615798464821,0.3644421769752,-0.873087873966906,-0.454217215677439,-0.903255820386894,-0.0022057144502731,-0.72462911088184,-0.63922489578473,-0.705313975510097,-0.598412210843755,-0.576566833113808,0.167878235475516,-0.755802604776387,0.748029752757624,0.3099313333852,-0.529290115961397,-0.0064516129032258,0.0461740097114179,0.694889481997068,0.592577700491936,0.570971245851145,-0.522388102203579,-0.61534821225935,-0.603637595425388
healthy,-0.144566018326409,-0.0382332647723893,0.370656370656371,0.345520093841383,-0.281638786745967,0.057984456094758,0.141379118975091,-0.166022120641399,-0.123299275647581,0.304395392869204,-0.0627942266463969,-0.114160412341912,-0.0679563511962736,0.164979459352181,-0.0082615807225766,0.158387432318841,0.112396716427977,-0.0662679498225806,0.124555924476218,0.18221664614392,-0.169566742872123,-0.120377818541048,-0.342163409042468,-0.0768041874835757,0.0559278814897179,0.165218684258981,-0.242061513604726,-0.0135382629039619,0.105561280532762,0.0,0.298905406461589
healthy,0.195571990485385,-0.549628391256363,0.391914692823278,0.517383674098315,-0.652585911263712,-0.732563450958295,0.12983420697958,-0.538394752074088,-0.528443430478585,0.585354215663262,0.239038089323028,0.652447342499752,-0.626222487802604,0.481302162955915,0.511534425355866,0.581536850242884,0.308948019464055,0.0407207686577029,0.221386186580194,0.405106388887658,-0.662329520843844,-0.465131180263256,0.171985604884416,-0.398257122644543,-0.489066821017429,-0.673345342945556,-0.693326412438306,-0.630443254740536,0.276622959402857,0.422521189874528,0.548137019671172
healthy,-0.160038149136258,-0.273183786450162,-0.144696502619545,-0.037243374475585,-0.146629870364597,-0.204497315028429,0.143176997518446,-0.364274311650888,0.106790859806039,-0.0413670321390748,-0.0728675673013602,-0.214245518352072,-0.141112275731623,0.102869937736449,-0.168235241581388,-0.0360978004537083,-0.159677271784203,-0.418498859591189,0.146608405376932,-0.202927978143116,0.0740086708777959,0.0888864269198406,-0.243509774009951,-0.195633507713116,-0.203087604757098,0.0522564884845448,-0.0975697981966328,0.0894883585701877,-0.193795900600695,-0.137946543762814,-0.113314162899029
healthy,0.10194162120731,-0.411555164254536,0.235282409530286,0.419417359045226,-0.667960390212487,-0.600250678449043,0.0289830825313251,-0.5921049004114,-0.284046272558595,0.39195502504796,0.13378929161675,0.399155845524942,-0.323332521030145,0.337951029936775,0.380833385057029,0.143832599801744,0.279285980829153,0.1123741595359,-0.108140436487493,0.21131438257542,-0.584970471413047,-0.607457420503429,0.111721848706209,-0.278359336177741,-0.607201229656685,-0.473235873360662,-0.695595197637028,-0.293482085908184,0.198697567923695,0.20048459195448,0.44763546398108
mild,-0.200007543851119,0.252260412948246,-0.644195772320761,-0.536572910843259,0.505727394420057,0.638421079242615,-0.215459380086897,0.589558797585817,0.548331489986026,-0.565556928215838,-0.458181114307896,-0.288854707278422,0.291865858431189,-0.384847291785062,-0.223457307323253,-0.341111839680354,-0.392503851372391,-0.196489316850872,-0.329842216888161,-0.0339363104761443,0.665400876713313,0.318510063110928,-0.276292024140312,0.315674891146589,0.1070391384222,0.729989842214675,0.414917927217275,0.243348082129248,-0.605505714407934,-0.167329540336785,-0.546858912303952
mild,0.0474310865700042,-0.469182586037405,0.265654193509043,0.309632368757808,-0.656002688915223,-0.63418586182215,0.0838851859736089,-0.694513149382506,-0.397473014031047,0.341202570313355,0.0950796203362947,0.343786232134187,-0.0257823623609021,0.226670203281648,0.118924367460237,0.201675302055228,0.0608705558621115,-0.0122538982937751,0.0560034217023329,0.0291697047862284,-0.636946481666722,-0.400970066681678,-0.0944508166660071,-0.301739792242806,-0.728595570816697,-0.528255764625101,-0.630412324570271,-0.363778923607711,0.178554265981559,0.0744873210178271,0.350787431114243
mild,-0.499695729028272,0.500236375664297,-0.800400880542336,-0.721930002972456,0.558577774916367,0.408273785346597,0.237088704028256,0.418233000882493,0.448848164345107,-0.624332772582405,-0.575575027604984,-0.651357846200107,0.134492636713182,-0.745875090539976,-0.549000836978033,-0.663262954175158,-0.437884674471881,-0.570012321956655,0.355751328127995,-0.698165546689103,0.590696759405919,0.561572412795964,-0.479125514865363,-0.0932890030908184,0.166646253317176,0.529430390262424,0.387165323688355,0.129429081365176,-0.272679555594436,-0.573502982225028,-0.777920012902383
mild,0.333170639548363,-0.202222780015809,0.213861642266598,0.0765630266796729,-0.300699648711849,-0.497888184929537,-0.593565593313653,-0.206400936627706,-0.116706987680525,0.202125547434229,0.276058493277813,0.10544105771412,0.15016641505483,0.206290121978975,0.0993966658706354,0.0880197013389691,0.0649481994628282,0.091001677199129,-0.582048117598515,-0.0422829449123964,-0.128495572294719,-0.0135742305908674,0.233316689711284,0.0257352941176471,-0.270387700534759,-0.100889247606851,-0.0826917797284462,0.107983262489099,-0.20153743315508,0.0834330848634236,0.17743580265618
mild,-0.602359640195431,0.731354964709655,-0.825679966562221,-0.814446225520558,0.757532432172272,0.755965886067758,0.235183665381445,0.713965744400527,0.700688684065066,-0.573278774703201,-0.690563213753427,-0.760774130013808,0.212097154728375,-0.813344070530274,-0.788564851367194,-0.720421063244111,-0.415515263575464,-0.617210530707922,0.165789651852971,-0.155887277784453,0.775272189720951,0.709718616374315,-0.581518951094515,0.409090909090909,0.54163372859025,0.824217095284995,0.750428257931459,0.343873222141938,-0.440474716664175,-0.715578484592067,-0.783210945551056
moderate,-0.0895905665169968,-0.0458525137584973,0.340307178162315,0.458337971464499,-0.0803792549470127,-0.139189860057394,0.0213938777924198,0.173380831777923,0.38584172554589,0.593987005264848,0.4251439105839,0.282202304034439,-0.0447243475574052,0.600054915649931,-0.0166623775771037,0.171906781820724,0.205993586357688,0.181027358655652,-0.0393070159458123,0.496774193548387,-0.0447952832584984,0.249913182617569,0.369597681862149,-0.0139238171870545,0.34796469011958,-0.208166316318904,-0.246568047427482,0.0990212461696072,0.345494994438265,0.271154777616503,0.330514165841098
moderate,-0.0780601294584441,-0.232858846186096,0.612817195087354,0.631398636335474,-0.657690525973733,-0.804905418966136,-0.196060168559051,-0.653166841210934,-0.539158880483464,0.741770276390151,0.260405662581846,0.477274014648353,-0.0572640117868775,0.520795201383767,0.408600008445664,0.597696734964137,0.439248968107952,0.257375773132494,-0.185947093721004,0.240704435677648,-0.811628604924295,-0.395148412922223,0.420099733909072,-0.082510714447676,-0.268968162670853,-0.683609275743156,-0.657268940830617,-0.404520115165103,0.597145775753693,0.359050381627759,0.517986206066658
