group,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD39,CD244,CD370,CD54,FCERIA,CD41,CD2,CD303,CD98,CD38,CD45,CD71,CD26,CD304,CD36,CD49d,CD305,CD328,CD101
healthy,-0.193569965721717,0.448115917884668,0.468340500605904,-0.467048085692215,-0.22900321691651,0.259033432337095,0.0395938566248967,-0.107697929265801,0.204079880346845,0.51027296878469,-0.0181214134702507,0.52232907064589,0.123823937688333,0.399861331824164,0.0391387548246106,0.219831527738073,0.406238828085003,-0.238209756251337,-0.403352461491996,0.509772347165104,-0.312819185009979,0.617541415040509,-0.481781274991733,-0.208698067581597,0.117694064662788,0.0630497980590555,0.235996798792896,0.147206672669162,-0.229458749117505,-0.236804636748904,-0.255511929930535,-0.205232439912057,0.263420654594318,0.548094268144643
healthy,-0.280952380952381,0.0207792835001393,-0.0151366540319997,-0.263193088544826,-0.237579992077193,-0.139645862534934,0.0651458617842205,-0.387853908307479,0.267631420674972,0.20992395581946,-0.034453781512605,0.203722924049656,0.125085630422287,0.270692287758571,-0.113845896100506,0.110953383425543,-0.137167035329753,-0.135847122162265,0.0310924369747899,0.312202270597169,-0.413291677407049,-0.0465311957279991,-0.0057115448304214,-0.0872271503543335,-0.0392156862745098,-0.0785769313503387,-0.369319751790828,-0.0447434605444509,0.0656892903092914,-0.164145658263305,0.076750700280112,-0.20672268907563,0.161870219517593,0.346723455108025
healthy,0.072391841430572,-0.142221201644036,-0.100735774330751,0.31152865771278,0.200494435764128,0.266412736908769,0.108815770424592,0.128382985697848,0.0861706573538181,0.175568979403519,0.0663145258103241,-0.133703712582162,0.133421847902132,-0.0509634075491842,0.256827462699813,-0.0581901673870782,0.19411328471692,-0.0063798115241555,0.0829291716686675,0.0885844012572864,-0.317415362117122,0.436140968862988,0.280741255422422,0.190249975287098,0.162737094837935,0.406632367774076,-0.0048168589364872,0.0148890548532474,0.0066936582843762,-0.142320505540826,0.099639855942377,0.280475889177344,0.144473462259344,4.81581591411612e-05
healthy,-0.759031667974363,0.464177834709129,0.484170966168052,-0.674744464205134,-0.794675336942896,0.060205666207644,-0.584121011001741,-0.38242763505969,0.502846708647916,0.367195261690769,-0.617338709677419,0.473465990754447,0.231113577917119,0.355356952914539,0.474601446215006,0.431786735890898,0.226139403006439,-0.244948974278318,-0.562903225806452,0.254490543290527,-0.376532456347156,-0.227822580645161,-0.78121964430855,-0.199458610210784,-0.341129032258065,-0.546224420559961,0.309740940475354,-0.351086719415709,-0.801235251778589,-0.195240032020488,-0.602016129032258,-0.719241688207707,0.208187924773926,0.533738462889516
healthy,-0.157066385010897,-0.053024453024453,0.154737389268756,-0.374894893552744,-0.296602517351066,-0.28459930004038,-0.254662146081273,0.299494313053338,0.0975609758117787,0.0146965211300078,0.19021879021879,0.068548977387753,-0.147466315047749,-0.0874558822836425,0.522708900955408,0.337349702659491,-0.42447972882464,0.10020394304894,0.304247104247104,-0.0177835199206937,0.0166927931120347,-0.198249234171285,0.21695066303599,-0.0791372695964299,0.48994886042375,-0.229123901586909,0.463630217274195,0.118550083254094,-0.169905739131576,-0.129166435041856,0.209009009009009,0.0036557294395535,0.100714266777391,-0.0687701366008137
healthy,-0.397161546429164,0.118192407362605,0.261905901828628,-0.473445808104184,-0.638431412070939,0.173281124070786,-0.246253778378031,-0.285897757974709,0.358210979249138,0.216244646668605,-0.214163404111719,0.294823243260595,0.193333434884885,0.288458276187673,0.240958189100112,0.312941225157808,0.137725179372804,0.182869608315391,-0.513450500927792,0.191965442932205,-0.0316128224173717,0.392655004743033,-0.436701257597137,-0.530908174826388,-0.525467875747637,-0.316708469998071,-0.49178205703476,-0.255902405463324,-0.535676547858932,-0.283832549338343,-0.464209917036465,-0.415307235148864,0.277594198640097,0.280886535884724
healthy,-0.228007051998339,0.776372084075444,0.75720228925164,-0.639468106299872,-0.516510159012214,-0.175333348237079,-0.59825486178523,-0.538212685110189,0.845609522133412,0.626531975233165,0.403982462550238,0.57128929421828,0.396428606119066,0.709086625759889,0.501864352411462,0.646647250838093,0.60017924686151,-0.261947775158905,-0.407943293779556,0.652980584690867,-0.208730076839801,0.516846040401626,-0.681249385646889,-0.539861160016192,-0.0458938523884337,-0.267233032995868,-0.137655239381099,-0.454252816690477,-0.711405655782489,-0.187333346993498,-0.284508586043113,-0.402111385321734,0.717013982249088,0.859889342906861
healthy,0.330577626056557,-0.617703941057564,-0.648810537286717,0.409298360337708,0.454574647262388,-0.0533427684763161,0.406723055279304,0.466521495757774,-0.320766880416738,-0.328323809627551,0.202918985776129,-0.409129179108245,-0.19328118576997,-0.450013186620767,-0.535090891922987,-0.60999931481414,-0.480576881290133,0.340737762532737,0.215350078387172,-0.244121549905722,0.137792979111508,-0.387141486255481,0.642726031854179,0.561910280146736,0.0249566956069922,0.112942348785634,0.235481064706127,0.231963449703054,0.516085799254716,0.179624083855002,0.254585709180997,0.387614478572258,-0.418266277322139,-0.618663728253475
mild,-0.143929701211751,0.244673377739503,0.416866531639283,-0.443987328272472,-0.194985140545593,-0.171623368078127,-0.279664579057708,-0.242579829671237,0.179147415787855,0.057309674713431,0.0583776810191904,0.414202631189599,0.203837400148511,0.407312142442389,0.206934911276155,0.280962808388756,0.174502248177136,-0.10757029284805,-0.101316346503945,0.335741604003198,0.0835309952383491,-0.520651985799371,-0.272600330451333,0.0190707109728859,-0.0428156748911466,-0.430901146981676,-0.0636970700506944,-0.131353521444293,-0.250011182881787,0.0459437593177393,-0.0653120464441219,-0.0489183392789238,0.205860914410406,0.486195801327107
mild,0.464695711480924,-0.603496059391782,-0.578363200245099,0.638878752411629,0.368169039148701,0.371279448756423,0.441598981452252,0.352210033717506,-0.295772028782099,-0.187416171439298,0.053629914389408,-0.660711758584603,0.0347675707962601,-0.352762937816082,-0.34932518489044,-0.518689463024061,-0.295866019118244,0.252261448193636,0.26656464820049,-0.273006402590827,-0.0391677409165544,-0.0229680117440167,0.690839333755184,0.432213203427186,0.183211807957623,0.395447757543081,0.431439155411707,0.360717311854024,0.535296662253227,0.256730836226716,0.128960463339642,0.583436134720163,-0.299539905819636,-0.575666777770705
mild,-0.437603987655519,0.517527204327728,0.439772020006346,-0.509699775711225,-0.276818851992717,-0.549481876081081,-0.381066853729235,-0.279415857421943,0.502272656778489,0.126129514660362,0.289600993808596,0.488722910121312,-0.04533295712671,0.495963288422252,0.33635620189102,0.412330850891506,0.0522510254613971,0.157873284395464,0.0754964570028869,0.467397582531993,-0.0202727731464386,-0.258645908439435,-0.32061032340259,-0.213350758127013,-0.0686849253669972,-0.486709255855361,-0.096973084717982,-0.499261004773826,-0.308220588019534,0.069480167312851,-0.156103193980201,-0.344402262067723,0.199834416533817,0.497210426001789
mild,-0.120498036687106,0.401577190337594,0.2955533431652,-0.360975795735629,-0.202002286057184,-0.638764508090248,-0.441714717009738,-0.308271487661184,0.359652202220606,0.270974543125367,-0.310160427807487,0.257222452894955,0.447959230869179,0.40143855160884,0.387848476623594,0.161565799780899,0.16237049865707,0.111391598584876,-0.302807486631016,0.176485335286524,0.332579811349536,-0.100601604278075,-0.532254595330878,-0.225332227808399,-0.168783422459893,-0.232286096256685,0.103074932375959,-0.257864826049941,-0.480001706675769,0.362999310155935,-0.45855614973262,-0.222296930120195,-0.304786167154139,0.383997859710639
mild,-0.490480052295786,0.538260592106017,0.550590307883452,-0.695770445926866,-0.654977070454241,-0.138492903605224,-0.696047430830039,-0.714275053216802,0.373542189873205,0.328332199082641,-0.672463768115942,0.454193510456005,0.603107342891201,0.557412347683857,0.620631021292057,0.375989635564139,0.404226447637155,-0.155222831714778,-0.746508563899868,-0.300290903437453,0.455111024503421,0.0160588219680291,-0.743429137021569,-0.703522876342652,-0.572200263504611,-0.676679841897233,-0.601039309295226,-0.622541040435328,-0.707047616140771,-0.0507334493287047,-0.64532279314888,-0.684675193715866,0.518721083861565,0.572509802598892
moderate,0.0668397339862672,0.291787253479919,0.0278117701131371,-0.389588201321302,-0.316292386758992,-0.343661972000401,0.0540841362285432,0.0722747427364008,0.264142702753697,0.260854501163834,0.219132369299221,-0.181788150871984,0.368765821354224,0.27984522747898,0.0065200607910405,-0.256633859760899,-0.0565562748258831,0.0313737902743605,-0.290354879981151,0.178197997775306,-0.0482797468025831,0.190189993376236,-0.190474061586556,0.0166608788411713,-0.0325637660019822,0.0600786274981817,-0.119741756157976,-0.0832600789592199,-0.0741568974951612,0.382876640491926,0.2,0.144724723490044,0.080084649419499,-0.208546648749568
moderate,-0.361799558883968,0.631063134187316,0.669909691058925,-0.583540535788358,-0.473760295545254,-0.103179624036181,-0.292468030335889,-0.0133445993106942,0.646327711122931,0.530243058372073,0.501974736954152,0.572762920758778,-0.0024019854423384,0.506282330621311,0.570324515605265,0.611875976513663,0.209478787779743,-0.0180138760288717,-0.0030313713550428,0.407652646758419,-0.442759201533824,0.138236605611714,-0.570819789544987,-0.192199298405415,0.086480302084334,-0.058449672195016,0.056550151591639,0.128513577481348,-0.557268661433021,-0.564751950888451,0.248070756699344,-0.71586405341784,0.379690278091333,0.471399876035621
