group,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD39,CD244,ITGB7,CD54,CD303,CD98,CD38,CD45,CD26,CD304,CD36,CD305,CD371,IgLambdaLight,CD101
moderate,-0.178619493895042,0.135544193264127,0.294804763199253,-0.178967303365118,-0.467455604551221,-0.0630994032260186,0.0914756378186472,0.0161865309253398,0.203563600604451,-0.249009183243265,0.205339265850946,0.295122409520353,-0.0225040167628696,0.0899744123804294,0.381061330676372,0.129097310861478,-0.146908372413574,0.0002575069113167,0.324396486599631,-0.143043761665793,0.0106800505392124,-0.121721111538444,-0.222670600801811,-0.205923075944408,0.104271373635328,-0.190085833718856,0.0393079495898884,0.248498331479422,-0.134506439281837,0.0950367332081809
moderate,0.372999466858824,-0.74631280014784,-0.746018494860212,-0.229334678771932,0.562375117133912,0.704408640216515,0.374034506347538,0.327498708083287,-0.790885156069889,-0.524134888294265,-0.496897161643573,-0.610446935491642,-0.0032497450102225,-0.755169723467108,-0.547555202157529,-0.648742004542431,-0.537039838919253,-0.467480114148502,0.029326755434833,0.686597529247796,0.282275343752601,-0.128515399736801,-0.114692353113485,-0.063666193255925,0.615568005144806,0.513358071553101,0.722366767963104,-0.697233463001604,-0.650720666640334,-0.681789753595144
moderate,0.125973498849993,-0.532451570694656,-0.764954775632421,-0.215501713271349,0.278434608446463,0.482581623939182,0.215254873292021,0.0585735907423482,-0.37375313817103,-0.417596827353833,-0.0857771260997068,0.0678500902680898,-0.34560569857602,-0.664682291460509,-0.470511564804139,-0.578900205587003,-0.28023536517512,-0.208620656638461,0.230776281786765,0.257588255159189,0.118411405688251,0.0042159288968193,-0.249450629141003,-0.100566733885539,0.535651224512242,0.118798371066317,0.204987179165656,-0.648153969889483,-0.130245314344582,-0.724147152916536
moderate,0.5291256122806,-0.618025318289572,-0.673549982240986,0.381782375023562,0.713965143015803,0.73407481978872,0.719817522415746,0.216040009604661,-0.420950546749202,-0.283988758821462,0.467274909963986,-0.456508670447573,-0.0001212967186962,-0.427987018507531,-0.512619706163704,-0.382131098043027,-0.107235989723813,-0.378876815832303,0.498655153668814,0.786029437303768,0.607798971985195,0.170906498249538,0.363811254467528,0.201898830780256,0.723952952548264,0.177530034321023,0.636743534211854,-0.370005624570466,-0.095673803306114,-0.668413139785633
moderate,0.501923097482518,-0.201074479344689,-0.5375862349616,0.0431265822678469,0.688755484719291,0.726898498710967,0.675009014444837,0.476443642823247,-0.166000555826977,-0.0414087682862115,0.428402086296823,-0.21442766010433,-0.192557370185792,-0.3136846464288,-0.542103992963266,-0.471431481311103,-0.275795777677499,-0.0678711423156966,0.267899478425794,0.630505952678637,0.552922598974006,0.503556187766714,0.527501185395922,-0.0924814645577442,0.590885551493135,0.200921154083671,0.775456250431334,0.0960170697012802,-0.161769236865568,-0.372266574210134
moderate,0.0411146366597415,-0.364812467644709,-0.523288360146597,-0.0265839385991845,0.434759049485324,0.296376837770473,0.366311335085212,0.327317346453533,-0.0277101359270409,-0.32647769112154,0.222758471354076,0.100644425931332,-0.452343889400889,-0.181908679584239,-0.0669702108819018,-0.158780236174706,0.129333837226084,-0.228004506020887,0.398995649787421,0.355634986628553,0.352577826738712,0.241671784127443,0.0983598853869003,-0.0244256234762121,0.48035561651865,0.0918558798212952,0.399371432960536,-0.42534369232586,-0.0697503040512464,-0.193650777576342
moderate,0.0698893411464842,-0.542616297416611,-0.770938636822938,-0.11892385089412,0.748689190590539,0.787145345146928,0.50576845139397,0.303697624560415,-0.360681833782656,-0.471686248030733,0.211551606288448,-0.135227569154473,-0.377401714507996,-0.492380843383834,-0.492811399684178,-0.288744845082529,-0.245345480587375,-0.343972596583416,0.516131237183869,0.553885270740005,0.449842717718063,0.715562466995573,0.426655915484428,0.124968477150901,0.695646223907267,0.22086756783669,0.718564144557771,-0.215508288569191,-0.16812366866148,-0.628076842018968
moderate,0.427498873911198,-0.670564673353946,-0.637746065789547,0.132738615643551,0.778025652617601,0.644584801276173,0.649577751141923,0.527004598473441,-0.51207959546017,-0.394852563699762,0.15234521575985,-0.54850674514781,-0.168255483727277,-0.393042823853589,-0.554729799092251,-0.522492856563863,-0.277660083964174,-0.0523769181385521,0.329455909943715,0.767030015955185,0.71545004484127,0.111027698756739,0.478930132506881,0.430373769182033,0.693473300399473,0.532168888356738,0.543267497198395,-0.304270329137235,-0.312047253133084,-0.619868282660373
moderate,0.399259551972086,-0.439652314776287,-0.459324379706187,0.22369380670762,0.466401183052378,0.498107090765925,0.526113480570055,0.390668055711112,-0.340625709799312,-0.285904226799169,0.279745989304813,-0.600653998317889,-0.302926796443629,-0.397073375309192,-0.318755859151066,0.167603167920532,-0.515218864386114,-0.427307880878858,0.438168449197861,0.621854043302487,0.432890428057592,0.405084603928838,0.241310160427807,0.0236865075544194,0.576144463280584,-0.253472388532266,0.538216070520121,-0.164772727272727,0.0977618913896833,-0.566331104403476
severe,0.494412734251139,-0.78121886579047,-0.768381737420975,0.272128556759547,0.620308773128344,0.420916585424837,0.589063923228882,-0.0300666749641856,-0.751270145890243,-0.233684728077231,-0.119819004524887,-0.703767737617267,-0.386364273744011,-0.798284892987672,-0.450512840084645,-0.663341840972045,-0.68296865310712,-0.100580001191889,0.471402714932127,0.636495984984258,0.477658920424881,-0.0645715966589847,0.414751131221719,0.65523268492631,0.665346538104937,0.0408832928759281,0.405756202873775,-0.571098893786297,0.0578034599864971,-0.797132544504643
severe,-0.0260068425809802,-0.666846973177361,-0.604788718728768,0.214152739972541,0.712207395472744,0.640407958351866,0.729011077187904,0.518124127571692,-0.579149847574335,-0.553708243247015,0.212771847795995,-0.578639080556909,-0.758336704867357,-0.684069096482673,-0.460673097210874,-0.615733081474053,-0.525166247614316,-0.393252446038438,0.399735457873204,0.741703378965172,0.561782386909275,0.247669170775754,0.24760820793165,0.260627468120636,0.625583406119723,-0.315646319229184,0.547747975961309,-0.498684343603259,-0.0178075824628721,-0.659985093914256
