group,CD86,CD11b,CD47,CD3,CD33,CD11c,CD45RA,CD123,CD4,CD5,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD370,ITGB7,CD54,FCERIA,CD303,CD98,CD18,CD38,CD26,CD304,CD36,CD49d,CD305,CD319,CD99,CD371,IgLambdaLight,CD328,CD101
healthy,0.239070574367356,0.18336250137418,-0.095723078660191,-0.0284560939012216,0.260310967652592,0.26018916700328,-0.408745020255337,-0.487313857100756,-0.261076732764166,-0.0977232058817857,-0.335425611759137,0.23051191304237,0.188776661106832,-0.356387798248263,0.220814576332857,-0.0640141276986781,-0.520632601322208,0.679318607735864,0.275488289773228,0.240413995569608,-0.0744553479126855,-0.0886919344030135,0.292724871370698,-0.597704620960435,0.288957770832247,-0.513524906816882,-0.325292141051929,0.0925889517386852,0.0510590132042565,-0.15998410537824,-0.277594095599044,0.0364081440228936,-0.538961038961039,-0.509431327823637,-0.0999021991554034,-0.033962090273764,0.194654183026276,0.212928348489247,0.571649178039582,0.273212780771797
healthy,0.541559171107756,0.217831162867362,-0.561904761904762,0.0119435073289621,0.240927368150264,0.199159123883996,-0.447019746841101,-0.352367437106065,-0.122710093102174,-0.410689213339051,-0.456003949043677,0.313225740584445,0.500822945543079,-0.121008403361345,0.279661137094445,0.499018864224363,-0.333035189227899,0.380204727826873,0.0652565806432183,0.31812304698639,0.575738948733052,-0.152828012432548,-0.173110331170566,-0.169747899159664,0.201122217446694,-0.359065785005828,-0.389283171874953,-0.205606217267996,-0.189635854341737,-0.0789413243275834,-0.343902755148643,-0.120168067226891,-0.201960784313726,-0.318487394957983,-0.06811296204843,-0.0742104681935784,-0.208963585434174,0.374621291266365,0.662735663155801,0.388285185809718
healthy,0.0857883454343319,0.620856860985724,0.208484619116617,0.266713736047698,0.470897181550542,0.507717919407349,-0.311479027529936,-0.31468331970926,0.0620225870278801,0.0808537940577408,-0.24328490466535,0.242774361810841,0.285669767089701,-0.112509003601441,0.291329173295208,0.339715398701266,-0.311831517903857,0.500785590120399,0.1468342272214,0.324200500489448,0.235942567682155,-0.223580136447653,0.0740715704699135,-0.217286914765906,0.620863206850115,-0.452618705814978,-0.29403219991443,0.439446598156538,-0.0569027611044418,0.0742963837177046,-0.337585474005842,0.539964500034259,-0.176662665066026,-0.0992911561069898,-0.140332659967101,-0.0206464658666999,0.460456182472989,0.0016487153377031,0.589110270360156,0.576019741487429
healthy,0.240762454927576,-0.201377573177292,-0.637739981600369,-0.27144879136014,0.469828695305588,0.588167571521323,-0.724952309998982,-0.586123484557374,-0.526659851623669,-0.0482443850522814,-0.337937291377004,0.622881084260645,0.446948078709578,-0.558064516129032,0.63709780566222,0.356548979053051,-0.185721156713003,0.611645953438526,0.371554706789683,0.578914970556338,0.365533744669544,-0.224536559755125,0.30020263279857,-0.405645161290323,0.440565310073926,-0.765630452822509,-0.14693523298444,0.348206532710078,-0.297177419354839,-0.252996100713118,-0.753646733794164,-0.0770472027188289,-0.559677419354839,-0.881403863563567,-0.556807130049987,-0.284609293557999,0.319080300264889,0.163299316185545,0.328828009954792,0.486061597922853
healthy,0.0283590610922155,0.0435626376243372,-0.278482833950241,-0.589731311525949,0.0200772200772201,-0.135169932389513,-0.146163582874805,0.214836417973205,-0.556038232576845,-0.596540901135503,0.0089401287478608,-0.0671857907305389,-0.212698742172476,-0.0803088803088803,-0.55445576710171,0.139992388749033,0.251190885191084,0.0593358493369846,-0.0309481436591762,0.0605279241424299,-0.473221274501634,0.24026596009876,-0.0983330868335066,-0.164221364221364,-0.0806701700750309,0.227104360213962,0.518293385385069,0.161094372263361,0.300773445615211,-0.25746780195713,0.181183964918758,0.0808581883362017,-0.19047619047619,0.389857432375249,0.351656378930412,-0.076983195284946,0.27059733131691,-0.0182766549203486,-0.0946503187777051,-0.0916935154677516
healthy,-0.167067364373444,-0.0362579352995258,0.526631859434313,0.211943267312882,-0.2824129036491,-0.478265760048676,0.557371614430874,0.616362178073425,0.520451475979163,-0.0289092812713656,0.542466083717373,-0.412973043061601,-0.272381639720356,0.0033603717311823,-0.811640209980291,-0.0810389590765548,0.438041340822039,-0.35393475164483,-0.579186576782415,-0.305610722397712,-0.542768804681669,0.126773496876845,-0.186868837409316,0.297197344627596,-0.297907419244858,0.636803811889249,0.46011239729685,-0.138173994197263,0.412116534825391,0.451012796300323,0.628971150456444,0.392681736061106,0.418547816579844,0.787431399010409,0.584774010766726,0.183718394273666,-0.177440762272774,0.0485388821103856,-0.340789297682767,-0.477326372798705
healthy,0.326465089106736,0.109279595349772,-0.364965045178459,-0.0707264483326335,0.484089537959978,0.58427611763672,-0.804705636251619,-0.688636399657298,-0.710384247572822,-0.0056012822453077,-0.338115854751421,0.504041376217649,0.47521501030564,0.0759225429302156,0.291468628893962,0.422770533871841,-0.289525476325188,0.453343670661985,0.562090303228158,0.489503262410264,0.517117669127918,0.141160015313931,0.143127167112017,-0.219847272608292,0.314767287785674,-0.722207726730826,-0.652362883286687,0.233386540774465,-0.309637344856359,-0.223989750982791,-0.750651085192693,-0.164415489808051,-0.385677749360614,-0.633645047608881,-0.152891041767689,-0.478594812980898,0.0510431510443385,-0.0750486730062837,0.467766814691043,0.545062022027122
healthy,0.180556007987327,0.0244906465044526,-0.156376444531389,-0.0139624698430234,0.0987068356451303,0.22681670575663,-0.287056412820266,-0.28623720107533,-0.351788228986865,-0.269124136487588,0.0738425038785414,0.507022663938217,-0.0187110539444364,-0.0324922696351268,0.0986339132333003,-0.0068319061170813,-0.20771228209528,0.267078742563692,-0.0777167585280882,0.0760986640376485,0.209481433736814,0.205928277636519,-0.183299359919014,-0.174440860980614,0.153540520500466,-0.098105539506734,-0.264082167710846,-0.149470826241756,-0.337676341006655,-0.292611862304889,-0.252680284942878,0.0833484104800958,-0.155363702716927,-0.123546160454049,-0.203838573592693,-0.452845243087885,0.059776950260356,0.299681943900313,0.0280678428736272,0.0319913473456538
mild,0.273757223792251,0.294070040303098,0.0314820995359411,-0.259558832341327,0.636525760479397,0.573100364849343,-0.51737027542,-0.572863957532074,-0.543486887163015,-0.350849992037955,-0.487994687839649,0.538069807204016,0.32252564351281,-0.121915820029028,0.236942940810156,0.50071556482474,-0.463671450961569,0.511222593984704,0.0555606063152416,0.550120489335129,0.378849787461083,-0.122327228329009,0.169929955801961,-0.443848650482264,0.13094370157342,-0.471341545782133,-0.35742988142294,0.118126030350416,-0.123125302370585,-0.237158366413164,-0.644122993063798,0.249385807417561,-0.192065795839381,-0.154100841061824,-0.391477521272425,-0.267541889833628,0.618017830890167,0.393652497089969,0.353736809788071,0.573667309811743
mild,-0.104314810923694,-0.116639401859564,-0.265169216373249,0.102309568277394,0.175073219158814,0.140677459611237,-0.569699143118357,-0.51194934940316,-0.469279679555218,-0.0652927405226246,-0.430882542266701,0.355644589595729,0.282078952823475,-0.360816398791082,0.170314584390503,0.315110461166477,-0.138282544170898,0.190680249434413,-0.105750225735151,0.0965551084226762,0.23937186604729,-0.172101722540089,0.0250189217570231,-0.539136707697429,-0.0877140837379473,-0.476002746464067,-0.365442533547017,-0.353112910052445,-0.341733974967142,-0.120817242745383,-0.498601765125618,-0.129871711329819,-0.302142807469509,-0.355680501373216,-0.403326463634683,-0.191058838293706,0.114386524244154,0.11963536944273,0.206903182801663,0.273502593615682
mild,0.104845176211816,0.031493225287709,0.0264848527270211,-0.11901321731532,0.227491943154345,0.331214311915733,-0.461603824493365,-0.451184860660286,-0.608162171349001,-0.135969919604074,-0.22999810123602,0.0957202544072056,0.0904943380330036,-0.0013122326326513,0.059293793432637,0.100261941674403,0.280336702113301,0.0683411688939489,0.312058645010257,0.187532456858909,0.0731131805690259,0.113990600110334,0.0465004526401129,0.0635639926515615,-0.0138497760539804,-0.361649867449625,-0.478042607781916,0.011675741420306,-0.180575731175043,0.183508491358248,-0.342873197358431,-0.0023270869434926,-0.305837685583268,-0.356803199133263,-0.185377840668777,-0.589006130410142,-0.0997113113463389,-0.133172896767167,0.169930318924489,0.218258478048655
mild,0.143066348149164,0.237688730682547,-0.541990475695263,0.0766041951863842,0.432080966899131,0.472082941797808,-0.418868140334739,-0.668539445046638,-0.2625553614916,-0.117258669616065,-0.460344229184292,0.246892737790187,0.445354033354262,-0.0254010695187166,0.456351584183086,0.140413616782598,-0.0017750167264164,0.333913143432416,0.43452461363717,0.142427289805854,0.533672032401283,-0.185652664308126,0.423107429043921,0.0190508021390374,0.118826774042347,-0.52694973225449,-0.371546083030029,0.374310216181973,-0.136363636363636,0.16651522240045,-0.220445228251094,-0.174279964820472,-0.0030080213903743,-0.429193771707968,-0.234898655414599,-0.290465447659071,-0.0962566844919786,0.175325044888936,0.446452139820198,0.454302611706484
mild,0.597294145864138,0.104472392411301,-0.597359200692495,-0.189228111971794,0.805952421318325,0.864313075998183,-0.665566667565626,-0.616084510916399,-0.519894598155468,0.0995509521069563,-0.580534231879398,0.713366545971172,0.645293276480652,-0.106982872200263,0.832267552955957,0.432955850631699,-0.174457970297067,0.778552607275546,0.645390054145024,0.572226270031758,0.838662760595514,-0.140599287215643,0.624153053877401,-0.403820816864295,0.386616288425626,-0.65497621285662,-0.595880403924406,0.586803685399589,-0.25270092226614,-0.338721258214086,-0.710939366337732,-0.500860693763332,-0.297101449275362,-0.597838982657599,-0.353917779049818,-0.421502121713094,0.503889364588589,0.0892645528801374,0.742485995231953,0.761565444519559
moderate,-0.0858262569994759,0.573040898412567,-0.0558898799543873,-0.07874169226104,0.688404252489236,0.417399045857961,-0.399886793361388,-0.421281309773712,0.0193634561805896,-0.288166065062762,-0.0771683451091779,0.663252081619317,-0.0908999396948011,0.432703003337041,0.318695935319214,0.192934437047002,-0.375629642982133,0.172056332446786,0.14609765846591,0.177405167090756,0.385954136616956,-0.0514324430727221,-0.296905468748175,0.122149294336898,0.474082313681869,-0.186709752069035,-0.0260593233156782,0.132543679656486,-0.0824200146394999,-0.198385126409005,-0.254467323384411,0.0843459779632182,0.477196885428254,0.14919153594344,-0.142193138963277,0.298614213076378,0.102113459399333,0.346770640590159,0.0790546217742321,0.216559113376019
