group,CD11b,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,CD244,ITGB7,CD54,FCERIA,CD41,CD303,CD98,CD38,CD45,CD71,CD304,CD36,CD49d,CD305,CD99,CD371,CD328,CD101
mild,-0.19769858852352,0.463581199451222,-0.44842951802971,-0.591490799904674,0.628144498148704,0.844100439891728,0.513127527402923,0.583875704303388,-0.343688901325929,-0.350939564706338,0.433981576270445,-0.369540340066999,-0.109707561142078,-0.358873580623916,-0.577982919078868,-0.233229006087625,-0.430921093193005,-0.261688042863762,-0.267606668949813,0.11311346338903,-0.162443635025658,0.202956305662915,0.838732097115318,0.724442440127429,0.451290583513246,0.243888357920978,0.2772353580767,0.78625093850796,0.47726278614773,0.284614509804521,0.635675191219575,0.408538752574802,0.147931064648762,-0.433192501426888,-0.546790491311391
mild,0.0464302359218594,0.259881341259986,-0.231292371730334,-0.346372470044284,0.0721951591471258,0.112694228379218,0.198880254726291,0.538148887637975,0.0346693278696513,0.0654134919614708,0.350935828877005,-0.212896912709402,0.081102601866332,-0.238364690862776,-0.280728421175173,-0.0474757632686181,-0.320607133940222,-0.0087043978661522,-0.115179244573067,0.277406417112299,-0.004011030347421,-0.609352973748104,0.566441490712042,0.317249160666559,0.296122994652406,0.0106951871657754,0.0864801019934346,0.409334788748503,-0.180995955757677,0.400066844919786,0.446267782906958,0.529288879595096,0.0551470588235294,-0.0241785674502166,-0.155674807990799
mild,-0.127688479613812,0.671301581823386,-0.748550744532267,-0.758962504522101,0.843809592782631,0.791694305168623,0.742687747035573,0.818861790749438,-0.562845902369158,-0.634923385636177,0.552437417654809,-0.720611648302189,-0.66804286854815,-0.705633513056735,-0.726425885906127,-0.378889679889864,-0.674912231273812,-0.28525969505651,-0.558637204161544,0.706851119894598,0.0450106365152401,0.0097932664766609,0.86117766966995,0.796527061872901,0.640711462450593,0.620421607378129,0.711669068651369,0.882593348239413,0.48824339060997,0.614624505928854,0.781789438859938,0.400460008487897,-0.286618387916168,-0.644607175874329,-0.775265128716709
moderate,0.423079500218634,-0.0869144663780472,-0.274872050379633,-0.105017243947206,0.231341543144371,0.078211445175107,0.433785932137575,-0.0944841688897739,0.0734967048134233,-0.349951892479418,0.182647385984427,-0.0555337867377009,-0.084915156585228,-0.444009067611693,-0.333489035275076,-0.190076964740096,-0.025641089376632,-0.464635087085812,-0.634754536395707,0.283680055153998,-0.29432703003337,-0.045291000571947,0.446447108777976,-0.149093505527405,-0.301158691094194,0.225574028896519,-0.178040845074986,0.408051151699263,-0.220086443956502,0.2,0.300169796868239,-0.0012816060647054,-0.489655172413793,-0.129010962569675,-0.533496603044519
moderate,-0.218721968514111,0.622374633033157,-0.754165482798457,-0.807514408331651,0.55697722512808,0.723963608569078,0.42166199017787,0.206655947658667,-0.730320181740887,-0.431883554913252,-0.6002822367173,-0.732280548734317,0.084775956788415,-0.750832543699018,-0.727370396713961,-0.403064320062721,-0.64273667870969,-0.618972730680072,-0.448424329229573,-0.132181890481519,-0.470373914972559,0.340377751107437,0.691039130515167,0.364011014530603,-0.0026227632599347,-0.0227106521683436,0.115435707673788,0.618307922081652,0.56649411628965,-0.155748969404986,0.76251396211213,0.260956232827932,-0.728097507527392,-0.507196643554124,-0.719833938221508
moderate,-0.0805121770761575,0.336545036517138,-0.373969848585761,-0.579764994183696,0.381999818303113,0.468646896196257,0.476347666791031,0.0119497961046262,-0.190860739593937,-0.268294735853672,0.0032991202346041,-0.0423338170048765,-0.413514186717273,-0.468264079755877,-0.415112622496555,-0.0052691215363977,-0.336659878917575,-0.348207347366532,-0.149875489787198,0.395380810019105,-0.283154142517546,0.288020667854855,0.300185100817549,0.429531569653458,0.232792595606983,0.0386887977249709,0.221017968730513,0.366034718108437,0.183421589203368,0.116579599059875,0.327832805320387,0.0256846129044462,-0.489486469138538,-0.582826203303008,-0.510819351498326
moderate,-0.177561406950108,-0.423426726435962,-0.0735085499167579,-0.0290227678268609,-0.498197642467538,-0.454757496769985,-0.400912849533431,0.105867989182724,-0.0601080480825273,-0.113250260241014,-0.588667466986795,-0.0475561451224584,-0.0294751026431836,0.255621799632557,-0.0520077609201638,-0.0038568591624118,-0.135378226668726,-0.153481204113616,0.0161298094243514,-0.441450541068202,0.13303742263796,-0.405144584302291,-0.453785224953949,-0.474254265709674,-0.489771259722724,-0.542016291662454,-0.199426082531916,-0.456686181252614,-0.160114675598841,-0.54303555840682,-0.542891466183645,-0.458012846542469,-0.166033713013882,-0.0814460301132836,0.0575862114986004
moderate,-0.0786834962435652,0.623702726272282,-0.437943579265672,-0.634875071288721,0.349141503810602,0.633354594449946,0.367216290409632,0.358994744824958,-0.0583764617452322,-0.271152597151277,0.375533428165007,-0.413573170713473,-0.289445414045099,-0.47649674665136,-0.831306523580821,-0.301987645341682,-0.581540701683842,-0.257880629945023,-0.358023366386625,0.187055476529161,-0.178888056340279,0.561803661237575,0.571217870329109,0.466516334383113,0.29113323850166,0.137980085348506,0.355796366924385,0.466038531930186,0.501696970993003,-0.0649596965386439,0.632734241149494,0.274894353321718,-0.0896159317211949,-0.351404366010284,-0.529736524451099
moderate,-0.0925011366086713,-0.171524333801071,-0.183070993415826,0.0192262878699417,-0.165320424932666,-0.112740671170032,-0.007466301161047,0.091085551932338,-0.299636119960327,-0.0078062296688523,-0.0383498302396028,0.0470641032420699,-0.188896436703775,0.0461015061318662,0.021760699322173,-0.257475793363171,-0.107408057578906,-0.217981903829797,-0.0488599797459445,-0.274513631414772,-0.020584326792423,-0.225011740057075,0.0611198963369017,-0.223634408228833,-0.200736914351768,0.0156075070325285,-0.269860858992561,-0.0706810749864448,-0.216699439869253,-0.166129615020616,-0.242576403597337,-0.225598610203935,-0.476923806129767,-0.22790902487389,-0.252098915380468
moderate,0.0591637864528023,-0.13757418853576,-0.649240018564784,-0.64226928767193,0.590503753198069,0.611145334861296,0.357502928541743,0.210068575241789,-0.479350478761235,-0.378794534480599,0.159535201640465,-0.270234178228628,-0.351613423897725,-0.535754163213665,-0.183493606265386,-0.596177102981938,-0.363249407014313,-0.0209365174166113,-0.205131742528684,0.411825017088175,-0.133109980706999,0.439781271360219,0.39850804915454,0.525962235217952,0.654214870479498,0.302682131190364,0.231891938885383,0.50060456442904,0.0110538725746585,0.243472317156528,0.572786358260582,0.520065067051769,-0.136034905098102,-0.251662465712535,-0.666485551154965
moderate,-0.0896869419561313,0.552135208610225,-0.407895449479767,-0.478498231610146,0.807311436279493,0.731034998153213,0.828357172676213,0.28325855730997,-0.22377715330538,-0.217708326105497,0.28874296435272,-0.278434814128844,-0.0267679178657031,-0.206604404941292,-0.545670625861766,-0.430368314302588,-0.428648892848655,-0.228762762547831,0.159588876927574,0.406941838649156,0.116382646621945,0.252656536497891,0.645010022031517,0.660684324796417,0.23894887661425,0.612482470064649,0.197341899212656,0.615797386229028,0.698648020981592,0.532457786116323,0.746052248576466,0.44624838252542,-0.207414382292809,-0.254361578039489,-0.322629318662159
moderate,0.0556957992924379,0.36875585105741,-0.636576431432739,-0.755608691688676,0.475163318780955,0.398126028503884,0.232806886414894,0.170667273484718,-0.117328605616126,-0.498694224308322,-0.114639037433155,-0.513592518725348,-0.209917714300845,-0.542485323214016,-0.657539145566639,-0.372220130912561,-0.365207302898838,-0.467951078662617,-0.622701519988883,0.115641711229947,-0.262801767299394,0.224095858248589,0.614890991999358,0.49955733176256,0.196353973993582,0.135695187165775,0.227271403607095,0.610736504077958,-0.0014200133811331,0.174131016042781,0.418724697765497,0.410465726396369,-0.267713903743315,-0.250319011835104,-0.707788178128405
severe,-0.124899959967968,0.653759884804487,-0.137114845650993,-0.32113446924043,0.552704327013637,0.558265425596052,0.671255729860219,0.0549188343441767,-0.276352652371822,0.134821964848672,0.449864253393665,-0.284111567772669,0.0090566761530617,-0.241590516640601,-0.73421638876262,-0.21248312306368,-0.463250355425758,-0.0797776243618589,0.0581732979866601,0.188778280542986,0.255094903164891,0.259865258563292,0.640598060282559,0.654832265212976,0.522591008980108,0.487058823529412,0.136487943087547,0.669259664258815,0.597757741802527,0.163257918552036,0.751803529109598,0.669001413985351,0.202583768915399,-0.0843493995553338,-0.113299887880375
severe,-0.227762045961576,0.110505148291944,-0.573511358486677,-0.630108486543794,0.396491245290572,0.451550246863986,0.293741065393378,0.293387144664479,-0.413861718973741,-0.268617057965726,-0.0341751514965087,-0.268008357358177,-0.157341969377241,-0.463235645879119,-0.476053029579959,-0.171423615824789,-0.624179481636073,-0.370018361684477,-0.357162425231875,0.0853609769602264,-0.0279540674697947,0.0994151639594849,0.499985790234993,0.534850078154964,0.178928590888434,0.155997170135594,0.059260359912781,0.501143755581619,-0.0400438260308925,0.0871450982804762,0.310607928853368,0.225884158118797,-0.225166614688727,-0.155044828572378,-0.368088241503901
