group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD244,CD370,ITGB7,CD54,CD303,CD98,CD18,CD38,CD45,CD304,CD36,CD49d,CD305,CD328,CD101
mild,0.587095489498717,-0.531868233559393,-0.664128157421926,0.757484570954457,0.745553423438215,0.462965489020769,0.499561684481656,-0.299416957671899,0.247049663640489,-0.492348588929516,0.0107992910474379,-0.229207896441586,-0.514139750316555,-0.798009782625528,-0.296586057433719,-0.297205940934964,-0.109815438870123,-0.404454675919012,0.0159041203744204,0.775048683314841,0.692309837123817,-0.177726840540281,0.438796051866868,0.382378166673696,0.727125921882492,0.509981978511123,0.207770166836459,0.814269733229942,-0.49633600791249,-0.609735936117303
mild,-0.392913847782782,0.421857173655978,0.189903053074472,-0.344970265169992,-0.249452487480013,-0.371020307136443,-0.535201741484427,0.358418485747437,-0.207219251336898,0.531234883132923,0.0655642529106328,-0.251697371805849,0.213042662796617,0.280392621628313,0.209963234737269,0.225979559986644,0.297044262893002,0.538286673616988,0.0518048128342246,-0.564083773789203,-0.449113114977843,0.327145121917757,-0.171122994652406,-0.15307486631016,-0.420001493341298,-0.366357305624538,-0.0200534759358289,-0.366589063978334,0.373235351062499,0.328758411713903
mild,-0.614555103281074,0.556481172088226,0.527985828958155,-0.59215658742306,-0.700725267605534,-0.679578392621871,-0.642946615170186,0.436751195773838,-0.532542819499341,0.562204652371545,0.546965987577152,-0.254222200991347,0.53576130010068,0.539526222865625,0.335385472330977,0.274694521165528,0.0348832467739786,0.328927311330639,-0.581422924901186,-0.701113258101057,-0.607114438047752,0.186815357684345,-0.615415019762846,-0.598418972332016,-0.682029222017449,-0.379179686389017,-0.557839262187088,-0.64962446208992,0.45185555333411,0.616074798345828
moderate,-0.151701102733337,0.117738716316458,0.245188565317416,-0.302678131909845,-0.318148251559757,0.289116431937768,-0.0139279452148272,0.140341266667611,0.175528364849833,0.342496129635371,-0.0927165490630228,0.0085058575109175,0.290218217377475,-0.0490211977993052,0.195004886048172,-0.274504846106116,-0.186699768353981,-0.0939900226306017,0.0527311161345079,-0.282699644765818,-0.0995380710254593,-0.0327055832918601,-0.248158354704761,0.113457036316269,-0.284581799524578,0.0577880607036626,-0.0300333704115684,-0.391292770917525,0.0697843729668303,0.104384608605707
moderate,-0.407449816705534,0.552074385172288,0.579187996927791,-0.740079403957484,-0.644669286348244,-0.67059497233107,-0.257254220045049,0.163124071489698,0.245557183769929,0.654099006856407,-0.109926157302311,-0.0131295938627371,0.485764134026114,0.506695201312963,0.254727650438362,0.500378919609001,-0.0780601294584441,0.039338337107318,-0.272329942896057,-0.714875723983392,-0.296175968034574,0.243959983195858,-0.20181100002795,-0.396261724040754,-0.676607265793438,-0.070993240098831,-0.261390464942575,-0.64348601326185,0.487499686522896,0.476540982066211
moderate,-0.347258325275642,-0.0184144398989322,0.125631258771748,-0.496196501030003,-0.444444474326967,-0.704437157741009,0.216663516257649,0.0999089183722881,-0.309017595307918,-0.0057991530143666,0.277090884647791,0.0467299405766332,0.0572407848924805,0.127114011459183,-0.0897858309802175,0.366094711101114,0.0484383400455057,0.0265482965577825,-0.615892221448397,-0.411695167986029,-0.55684317903723,0.119303165737319,-0.298597746648642,-0.424839845494204,-0.254999081862154,-0.132729124676699,-0.363119788895617,-0.37953797931387,0.373406839978097,0.203536940276333
moderate,-0.190180310451744,-0.327778216966997,-0.431098986557791,-0.0836074788353086,0.0913560278907828,0.0787413014242413,0.0102849577664315,-0.0949419040819587,-0.0737094837935174,-0.221911831278124,0.263881011523646,-0.361456621654003,-0.270129000650565,-0.387465227368172,-0.0570144397921746,-0.135845317270047,-0.143129231604908,-0.256042113293012,-0.296541795294862,0.0652393194030975,-0.0779477488783158,-0.240616165422406,-0.250453951595585,-0.196611868167326,0.016999883147459,-0.0264784535673998,-0.303458222007279,0.0089817485779299,-0.276351558823685,-0.372269531207861
moderate,0.426228700764174,-0.455720773377389,-0.760708309472211,0.516657064706258,0.424065699316624,0.350136462948719,0.271092739404855,-0.266413039335385,0.232811759127549,-0.797059609608299,-0.813737696664895,0.0159621760171807,-0.767749503716162,-0.267976656810762,-0.410809838566734,-0.3338067322398,0.232724693637721,-0.636554666272353,0.404694167852063,0.606847727510315,0.473878303115073,-0.238404031164839,0.223091512565197,0.112375533428165,0.40475517757851,0.14396521776321,0.0045045045045045,0.402476066174791,-0.627966783863484,-0.694342575156155
moderate,0.0305701968620452,-0.392436077723139,-0.149240969508901,0.0232786648515449,0.239793374995485,0.0097791921305872,0.04856919837764,0.0469187871290119,-0.0902391446293593,-0.219364277981398,-0.0849263724021072,0.0133136277237927,-0.157194470111486,-0.0575890062725358,0.102164378310437,-0.14040142403769,0.0439280035757311,-0.129681983776099,-0.0677179867766698,0.133324184066661,-0.0706240937027212,-0.026299343541109,0.0502329949788679,-0.0383850520985621,-0.0631542078534336,0.006569949516974,-0.0280182067952486,0.0220215302506235,-0.0950008132622855,0.0312074817104574
moderate,0.0092657628232647,-0.164441785801993,-0.181603822072939,0.374827709632855,0.544820544660417,0.381288474741337,0.0799124504301827,-0.108984873582584,0.195215311004785,-0.0117108842568416,-0.274957021589174,0.0989949193458279,-0.367376341880914,-0.019978840527737,-0.299540914011602,-0.101493581118937,-0.0094291252188547,0.174562548261092,0.570676691729323,0.30757602363697,0.224133668649719,0.47517115207125,0.478716314429335,0.183634457530501,0.387674522580768,-0.186726493049137,0.37676008202324,0.403760707356898,0.0628834674161623,-0.229088011048857
moderate,-0.193054925057153,-0.321626174087602,-0.213588327359103,-0.169271829565736,-0.335563264193773,-0.304601073244348,-0.0025657478017207,-0.238421903217616,-0.321763602251407,-0.298505733592548,-0.26558215283345,-0.243719590275183,-0.400605068614462,-0.0817253074409709,-0.214482251699263,-0.277180698460092,0.257096668718771,-0.54929583824005,-0.190243902439024,-0.0612302496584469,-0.0809303870682159,-0.281702626101714,-0.39624593757477,-0.387799198024384,0.0373275920874639,-0.335591833449424,-0.336585365853659,-0.258654019614887,0.163083499795653,-0.350310532393528
moderate,-0.280295118404851,0.538615877646083,0.556411894367115,-0.264689516800762,-0.0377626314299077,-0.0870727837919309,-0.0533335229639743,0.62560949024571,0.168449197860963,0.166048709061579,0.534553268675016,-0.198345709555586,0.657929469208712,0.276176539000475,0.555358378956367,0.599287997565762,0.268239239184916,0.482341231429227,0.119652406417112,-0.35511561645956,-0.326223382129643,0.239284587175121,0.177454485866432,0.119318181818182,-0.332831527672029,-0.0179276689368059,0.0935828877005348,-0.167624517272683,0.186270695407954,0.617450070619239
severe,0.595278025326289,-0.0190563319567892,-0.21720185559603,0.530106211598889,0.542765672993508,0.652734270404452,0.0607990327689067,0.142634827596218,0.490588235294118,-0.110806778691033,0.0685719765874678,-0.640726210390436,-0.0796744613418673,-0.731296313639528,-0.154183180756303,0.0332252519094053,-0.641776003804202,0.057448397077169,0.164162895927602,0.571143744272976,0.597112755889721,0.254593176895746,0.545034955681479,0.486877828054299,0.612634426973288,0.648724358033505,0.223710407239819,0.700338212099006,0.0499153287691186,0.0111833222665095
severe,0.252665250989204,-0.506488443682196,-0.57115314481763,0.572777650463275,0.449177662548812,0.485545576178489,0.286751118136547,-0.196604405628238,0.113906918084223,-0.572063636459672,-0.551986581093926,0.20019102113422,-0.430834880686998,-0.362468447083688,-0.164494110931131,-0.0648318776345371,0.085994365892297,-0.346263176128414,0.378695130579224,0.611228785817412,0.429278624551272,-0.053704661308314,0.284162603070454,0.447380565032922,0.579707524751042,-0.0918292514805853,0.16380079362638,0.566761020734623,-0.170041607960739,-0.421852201814329
