group,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD7,CD4,CD183,CD32,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,ITGB7,FCERIA,CD41,CD303,CD98,CD38,CD45,CD304,CD36,CD305,CD319,CD371,CD328,CD101,CD224
healthy,0.30734541579326,-0.453408327915362,-0.492958107382051,0.261448604222791,0.555749808241905,0.503838255326182,0.0328380965403719,0.277460397574468,0.379115502366419,-0.47792803304118,-0.487262123364181,-0.10497231957368,0.689663766556844,-0.592108267301501,-0.248788984156439,-0.297354152415042,-0.222136646868497,-0.370586318867783,-0.259548357219564,-0.394311743451529,0.0282438014772309,0.536987591209384,0.169034786880503,-0.0647355345982537,0.54577717409683,0.407926665097787,-0.0637142520400637,0.360827981215656,0.317754816229673,-0.198580489278164,-0.424434397852822,-0.532165705134627,-0.397266570451292
healthy,-0.247058823529412,0.386522753215429,0.211913156447996,-0.0431674948319992,-0.561108990323392,-0.0400255100972407,-0.60689694760443,-0.300457207366879,-0.347765649050892,0.497484690567809,0.354190477912058,0.213770680562956,-0.128866763197742,0.392419576911414,0.299163285286442,0.502620243946871,0.421707878766814,0.0830295346781329,0.0072903607677117,0.123983291647753,0.292100884783929,-0.362873481559442,-0.15502027239138,-0.171428571428571,-0.234190069906892,-0.301749199869954,0.139775910364146,-0.30952380952381,-0.183628863900835,-0.101960784313726,0.210742030994982,0.265431527599967,0.26839089572285
healthy,-0.328797820367427,0.0852936626406218,0.434822724235312,-0.341716575343505,-0.770359698107022,-0.576747300132865,-0.256160057459698,-0.533221296221876,-0.296981643034321,0.18194801544344,0.43590189592024,0.0926496541912543,-0.364701717647227,0.213040582221732,0.237853147998195,0.0659519334588822,-0.0450286796516413,0.180692868613637,-0.308736506608737,0.364716703814059,-0.0661542233442222,-0.552506553661322,-0.528797635462546,-0.427226890756303,-0.533269442479748,-0.533656349415447,0.0990972408950936,-0.602234984112628,-0.264022562326533,0.183577430972389,0.276589008990493,0.426440499194982,0.276257404582421
healthy,-0.163471324397563,0.622805564309727,0.687712960303054,-0.0766567207920089,-0.529427447110743,-0.331181955142192,-0.008996248973556,0.0455238058453037,-0.230024542870061,0.72385594752946,0.752952411455318,0.428685821464557,0.153958868629069,0.762428623114713,0.418051406286475,0.404650787287359,0.563877339078302,0.498812906992543,0.408889723273422,0.686983195369511,-0.142641258315285,-0.56649110351695,-0.129572133074905,-0.0774193548387097,0.18671237114748,-0.512304964016007,-0.124243656740311,-0.378781797659583,-0.422405409003438,0.363453034814999,0.668547138710635,0.425859454871726,0.251764948688258
healthy,-0.175924684527007,-0.653539253539254,-0.523944404595539,-0.259266962778887,0.444102147601326,-0.0841709846536809,0.324051401862421,0.384969453552737,-0.0022350321869652,-0.586652938984284,-0.195891885381156,-0.336039224738437,0.225328953966591,-0.442697032444633,0.0329151866883611,-0.407738107177642,-0.261649826918869,-0.408999162557361,-0.0782923762016778,-0.490464324769277,-0.218041522432391,0.31307232965412,0.0167191414640345,-0.0445876658881161,0.0056701078008008,0.0361782047978442,-0.314132770021793,0.0253289825454783,0.118121343837068,-0.340113296545802,-0.330089691113334,-0.576561613411691,-0.388598018760892
healthy,0.2969727318968,-0.723703182772552,-0.681898567785192,-0.11349582700616,0.759088698602697,0.588920404604213,0.195135622769644,0.450575599717024,0.554793690960264,-0.745447787374139,-0.559463129384208,-0.701442736579603,0.509664632637901,-0.785523892534359,-0.478647063705448,-0.773862813284218,-0.562540831254382,-0.561457654001421,-0.237721244055779,-0.681258154341509,-0.0029071262905843,0.728886403244911,0.320600543398511,0.116020322850344,0.323750723519197,0.634605351779493,-0.184454111623125,0.56384155486739,0.629935082214461,-0.546282096630048,-0.596283192674212,-0.793698918818469,-0.691007448644633
healthy,-0.332638419148509,0.277176465331373,0.302064723288654,-0.0543158115400722,-0.501026362562547,-0.337887171420125,-0.292142186172192,-0.522563871574636,-0.205443470659204,0.158767043712051,0.170503083260779,0.0130665245152529,0.221344572681128,0.13704687309431,0.684882158547303,0.105813566576472,0.371540502616454,0.208346543710903,0.276393100834066,0.11667620286249,0.113269386795184,-0.507616963843001,-0.339015000233904,-0.130757285646505,-0.466648398768063,-0.486651814774022,-0.193886536188697,-0.473855500121097,-0.149050650671155,0.121962804714389,0.291603398720388,0.318470684694185,-0.0154577663495143
healthy,0.433789036794286,-0.573136064848787,-0.643010362514035,0.0872689419443608,0.5497838577029,0.675539171872093,0.0132374973000916,0.651066136512032,0.500935645935664,-0.433200244351478,-0.472882601528549,-0.223484386541813,0.414110376678834,-0.592589625312625,-0.419066226985851,-0.381340296452763,-0.409682933141371,-0.558210353771708,-0.284175603850921,-0.329485935763089,0.0682401486633766,0.769016999542162,0.656912946526791,0.149616441883862,0.321987154080693,0.590873452540647,0.126871756015237,0.587144311670104,0.397604317649414,-0.475691122659784,-0.436182754027534,-0.679600816720694,-0.129882351714781
mild,-0.0147723697822493,-0.182801948885836,-0.090306233296639,0.0380441836737394,0.144060154344364,0.229449925986893,0.207708281366349,0.233754324460952,0.0046223290714793,-0.214541790789378,-0.0502963456446103,-0.297791323761015,0.0463764018629958,-0.182158807764464,-0.0479473453915787,-0.271687795495504,-0.0078862063248984,-0.0405545244076082,-0.187497432859391,0.227788328591674,0.19193926024502,0.18909080054791,0.0809045723160949,-0.053620383809063,-0.178317840704856,0.347699926844937,0.259117936487515,0.194058890472827,-0.0613307853294559,-0.282370215837749,-0.138149072898104,-0.123755986078264,-0.0518712913210144
mild,0.316451404100708,-0.317541863632203,-0.374882171630017,-0.0546287523084297,0.395614906842208,0.532046561292842,0.0412876483784381,0.259096401648444,0.426198516848827,-0.349620505049894,-0.231787484641464,-0.157547133803826,-0.0174566293991756,-0.225634245121867,-0.197586619309539,-0.125454048547598,-0.137488549689122,-0.371941490167484,0.142276277943553,0.0379321457496805,-0.242245619404137,0.564898172589364,0.254822714468642,0.090549764112435,0.310980976888542,0.34937242391245,-0.0161561069883724,0.32698838108286,0.113635862550409,-0.330968460585267,-0.124408372811487,-0.425053924122377,-0.202245726101149
mild,-0.580023526179671,0.65866936375219,0.670466001436348,-0.182033468200942,-0.682141356906967,-0.518732690087354,-0.299822363657563,-0.352482898896946,-0.425166961109538,0.408458457124319,0.499878844915787,0.0089342324264319,0.12346336877362,0.60799004129269,0.792340960277502,0.252784332911347,0.561269796022967,0.260069315129728,0.431331784834151,0.586516751209886,-0.3160477860427,-0.619169548511252,-0.630102015476543,-0.160451485526114,-0.403727366405603,-0.558214412535863,-0.360033594257501,-0.662739754009007,-0.170201263952919,0.0789957134109002,0.462452277541465,0.607612122389122,0.212201330541633
mild,0.282944765757657,-0.450349712202468,-0.42661319669547,-0.172168555391521,0.509452632472171,0.541949086250735,0.495653334146531,0.214422997322548,0.451502790723646,-0.477965491018494,-0.565486436912669,-0.487563071500168,0.687818981486365,-0.465587689376443,-0.223306698662069,-0.278502188751823,-0.513308009720566,-0.145631271991393,-0.271661833409946,-0.138881925779452,-0.296070788671333,0.558189481482106,0.415371456080543,0.174131016042781,0.0648395721925134,0.406668112600304,-0.298189997611906,0.365584710378394,0.379811258754949,-0.0040106951871657,0.0711735295365532,-0.384667428777266,-0.190939268751553
mild,-0.863631138467958,0.730330164550058,0.769511261353906,-0.644950844798773,-0.677891976224249,-0.813184092303092,-0.0773025749535043,-0.795915678524374,-0.721917385864654,0.538426933065567,0.745424071558582,0.492787616714644,-0.0850911916193811,0.679284596658341,0.704080686339661,0.379584635282179,0.644302124055694,0.400174052172121,0.60319067809383,-0.0018479440211535,-0.264142328208532,-0.811502507458915,-0.779914308381407,-0.592885375494071,-0.564822134387352,-0.798920719004747,-0.680211364241761,-0.765713539392398,-0.423006861781409,0.176268990176594,0.562271659665632,0.770607236089678,0.245689148183893
moderate,0.0645585143962922,-0.366570256660126,-0.479252422589578,-0.181542372478285,0.362711387948395,0.305157197954401,0.332697681767088,-0.045181397754709,-0.0813090855784509,-0.36703808949249,-0.44404362538431,0.294952646372011,0.072162597592623,-0.495423017543367,-0.115429224374719,-0.283942132512982,-0.409142600053215,-0.0025289391182305,-0.295360427280274,-0.462068965517241,0.120929270562661,0.417838356444817,0.0234961111862672,-0.0976912980059467,0.113903717561608,0.513075387238095,0.0651652599424281,0.605476428057883,0.363534748048281,-0.284538375973304,-0.260854501163834,-0.492544006064882,-0.164208938441022
