group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD44,CD5,CD32,CD62L,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,ITGB7,CD54,FCERIA,CD2,CD303,CD81,CD45,CD71,CD304,CD36,CD305,CD371,CD328,CD101
healthy,-0.0552190184347219,0.488489445833109,0.45296396468111,-0.296659715311177,-0.124400658338581,-0.0934475696587601,-0.018062687616385,0.177407617740449,0.311959455650674,-0.310416725414993,0.482934019582712,0.0335246149199638,0.401968282159326,0.0929018590542256,-0.561166856179458,0.439816730084842,0.118629869274595,0.33485132887423,0.127396250608083,0.332228069615768,-0.419359710057384,0.236433915296762,0.596334319040611,-0.40905756997425,0.276256067109457,-0.0984633972083932,0.171480900193553,-0.174796575994402,0.0306435212192687,-0.173575470520904,0.424192086982785,0.363656942525587,0.522608567328618
healthy,-0.215966386554622,0.23685575178875,0.264050520335995,-0.332055138319303,-0.340788628827935,-0.47399230470588,-0.0867007495648122,0.237517995996797,0.169495074965058,0.192852515400005,0.0776138060817219,-0.107282913165266,0.470704211099516,-0.0622119008449471,-0.308969709353622,0.384276344188387,0.493520547115594,0.552783076300181,0.54399749549254,0.148952076861874,-0.209803921568627,0.003366062216681,0.221583796523996,-0.594381432019191,0.729997569800132,0.037397576952835,-0.156775950105352,-0.460527591419685,-0.265266106442577,-0.158543417366947,-0.215686274509804,0.246336529527646,0.255428534787017
healthy,0.0607877836828144,0.0746014404778879,-0.102178291385606,0.437589322136942,0.309027970159867,0.553110801279616,0.463040700142265,0.254381828997721,-0.145162558354583,0.369481100804402,0.0863566696885379,0.285570228091236,0.0888380272910429,0.0272343446966301,-0.0193515197118937,0.10274880554271,0.013436126400384,0.105068252613806,0.104472322061142,0.164856477638401,0.218343337334934,0.256291327670264,0.258512646998789,0.27564679323718,0.128391850860753,0.477135816955564,0.331430971339588,0.362346086066632,0.0748500436548047,0.523897818355419,0.0853301320528211,0.010670489311494,-0.0181556259962178
healthy,0.74853721258094,-0.413925538690619,-0.351848437177703,0.66045767881664,0.711173918289505,0.411130548789587,0.429869038230628,0.0601906137318939,-0.39254484997676,0.069561546490134,-0.284119410629509,0.474193548387097,-0.4677245235647,-0.203545357887244,0.284978306975297,-0.328980370202589,-0.379094712113487,-0.32697410349652,-0.410394704242624,-0.312323869654501,0.636693548387097,-0.184460235184411,0.295564516129032,0.649717270966622,0.0526584329161508,0.583728201373601,-0.244752993573588,0.605539611495698,0.0770472027188289,0.618797952726092,-0.261395745349744,-0.0552933723745638,-0.357172446021448
healthy,0.0663915476115138,0.14028314028314,0.256694138271132,-0.113296817438605,-0.10688379003642,0.133930549387255,0.109533136915494,-0.0688415964000189,0.365017054620323,-0.135967966895878,0.057984456094758,0.227541827541828,-0.171108793556353,-0.195471918581811,-0.0682314781241938,0.022315438989779,0.126546434877564,-0.119542650181299,0.244957033806834,-0.0350044412369276,0.352895752895753,-0.0141752695020022,0.195159635716668,0.0913832746017431,-0.0157808407288165,0.482216895240839,-0.45301896230137,-0.199053361620527,0.129166435041856,-0.114894353814541,-0.0671987663879291,-0.0063275979127156,0.145396037869511
healthy,0.116787572609947,0.143878012230622,0.241426333284061,-0.204036111932848,-0.0675588795842264,0.0646986944498038,0.0488432516108416,0.0465501598966344,0.349438728744432,0.0327320984593204,0.172285864406504,0.0592808161381312,-0.0332341480734092,0.403371833113158,-0.277838318190753,0.32689784490697,0.0705654019664487,0.263617916233773,0.141896220137939,-0.178808844248928,-0.0699136533268834,0.190837371994894,0.372698770384423,-0.236641894013917,0.0734105107318674,0.192070229596759,-0.0241663957264882,-0.165295809849985,0.129111435449788,0.0600444195395947,-0.0565790448360029,0.104584129248578,0.20441168275605
healthy,0.0818599499467384,0.70329230342988,0.702164449577453,-0.470486352162905,-0.427489704458015,-0.270217931493011,0.164338065285545,0.288525623742341,0.752879984931161,-0.0423167622712466,0.586130155739342,0.388783339422726,0.561816900703792,0.606166052023756,-0.537951612960881,0.565860020142218,0.276504527200054,0.509583966547684,0.609066994513596,0.294518456368168,-0.137491322390727,0.478520123132238,0.499603069915302,-0.526011685756878,0.183677009547362,-0.0219420846809351,0.0183606057111465,-0.543959905313531,0.0060406492581448,-0.273788876186083,0.220139574117494,0.599976014414594,0.672302342044311
healthy,0.282063692564441,-0.195745089703599,-0.234857291385713,0.601973622866239,0.605403287800884,0.475549304658077,-0.0165636043416631,-0.259401316764115,-0.197940674574163,0.0055214117805363,-0.182813829725382,0.595163883735312,-0.232462438022379,-0.0961870623941621,0.36215051129586,-0.33210277431858,-0.165066792018608,-0.189234595235669,-0.0790645299229678,-0.0675887516587402,0.55694049765417,-0.27968901019537,-0.303555821994782,0.582662631281988,-0.247579867021457,0.405073029638924,0.226105508058618,0.353167695448884,0.0073631228386893,0.638802320673174,-0.112209397885473,-0.254468735739296,-0.327315295140491
mild,0.152970714411816,0.447332135059092,0.523533176708049,-0.437919911413347,-0.208598319520617,-0.131264530748474,0.299325427734829,0.0188163498340241,0.371013377675547,0.396087098615762,0.489714133260264,0.193355910337042,0.370455288884131,0.435221766021422,-0.288996260711123,0.396963166296879,0.237144978558349,0.586847283367446,0.324760214136638,0.44684667946552,-0.207712621244856,0.0256353424460083,0.132370534706216,-0.423376117851334,0.237014940033346,0.157733391008279,0.16560409363863,-0.407149949316535,0.0894544863679902,-0.0971908919007002,0.586858624682799,0.50988285374739,0.571723498512085
mild,0.319037060624781,-0.291203977180663,-0.216092441563382,0.25908844184311,0.324073999694091,0.33785653899679,-0.17415677370555,0.154418321620242,-0.021084295910424,0.0939511143544682,0.0364666851014045,0.308691308691309,-0.225550359480302,-0.0096999417358918,0.0376371097055826,-0.155380934360365,-0.407747976025598,-0.0208643715994582,-0.0294233125088075,-0.290974384939459,0.28057772549831,-0.272058419211741,0.119160021215787,0.40951040151954,-0.0568981875028199,0.363057859628818,0.368969865381242,0.287717459037442,0.264815245388483,0.333935564088862,-0.0395072970413196,-0.0695795051960648,-0.163814940264016
