group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD1C,CD64,CD1d,CD366,CD58,CD39,CD54,TCR,FCERIA,CD303,CD98,CD38,CD45,CD71,CD304,CD49d,CD305,CD371,CD328,CD101,CD224
healthy,-0.367267152830939,0.55010821976191,0.55673664555287,-0.724891054228572,-0.464397946354176,-0.271240672970557,-0.390507758788211,0.525413487127908,0.41600632494879,0.664587559836753,0.173462011285189,0.674016833735889,0.377127691837139,0.37466314585559,0.370355806954741,-0.425551192993054,-0.0619063406822076,0.562143071926433,-0.596759045114264,-0.295300667054233,0.117238180616321,-0.465888926975296,0.0267833626039047,-0.360199245281346,-0.354575656901238,-0.459026056171706,0.289640591966173,0.485987075824538,0.687507119632307,0.573468937414781
healthy,-0.307843137254902,0.396069991580358,0.351787052039993,-0.674322868766177,-0.716170734239914,-0.65707464040981,-0.505312507929279,0.339134893802844,0.460182645508162,0.394765998054728,0.380882435492202,0.698352406281708,0.374589722653279,0.728069583704264,0.422274690431823,-0.446498599439776,-0.186789792973114,0.159607450107627,-0.700235396209668,-0.398623557577835,-0.139775910364146,-0.560543456798673,-0.131452793010295,-0.608065034895099,-0.438935574229692,-0.712885154061625,-0.16890756302521,0.29238338080403,0.398710840290821,0.0160353037026348
healthy,-0.144201052346612,0.156184560267515,0.683031825474135,-0.653232466594808,-0.450510062799896,-0.5273601377266,-0.482303648972995,0.497955367285509,0.187784772849968,0.535112631425712,0.135537136810608,0.300800150249976,0.460054894275513,0.334409152258562,0.168544179938049,-0.032124849939976,-0.223565493994443,0.468893890687751,-0.452376112377586,-0.333787487574093,-0.238223289315726,-0.369914825051065,-0.420724141301997,-0.627367565396715,-0.0219447779111645,-0.481317003103341,0.350588235294118,0.47421639707593,0.691021425516522,0.173043662292496
healthy,-0.617154703713269,0.581635008535526,0.647652011159187,-0.633925077380867,-0.553045627892746,-0.462319539362306,-0.395680077858789,0.681681707449312,0.387756534828431,0.690821534366276,0.391009254090395,0.60728447125781,0.446535870843068,0.464433365911723,0.416210013816912,-0.358064516129032,-0.257745690520846,0.529364548018281,-0.773173609993174,-0.25133087119052,-0.143951612903226,-0.350841820514703,0.109536136310235,-0.758988302139355,-0.416935483870968,-0.798305833406087,0.450181561435671,0.392499166022472,0.609698213853354,0.138036644280804
healthy,-0.424182572677454,0.201287001287001,0.0932028867142925,-0.282440415171241,0.0593205034702132,-0.671852572385147,0.0316629559820072,0.148272089888086,-0.0959282015576872,-0.445568353020394,0.196909212100795,0.032505726158522,-0.167198657480719,0.184747732098371,-0.359218555651227,-0.343629343629344,-0.661029831928612,0.134020729837112,0.0267380692353248,0.309582769442372,0.0090206260467286,-0.309278607316412,0.26827429238988,0.0786546395807382,-0.367567567567568,0.0112283118500574,0.283985591286919,-0.0980777676470927,0.147199000252303,0.182625504143971
healthy,-0.381433014503221,0.722544433680761,0.717850870293242,-0.790941790659093,-0.625916933900337,-0.478808926619075,-0.569997739893163,0.765862620350164,0.532357134224518,0.54021718230654,0.667336769753519,0.781873748613955,0.579931074142612,0.798961590506819,0.604493741275796,-0.181923430023082,-0.201409468175278,0.734213027198731,-0.728886403244911,-0.327561526622464,-0.182069586468583,-0.294809955624156,-0.454803375573957,-0.664136338024436,-0.104958518232684,-0.544631201992182,0.502746145984494,0.569540517549068,0.786049819771625,0.702505076741881
healthy,-0.235548711072144,0.733467888531277,0.776559284968713,-0.753118547477487,-0.640173671708682,-0.676522488794398,-0.500644256804476,0.813227184757576,0.658504091787488,0.581570306691322,0.401836244151134,0.741379496324042,0.524446762585098,0.540195969978651,0.697680794189999,-0.409952866655317,-0.11866702542913,0.62270384850503,-0.715675021752066,-0.584459227878412,-0.130921714257769,-0.277774733962479,-0.221411944488767,-0.737109395650394,-0.322944830105955,-0.492134955461859,0.238262267687997,0.699513157646101,0.817278631087151,0.497433342709567
healthy,-0.386605909457814,0.496908558832134,0.610835573270722,-0.661582770418914,-0.787084671027325,-0.644516262492251,-0.502314551904423,0.481319666872247,0.221983529029009,0.304631678676362,0.151401987255658,0.586615329702659,0.227307756873283,0.346973157855115,0.436386678152486,-0.487738057324711,-0.0016226267137126,0.375337813415876,-0.790070457253881,-0.658251226443782,-0.140584023543205,-0.379089360439775,-0.321383929510083,-0.554958381769472,-0.457754579559808,-0.682739467971354,0.4034031493763,0.362586979263886,0.534098227564125,0.115865306412876
mild,-0.305941428823633,0.505283335638285,0.616269174129261,-0.736699195665404,-0.64002504897079,-0.658262523654907,-0.487871425731076,0.506398953922511,0.361635052253733,0.392023339881038,0.35060235749785,0.493637748339082,0.298618010910052,0.471402590367767,0.525034210918665,-0.392363980969515,-0.226081473025937,0.0705175372364006,-0.698651810816735,-0.307126016254665,-0.308256732785035,-0.349935644841807,-0.316869094084326,-0.638382319862776,-0.163360748266409,-0.397885304135009,0.582661011411341,0.358764684209872,0.665593385858098,0.0910606236417006
mild,-0.486470995345426,0.377132602862328,0.350115638061195,-0.672415407608763,-0.610239698040999,-0.603565903761824,-0.477005853779443,0.371638665595153,0.168671865011806,0.319184238442936,0.175748693922595,0.319382063778668,0.162808415549318,0.0960067172376049,0.11057746457825,-0.554465091889628,-0.0071497276797531,0.044029984782726,-0.679476490980297,-0.434503707650617,-0.30015874453865,-0.653630670370601,-0.543163339409609,-0.496477504040733,-0.365295244606023,-0.505210345121446,0.197966462191042,0.0826035704516002,0.427298659310635,0.0069070191168648
mild,-0.591611743301474,0.766468183730179,0.770349006825656,-0.793991992906225,-0.653934389490041,-0.559226160441271,-0.55456463010993,0.67657682571799,0.503877905767903,0.673260664846593,0.0317962413290859,0.665720191343327,0.668848126168596,0.38983718788475,0.659411084904517,0.0740267693115213,-0.107745580051978,0.550311328628186,-0.800300747490146,-0.677982960580879,-0.209099661964395,-0.397497599926457,-0.205409020482791,-0.775511823401781,-0.1907811283524,-0.638411465876186,0.158708774385443,0.510965895969779,0.806042236061744,0.334433887827783
mild,-0.613854769419889,0.618288086458841,0.540287559451316,-0.605485815865989,-0.433830413008718,-0.350129524076958,-0.472132813798486,0.484865697050803,0.581773362444894,0.766966165028822,0.28272215416955,0.625285279713685,0.52686948902374,0.44232700566466,0.345851790155988,0.0628342245989305,-0.362667956155025,0.437703686662317,-0.566441490712042,-0.439805071144105,-0.207887700534759,-0.364304812834225,0.19282725444482,-0.282223225684364,-0.0511363636363636,-0.60495565169758,0.123663101604278,0.440662905360287,0.578842458099123,-0.0460631698933709
mild,-0.763630351106681,0.697176928792955,0.74334486453735,-0.871710840954898,-0.87738977533675,-0.789723320158103,-0.810936408744259,0.56798673801202,0.505907640233196,0.673299824296355,0.588502738571742,0.783999411698987,0.779047451551848,0.403491100777798,0.617619862454061,-0.672068511198946,0.00258249490523,-0.0431626924940866,-0.864291212600557,-0.818790874953714,-0.601449275362319,-0.715151515151515,-0.687255609059475,-0.871474061962381,-0.619104084321476,-0.836078541979825,0.261700781974974,0.73896675678314,0.740741924539892,0.235565273736114
moderate,-0.175882030387072,0.47918989835413,0.389364781583919,-0.618669077920288,-0.33670689956741,-0.0772312562605124,0.207789885367152,0.537862248861871,0.162486861040848,0.28628233734578,0.242143220368477,0.365986143592574,0.559276325631482,0.390009772096344,0.139799678601289,-0.0333741241357645,-0.119721369178466,0.392213570634038,-0.44719997068148,0.241369142186199,-0.0655766873970953,-0.084646095991862,-0.0094307349718692,-0.233763621038046,0.0224694104560623,-0.0017867249813585,0.437597330367075,0.396303136516427,0.370576488973352,-0.0741355060314615
moderate,-0.445869754188902,0.792582038118631,0.78970494824215,-0.669906807881669,-0.633423388797503,-0.409525801705548,-0.136596801277523,0.680376676790479,0.351129953443407,0.738163347414334,0.095938124432223,0.689778397732823,0.66763993746408,0.435045898887475,0.71196474039267,-0.0191046892375955,-0.0967554433346757,0.578231714455445,-0.705474334634123,-0.29840006791969,0.1049814158909,-0.185529653763961,-0.014346056155991,-0.654079059868257,-0.0169139152295007,-0.738835599365786,0.776010262362662,0.539780439494081,0.68202703541194,0.423505686457448
