group,CD33,CD11c,CD45RA,CD123,CD32,CD1C,CD1d,CD39,CD303,CD36,CD305,CD328,CD101,CD33,CD11c,CD45RA,CD123,CD1C,CD1d,CD366,CD39,CD303,CD304,CD305,CD328,CD101,CD47,CD11c,CD45RA,CD123,CD32,CD1C,CD366,CD39,CD303,CD98,CD304,CD36,CD305,CD101
mild,0.206060766220351,0.162942782985323,-0.141053018797094,-0.11090074035972,0.174540156670829,0.226707188248399,0.179417391740032,0.331495847887908,-0.308616580871753,-0.543576015590114,-0.243370582438995,-0.0310221849090431,0.187573031424249,0.762306963542162,0.767073863969041,-0.691223777850177,-0.590239366660331,0.665042459547996,0.693460149196959,0.712248338421482,0.718491164280972,-0.709270810357413,-0.620932441650388,-0.552569618636083,0.568954830497373,0.7588789243049,-0.598298599707107,0.581205080987413,-0.700555032243886,-0.727102367990318,0.321506054581077,0.418886758307896,0.704920793135611,0.470922665149148,-0.746220231333799,-0.657222082039546,-0.655585050989285,-0.544485854094337,-0.785065263337263,0.537599504315298
mild,-0.420013538808852,-0.470076923631529,0.38549490638937,0.38197412145377,-0.429832346500434,-0.462395976026571,-0.580718510317245,-0.0639531290799393,0.555831764559267,0.034251553779746,0.498828954637185,0.0177082465832573,-0.388015274110401,-0.144306327579578,-0.22066199829076,0.113400886773551,0.257417342718845,-0.234723883255318,-0.379830420992384,-0.0003357995468602,-0.132618593986822,0.500425416872553,0.423112615514196,0.460998302372755,-0.0691302703154082,-0.110478895993471,0.346285619994013,-0.25810767072798,0.495490361127679,0.609057228263021,-0.400380247582041,-0.340164940969438,-0.266960639753902,-0.223162760947367,0.390791579960545,0.265279249261524,0.279556549536165,0.13230502146294,0.18312713972251,-0.379645660777563
mild,-0.765401356094761,-0.782114970815284,0.694686902308526,0.675675822479466,-0.61765628238496,-0.736732714259732,-0.800952590466946,-0.776900774350108,0.687526888949321,0.276655840870593,0.702859407867674,-0.799746937492856,-0.705670732995188,-0.811158301313242,-0.84390054654443,0.665160338708748,0.658141210891218,-0.832057278182597,-0.777122821114393,-0.615941288049712,-0.830942512314838,0.689932808486608,0.71469212545623,0.649097383418853,-0.801433239249579,-0.721562366663882,-0.83929232249643,0.737590997174547,-0.720691949148697,-0.814238805782084,0.471974072329168,0.693065652992126,0.754564285360195,0.683445137268243,-0.755317210029339,-0.771267506359195,-0.798920719004747,-0.805195330556747,-0.778626966833536,0.760058479257873
moderate,0.331404439688481,0.246078541961037,-0.0929385135324834,-0.199638027853748,0.241648256735043,0.180881476802797,0.720020798823837,0.142475270536242,-0.164876756867414,0.44189423440205,-0.413626833184507,0.117165644649106,0.54150906767097,0.133318508645668,-0.0689731898805799,-0.0467204419379511,-0.173125673557101,-0.138947801102901,0.494972017982563,-0.034532173819215,-0.242364036107817,-0.0237151499603815,-0.221341399630227,-0.498942951044379,-0.10429029908327,0.21166260721541,-0.122045248063662,0.116364446153365,0.026625628201198,-0.0962398460968266,-0.140757325582071,0.141441154793165,-0.2410007655355,0.138015950644654,-0.0760390522539217,-0.18156085916661,-0.345563613708416,-0.348941523993605,-0.736577373565068,0.270865818066408
moderate,-0.731839228203566,-0.769307788823405,0.699027014755236,0.81872999366227,-0.81476462977921,-0.672855756270955,-0.683439442687153,-0.656415476439821,0.801486948697131,0.349158982490161,0.839769038177069,-0.502796259536509,-0.630615975106042,-0.590029017983603,-0.630637548297461,0.566920710401981,0.745452584780686,-0.507625845519167,-0.574342690059035,-0.329999090790468,-0.536809403604408,0.711396469657285,0.595779716156472,0.728162665709971,-0.368165462807104,-0.455818370065987,-0.522355201688079,0.797620263837484,-0.789086581378853,-0.724751537696837,0.698079125754802,0.730234357889094,0.565022072747573,0.531304521591062,-0.806890896905766,-0.3931096546942,-0.786508378482496,-0.0342625862235667,-0.862175130686296,0.499873694051196
moderate,-0.355555408686829,-0.788033703169749,0.412611128119149,0.611294503880407,-0.404488167807429,0.125841620411756,-0.727857739669601,-0.547556009963642,0.113071208108839,0.217474542473192,0.377337759143935,-0.643402052198644,-0.85274634829927,-0.392971983375085,-0.792128351603791,0.405279077863811,0.557389109716988,-0.101485177751416,-0.631754482090922,-0.655301187432862,-0.653971488931841,0.107718724884752,0.587723109096706,0.322332254895548,-0.617008289465546,-0.732431727728894,-0.115444921966636,0.117069721136932,-0.211163047353736,-0.143014311045806,0.0155572372233627,0.10264500835429,0.281548049261832,0.0429531569653458,0.0202948322246634,-0.380386966639053,-0.120416233101573,-0.0015478615122647,-0.21268794976043,0.210503514550361
moderate,-0.776597923327968,-0.813457078974458,0.568161856754228,0.697763567796284,-0.652594728818457,-0.658255887587694,-0.441756565236488,-0.528029413103012,0.683273495339906,0.090808656194237,0.581604243476755,-0.696606797057545,-0.824009017822842,0.154688401608184,0.15967343362552,-0.106912699416579,-0.0581268980833815,0.130337192636366,0.139416660630685,0.0717637954577379,0.0364004936354803,-0.161680052433763,-0.0990834613222451,-0.0308837665005825,0.319036183468797,0.198674888517801,-0.150464330377829,-0.254648271862922,-0.0137889221772518,-0.0233567071834632,-0.144540920146756,-0.225449482881283,-0.123524605946182,-0.445152848217888,-0.132030681679607,-0.113790475991532,-0.21472667936742,0.101115705233896,-0.12785783269759,-0.313355541988968
moderate,-0.242154211683926,-0.575169697405818,0.489762917780606,0.478944789816423,-0.665683849777937,-0.453450029552474,-0.519551502043548,-0.267856055255042,0.597156406357027,-0.278478173754087,0.539489195085358,-0.485590687201016,-0.430544728000219,-0.399746635160767,-0.781403000818078,0.572133780337649,0.612650210306841,-0.638984875767468,-0.685016836491958,-0.425241085470184,-0.468537043973813,0.671551548151387,0.499103039394346,0.618937780252249,-0.598861581802395,-0.665084563253378,-0.545381710109453,0.646530702046738,-0.391955056091349,-0.567250235438826,0.0079276676444142,0.401395207834497,0.694785562505311,0.536315118288686,-0.53701320743515,-0.485244149578449,-0.426133091887234,-0.458071147428394,-0.579213487668803,0.515226453507445
moderate,-0.387285140530297,-0.3334975466648,0.421183440777673,0.489491745836795,-0.072658948846537,-0.0246936385659692,-0.163156989180087,-0.263731363472943,0.379383997933606,0.124487839024387,0.335206993933047,-0.106288038600379,0.0535164086589292,0.101734808184891,0.168666617477037,0.0300050574576244,0.0189791568832858,0.0756221432541132,0.18923652910623,0.070858749587485,-0.110579731213951,-0.0802193891139024,-0.0867413089272302,-0.132035257654247,-0.0501465583544809,0.157422223801391,0.0291599322800488,0.27979791061495,-0.230192905287111,-0.105198136040169,0.0143265853867276,-0.138880468391901,0.14927621372146,0.035933722141271,-0.0904149019646323,0.0089975872674944,-0.275583987035684,0.0344904200609321,-0.208850516717445,0.149988892915877
moderate,-0.261359836624585,-0.455312931895789,0.440186177874858,0.450119684425141,-0.141906445308713,-0.0627526628102457,-0.437803950076363,-0.15683686297803,0.130826670702458,-0.0497424265859634,0.50871797844798,0.242746473059119,-0.31545513569073,-0.597938618272425,-0.745496723376548,0.691888747757204,0.761846198369273,-0.204019807493404,-0.63229942662226,-0.556786197544272,-0.381337831184216,0.433324529796663,0.666882361303504,0.737641068749571,-0.049552343785333,-0.613699811550029,0.139124223208797,0.698887972103857,-0.644750591675591,-0.601094052222606,0.35225104646776,0.276642020557844,0.304854435428554,0.353623403508692,-0.497842792980282,-0.457218362405258,-0.603332645156766,-0.244864265894334,-0.512957294935046,0.623389440357562
moderate,0.216709173228572,0.285664953729401,-0.558187036595664,-0.639845207149143,0.0352827731004199,0.0915981667681814,-0.0616613803578891,0.321913233107924,-0.578713960350968,-0.793080252142809,-0.660461282085722,0.337323209154442,0.190523112440731,-0.376533365740039,-0.420195410802758,0.402386667514398,0.439455167458285,-0.341402404603211,-0.358043203870573,-0.592508478947039,-0.441540588874179,0.531139377882535,0.503814609966637,0.404064606642019,0.0182556156487672,-0.39288233006315,-0.192210251102115,0.547178577156712,-0.507620250139464,-0.226552599272067,0.65186840845042,0.530010015445965,0.193519360072488,0.304661110485533,-0.3005348045286,-0.412067023161466,-0.484179864995774,-0.0120391689129838,-0.10609517604567,0.613950230069529
moderate,-0.473085950880948,-0.589555563165157,0.359430109366001,0.368275567468814,-0.222232094147336,-0.77302168573699,-0.452922460687157,-0.429902125716164,0.613819753337338,0.112181057109518,0.426802987754542,-0.0310766979113982,-0.460908711781462,0.463390196410596,0.435889462374238,-0.145122873004556,0.0780427716218092,0.142528067397465,0.444068337395528,0.0053855266593633,0.17665373898824,-0.311998260313263,-0.287020446616048,-0.425288308381597,0.502722436334997,0.41917552296925,-0.262331827866209,0.357549881578868,-0.66391432593405,-0.58621989743571,-0.0236077224613385,0.321916841880482,0.338446690999363,0.14497674025126,-0.619711565978447,-0.513335158528253,-0.448995340349697,-0.0065675618877407,-0.126896471911248,0.380794397515448
severe,-0.514974685022757,-0.552637306731439,0.647844291911019,0.526442924677555,-0.354695760286339,-0.48770852171129,-0.43454553901159,-0.568967625566993,0.642901965587084,0.361349642414593,0.669868922647602,-0.225838714938474,-0.626174380348576,0.507715129991599,0.366041374171796,-0.0182304124354266,0.237159931414146,0.344509196932819,0.474172731559479,-0.172831946348049,0.284846790535054,0.0063497877905201,0.0660627768331143,0.292851317148768,0.383090765722389,0.478132860181258,0.503689794386095,-0.68107287661628,0.661896901496661,0.309217778321548,-0.549512348780205,-0.596788320279505,-0.594417792244557,-0.685029761627629,0.603623189785548,0.578342183752077,0.607110013579578,0.11577488543116,0.542253154272665,-0.643774362931935
severe,-0.0670539439317053,-0.130229246960373,0.195472505607632,0.10091391953875,0.16050971743228,0.0396887061664034,-0.0103873041351212,0.12160285476707,0.184916457631059,0.0759953030786851,0.30688531005471,-0.0137079936596738,-0.134286163237956,-0.18465433611179,-0.291580708526717,0.314136118381648,0.268133662072239,0.107702402290138,-0.0096249331894241,-0.0813434537799321,-0.157507964070043,0.219018584168857,0.218765540362255,0.143366971915283,-0.0664310461968805,-0.0438340228767987,-0.172028083870018,0.48116867586717,-0.599799418806923,-0.67375067659445,0.58562796204413,0.467362334295965,0.314689804723991,0.431588904158986,-0.722257302616574,-0.538526298341013,-0.658412341980016,0.133135203833368,-0.598695552247083,0.554189498826993
