group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,CD244,CD54,FCERIA,CD303,CD98,CD38,CD26,CD304,CD305,CD371,CD328,CD101,CD224
mild,0.261051754535492,-0.639435020003538,0.617057161872018,0.712458643900623,-0.843829778277578,-0.800234999641079,-0.513477820967044,-0.570873383281595,0.570309735010654,0.395187707268671,-0.248221924792324,0.631704807737172,-0.010498475140824,0.59949346678927,0.710680754106594,0.347304811952064,0.599065132997804,0.3388787688786,-0.0588050039366635,0.420763223108577,-0.836440047471863,-0.657895407830076,-0.456085403780904,-0.198265335021298,-0.820424479514983,-0.824934188301863,-0.0039366634590149,0.45870005236615,0.689305715967941,0.245506567416506
mild,0.0470379432500353,-0.340269074472882,0.590633563751954,0.619190940658315,-0.374597523876596,-0.28232869846583,-0.26171973016922,-0.509856284563909,0.402063224663092,0.241996027256426,-0.16644385026738,0.668241098251907,0.368751549607201,0.598275116443115,0.489595739322251,0.367101324429174,0.519366727212349,0.229662189853093,-0.161430481283422,0.364168130292932,-0.566441490712042,-0.373485258828724,-0.125,-0.24347906169569,-0.318223353685047,-0.55875538610031,0.257687165775401,0.10352513387135,0.463676578639263,0.231058803819973
mild,0.406542102188603,-0.68188367572405,0.754167615053098,0.733755085599345,-0.801822277571938,-0.793935571311482,-0.790250329380764,-0.801454255273776,0.512647154327101,0.601739734933858,-0.576152832674572,0.682622005915282,0.636321039811261,0.688203738901725,0.761391985227727,0.422393887448752,0.638071748250237,0.357768628198728,-0.731225296442688,-0.125792189439953,-0.838392196405059,-0.770586655806265,-0.584848484848485,-0.688422811626742,-0.845343739211356,-0.814073007462783,0.319446344949804,0.639841540474895,0.765812346620676,0.172764328990952
moderate,-0.119328611705412,-0.362485792847026,0.289116431937768,0.174880410471406,-0.662375297797726,-0.592020871444115,-0.222345893384011,-0.1893447687313,0.281737368451456,-0.150641543120279,0.0242491657397108,-0.0228935202469706,0.134123939906703,-0.0119514883613102,0.429841044742676,0.0992624149198277,-0.0528429407153198,-0.154265286212063,-0.217154301043374,0.0407119021134594,-0.567657875242148,-0.0457106163078289,-0.236255736786795,-0.320362855254611,-0.27780604239304,0.013623777982859,0.0936596218020022,0.143431349603411,-0.128867139408751,-0.477896307609975
moderate,0.246189639061247,-0.441758395565221,0.807440545486955,0.843742198941063,-0.646042443224307,-0.648394042224923,-0.337696500165878,-0.0906320703184648,0.77265540011514,0.468622401410656,0.715373943757083,0.786589864084621,-0.0436596177460337,0.723308133632291,0.75388261100242,0.399207245229585,0.736820116755957,0.439248968107952,0.175537550559457,0.579726773062138,-0.651212772484405,-0.250211237075516,0.123978728152049,0.148948181253658,-0.604608337397421,-0.792977766123099,0.78644524884519,0.534332344996082,0.699585889854878,0.478552158614061
moderate,0.694029712901786,-0.336360324641991,0.405313576073305,0.767932701766269,-0.448721475626689,-0.676200998893504,-0.420242052457677,0.0221365075380781,0.413215398444926,0.214037083554115,0.18108504398827,-0.143239079454856,0.40987623199542,0.65683322062241,0.564993322575293,-0.155755232615917,0.49105906476598,0.327140007856913,-0.466868300008651,0.175834478222887,-0.259372416233885,-0.331242363624648,-0.159472093053603,-0.0298122728909702,-0.553072332957779,-0.424642492797548,0.577778745458621,0.572009087428788,0.731113727190564,0.0868145813189105
moderate,0.0603402221613722,-0.357201057950851,0.802670638853264,0.848891853646788,-0.603216792711889,-0.721938963685147,-0.589238597906235,-0.445103905946163,0.613267169087562,0.326045668398264,-0.311212484993998,0.67321510008105,-0.0569488094278794,0.445887429255175,0.486640520746794,0.100725510299508,0.522398943259803,0.224220705786155,-0.334197896284686,0.457720777557533,-0.717739550873618,-0.538964643779132,-0.0397737266730237,-0.0832358884343135,-0.602147964559674,-0.602017308426595,0.513103316412143,0.742534616222261,0.843532268006398,0.115015155547203
moderate,0.0867472340928592,-0.33477458737892,0.453318449848779,0.778548560632441,-0.565138890105865,-0.503640380541332,-0.463053100051422,-0.435816665528242,0.72213845270028,0.282377865662599,-0.464675201517307,0.691756048243032,0.662251107335187,0.749176864135218,0.292217569510566,0.516481277867676,0.398346938544531,0.399983094272006,-0.583688952110005,0.559906017391238,-0.734830174505211,-0.603810593366848,-0.373636794689426,-0.370933830596729,-0.491692029100655,-0.511896273290869,0.22569938359412,0.566354473006894,0.706473945945111,0.0700123000050485
moderate,0.0826753336884812,-0.116321515573488,0.331992336858455,0.500561308952348,-0.459930641149751,-0.291912003756818,-0.33544869621041,-0.323428556365675,-0.0375931411174638,0.34645006088843,-0.25805216402937,0.0329890692361342,0.35048886565125,0.290547505280551,0.21880798897745,0.190592169793968,0.196625896788934,-0.176767532046276,-0.43710327486853,-0.0214056465646892,-0.322799661337305,-0.327205657263952,-0.217223566809956,0.0297176963494994,-0.439059955949746,-0.397818076988133,0.351898253204798,0.0969273477075424,0.0753428838431969,-0.195109740901644
moderate,-0.0463238204690297,-0.0066479264865803,0.543725516882392,0.771216690521806,-0.614590453743432,-0.727863290400369,-0.42299886339394,-0.158119798788598,0.318386203303723,0.537127018251181,-0.134791524265208,0.239152460263929,0.40276492340491,0.62747216345183,0.589588336424918,0.499612707097876,0.437260327740681,0.328606266737542,-0.420437457279563,0.124284014462557,-0.457582812216778,-0.418048676542192,-0.688494335273717,0.0218667816750064,-0.625578588155735,-0.662769269502187,0.148106378577144,0.162588269876962,0.650079645340044,0.002073709775728
moderate,0.282869787437371,-0.500797802676213,0.702397659251928,0.699633849688651,-0.841087706769542,-0.687999483479774,-0.60525848277838,-0.37357287993054,0.674111895839816,0.492810522125824,-0.196435272045028,0.649746824207379,0.323435394672228,0.714729081758425,0.483605651814613,0.473986724535959,0.434146822036011,0.368551575538082,-0.398686679174484,0.369191092655318,-0.709323809442548,-0.760682080545626,-0.152135164568617,-0.57320764293564,-0.76963884957216,-0.531792664328207,0.372407361510347,0.364098112105968,0.713602599502456,0.239393932197266
moderate,-0.027580140635744,-0.254536437632459,0.747241766939165,0.747573862889151,-0.653509289756365,-0.371152720339664,-0.475808474962816,-0.203556279312502,0.318970505737032,0.703552017696388,0.0073529411764705,0.317002080935741,0.568610127446785,0.658610555615761,0.337268607042627,0.681660618986577,0.0838015839602658,0.690109671563052,-0.301804812834225,0.42235998315974,-0.621854043302487,-0.491112857293264,0.062217783923009,0.0147803807139577,-0.56165320294655,-0.287284187735412,0.571524064171123,0.379173612931145,0.87941382207903,0.509615399897137
severe,0.232510115932666,-0.442843194089183,0.716608826013165,0.773755991763673,-0.63236743135386,-0.540662461725907,-0.362277935565118,-0.138129189411111,0.865152241919556,0.140932024176881,0.0673303167420814,0.861716406147366,0.136173595015679,0.822089213599478,0.368385727247663,0.419099585266241,0.740202379864428,0.590789402684369,-0.363438914027149,0.453486868561475,-0.706287457867674,-0.62229660684106,-0.156971877231968,-0.510307828341461,-0.691817685616463,-0.507912579913384,0.298604040891829,0.672824854517574,0.738282602741536,0.355303142361283
severe,0.23276251342352,-0.199183694957642,0.691049692412313,0.574007824522266,-0.57364828023091,-0.750274429373207,-0.654813826627372,-0.490318241768034,0.619686167820969,0.455258069229463,-0.228090682580209,0.277045377963611,0.589893621236482,0.585850306312047,0.380432712350856,0.396650664933845,0.570274365995312,0.383290048312211,-0.478605924513212,0.181515977309898,-0.749067150523648,-0.614767908286449,-0.322379165389188,-0.393604313739723,-0.653616707955312,-0.573990900219621,0.445378086544638,0.317861425629871,0.568419315710075,0.188397041066285
