group,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD146,CD5,CD183,CD32,CD69,CD95,HLA-DR,CD1C,CD141,CD1d,CD366,CD272,CD58,CD39,CD244,CD54,CD62,FCERIA,CD41,CD2,CD226,CD303,CD49b,CD98,CD18,CD38,CD45,CD71,CD26,CD304,CD49d,CD305,CD158e1,CD319,CD371,CD328,CD101
mild,-0.12479214480564,0.579284712525854,0.444675882553818,-0.253632381329957,0.0515180331710891,-0.463836814471679,-0.0998862098091569,0.0919015838178446,-0.0750573808624483,-0.042246372941944,0.592238441121768,-0.487574284499095,0.630802761877216,0.401718149942324,0.646114556846703,-0.361142197807962,0.682984920357126,0.165507739292823,0.15056995129692,0.493077539845923,0.546332500165927,0.440915083369318,0.0591199370133847,-0.478648850888111,0.653195379314897,-0.419468819561652,0.393564016704906,-0.487927408313697,-0.205316274527075,-0.39858954879346,-0.162888730825647,0.534860988152101,0.253617993208635,0.256347890879272,0.439616336698988,-0.352608005095131,-0.134997463686038,0.265945813550668,-0.0839825836913806,0.0446862202061434,0.125718194268508,0.417268830373546,0.398778153354303,0.541700661859371
mild,0.286287291047174,-0.432416173234972,-0.262119707060539,0.297634759880132,0.404343502124532,0.70787667049487,0.406952453998756,-0.181788641013874,0.609055325123442,0.255812286128019,-0.262376126935856,0.239111961288485,-0.437050248105267,-0.097927807486631,-0.313636776767478,-0.0623030870972165,-0.264361973010699,-0.312965177673757,-0.0635329704572765,-0.170845880494816,-0.254971027779232,-0.245731847452144,-0.0594919786096257,0.519911497082871,-0.144062839978204,0.335187598683693,0.393382352941176,0.0,0.265243153819374,0.104958857150422,0.113247866643808,-0.304231583214928,-0.063168449197861,0.293783422459893,-0.171557823954543,0.160401272549894,0.16622281323772,0.0705213903743316,0.138600796791809,0.0742610657232506,0.0829741519126197,-0.017379679144385,-0.112038713959455,-0.347506345579462
mild,-0.530559732944552,0.821296067619133,0.827734919191793,-0.668546412516062,-0.636255906202127,-0.135899976488109,-0.600922266139657,-0.139296523215068,-0.0691564444593583,-0.584072348845996,0.644040865316704,0.0167908161572912,0.623480747462964,-0.297233201581028,0.773460708006483,-0.113197919658402,0.804424928286889,0.67952855348268,-0.572889119641598,0.71802791133934,0.714732459247824,0.675302758566045,-0.583794466403162,-0.0554171538227201,0.268479867073309,-0.0543457322789356,0.27087649286568,-0.091535038363615,-0.680026080980133,-0.127975543720218,-0.616986771065239,0.500728575405706,-0.241765480895916,-0.461396574440053,-0.332892570928371,-0.582650600916475,-0.720668741830135,-0.400658761528327,-0.66003426584349,-0.139296523215068,-0.420735918480497,0.486091074630593,0.727089327018395,0.740878921381863
moderate,-0.101514271753887,0.588693581582292,0.491044613117548,-0.366479165524036,-0.203614880998245,-0.363695922471136,-0.142221247119503,0.103379210576171,-0.261179829328057,0.14605520927981,0.574165166693955,0.0619442931274317,-0.01725296305822,0.288097886540601,0.541511087821907,-0.0293589275376831,0.319082189268941,0.383234684273386,0.289050330068698,0.259067863053167,0.473802738481243,0.248985551367607,0.275002782878699,-0.161128760022146,0.609343715239155,0.224615774410113,0.239242512183705,0.13321002755835,0.0681340022671278,0.252533295487066,0.341334415233227,0.53435513152791,-0.0689453528455762,-0.0368512027405204,-0.0928784504805303,0.0332355047697297,0.0395252499339692,0.49321468298109,0.0006700218680094,0.289631335424705,0.103132855007099,0.30055617352614,0.366432334803688,0.757845612585143
moderate,-0.0839993098114227,-0.0268684925986792,0.0675846177755425,-0.393904066636104,-0.158660274362373,0.444001326249546,-0.382783851525258,0.0,-0.266309292384553,0.0213142905656921,-0.0326177038363903,0.41801973808876,0.102581326894953,-0.254866071839323,0.131808793613139,-0.292489386171095,-0.0293593707378421,0.0388325962225078,-0.176706169036853,-0.0752129592461537,-0.0799041964967406,0.0867073370663407,-0.424955965772051,0.532530617207175,-0.123876284554602,0.391815433644195,-0.248450325655327,0.592794589801536,-0.248655644284997,0.400188240909563,-0.102679278029508,-0.173729078942505,-0.260362417668655,-0.225041916940859,-0.190001836763648,-0.169146546832068,-0.251159052544246,-0.265830367690319,-0.246254972561982,-0.11049860057685,-0.24395182427159,-0.115078794589008,0.0890553908326803,-0.0438971361073439
moderate,0.105285768833572,-0.146336027707472,0.0575111984599557,0.112730272675823,0.0256692353159139,0.0826690812483977,0.244591142224494,0.2155917420625,0.102063012631316,0.179638738162988,0.0459128220494362,0.176535331067281,0.142566658800905,0.178152492668622,0.13048094282325,-0.039806986417132,0.0143580564111573,0.0853750823233317,0.242736080217511,0.0493189775806829,0.349042771015693,-0.127199031001473,0.384199433379714,0.0278909862008718,0.116616659694949,0.225830217916768,-0.0700562212948131,0.0072296217632553,-0.0078057047017936,-0.28326893716868,0.309572302452942,0.241956498375218,0.0845018791927711,-0.0228448138947447,0.259999507308607,0.0663819943038936,-0.0160810231804962,0.139492256107806,0.0949761706688815,-0.0390197739255463,-0.0511334747015982,0.178431671391633,-0.0488933637514773,0.0909420371447444
moderate,-0.232421022755297,0.746932319629725,0.842287004490177,-0.43872077744242,-0.632750052955717,-0.487127622284055,-0.443958734875786,-0.0963746037268832,0.161898987784537,-0.460251860047809,0.550634388775397,-0.399920994306334,0.271539076633304,-0.304489795918367,0.580326476558119,0.180554605187047,0.366614181658468,0.540574495034371,0.0896063260013197,0.201115641541416,0.514002628581334,0.369030932201683,-0.175408266345454,-0.173939494610392,0.38207491045933,-0.356502090948895,0.280439487661291,-0.390996072714633,-0.59379019587971,-0.347037924564718,-0.428687162348412,0.491211354496764,-0.0342295102276931,-0.0685810647457282,-0.349517502318509,0.0407840691964122,-0.509721415408441,-0.105859753292821,-0.531460149811734,0.0857156158759226,-0.330121748839193,0.470212475981103,0.60339110941344,0.763423012215433
moderate,0.542277523493243,-0.142938249952318,-0.219791894294035,0.227213330977262,0.298342691989813,0.502878231825967,0.168900516002363,0.0283088029035983,-0.457419356226006,0.0487523727540067,0.438664276324256,0.550901638871477,-0.117491143751841,0.041488857278331,0.0021490522727605,-0.513069943409379,0.0089245151233107,-0.626283878856116,-0.229868670697752,0.0504120627857704,-0.311272615314391,0.0085310227297502,-0.204836415362731,0.530235572663065,0.158984133001796,0.635240464238001,0.104056766965819,0.269246058618719,0.177579208191135,0.588121277592086,0.190377928261547,-0.146107104301321,0.0163584637268848,0.0431484115694642,0.175982725228414,-0.523641644008154,0.207223249365899,-0.128259838786155,0.359183723359299,0.110683339383918,0.0200069457653598,0.0343764817449028,0.0338930707984103,-0.162703090581298
moderate,0.459297861915015,0.0227081877129893,-0.119592135705316,0.372400838332722,0.286768052595456,0.449981447535049,0.35363380145842,-0.0575334364842658,-0.204800670280055,0.150719090308904,0.174008789860386,0.34113774846156,-0.365807339557426,0.259367097922287,0.0840082343687609,0.0566358841999407,-0.167598633819596,-0.302617336154588,0.0418839605664541,-0.053495801785797,-0.175514164959042,0.0327897907776711,0.440506515561212,0.45684005967417,0.0804978930963873,0.386121446375032,-0.235076716776185,0.268897180998189,0.116002448373916,0.480634651320771,0.358972200086108,0.0178979267039688,0.207513636527833,0.164012809400762,-0.0278670041082192,-0.116975769204098,0.317638169098613,0.233436890550408,0.384097970050491,-0.135679158997033,-0.0784480198451076,0.0372087768917354,-0.0306545627907053,-0.0733952082025214
moderate,-0.179046227343236,0.53235601735814,0.652974355078335,-0.623424544487863,-0.675076962529154,-0.56693226527647,-0.376524510877153,0.0325348001151105,0.0662889618702105,-0.280356671755772,0.234078330154762,-0.462894410336236,0.551155126775041,-0.177717019822283,0.265962283342485,0.126877767807862,0.500126079067732,0.457458770523396,-0.335821346565498,0.600286226211047,0.369807783029132,0.0900547553780731,-0.359535201640465,-0.544463899095232,0.0094383802287506,-0.707587149692413,-0.0391451673200389,-0.213440888228174,-0.468104476880924,-0.183009225452451,-0.441034909013937,0.251365919831593,-0.687674088857903,-0.29474561961304,-0.0949708191917524,-0.03645664424235,-0.53121044779068,-0.0499658236500342,-0.663042773791675,-0.0069291038136096,-0.119937247328168,0.191433735228551,0.114579078666259,0.641054648111368
moderate,-0.192585661748799,0.548695194797765,0.531329266645966,-0.672206354319297,-0.609132637205984,-0.34036581176257,-0.368638660159466,0.158551847352504,0.507100434687977,-0.482873736283844,0.479385504081792,-0.251822624373469,0.511797967811932,-0.239962476547842,0.549687387469204,-0.676796454662674,0.358527963150116,0.401109350907218,-0.0589219996310229,0.290889673763236,0.348075792689134,0.276413681653561,-0.586116322701688,-0.55019123613957,0.098513986823775,-0.165593769891941,0.316467423383367,-0.266748581177658,-0.671880851018317,-0.0565821272131337,-0.638015342031236,-0.163210161807088,-0.105114981071469,-0.276959204590987,-0.17411352677012,-0.250757695094035,-0.690668336832207,-0.565290806754221,-0.681341715669178,-0.359800411821026,-0.198332305073013,0.266260001160498,0.160243737361401,0.555533323850226
moderate,-0.168617680056123,0.641257140487391,0.67860824902656,-0.706994826599553,-0.440923677457779,-0.162667245040122,-0.181666249485276,-0.561136627635654,0.322806219884225,-0.0613335514085705,0.0386953646358781,-0.0532664781226634,0.467310286264022,0.126336898395722,0.454264333035271,-0.246089101590205,0.484252435411381,0.443464460856948,-0.218739030092835,0.348074114436198,0.430572538387846,0.323109078124188,-0.254010695187166,-0.171300822633561,0.278388861916003,-0.0516341892163158,0.572538227396734,-0.0953918127677198,-0.619711565978447,-0.148774698845096,-0.452001607119682,0.268771498059307,-0.005853823756197,0.0250668449197861,-0.108981679886679,0.262635995763402,-0.581052793393725,-0.0815508021390374,-0.151972830418908,-0.0368510226005847,-0.150365809912077,0.386697860962567,0.139655648540857,0.584599849706814
severe,0.519151561277687,-0.400455204406243,-0.504678918402099,0.776786479865755,0.528774745865548,0.047935367192793,0.728223935227833,-0.153723027652884,0.139447170457588,-0.0605771384887282,-0.446643637088551,-0.0287351623455878,-0.180396997542688,0.24579185520362,-0.361638972745628,-0.164293537341594,-0.40243304375488,-0.622888524694711,-0.209554792942638,-0.493624511517652,-0.509076296559941,-0.277694619370948,0.412126696832579,0.201623634639834,-0.0393504724753555,0.0295091847907216,0.130581246122951,-0.0963669961864415,0.643801050583971,0.0258485344296456,0.530164381932124,-0.0911394700085375,0.331998461588627,0.520180995475113,-0.268022123982149,0.400399603771421,0.632200057742677,0.290950226244344,0.611890738086112,-0.082951026744653,0.385004391701444,-0.194076789117299,-0.136047418637635,-0.475474529478563
severe,-0.129427918415283,0.45466980121762,0.395590342982559,-0.244937174628105,-0.483659221262679,-0.218942733861197,-0.322126901499938,0.0308557783209053,-0.147124157926841,-0.249879111583461,0.470753674762925,-0.186394884281394,0.393833578559861,0.0961887477313975,-0.0004720831659555,-0.237883471783427,0.438204466495402,0.177657128615838,-0.137901930679811,0.134055081581502,0.401694341787789,0.301292209804713,-0.156479744070873,-0.144405326618215,0.16856741047226,-0.0992062354187645,-0.329781284345863,-0.345469129265068,-0.449011332747676,0.110448515992813,-0.350479644041628,-0.121406980695238,-0.0868026749606662,-0.362598825554772,-0.200146559925811,-0.364649678000083,-0.415844941568677,-0.15863299394014,-0.298886294454286,0.214345974377008,-0.252836327500649,0.146715316049913,0.133643174653571,0.393763780662506
