group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,CD11a,CD244,CD370,ITGB7,CD54,FCERIA,CD41,CD2,CD303,CD98,CD38,CD45,CD304,CD305,CD319,CD371,CD85j,CD328,CD101,CD224
mild,-0.350012651973261,0.528034092868863,-0.714854765947477,-0.773677260106973,0.809721821741335,0.763615663541423,0.168455583523771,0.61145493085174,0.550900745835747,-0.649565306932114,-0.454392148785654,0.0942707923296709,-0.664001238967179,-0.0114610860419884,-0.636525340595273,-0.611357882806309,-0.390333889506801,-0.568846947311224,0.202783682832384,-0.226320724116657,-0.219195965111057,-0.546113074540637,0.0672032193158954,-0.443174342704604,0.21878067325337,-0.0582424696731166,0.808401957436841,0.603131576866992,0.349339405121367,0.398932546137945,0.789963718079985,0.676087863071066,0.365022836527959,-0.117592511591287,0.179925869444874,-0.51581725781261,-0.757707165006593,-0.323934342827025
mild,-0.241224773119992,0.46511239403636,-0.666390195652034,-0.623202976990874,0.569388236292426,0.356893300701703,0.665912969271982,0.404445560031618,0.434998772263774,-0.521891192833926,-0.606854183196961,0.0802139037433155,-0.583619612443123,-0.33900129611885,-0.63406358277662,-0.683687877407479,-0.473420287241995,-0.35813752284766,-0.363302139037433,-0.323067074647573,0.0371305328616253,-0.578246819693359,0.0213903743315508,-0.474137212318058,-0.0698887005554173,0.182486631016043,0.565262632250622,0.344785457008033,0.137366310160428,0.281751336898396,0.267556506869271,0.48978977223772,0.4167405996062,-0.234959893048128,-0.0919762405372804,-0.337478314692461,-0.622029662896571,-0.0932407713164201
mild,-0.612635357267482,0.743392096521661,-0.681011301440318,-0.736769016122718,0.860604518866908,0.78312475815181,0.232993943712319,0.768906455862977,0.789424657587343,-0.516200378962608,-0.552822456743371,0.56429512516469,-0.625847817108282,-0.472922214065057,-0.701752664905034,-0.776633618265347,-0.343307963803362,-0.655137560239099,0.166666666666667,-0.423475326096067,0.0918541388851926,-0.613031536178722,0.628458498023715,0.0278511563188143,0.0718632652723996,-0.164038875640363,0.838816770441051,0.810007902820916,0.577470355731225,0.712384716732543,0.830054720580437,0.824351041548588,0.498734086469512,-0.252999395773287,0.602310146917818,-0.729875390790372,-0.701560827736043,-0.234824502435057
moderate,0.205154868704888,0.237931203234392,-0.238815959560605,-0.351540774230053,0.359445980716172,0.285538055774882,0.0202154101176707,-0.0937013224371058,0.0545824880040527,-0.34677081634697,0.320596104589313,-0.13726362625139,-0.415483392204921,0.252945148414655,0.13778036582567,-0.465580637226898,0.036842078350858,-0.515274413473013,0.350801608411252,-0.0627636708433581,0.134238676419805,0.0296132948014224,-0.246523530282847,-0.0883203559510567,0.122768499012283,0.150502046341101,0.550342051461552,0.0200784950137192,0.212225923254298,0.0046901530760662,0.276300318586032,-0.0520383650820682,0.319677587115029,0.0562847608453838,-0.0756147578176236,-0.247464141775365,-0.13643446711151,0.493351266522071
moderate,-0.138106382888016,0.443601418396526,-0.64746138325184,-0.705985264060735,0.446320439008525,0.683564333291255,-0.119376425483721,0.346163608402381,0.306740442488874,-0.772203422694774,-0.376550720090756,-0.61227095620061,-0.522887018906458,0.0866127691854973,-0.606871538319713,-0.527593064340337,-0.337333336448027,-0.649909706787686,-0.153144770468061,-0.449735696189722,0.258198889747161,-0.387085965756624,-0.146563280165908,-0.351267579305979,0.252672621624323,-0.200638082753052,0.601096704850901,0.387549404981411,0.0282833119111879,-0.1341281150005,0.521954176469224,0.672677547035701,0.081783849284492,-0.563342298415925,-0.0293491511448516,-0.355383394946414,-0.5731937754413,-0.25354738690319
moderate,-0.58948800929745,0.339315714644337,-0.353988222312452,-0.767560460999538,0.557419120662076,0.723505732547117,0.160958684208403,0.473414039897784,-0.146336027707472,-0.368820355636793,-0.381300328918957,-0.155425219941349,-0.0330551721818899,-0.479401588901941,-0.613184729132491,-0.576756111695397,0.16334276762833,-0.636558046918863,-0.354687931101978,-0.333499959406986,-0.372437014572111,-0.331006420911927,0.441022822858584,-0.228382713094095,0.241423693564961,-0.226107380898603,0.192689396067134,0.302219960269685,0.234808909427201,-0.0766406659694662,0.546946228889019,0.502016902106945,0.0228382713094095,-0.633746443628046,-0.0882189453342092,-0.694458839124965,-0.749189163144799,-0.280762050222859
moderate,-0.0328893056416063,0.461977445480814,-0.5126177477022,-0.610586967653145,0.600012324881965,0.599039341556904,-0.0402803883637996,0.740667873128449,0.159696327927689,-0.378709834445648,-0.27666541635784,0.431164465786315,-0.360082395321484,0.120205048227963,-0.413922410062954,-0.566454900278593,0.0548903724273681,-0.374228684227997,0.0723297143954596,0.0544263063422368,0.034552728812842,-0.325623629640521,0.385927004404635,-0.389960773052579,0.496337171245138,0.002330522058127,0.682203120944449,0.541561204976254,0.222202553013292,0.380680177891319,0.517753722656107,0.526705106446948,-0.0156975172155726,-0.26912559853423,-0.0338216009196361,-0.421039882069248,-0.505342364952705,-0.214412977385027
moderate,-0.101431718860929,0.415244655814509,-0.496560273363766,-0.84229772477833,0.564415280771543,0.52359641345035,0.0373400903259048,0.433993671385285,0.434339320899332,-0.664002223307909,-0.384901984732677,0.459933617828355,-0.715873190415123,-0.687478560264591,-0.808030423326781,-0.416557773458314,-0.53271977886117,-0.464074786412157,-0.0451662617117288,-0.380849229006709,0.167877784660874,-0.60812049007452,0.536984352773826,-0.607007848397214,0.116577895192094,-0.049415085682398,0.729414436213667,0.595157051173141,0.339734471313419,0.201754385964912,0.475159775368575,0.524741254126234,0.321020538871456,-0.278568041725936,-0.0008819758200329,-0.584119985953272,-0.799243251978308,-0.12586480899784
moderate,-0.47332658027953,-0.0462422140373592,-0.0848233241269742,-0.205396721968515,-0.422866845157067,-0.213423400642994,-0.158145226638377,-0.41667453594695,-0.202843521465611,0.243808457052595,-0.323130871912414,-0.544816126357945,-0.21605517175778,-0.0260383141976066,-0.208869635372697,-0.245246692746729,-0.149461674095864,-0.312575137452637,-0.276083330386718,0.0256454157089846,-0.157847297450599,-0.325261627456202,-0.336306655626688,-0.336723995800575,0.145468337969151,-0.160856630065411,-0.345667391352727,-0.384637689439189,-0.0023913593179929,-0.456137540796139,-0.212685050838893,-0.170146665814364,-0.152141361913805,0.109711119698521,-0.36423652136411,-0.117711254605196,-0.154536447508096,-0.118395975116145
moderate,0.135962885878407,0.0966532731675873,-0.488125891160133,-0.716266328283085,0.592781292218117,0.714803460577309,-0.0396422181442785,0.41751516398193,0.187220207480101,-0.258520528672738,-0.525341982917683,0.184757347915243,-0.200558099568426,-0.361177762448238,-0.535826211917702,-0.610842422092724,-0.491040225878528,-0.359159237026577,-0.0851965861755622,-0.232450804297674,-0.02023928392936,-0.434677343827641,0.396582365003418,-0.130083935137476,0.643882433356118,-0.0946469284054298,0.428684767948237,0.390694343818808,0.682376664089106,0.378284245784702,0.566492229999237,0.681094056897893,0.131253699542119,-0.0672309259484336,-0.0596419390499772,-0.0906602137594977,-0.652213462514267,-0.0417533487536013
moderate,-0.146505404782589,0.625903400683596,-0.515261141561719,-0.527178256750295,0.841868661000526,0.799474737347536,0.414718772070005,0.68469513751473,0.374086029490884,-0.546691228854875,-0.416213440096635,0.368105065666041,-0.560313168361754,-0.116446610438819,-0.549910926713753,-0.420191439201218,-0.291792123630133,-0.29347566834574,0.390520925212842,-0.233173109185384,0.004684312114007,0.0257157432015996,0.441651031894934,-0.156563495374445,0.145427783862946,-0.0804323380095492,0.677056789388726,0.743309589080721,0.276677646605974,0.548944218113413,0.76791271814615,0.658580161943068,0.0487492082326941,-0.130267494399285,-0.12323553049389,-0.251521815605237,-0.543697218668538,-0.250123739915271
moderate,-0.0222043505118278,0.388413791646868,-0.697759985504268,-0.733847697023296,0.573737345727445,0.277285607928179,0.401898418277747,0.473301580995678,0.159111676842523,-0.363700927242726,-0.692171029174829,-0.0096925133689839,-0.216951590274959,-0.625172395816273,-0.669848481332058,-0.36638411054481,-0.663086760158605,-0.182352246697538,-0.225119078249004,-0.749194403717423,-0.310252613997011,-0.534513520941809,0.188502673796791,-0.522419074408297,0.116307315103418,-0.452657789167623,0.619711565978447,0.517779618775251,-0.0675698513572463,0.224264705882353,0.551369082709492,0.293006309810985,0.23747574794896,-0.573529411764706,0.148182791260448,-0.360603391008481,-0.875558949216857,-0.470056213603752
severe,-0.460993165135414,0.0652122756545377,-0.777135366085443,-0.691958018886662,0.338307080767838,0.0782760367420509,-0.0263544289712737,0.0671572723053838,0.0356140319686479,-0.722394718046972,-0.305703296224478,-0.466244343891403,-0.714596369738716,-0.356283170807056,-0.816161471015754,0.0248206385462879,-0.500957837594052,-0.551816926805883,-0.206153846153846,-0.644005335408347,0.666058008830155,-0.0955056948254513,0.297828054298642,-0.731126313248705,-0.179637162413518,-0.391108527303627,0.360533083752008,0.189009233330443,-0.268920111383564,-0.0241628959276018,0.326861125794503,0.0061485113242742,0.299802376226693,-0.578972375088794,-0.071957323937229,-0.723021660704563,-0.775132566275444,-0.399834722737403
severe,-0.280096098368035,0.0405260000955152,-0.721085887565432,-0.62632293302243,0.730168165123594,0.671504630109418,0.281913124807744,0.688926089540679,0.497001000877148,-0.572030335632284,-0.493927877060004,0.151250422959796,-0.279540674697947,-0.640305740082396,-0.590932779283361,-0.534105971022282,-0.523631121100355,-0.602509878224147,-0.043826853378451,-0.459742440294505,-0.360468668196587,-0.413166347858596,0.362022824448614,-0.183572911104418,0.0695383826364593,0.152616630609298,0.703168690906738,0.5981449996191,0.180836341986471,0.32488387178111,0.621387226348106,0.491539508646025,0.271738518188063,-0.583629649308684,-0.0212553687621049,-0.429868621686692,-0.697106355348383,-0.249321457331502
