group,CD86,CD47,CD33,CD11c,CD10,CD45RA,CD123,CD49f,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD141,CD1d,CD366,CD39,CD244,ITGB7,CD54,CD41,CD2,CD303,CD98,CD18,CD38,CD45,CD71,CD26,CD304,CD49d,CD305,CD99,CD371,IgLambdaLight,CD328,CD101
mild,0.186210216007987,-0.40630529851083,0.373813303671188,0.543992376746306,-0.338235170733964,-0.617515755048822,-0.793307017135739,-0.120628433911586,-0.406323019702372,-0.534904763272854,0.353491468627255,0.377418615384806,-0.444077019324309,0.40209707644221,0.181414402036817,0.344518637398959,0.540962410433084,0.444267006440579,0.327604141986894,0.240729560034673,-0.163607733356662,-0.265444975014556,0.227595006302058,-0.815337383513157,-0.699679013831281,0.109212819672098,-0.488319195507276,-0.118593054576341,-0.213690883308084,0.157766404273573,-0.750121201812451,-0.272751926805353,-0.675140691074547,-0.358755344197324,-0.213717085119412,0.12497033308995,0.361218000336756,0.508488609247991
mild,-0.200931893430339,-0.214088744793596,0.129054439298809,0.341357424628585,0.0742610657232506,-0.159374219249315,-0.199968705996206,0.554515225332491,-0.0469624803177209,-0.367214410732156,0.177385784342779,0.0560929166819866,-0.384024064171123,0.209874716787659,-0.340803211471954,0.106014890836985,0.371730098374302,0.371769637204174,0.0853700559949545,0.167899773430127,-0.328877005347594,0.616133220816913,0.17379679144385,-0.54875861379075,-0.220290370731791,0.0764342130452019,-0.364304812834225,0.079879679144385,-0.0598348813792412,0.0780427716218092,-0.343556777092935,-0.328208556149733,-0.329762765313844,-0.504888444981619,-0.0758689839572192,-0.253696147903806,0.0309894315207002,0.221962145586882
mild,0.636226088010359,-0.747228105560652,0.828556900243622,0.812528269732957,-0.433160098772271,-0.682361593649903,-0.721028502076136,-0.308850425799387,-0.71699604743083,-0.628794147303795,0.555815053622304,0.662886332671967,-0.368115942028985,0.741989583593714,-0.0964460293807812,0.777463246390858,0.765392051816785,0.696447660688329,0.530429620691075,0.601573002792203,-0.54927536231884,-0.313384527253151,0.297950870398556,-0.743004562985578,-0.716186696627151,0.60054399459278,-0.356258234519104,-0.524769433465086,-0.403524388268206,-0.46353524667377,-0.77557021782298,-0.473254281949934,-0.740150223845655,-0.524219893937836,0.439420003185182,0.0315320178262601,0.680899322377718,0.792252737121175
moderate,0.0963663236485344,0.0203028543507774,-0.614511523156411,-0.382467462595861,-0.257162215363611,0.270024059587621,0.228271370494126,-0.0081149191626419,-0.121744948629684,-0.106906390297593,-0.666370123641704,-0.138281211377077,-0.478086763070078,-0.257042098614501,0.283437122863801,-0.311866196296075,-0.175800157625094,-0.200892361116047,-0.148747600863197,0.230983699451095,-0.116364446153365,-0.311979125767168,-0.435006655424426,-0.113305716477378,-0.165327182347007,-0.235332655716618,0.0658012650936607,-0.213066954027009,0.0574417493741126,-0.0716105205863249,-0.0583467975215735,-0.670300333704116,-0.303519906208286,-0.372092960786159,-0.301001112347052,-0.427909174878664,-0.105320326728537,-0.245047876492289
moderate,0.222171137689418,-0.362153986351526,0.785653200485734,0.781332979824008,-0.123524449323936,-0.503282404649015,-0.611719522823779,-0.63535840230943,-0.302558000984389,-0.111575677569971,0.771148808713921,0.498264991494137,0.654019908754257,0.647278370705662,0.189983641315027,0.680770408983713,0.65438383031985,0.769182150410169,0.399774536385518,0.484164149013145,0.0947479790971527,-0.577950696376662,0.199338051979274,-0.589918674994683,-0.303033609347014,0.615364147336587,0.104343446449295,0.195354324607946,0.191169539008903,0.0996925178256043,-0.490140696480286,0.21628669099724,-0.682572982213278,-0.183709646520088,0.666663361757014,0.621310471037671,0.484461326129781,0.69341656261817
moderate,0.350989826169689,-0.361481139661931,0.315983952733805,0.488193765567844,0.107253585864517,-0.419393274605337,-0.367803471740881,-0.458597912802131,-0.226255974141698,0.171606907994304,-0.255745802159669,0.185224399229523,0.13782991202346,0.277779429388162,0.219803794564163,0.380201333767445,0.448503765805236,0.326211813709788,-0.0488921275411911,0.242888670635032,-0.162038310642971,-0.466703553517675,0.0556001756308041,-0.0892080537347842,-0.161751528031662,0.210129912819709,-0.172669783513211,-0.0696398359049476,0.056081930501503,0.245653128621594,-0.405088631546785,-0.0439923015320283,-0.227356084226666,-0.140707009824358,0.56798901607585,0.0888036234167604,0.500183438023963,0.395023589916509
moderate,0.149322627031104,-0.267087538369937,0.804515635482615,0.85101311906935,-0.283584850891542,-0.608606124971308,-0.641033256327997,-0.382205960611817,-0.467499453422387,-0.436607636486937,0.689494661405469,0.410787202620177,-0.238223289315726,0.626113795878998,0.0644199773317172,0.49245800337061,0.487529542300985,0.489999046618182,0.199138555608634,0.523201387543114,-0.183477430843274,-0.283393293781564,0.309668118473634,-0.657156360090758,-0.437902408949963,0.473589859072343,-0.118501600196718,-0.109623972449198,-0.1634815294894,0.0814165247526891,-0.474511301446066,-0.0497598477365528,-0.536359285399696,-0.0301317836124761,0.598500326059596,-0.130314318296259,0.738977564168501,0.817812721794812
moderate,-0.108773961244965,-0.703217660364422,0.420406617506817,0.578024137591455,-0.213007470518931,-0.422829054355775,-0.58047110724105,-0.386590625511035,-0.288933747880447,-0.428429942383695,0.154709635242509,0.128217511440438,-0.477714556661925,0.462523805815241,0.344897017514083,0.482647425993101,0.651248400890241,0.545119031856276,0.30029200008721,0.303380297345573,-0.311047889995258,-0.575376139679898,-0.0173427944943032,-0.650743711557562,-0.506684269043453,0.0365861692071601,-0.426979611190137,-0.255334281650071,-0.295938297118802,0.135068297010765,-0.550410033735284,-0.111664295874822,-0.6358265513506,-0.311563563792038,0.152916073968706,0.28697419416563,0.449177685488226,0.504998042842246
moderate,0.050440285246986,-0.171943797112639,-0.0524894175005163,0.331599638529982,-0.0272185307894011,-0.416357199895974,-0.20333778853448,-0.301778934121299,-0.27198875023365,-0.185840234261379,-0.145431061874644,0.329082782830265,-0.152821328038447,-0.0454548803525023,-0.0031779824292948,0.114195202161689,0.181501533404663,0.186726701330821,-0.197985913030618,0.235794157840974,-0.397059198607721,-0.171043600765813,0.231110007194911,-0.143063861767582,-0.210244355783482,-0.0066903339782521,-0.257883899866344,-0.16661285349574,0.138480342448995,0.11705436434578,-0.41491855070724,-0.173549599130652,-0.453991763897122,-0.304116163914164,0.0710441708131731,0.133257607094235,0.144886722838879,0.103441231962117
moderate,-0.118323566340378,-0.120799368852006,0.511419499941528,0.690372577576035,-0.25853577838548,-0.814185691500423,-0.788717994811485,-0.383713352839172,-0.589257774941826,-0.349545924712392,0.386895206106282,0.479483597692473,-0.280451127819549,0.22722061592677,0.0985626271216103,0.433445003482169,0.38427386887392,0.192061688993105,0.100869645169435,0.296286036747432,-0.614764183185236,-0.589131920710868,-0.0331281539687255,-0.559876774229311,-0.514791355885889,-0.0811259386332255,-0.779473333561066,-0.458401961793725,-0.113855309041863,-0.229331024947431,-0.672054188816003,-0.235406698564593,-0.752410300381931,-0.62610937090024,0.127690883769812,0.262029852747579,-0.0120451631519711,0.588233927897018
moderate,0.217276793248995,-0.455466967089142,0.448298854657975,0.523404611390593,-0.369962170760173,-0.82429719080339,-0.816347692439765,-0.111562095631355,-0.671361798303664,-0.338422135046966,0.341130724704603,0.242089932497887,-0.317073170731707,0.435165082293949,-0.634322899001027,0.287753108336816,0.49941101787631,0.359450818594007,0.124927862363715,-0.250350323521455,-0.538649155722326,-0.0043628335158883,0.185670911106156,-0.66923781865896,-0.656764921234213,-0.323967454130371,-0.32745193656996,-0.604598846484289,-0.295218716427787,-0.363306823063339,-0.686353008267183,-0.657598499061914,-0.762606105831819,-0.443814300438918,0.0354763061116208,0.34105395506982,0.257201340473742,0.330838230320427
moderate,-0.30174543695547,-0.0796485523883193,0.0244065543564023,0.0277871162650244,-0.0525167185151191,-0.117923743347098,-0.220102194620033,0.0928892191622553,0.0800534806839442,0.0053333522963974,-0.0756157125453397,0.296250580000587,-0.188836898395722,-0.510081975193391,-0.0393180875579214,-0.0207731354149749,-0.183276204126458,-0.277215639740559,0.296774168935383,-0.0321448622480748,-0.255013368983957,-0.101877558521081,0.420085233122179,-0.142474742048632,-0.218667444152295,0.363841365910046,0.219100260589091,0.0030080213903743,-0.11673838308146,0.31739920122922,-0.0839090719341703,-0.0127005347593583,0.349049446609985,0.434978927337448,0.164104278074866,-0.245616652747634,0.239707456450724,0.177491754827843
severe,0.400481188746375,-0.228834149995561,0.755538189867749,0.659165958490532,-0.365124815396126,-0.339256581415517,-0.242646569503542,-0.455409325900761,-0.144186618354917,-0.0625741870103346,0.645162203511042,0.419490630598989,0.177647058823529,0.678516487713371,-0.490557456802192,0.733359775397433,0.0662492043551656,0.378767283750659,0.76672590374225,0.176150921006335,-0.510407239819004,-0.148283653573376,0.430763846661326,-0.35440806721071,-0.249387907039865,0.440130330339144,0.250367655440899,-0.121628959276018,0.300952847893351,-0.605182734454882,-0.413410268962625,-0.213484162895928,-0.118370229124362,-0.0846393464317444,0.562953913128541,-0.292012872714895,0.587255719484799,0.801624206726438
severe,0.0658842886150132,0.0008615763799833,0.442630499854593,0.314852553944939,0.150404286790546,-0.320972174334934,-0.628481767860923,-0.0161430358299794,-0.393861172788752,-0.428911630094073,0.538613527327701,0.623090296412357,-0.372789073794949,0.0946189545479421,-0.314204001289445,0.496144658368371,0.229658949126062,0.395588891483407,0.525727023105629,0.307817409838394,-0.548740348826479,-0.0181419616192265,0.0670835563001111,-0.633677565131602,-0.468278525655437,0.207209180103273,-0.181636366640486,-0.184298766768358,-0.65476983894816,-0.297589311768522,-0.557739289476109,-0.274477836906703,-0.386352453500456,-0.0777936019171612,0.321868843140337,0.0816471836451291,0.454433658757732,0.629607528307329
