group,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD32,CD69,CD95,CD1C,CD141,CD1d,CD366,CD58,CD39,CD244,CD370,CD62,FCERIA,CD41,CD29,CD303,CD49b,CD98,CD45,CD304,CD36,CD305,CD319,CD99,CD371,CD328,CD101
healthy,-0.0747741931479562,-0.227845419023542,0.619197261805567,0.56525913174899,-0.250598144724889,0.210560432932401,-0.352836901563521,0.0097479352810412,-0.196970233419591,-0.170434551635554,0.296282145647147,-0.0644664983475161,-0.215566552735549,-0.0672788845111356,-0.262399394346564,0.0404164220867622,0.0158806504167558,-0.289289889775231,0.106885280360842,-0.254499551689427,0.234347463222131,0.618947737594051,-0.0362577417687479,0.212424818788412,0.70434552849685,0.274126718945713,-0.0309469224194595,0.661646027735949,0.176341713918305,0.0175339163738968,0.193295077016007,-0.0882203369418287,-0.240748852351384
healthy,-0.319972885789307,-0.285073650935995,0.843560109737351,0.474159346401955,-0.14283398721032,0.432995339962362,-0.342608746748328,0.0868154814224059,-0.331539289758536,-0.596798275431772,0.44622057521724,-0.54938740767598,-0.457361056542729,-0.641489101874115,-0.539604705088718,-0.0709678117350258,0.237732463783964,-0.0451433561785049,-0.125105312386646,-0.0163847691658297,-0.164095533063202,0.71927387897774,-0.432174162252664,0.444572229180722,0.438966315244138,0.646354514273242,0.222408963585434,0.713165266106443,0.393490422644647,0.240889535644235,0.31624649859944,-0.382782107236194,-0.503671821215436
healthy,0.0429641803799354,-0.56359141333209,0.659485869633172,0.585205735980653,-0.0036927916643262,0.548114403873807,-0.329765692091838,-0.0546453938657585,0.0555263338474983,-0.496401088807269,0.315321977692739,-0.283006474748933,-0.0852880998389965,-0.145296405129721,-0.0976264200156035,-0.245477754982726,0.3430044735178,-0.13476170439784,-0.355061728200186,-0.0837376988300504,0.0330875622177573,0.503623976026742,-0.33359556129336,0.353769750581976,0.535624363413553,0.540646187269929,0.0569282022163304,0.623909868625819,0.223778402815306,0.403790717688081,-0.188475390156062,-0.271080058694791,-0.456009608907655
healthy,0.695863119163947,0.685285023991304,-0.773119186451617,-0.614764067766991,-0.178759229080098,-0.230249293564247,0.760758407599589,-0.200974614161168,0.6330379850868,0.807906454557176,0.0405851458850268,0.872504125770882,0.381608047221421,0.526452707681896,0.557646650248707,0.458401714036519,-0.102062072615966,-0.244186524328023,0.673057860328238,-0.177644006809674,-0.227274957609359,-0.745766805606424,-0.344893625489405,-0.231797383792293,-0.115334207663454,-0.688091122285007,-0.131908038162602,-0.604679355369239,-0.475914290918926,-0.302758291987785,0.48567974907576,0.614929323074695,0.455758505783024
healthy,-0.0782496782496783,-0.0347579826144461,-0.319048113258714,-0.0243160622332856,-0.228541291407441,-0.129789701483494,-0.068601583255512,-0.219843436360064,-0.0553123613438475,0.0166099445208786,0.492889891368924,-0.175685710428202,0.402588139973182,-0.113902548158936,0.157481621839893,-0.386753979097657,0.237658422547301,-0.247022860701263,0.0097938225650197,-0.163045886210571,-0.079468538379071,0.328641331993676,-0.0125299495265487,-0.0264719739847213,0.0136598051564749,0.125085776912384,-0.144924740116962,-0.0658031299119643,0.280242042112012,-0.284424489962166,-0.0239443880232851,-0.096232218255884,-0.0349002004097762
healthy,0.496266486033944,0.663906265451874,-0.658757208280655,-0.45077858130199,-0.301025429638585,-0.22554505112869,0.550748977459037,-0.0889128672393498,0.458604066206992,0.807291210134748,-0.372918017289343,0.596233243210757,0.687009216209131,0.559214969469315,0.631039667385685,0.436180929625337,-0.238965719753936,-0.279620807698439,0.410053785712724,-0.394725081670652,0.0635893147649404,-0.732946329880667,-0.162400900170164,-0.32278337023664,-0.279021158916972,-0.586928351618249,-0.297909819121666,-0.717862248397009,-0.649378204951254,-0.0868318203639778,0.287446636826003,0.398361242542644,0.623562945715364
healthy,0.285845087960501,0.455799343594339,-0.741167286441837,-0.70945978799322,0.0193482429078981,-0.769537249820937,0.287323051282714,0.0236600780563061,0.192136472404837,0.350324537377273,0.0253293419876988,0.336154840493356,0.709878806650686,0.116479635696444,0.484318332986715,0.261766327133535,0.317938619221972,-0.0637613001467671,0.186940384523034,-0.156367192364253,-0.0177174747930911,-0.810141374010716,0.0017870735127432,-0.650001353651621,-0.585091808415442,-0.755617786372784,-0.562512580917547,-0.859628935378743,-0.140282965337557,-0.697269056233007,-0.13095107612234,0.21359092205229,0.430934112895425
healthy,0.675806557125428,0.752342412306398,-0.680004182173258,-0.603805286854159,-0.0737121979602656,-0.543689023332227,0.338065285957964,-0.0127604599354437,0.289252658711974,0.528115498800912,-0.269351915709785,0.529367965440068,0.69284515249284,0.269869606723968,0.533513253577714,0.484130613968779,-0.187773454171514,-0.0084026620127134,0.433024834813457,-0.0603640579548454,-0.0648041002233981,-0.744866569267473,0.0321947566394392,-0.618391775734302,-0.470143561219079,-0.540595752899787,-0.11906055939799,-0.669636274789497,-0.353825652030943,-0.384079923826836,0.539576539432186,0.500011832246538,0.670039610295891
mild,-0.0498550769688643,0.161498322146635,0.0711691599151442,-0.246970210710037,0.0082884931751066,0.0447786638144423,-0.243995265967951,0.146308247958585,0.138491326190802,-0.0916860467479876,0.299826677912661,0.132601515490437,0.46562379840572,-0.0517794330198062,-0.164407352197036,0.19477951038094,0.0520376145907532,-0.264756583957199,0.0132652724403154,-0.0552963053224326,0.0225285714866484,-0.221290699377948,-0.0384105618091257,-0.375624896483806,0.131740478058092,-0.344634991152866,-0.191479639451337,-0.486519522828505,-0.227027856202596,-0.158486411304529,0.102276461825737,0.0484931439560692,-0.0455175812670055
mild,0.628486544316361,0.627211828891077,-0.700289674856625,-0.440240017519154,0.0178259461496264,-0.433123747113175,0.449793928414703,0.0545288495248746,0.265876019362121,0.754191634456837,0.0866492948979686,0.420061849381169,0.512937057292304,0.208082571526137,0.399549380455988,0.337345536699867,-0.22253387154423,-0.031638205327442,0.305929609134792,0.0108206599419275,0.243944911913599,-0.687308608161094,-0.108966457330244,-0.359065374306241,-0.436517135914057,-0.543742313179423,-0.298754510265708,-0.561665749879011,-0.288073632698936,-0.228465174775121,0.396261730311366,0.265742592432098,0.601893401326173
