group,CD86,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD7,CD4,CD183,CD32,CD95,CD1C,CD1d,CD366,CD39,CD244,ITGB7,CD62,FCERIA,CD41,CD303,CD49b,CD98,CD45,CD26,CD304,CD36,CD305,CD371,CD328,CD101
healthy,-0.353091877957718,0.0245754972154532,-0.119457254978535,-0.0559009040024514,0.169889372650762,0.229782669662993,0.241318570310931,0.190501752600667,0.131979522082989,0.114157456102899,-0.375427069041673,-0.0018658630019154,-0.0702870253375736,0.124630107651575,0.0831319288522736,-0.338468325650546,0.0884397373039226,0.265412113209067,-0.205893926037447,0.333978218434092,-0.213813210642497,0.292274977975373,-0.13346408013036,0.302931633811043,0.308302186197753,-0.0231590967852028,-0.199680102565367,-0.407012710055931,0.347996151389631,0.039565086076714,-0.0738787180189479,-0.0725128868455963
healthy,-0.479408253302825,0.0126050420168067,-0.598246804014145,-0.431815102523992,-0.0895585363559983,-0.0140058406320971,0.106925291259772,-0.0704847599998602,-0.0634610550139389,-0.0641412148105392,-0.449863956440136,-0.184561964068347,-0.362643711275114,-0.478344722195774,-0.12712320904523,-0.562560577521589,-0.635624748583274,-0.360086642624819,-0.134854993934515,-0.503506806578543,-0.134185609547743,0.091384717286743,0.104899854084299,0.0213924962872459,-0.373555572034498,0.232153780131309,0.0003512796273224,-0.287955182072829,-0.192156862745098,-0.33109243697479,-0.558212135718612,-0.398569953068103
healthy,0.235116070751184,-0.314426267675644,-0.0284149465694573,0.350675896035401,-0.296254000491794,-0.373020454256692,-0.324026940703909,-0.310038934156347,-0.480182616067902,-0.505852854147522,0.310069541839537,-0.176838152748604,0.464290360507099,-0.0859221776232451,0.411511469861222,0.244620471683542,0.0744881368610316,-0.0562440113247675,-0.0504097628318954,0.13550758274071,-0.274177307643774,-0.419322756532863,-0.0981948467078317,-0.247581284859455,-0.430710232831966,-0.151173536943305,-0.542186321034476,-0.245684851540318,-0.360927677813888,-0.11577430972389,0.213608306961256,0.321744661222098
healthy,0.300034127991807,-0.659939791086458,0.630474589404922,0.587358259417407,-0.193945692495629,-0.903333030421029,-0.828963359095254,-0.173004787953,-0.456047370556953,-0.296286756865552,0.638290902751468,0.64487629386303,0.744340210670698,0.680806599447025,0.394174722761095,0.430332908497326,0.407785674374428,0.345051209165516,-0.351018128721533,0.418365500587837,-0.300052462527046,-0.780716767163839,-0.250194019846551,-0.162779061651891,-0.434519611039762,-0.227259453231745,-0.764815467606835,-0.0996369584897945,-0.705123090850854,0.444130733997019,0.428942525087525,0.422627125043478
healthy,-0.39376719309651,-0.255232875642707,-0.0218790218790219,0.101956749002375,-0.0411080583231953,0.142957069173712,-0.130398223844433,0.334934740296088,-0.0049172568857156,-0.183645144695642,0.0944719739391103,-0.219111769574661,-0.301879150419143,-0.0742988026480503,-0.126546434877564,-0.0543486287368571,-0.173278271159798,-0.258391562413046,-0.391163050032232,-0.0296391998678228,-0.0978275317263427,0.136736455330016,-0.147799512157246,-0.112575552524499,0.423196227677957,-0.342855196723846,-0.0290011520241828,-0.0583832286389188,-0.0587527945642538,-0.0213697226444372,-0.251258367117418,-0.0725048443937418
healthy,0.019088071033816,-0.291976989174421,-0.137665829599635,0.0510051084098919,-0.355733909246034,-0.112156615351402,-0.154002074556996,0.184121992002433,0.0338606984371985,-0.0759175146041357,0.145903166482677,-0.117288543487474,0.3876451802625,-0.0386979859879991,0.154013845209341,0.178772747212638,-0.0842614901855914,0.0683966487867459,-0.371428062453912,-0.172610968707761,-0.559491251373528,-0.0852584593508802,-0.325300101568186,-0.306558263660314,-0.0573027204321821,0.0037398963165995,-0.106039554555856,-0.490256221584411,-0.333301231292134,-0.287687877778971,0.12102858595756,-0.0204137347980108
healthy,0.170438506308243,0.104155437208618,0.399671052609648,0.296696971389902,0.20371183679025,-0.0330172496332971,0.11185295249512,-0.125335322678149,-0.0103613692538404,-0.319662848404786,0.46630565821205,0.506883353781062,0.259797719683937,0.289731483976394,-0.0712200189275443,0.176041634656175,0.360663339185205,0.203445973233702,-0.112734004873944,0.522052162111629,-0.0947392289822271,0.121499716940493,-0.119176915427751,0.0717363018651849,0.113145154395529,-0.574704272973638,0.0183173637539245,0.340436348190841,0.306226667176554,0.624319485966078,0.483361608891724,0.397977390472368
healthy,-0.176860459890831,0.286782005298088,-0.459015008970002,-0.594567701107856,0.141956097580366,0.488751814897476,0.41777029474924,0.198211465254781,0.433442088107872,0.406618477672511,-0.26046080018509,-0.242323916322539,-0.394902127133113,-0.304172312142028,-0.498378105718757,-0.477182648064305,-0.424440374204998,-0.26153908250556,0.0567916146218205,-0.373855318995013,-0.0505382487130749,0.548700158127509,-0.0846766202023607,0.520119448193415,0.416320246449413,0.351541801831496,0.469020569266364,-0.0400256949950552,0.450296987221252,-0.508831102537071,-0.226081421483367,-0.672186513044019
mild,-0.0913185808153992,0.29883777559501,-0.234276250576766,-0.477610634753614,0.13489522642486,0.552790871138136,0.6466054375992,-0.1839450457863,0.0881832531075029,0.542723064045964,-0.275540607281366,-0.440150153135133,-0.429396318936408,-0.332092754848194,-0.502475220961747,-0.210477054682601,-0.132264963420664,-0.223964517935951,-0.0261381132249343,-0.0194909984629174,0.147766937339317,0.601861017004187,0.245846705310648,0.317439768107348,0.0420568560467316,0.0313804395839432,0.609922202722118,0.217634736326838,0.62560582411165,-0.333548808416689,-0.220991527156389,-0.318542076731553
mild,0.117310089155618,-0.430245640733709,0.534295550780689,0.509310961308076,-0.201125482248599,-0.569206761557551,-0.443753154816065,-0.249180007523373,-0.483291053514888,-0.363601456077303,0.350883195260375,0.221354929992375,0.520132604231986,0.177852273702793,0.311154607752801,0.265914666513438,0.343312988769125,0.31186498801997,-0.0728002279099655,0.203701131227852,-0.0023368561376932,-0.642950507423169,-0.0557868101504966,-0.395449786718732,-0.379316070105314,-0.334880013844102,-0.552890340754654,-0.349218510850947,-0.485106775250599,0.334901485354746,0.231809328467781,0.568323830459962
mild,-0.315875974101611,0.591716772459678,-0.613771048075473,-0.746467019184717,0.128432655485046,0.693498826540453,0.764923496973554,-0.0446435675633463,0.415745916577232,0.621184769778294,-0.552519890648989,-0.469775216322669,-0.624155958526244,-0.633693149094133,-0.683357394943605,-0.618523402177193,-0.309478155848808,-0.500624331255994,0.360903039324076,-0.393988222139066,0.273005506196662,0.842525834456209,0.225179336291687,0.602533065053188,0.272657279526926,0.108076486529755,0.82884809768377,0.402271097126607,0.66703710843766,-0.0472574577902196,-0.620917463985825,-0.697691118446448
mild,-0.380031081125757,0.344280104820303,-0.54219624822292,-0.413239742253605,-0.0676556786582516,0.499236336366445,0.341810915249447,0.653890079320071,0.500710288369722,0.243434272283115,-0.557738604660313,-0.539576576179593,-0.352925323750128,-0.559785633782554,-0.403966854872886,-0.10585925839811,-0.346167207446208,-0.352925323750128,0.194835166023628,-0.410796358081701,0.126738464440048,0.493941695334746,-0.0701053467114776,0.216024183974662,0.328208556149733,0.153208390372768,0.380890243167717,-0.056750123419383,0.253766676251669,-0.164438502673797,0.019070419397354,-0.557081463433743
mild,0.493668604686837,-0.864027966989233,0.685806190909321,0.722932335083597,-0.6688624453916,-0.720014734387234,-0.799868334630814,-0.0280606536716468,-0.759420289855072,-0.693046351417214,0.413232465057061,0.499256606795016,0.655706834925297,0.656135677858718,0.779116418217176,0.643624909294232,0.381069902122674,0.665942999169408,-0.230596934517874,-0.0525344086013653,-0.348419593240079,-0.777678109258238,-0.331098583627465,-0.804493013342183,-0.581422924901186,-0.358457991355818,-0.789886298904659,-0.776393528594097,-0.805903288061247,0.151483223420274,0.541376181375802,0.74512582348298
moderate,-0.286840385235091,-0.0791583197721322,-0.101713787063557,0.152630994380896,-0.0754495250157981,-0.146440955106589,-0.142371342572991,-0.281302571298434,0.126196317866601,0.10991783791161,0.139421021858191,0.346346795720984,0.0838673513997931,0.438597072882043,-0.0313928852901954,-0.0086956737885969,-0.136792615940652,0.130556004037575,0.203136257979503,0.153726362625139,-0.0459807112405554,-0.348575061322433,0.0591473095336304,-0.0730515456882126,0.0359578402498411,-0.103132855007099,-0.31017910424372,0.211725618152568,-0.425017204940668,0.144827586206897,0.0651492485631294,-0.0896950901238804
moderate,-0.258198889747161,0.298357042190952,-0.703354006823877,-0.741756401847339,-0.105488030100066,0.779711295263461,0.610358554330377,0.073585468304873,0.433798178650192,0.159208483442866,-0.765273102249167,-0.365771596424035,-0.64881301383958,-0.556326712560814,-0.592002149641123,-0.658083622504471,-0.207688370790173,-0.193829228574519,0.275253470519723,-0.514442547236523,0.387229083349423,0.674605205825894,0.153969881767206,0.18256153223658,0.232944369576239,-0.0373256346361267,0.620591186195691,0.304588584309504,0.700808855611955,-0.659314779727065,-0.432704428398788,-0.491173360768659
moderate,-0.732586919174107,0.343194664022416,-0.253884192649108,-0.647885054495488,-0.311300683078835,0.401979655248909,0.587092082011117,0.116392166806614,0.351301820466365,-0.184144398989322,-0.250813019625432,-0.0890573879123766,0.0962659400384863,-0.591551924139681,-0.524772172680746,-0.494928718546642,-0.0965917641667434,-0.340608996262614,0.255465264912333,-0.196651663575712,0.281966730250262,0.109502885959448,0.181205924537365,0.122668024846978,-0.0747983422682771,0.0377622123285622,0.479176202628356,0.354073320930553,0.320498738087268,-0.536218573550632,-0.455616920622174,-0.624543969377054
moderate,0.0450609384381062,-0.375845234415867,0.674346268027643,0.723110456204463,-0.175796537342571,-0.617831108118061,-0.764414460047651,0.28955809316852,-0.61162630166688,-0.45058176388698,0.445469580902414,0.342157021818232,0.597105052733099,0.325895664902839,0.428557779206326,0.419470003319042,0.192965995213385,0.461858481547735,-0.248597624967921,0.371365714345041,-0.481928162279619,-0.713565090731336,-0.40346500556262,-0.595019817858182,-0.292875268787994,-0.159143784262084,-0.670257528755643,-0.166512154313112,-0.611431333674051,0.315766983307895,0.60339110941344,0.720491532592651
moderate,-0.119923292272573,0.701546175263386,-0.517940952768398,-0.66341947314509,0.33607759275579,0.407874461446444,0.381908579796325,-0.0706896366475144,0.114221346144856,0.18910011250039,-0.121797802900546,-0.34848222467372,-0.601973419958814,-0.563209265214338,-0.542224594518986,-0.402447391439025,-0.187926243561071,-0.568436270250588,0.624439234675015,-0.149588492171207,0.770238151601818,0.447225967338509,0.658991548580642,0.449984194072748,0.0440967283072546,-0.241031391960442,0.345467095228982,0.58628259557105,0.425787327690825,-0.376718824087245,-0.427506279624559,-0.51998385381684
moderate,-0.145249251251383,0.0199462036776723,-0.183268521980743,0.113738923222306,-0.131436344124414,-0.183165956336551,0.0583535021493335,0.0487390082376298,-0.052307474833008,-0.0117070479841581,0.0408824466617573,0.0205965063221053,-0.0899238283712556,-0.0459978101480645,-0.0704556181450055,-0.149158003766414,-0.0272807755512966,-0.16038648579339,-0.23699510562665,0.0129700080703712,0.0840877072571614,-0.0637029621858199,-0.131531225291718,-0.0481851230111703,-0.218447158754119,-0.0262420445284295,-0.167859347932414,-0.0715652622522981,-0.0971895094919249,0.0129494378537235,-0.0445482759076756,0.0683026618025899
moderate,0.113666456275431,-0.0325851733487304,-0.523898218931561,-0.686375555654812,0.0083226061065289,0.59533489657393,0.680820552608405,0.177466116395891,0.393249794083785,0.242124494191023,-0.452782871676479,-0.435156198930527,-0.299990135711421,-0.576785900162318,-0.47552474334103,-0.294421718944818,-0.156677249541528,-0.193685584946588,0.29286005833236,-0.206563634471971,0.442652084757348,0.416555626738179,0.0951065530931706,0.452993478555312,0.440065883321976,0.0680860253142703,0.624232496063441,0.18434781160902,0.659965850534933,-0.208155974693853,-0.139355250558925,-0.605339445900208
moderate,0.122771097674953,-0.679774828482724,0.480696923145862,0.523027246854623,-0.391692367956717,-0.796573315603466,-0.711887037880009,-0.533576740681597,-0.807512093064547,-0.298396469340122,0.39808172258952,0.239716501787123,0.368163630554817,0.494648368845834,0.466065550453461,0.405519673508746,0.246500026198857,-0.0873578923466104,-0.218050169646987,0.125175161760727,-0.0323819198734826,-0.664942891075004,0.0698823085102449,-0.72064060631554,-0.667010866495474,-0.438523118956719,-0.659166438307527,-0.440746449423767,-0.588602492636349,0.305208855753944,0.189655562573303,0.484325787837809
moderate,0.255233165883326,-0.345539145361241,0.519893041427473,0.632407983429291,-0.204205331123244,-0.552379639889039,-0.350653006134857,-0.491138183650495,-0.46026573236656,-0.161333906966022,0.275660097612471,0.396610206054336,0.388968223340865,0.569047693088902,0.732599923381515,0.288277448823314,0.365312458234453,0.663597863058423,0.167889965545725,0.434762617585859,0.059283698729844,-0.60310736671714,0.13144752508402,-0.410223680797903,-0.299131016042781,0.156141457798733,-0.677817015624217,0.238562248030368,-0.407112155906245,0.328208556149733,0.0022739047252242,0.703430495762471
severe,0.464490354664027,-0.384361334610985,0.844286250123653,0.778037177426502,-0.277320632988935,-0.553179077337476,-0.255037227188762,-0.196562457444596,-0.437088329259315,0.0031065199224988,0.704393850369035,0.14123251889794,0.722391117860621,0.749229322471971,0.379518513654454,0.672234795885213,0.749372882201823,0.22218212875902,-0.293943634307709,0.608247175819875,0.0097749174619265,-0.577212568001969,-0.058956657252298,-0.462016776976844,-0.373212669683258,-0.65523268492631,-0.555894097742059,0.0981749028478004,-0.321225558297086,0.696214846667932,0.539498384252691,0.834440840918326
severe,-0.16414443689917,-0.11053705852824,-0.136310955896336,-0.0596069533978741,-0.360710907600212,0.0043209032912277,0.134984230304654,0.100625889481641,0.0128998539356278,0.102017224721656,-0.124783878227573,-0.158592247590733,0.11589641724208,-0.0612755647603936,-0.109771115658854,-0.286355109612779,-0.214309700263326,-0.214090149536581,-0.102894941866725,0.0907411285418789,-0.0655687403627706,0.0595178623537043,-0.0137734774074436,0.0459927112406697,-0.258005968433687,0.156891229952197,0.0047251099949294,-0.119366553049107,-0.18542333470674,-0.0554914442706089,-0.150163064448563,-0.226346891594592
