group,CD47,CD3,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,CD54,FCERIA,CD303,CD98,CD38,CD45,CD26,CD304,CD305,CD319,CD371,CD328,CD101
mild,0.0515168020988916,0.619790736204727,-0.404120559718678,-0.301773433155999,0.248140271601088,0.0031988898812923,0.280777806321339,0.0897428239596982,-0.468689787320243,-0.237884687523842,-0.367476492130021,0.0043016674645783,0.387597280357152,-0.385430225590086,0.0204515069919105,-0.35740441160044,-0.175323345440689,-0.0488629906692316,-0.132744291837984,-0.365918849575726,0.0496347302099906,-0.0386601224729145,-0.177880832192491,0.163986353022709,0.401895130580155,0.105933984885672,-0.0287308838944197,0.0419139940021025,-0.376117575015309,-0.201388368374099,-0.367914110929262
mild,0.125678950885858,0.288434575302723,-0.440796331630998,-0.173520571383189,0.445771053413149,0.472298969162225,0.559204480936278,0.246381418436663,-0.407112155906245,-0.375703916265753,-0.19745013355383,-0.534367610427701,0.133481257826515,-0.514205983263468,-0.223306698662069,-0.284854579611709,-0.0929003348740171,-0.0231001327986348,0.0,-0.204562547718471,0.330669798428153,0.372709588509246,-0.0471256684491979,0.0588235294117647,0.0794813480572343,0.321334475857945,0.160027006923876,-0.0359944208296998,0.0153743315508021,0.123957726082801,-0.342149793046445
mild,0.644052690029176,0.353356849922558,-0.790334781333574,-0.781977973973313,0.71080461363134,0.734871616487911,0.779841897233202,0.723757206687285,-0.54296296451515,-0.511986541762716,-0.695028217543479,-0.628233543870915,0.110464347604732,-0.749276033499553,-0.742357185597033,-0.596132735527377,-0.640238835486918,-0.552138882110901,0.686034255599473,0.0230993002644194,0.790981429052646,0.716595206958909,0.479578392621871,0.631225296442688,0.678832427212802,0.780295914490719,0.763868764043664,0.453053188531936,-0.359525457151513,-0.682585624134441,-0.721973357189796
moderate,0.202344177630782,0.143696960287824,-0.191186308725591,-0.456780512338163,0.439071680148057,0.260351319193068,-0.063877148549761,-0.175793254468225,-0.394655033119352,-0.158881764282414,-0.415256723687624,0.0657117289475793,0.0101521525130306,-0.521129992509204,-0.32769342568304,-0.274320952816261,-0.283835711099587,0.0022990355620277,-0.113694516222504,-0.387764182424917,0.405039704085246,-0.105518899327418,0.0736614844734495,0.0636520774608988,0.162751183150738,0.298133313787653,0.457624935850462,0.377240110839922,-0.331256952169077,-0.425658924406533,-0.382595185913028
moderate,0.575944634782962,0.150975080223403,-0.701968239297298,-0.824410562775537,0.736386109427178,0.850462048534745,0.673840697155063,0.382915863554086,-0.800075363617325,-0.362178555201795,-0.653246427337564,0.181561840788522,0.154154086978763,-0.680603594377248,-0.643155127797679,-0.341351122732544,-0.665089835976002,-0.553238849777271,0.151145585702601,-0.255726215011568,0.881509798197602,0.467987684159762,0.212798251522271,0.200551433097881,-0.0553978564694413,0.812994242205344,0.901756871396603,0.32993484430174,-0.643294870901775,-0.427046791804712,-0.602854002540857
moderate,0.415047583454451,0.271462986546948,-0.218230702632026,-0.704837891805347,0.536522777434362,0.741107493906601,0.48001470040759,-0.115188198516725,-0.289516390278676,-0.169508389597927,0.0342150027847632,-0.33085177109295,-0.0168747007637842,-0.569344796890424,-0.53463773774922,0.206760329088247,-0.511955195181554,-0.221008316365059,0.425075613553224,-0.109744967442561,0.265170939726646,0.308411406318744,0.250206214963411,0.0309510381799767,0.0707544609945692,0.60571853979869,0.504217122276881,0.078620243711153,-0.603084272353708,-0.504510284373651,-0.663895699735753
moderate,0.345208579860072,0.0001488905485324,-0.782472781016163,-0.840503213112114,0.657401430563344,0.655962285661756,0.585106961589893,0.33325499023622,-0.633513579467541,-0.308051169773363,-0.579113567437036,0.016981540617472,-0.0971262678260173,-0.499687015403312,-0.578999982209953,-0.146784234210049,-0.554798839901425,-0.176407857010256,0.30619597424761,-0.475829054623513,0.719773262224986,0.552405666446588,0.155479113358183,0.204685882797517,0.0514980997659778,0.580691801363852,0.60187321620342,0.146727359030088,-0.565803272816202,-0.67955387103511,-0.808075685179335
moderate,0.108168964395614,0.0244625488999801,-0.369237126347416,-0.627501100809159,0.422829054355775,0.429553608366604,0.317281517069046,0.445050069458925,-0.682980579183931,-0.240719646965025,-0.633492853292635,-0.615696097581406,0.0550124994877834,-0.646303737105704,-0.0850240967828926,-0.442075012121371,-0.374106025844728,-0.369880771211316,0.541725936462779,-0.539507586640619,0.69435465674736,0.455796274650611,0.327643432906591,0.182313892840209,0.377107661336959,0.362284387818512,0.291628638965894,0.330114605128437,-0.270981507823613,-0.365389982585093,-0.550669085812435
moderate,0.0832923958505263,-0.106356692283442,-0.221892953674567,-0.222892564186122,0.334368904199099,0.301434093125745,0.158194514532271,0.28087966063451,0.0529532926958616,-0.337585512712908,-0.224191946650101,-0.19907194676117,0.089415713630641,-0.146289109148334,-0.28118418112943,-0.258189176406692,-0.166311844271447,0.0922078650483426,0.237049081538861,0.0319459169754395,0.198447832469386,0.111762206637231,0.201878409131958,0.150686678106167,-0.0493402833895597,0.416712745779643,0.2015678059259,0.0523347632657362,-0.12262428461708,-0.0636322994712791,0.086582223090765
moderate,0.128101754422757,0.138398478039437,-0.512112762107641,-0.649220630143621,0.736197234147242,0.767042779869548,0.574554605893373,0.267360004853186,-0.408928608248574,-0.368113233574106,-0.115488468646086,-0.32270786738951,-0.102741451955714,-0.450124278466564,-0.428836601824085,-0.511869229832977,-0.130109717713339,-0.138929738089037,0.581476418318524,-0.0889081007807508,0.467921809091616,0.392556157040819,0.713716912559992,0.461412362736848,0.1323174449626,0.66001020693758,0.760820557283692,0.250976620123811,-0.185517687319559,0.0821300092497388,-0.615483822630116
moderate,0.26053498879857,-0.366280234467616,-0.705693974359707,-0.68246376330201,0.527925060145042,0.517563678671751,0.33840390504705,0.50339971869761,-0.589835924222237,-0.630253736921861,-0.649845211067495,-0.39017015764617,0.481303046098119,-0.608275943970749,-0.527745027767402,-0.524624189289642,-0.487419860023836,-0.647745693115317,0.257786116322702,-0.338842733950489,0.736745270170881,0.674349272351129,-0.0363209800666594,0.0177381530558104,0.245031124982094,0.690884103260459,0.444320577694809,0.106991683331755,-0.558986452912205,-0.349899299934704,-0.812873159090813
moderate,0.446370823384751,-0.090640431080504,-0.611501204354243,-0.636425397829053,0.497433747091088,0.433371151171798,0.321216680322632,0.210222969682999,-0.257377425330382,-0.615263137044292,-0.411786756298588,-0.488347471978815,0.454966441741662,-0.575518013955861,-0.320775431648327,-0.498893848119331,0.0568174739250602,-0.828199131283839,0.247326203208556,-0.456215823079687,0.618640327316427,0.504001792009557,0.0413112705080194,0.0875668449197861,-0.0775022527180602,0.54061750246166,0.297382050221718,0.243226281755796,-0.461564171122995,-0.182480854199247,-0.802651571171426
severe,0.520061076977192,0.0293029487259888,-0.62459396599324,-0.691730296245022,0.518807153891515,0.590682312307568,0.47743703433288,0.10739683160639,-0.770566705843199,-0.227374338934982,-0.731212719028525,-0.256174554043748,0.183622188793546,-0.748902596502789,-0.366743184990924,-0.473182865079688,-0.480491798624757,-0.566356348355447,0.501990950226244,-0.369593847381377,0.60446608197013,0.514574378962247,0.0888255390620791,0.336651583710407,0.593541079308597,0.691702593670761,0.433447276097174,0.470442751185835,-0.299147039602346,-0.522046784344691,-0.672557667781804
severe,-0.0912632758056483,-0.0278114578843364,-0.461061801425825,-0.42643329544351,0.477846760244062,0.461894714478146,0.417382624833668,0.346662287212664,-0.396736406464483,-0.457231018608572,-0.529340109940697,-0.612912108144752,0.0177435206513555,-0.468889897059705,-0.455315333885579,-0.437465811558794,-0.441870102858075,-0.308644599579702,0.412408871389461,-0.419614494082178,0.564901368633988,0.453813398401638,0.0916643632427595,0.151936506270893,0.0203397379455002,0.509536115124852,0.445822057945143,0.23272345931053,-0.548574322062858,-0.294819498965462,-0.585804439815058
