group,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD4,CD183,CD32,CD95,CD1C,CD64,CD1d,CD366,CD58,CD39,CD11a,CD370,CD54,CD62,FCERIA,CD41,CD2,CD303,CD49b,CD98,CD38,CD45,CD304,CD36,CD49d,CD305,CD319,CD85j,IgLambdaLight,CD328,CD101
mild,0.582964342609374,-0.690708973268511,-0.776952402963588,0.124211281088493,0.744403040985372,0.703914834707139,0.442578403588915,0.55644125376256,-0.594090037167574,-0.532587792217817,-0.68718699011503,-0.107301033889167,-0.721820861352211,-0.727523171629344,-0.40354247338209,-0.684167934817699,0.0219055367477261,0.0017396505167544,0.0568804129122561,0.456962094134849,-0.590473830082452,0.37354298828802,-0.306579196642423,0.814270394886031,0.328063496094159,0.701137886377428,0.298696303462236,0.239723514038852,0.759383189562018,0.461900512941817,0.130085994983501,0.716062029368614,0.290091462460636,-0.0383693602655719,-0.128549057783099,-0.577747923837505,-0.778139717770816
mild,-0.21876828019892,-0.11966866189526,-0.0060180544988389,0.0493112284747953,0.055508542174441,-0.0044060901321197,0.197208992081533,0.215731098439758,0.0057221220755735,0.123878918714599,0.019812173264755,-0.281395709746502,-0.0702264245034808,-0.0997324654174957,-0.152791716998299,-0.151299639586488,0.0982620320855615,-0.241348463600564,0.253342245989305,-0.386861897221691,0.0183838890923463,-0.498435085801944,-0.246991978609626,0.288230893817053,-0.237999685568795,0.190039228272144,0.0431149732620321,-0.210561497326203,0.298667728598256,-0.471462563791798,0.259692513368984,0.0870439786615223,0.185114164267028,0.117252153967373,-0.0315100311090715,0.50536611402988,-0.0210914255987535
mild,0.805429622014305,-0.686765168803121,-0.713890543513478,0.646937958421446,0.78231849244181,0.84442997911824,0.794598155467721,0.756590932137314,-0.558007468822936,-0.529579597954031,-0.729162822418799,-0.600830280927414,-0.708425000323748,-0.670355986993977,-0.351508437432673,-0.62290213759347,0.410803689064559,0.141360930158306,0.657575757575757,0.186417147998094,0.0072597800831032,0.226624462269774,-0.207968380362823,0.832165110543847,0.16201671720665,0.824986614985378,0.671277997364954,0.707905138339921,0.847706587545225,0.595391378645333,0.684848484848485,0.796811180985343,0.491746568620552,0.678092200938682,-0.152176259944125,-0.608241711903257,-0.77718308450431
moderate,0.0476774894304773,-0.574004063100465,-0.601624211087381,-0.353041975415219,0.472479307985409,0.190358703849922,-0.220120208765553,-0.448705694488488,-0.740089545742441,-0.130040990214942,-0.605884946734181,-0.0567101222424315,-0.496776016225779,-0.234722188477461,-0.352933030826054,-0.473356806492085,-0.158722616696603,0.236589238134522,-0.291467350785676,0.0249044452175757,-0.651167964404894,0.0508086859208137,-0.274471139327252,0.217953521064459,-0.126009485528169,-0.334499182888131,0.0089831078626157,-0.193189638609395,0.157724568784125,-0.0681161396379343,-0.466963292547275,0.0946964240120039,0.188791372454857,-0.0192240909705823,-0.445537487387774,-0.535356868627454,-0.566881872321398
moderate,0.33961239941479,-0.564777254165933,-0.458631651706553,-0.500790542896101,0.149010229318887,0.259873352319048,-0.0839654900119922,-0.161061900013795,-0.476685519345677,-0.58647415350013,-0.478893915734155,-0.125185829524226,-0.543815617075938,-0.355575579868746,-0.600096559455423,-0.379336415101437,-0.525906877818757,0.17413413494576,-0.176242520642025,0.656639156945169,-0.609983911530935,0.652743485799109,-0.650087610820813,0.212086460516974,0.621217594475704,0.0431846061026632,-0.363855238195808,-0.232232436906385,0.179007906540626,0.585803116152931,-0.394446598081314,0.314321430247742,-0.0547891802052587,-0.171902170991274,-0.626292526030472,-0.422332094642981,-0.517037078799473
moderate,0.273188863341848,-0.231355888517435,-0.541238074827027,0.148938897397434,0.339840529334919,0.435643593647225,0.548588229037246,0.156130942547329,-0.14874236564776,-0.438551506862628,-0.0533522077321732,-0.332468639858218,-0.41198049862414,-0.396899271600911,-0.0478436235504915,-0.301832994891619,-0.225460545351645,-0.138049269129691,0.597012192040901,0.342776178236801,-0.259103219634186,0.480462502619022,-0.28652623841741,0.204509463186993,0.0613161668975083,0.491832995522112,0.240491248375088,-0.222184238363404,0.457926279139844,0.243788188181692,0.157639080489768,0.373670725527376,-0.0804392210720795,-0.105269665860989,-0.152849873032485,-0.516192769517809,-0.555443084010344
moderate,-0.101183499357017,-0.453820618277369,-0.432882777935854,-0.132783021819069,-0.147356967633659,-0.0523479189864422,-0.18529908455967,0.190104029150182,-0.333944389912458,-0.1093793506531,-0.25354854418637,0.0511265669304605,-0.236393611164622,-0.266163175307467,-0.306145183080137,-0.377290869581321,-0.674324400453617,0.21796234878155,-0.364169078705158,-0.0491858194313208,-0.257361453892022,-0.109711548130075,-0.554033066776833,-0.0305591889902942,0.214957599890193,-0.176464335475011,-0.343403945565997,-0.492034296332702,-0.0781774561570851,-0.0141573834510259,-0.463736804919322,-0.15014409654871,0.15952231645863,-0.196455332753721,0.0550536756093372,-0.371136534138566,-0.417561504555607
moderate,-0.747870190920669,0.137653138189375,0.494531762161578,-0.13545559126669,-0.629057714637685,-0.483684347632314,-0.495196386453557,-0.300270295825814,-0.105942467611718,0.006236260284068,0.228515891670204,0.128209084452819,0.274006734596783,0.678142547815894,0.216674923704225,0.51713947092914,0.0045047715093062,0.171169505928734,-0.116642958748222,-0.402158152919783,-0.0651513515489474,-0.483761910194219,-0.0454951389816309,-0.507939243975285,-0.444596232388642,-0.344462642247996,-0.28117591275486,-0.301801801801802,-0.539578557152197,-0.552836130838184,-0.103366524419156,-0.732639647646782,-0.0551706686256893,-0.206886328070594,0.179866708569707,0.305667619914288,0.387014515169258
moderate,0.185923496789557,-0.0598587524224299,-0.103914457583248,0.107193769920453,-0.114803843727824,0.0048477404905537,-0.0983484606954181,-0.0684768748315907,0.0685548611949416,0.0552044260359282,0.0451149036856923,-0.0938028811755797,0.0069389895827345,-0.168424957239235,0.0298273376974299,-0.119603366062952,-0.172196993978205,0.0242536427680123,-0.0249426472847913,0.0568026346432118,0.014441539329015,0.193815699165553,-0.020120396739725,-0.112766018810271,0.151333034881996,0.0216983379987906,-0.323758263194018,-0.0425856804414236,-0.263360121420445,0.0781787694456278,-0.149505093660155,-0.18924933181917,-0.171493150271732,-0.0296484626096517,-0.0163624906199468,-0.137225915280092,0.0091308463521578
moderate,-0.0092313176083084,-0.631561833328904,-0.796519577118763,-0.128140621293086,0.516587259547399,0.660239354824421,0.309452012444003,0.128905716625643,-0.384132174969467,-0.564542357244513,-0.266330550143014,-0.529935202650612,-0.644295535844298,-0.553527237741876,-0.551968604792903,-0.392444758306087,-0.137094025105941,-0.0663848512883009,0.323718386876282,0.350903767970984,-0.162181632785632,0.485235816814764,-0.0496230698800847,0.412135066236924,0.171283760002608,0.314288393515533,0.574856029749512,0.231458781604204,0.532910774644104,0.163674271445656,0.0120984278879016,0.576478666168672,0.0746714384723617,-0.0375341939006601,-0.133121536197981,-0.264264878405344,-0.658789817084
moderate,-0.565274581244159,0.0724247519394922,-0.0367930422570893,-0.181144720493621,-0.324291244416019,-0.261815179577175,-0.243568182489469,0.0849262522369566,0.17219527306618,0.33681139450018,0.164306056394053,0.285195512006938,0.456837145041468,-0.343477589292005,0.135868841071763,-0.165127459385749,-0.35598314571793,0.16052777283001,-0.117636022514071,0.0909643637012179,0.382521680123794,-0.0927829261045595,-0.552878360803957,0.0278619661215595,-0.0160053029168625,-0.118747334952186,-0.11206007803512,-0.335710970797004,-0.260861611755745,0.112867208559223,-0.176923076923077,-0.0746804696633527,0.216549114465231,0.296922414316734,0.289346355965204,-0.0894525166789592,0.14909674430482
moderate,0.0325372809756539,-0.708124412696712,-0.752595630888854,0.12065908361805,0.659898347058452,0.34166190341345,0.196206234494677,0.150222756348528,-0.162946535485028,-0.712518857137616,-0.338416396480681,-0.408682305261227,-0.667124135703865,-0.401894926954987,-0.635225971916647,-0.209671563068585,-0.318208407562066,-0.113920881702028,0.20822192513369,-0.116727109228179,-0.293473147028851,-0.136300351331958,-0.491946336150273,0.57873668715619,-0.129854221749669,0.511557374429454,-0.117243727231262,0.0447860962566845,0.586662313523029,-0.396893740026713,0.0952540106951872,0.200442570353178,0.128002622885493,0.2374335517255,0.412862202480398,-0.328200248674035,-0.735442700835293
severe,-0.670858779955189,0.156171177607782,0.304556260929053,-0.263475096377235,-0.574637791975009,-0.69447121616531,-0.752632411136533,0.0614647156094422,0.227764192058625,0.091951384644191,0.188054132833265,0.100755522202812,0.199442866616168,0.680103746637809,0.277841391719592,0.395464260322322,-0.200361990950226,0.630418291775934,-0.38606334841629,-0.360560042634775,-0.268758261663278,-0.371907944565563,-0.25644378147565,-0.616097994117366,-0.303692781107453,-0.569791145333817,-0.423584244095834,-0.466515837104072,-0.697342099010173,-0.64459936211553,-0.323257918552036,-0.69177584077335,-0.348075640195397,-0.0990870366440487,0.273151858899723,-0.0245823611607313,0.245574756983434
severe,-0.0815944742080569,-0.228901871533637,-0.140841208471083,0.0134135883709113,0.284953898392386,0.32343069384457,0.3285922220882,0.248804262216261,-0.15351848498468,-0.25316228782937,-0.193048294649668,-0.349652448653428,-0.292210430394433,-0.13290404672219,-0.304027492192959,-0.234411330339228,-0.0951325869331405,-0.133888362473018,0.279645636592944,0.191324764466642,-0.146109739863234,0.161954440481809,0.198016613155838,0.348492276328086,0.203560699223576,0.220693087908096,-0.0750484665824405,0.0568185315007774,0.19009752225869,0.0369841258566122,0.02654649481682,0.277965792114717,0.101501639662371,0.0383314945110771,-0.171558016668454,-0.277010823441783,-0.389061754214183
