group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD5,CD32,HLA-DR,CD1C,CD1d,CD366,CD39,CD54,CD41,CD303,CD49b,CD98,CD45,CD71,CD304,CD49d,CD305,CD328,CD101,CD47,CD33,CD11c,CD45RA,CD123,CD32,CD95,CD1C,CD1d,CD58,CD244,FCERIA,CD2,CD303,CD304,CD305,CD99,CD328,CD101
healthy,-0.385471224842386,0.408120419224133,0.426073963433319,-0.659572914073352,-0.508047300157186,-0.267751559168363,-0.0956056083225496,0.679472282344559,-0.104651162790698,0.426469206024276,0.409542832171944,0.2665379543676,0.548464678432145,-0.240863787375415,-0.0651134125948053,-0.536881425216658,-0.299181979625558,-0.360873741859846,-0.436818062001959,-0.0006737952856328,-0.234965759096325,-0.248112352763516,-0.467478159649926,0.326523777854993,0.506983405518793,0.240597151751288,-0.533021295948525,-0.542269067416734,0.660975929017021,0.171479604226114,-0.496830009910655,-0.403999902153856,-0.684188298928712,-0.307656566607216,-0.228686483590603,-0.101425241738643,-0.425703552153496,-0.302354792607242,0.580940312198053,0.20641089253948,0.273848152694335,0.0639751002831369,-0.236675473359756,-0.613628927385852
healthy,0.497478991596639,0.114426459814956,0.173230596143997,0.607211549070712,0.277891398675128,0.455038228540212,-0.217466591883483,0.16356057618319,0.540896358543417,0.0972121836751471,0.0353809421759128,-0.272043667356793,-0.211845859797173,0.459383753501401,0.0946361667336715,0.518608270602267,-0.305433959999394,0.466868633761795,0.663351776961148,0.227623884000511,0.537457829803293,0.590476190476191,0.523529411764706,0.109890951819099,0.0786150702764233,0.318487394957983,-0.434258945040073,-0.260686819439995,0.635515018681408,0.290756741206384,-0.492129167276855,-0.330011458930156,-0.485638256707583,-0.615094871716961,-0.646023595194188,-0.0367461791987683,-0.194390093013331,0.0375613266719993,0.483958231964377,0.391325504837169,0.409243697478992,0.09659140304561,-0.422614046070366,-0.40166947196789
healthy,0.135704357343024,0.105604002456591,0.346925351692776,-0.759887729526904,-0.538290923196994,-0.453567191425419,-0.12290358030227,0.215933529604274,-0.391116446578631,0.226611414866426,0.112564338495731,0.0655432545911204,0.0837899841911698,-0.425402160864346,0.202786475480002,-0.587621953723881,0.378355575056679,-0.351781986198993,-0.432392319213256,-0.21479047322164,-0.411630366532128,-0.372292917166867,-0.590220081389129,0.352523188742055,0.377704442144127,0.22164235823646,-0.0103992845692344,-0.337116235719758,0.406868238956408,0.48670429991601,-0.0079653548814453,0.0974619364580375,-0.530050352775608,-0.265116094489732,-0.0706014184230333,-0.0536333895350655,-0.420329363349969,0.118418881242799,0.589865943019761,0.533656349415447,0.496648018978525,0.358871357523762,-0.0644199773317172,-0.363256994401779
healthy,0.628456424906186,-0.363673242672109,-0.408500284451858,0.681275566097017,0.804356660844738,0.62600291237942,-0.233870399920107,-0.406332582310655,0.676612903225806,-0.377296415326194,-0.273319549991545,-0.350610247556893,-0.354526194403927,0.542338709677419,0.343957644164517,0.708302458325454,0.265392721986762,0.0379817810521079,0.540981956575258,-0.501560203104762,0.748305165448974,0.704032258064516,0.663574075772113,-0.163785671200413,-0.367677517963255,0.568516939293747,-0.682946866372041,-0.755695177032041,0.759648788799609,0.557886289843667,-0.781845527639663,-0.408733187221399,-0.872908065241091,-0.794412825773298,-0.420308129308026,-0.529835640978986,-0.677901455125202,-0.0104838709677419,0.777699504295573,0.701202244586838,0.769261861700559,0.348543265299289,-0.464548105783267,-0.610506296310416
healthy,-0.25264954694187,-0.0172458172458172,-0.0365602483796396,-0.240488527581946,-0.0780251667265868,0.111414688910557,-0.0636655365203183,-0.0622948710988139,-0.0473616473616474,0.278677958072519,-0.150016506041115,0.334003906355601,0.169257158066212,0.0903474903474904,-0.237969352969238,0.136736455330016,-0.136886330311543,-0.0490428149611678,0.0976804934774335,-0.119172555848649,0.0779222872568952,0.0906048906048906,-0.189314560262596,0.0340108387808467,0.244558968923118,-0.488765790198382,-0.448906048906049,-0.403192598327575,-0.316643227982895,-0.0240488527581946,-0.47223116128419,-0.475365656186979,-0.6127223978813,-0.357820969697381,-0.291909670523264,-0.543250796068556,-0.389948777391443,-0.609938228249058,0.477562223937258,0.0792405214398126,-0.245978366575676,-0.641957182158023,-0.378337625197791,-0.559562253802501
healthy,-0.471775381282766,0.435560908614044,0.553917415460942,-0.662743636167376,-0.785581085984392,-0.492443243938517,-0.106816685772828,0.658628308114332,0.0333786206408355,0.769610696547611,0.526848206564495,0.54885640171702,0.611720311903762,-0.311572415021854,-0.149133837912788,-0.728108970484872,-0.0275877679786973,-0.476475004776365,-0.37269277767059,-0.545636255511347,-0.722304609614804,-0.330117692456107,-0.759355967044548,0.501049191892372,0.575554359925576,0.359757937207736,-0.602646090155243,-0.694528711792962,0.73143285513857,0.529886812205616,-0.713970888504313,-0.387260590698648,-0.562092002425171,-0.679217488622418,-0.657187416465644,-0.458765983690815,-0.627014057555931,-0.253347613930028,0.734673958236308,0.61987871521787,0.572803168394601,0.11735702087198,-0.526059150903051,-0.749272822455683
healthy,0.0962110681842704,-0.499780842212705,-0.519532206036023,0.429451167910755,0.38270721466435,0.147124133796594,-0.414455160746777,-0.679991648664393,-0.197040555352576,-0.532186791722498,-0.529045394073167,-0.152616979282023,-0.353306295405751,0.652124667028886,0.380589696228001,0.497302166508117,0.150346262539624,0.496579354573517,0.0292682928050441,0.0108467595500866,0.476569835882812,0.327986846912678,0.30728900025247,-0.464801878509679,-0.607424574221593,-0.0020135497527149,0.10841264756429,0.132392291694552,-0.124296896815385,-0.233920443542757,0.269391097984418,0.256384478592384,0.361548938635294,0.263542983343855,-0.0609159615443884,-0.0265502895464327,0.209094093927304,0.276219833422243,-0.171483505692454,-0.14904348584016,-0.215104131785481,-0.0081341247171484,0.0457447296553309,0.192968822537696
healthy,-0.353228215675347,0.686736076663336,0.757906099266461,-0.524972121733085,-0.565931406148322,-0.365481733311506,0.221760018168239,0.449181512414945,-0.203623995052566,0.660373419876084,0.59914370488474,0.570759030777394,0.662347335029524,-0.157953487797563,-0.0574620016561955,-0.740131774676011,-0.0670812808391905,-0.54530344299498,-0.192464749710839,-0.223098254039606,-0.474544657293166,-0.19084960854408,-0.499059673084989,0.506388220244309,0.71630411631878,0.422739312956514,-0.740490455957039,-0.788886002719693,0.652422882229341,0.672116681655485,-0.434266498500139,-0.260956131556536,-0.475906013677818,-0.605647368460147,-0.403404745920008,-0.527598375785478,-0.475477520237656,-0.299761296207393,0.782983154657857,0.555995210599117,0.639965399199231,0.36826008461905,-0.519414828853254,-0.700551841504026
mild,0.0150145397786796,-0.159195356885194,-0.262576509728882,0.173823293801965,0.129263509119341,0.134012679791237,0.0265593610489102,0.142623433073516,0.108934042896307,0.0319591362950128,-0.279843046015985,-0.381391975420514,0.0558272120062022,0.387001834497161,0.134458609284393,0.114658393460077,0.0228361300307986,0.387398141523189,0.212786703530104,0.0823876221605598,0.349013470712967,0.400177390743428,0.197772163751425,-0.151212148498673,-0.171865315744814,-0.298676328930723,0.166609701665179,0.177534765368819,-0.212605566428536,-0.370434752350591,-0.0002091866134841,0.281003641375531,0.197561600730783,0.113502185530837,-0.0271029756632663,0.218338155265028,-0.170454681756077,0.34180050669508,-0.301551574800002,-0.436437112596324,-0.64320351051892,-0.228304570036437,-0.0537089763001813,0.0721639944998254
mild,-0.272571291912753,0.0216982491181366,0.0734757395590901,-0.318447774451413,-0.566687128316059,-0.371643459747641,0.121223994082551,0.164294410615787,-0.395212382554155,-0.127450390896096,-0.0300044178129407,-0.110456187300066,-0.0864811263949081,-0.41263959656675,0.258095600164143,-0.37845076977052,0.283597795693947,-0.257475744540386,-0.344610800582336,-0.278250045495869,-0.272385090723152,-0.303660286936146,-0.324341835175812,-0.0118956754682604,0.093581361322921,0.326717981475705,-0.519067371258997,-0.512733153766408,0.545982764606192,0.30557836510153,-0.153929828471424,-0.40699617428072,-0.462509781241002,-0.352647831353884,-0.136511145232641,-0.169340766715895,-0.25963215059398,-0.342442540238563,0.625278956987777,0.440116060740156,0.35369559194293,0.155540643752582,-0.356992619566914,-0.566966843651241
