group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD5,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD39,CD370,ITGB7,CD62,FCERIA,CD41,CD303,CD98,CD304,CD49d,CD305,CD319,CD99,CD328,CD101
healthy,0.0392871331023785,0.491965046109349,-0.101387455016592,-0.269051505442693,0.295724372015398,0.698857332496062,0.550673178346265,0.122506940278772,0.135650063579063,-0.175419565825243,-0.0379662558650612,0.314557535487768,-0.0883564566879738,-0.0832726152690431,0.0125423616464029,-0.0361903703476521,-0.390780745845724,-0.303737864085496,-0.315815198853974,0.0967519738267936,0.119334107644241,0.278544878189644,0.143509045343768,0.480294951093565,0.465666436508598,0.369581558578595,0.319238900634249,0.399016121476342,0.0616824417739526,0.365526869272047,0.0155044528896008,-0.165808755904261
healthy,-0.316590355954696,-0.0302521008403361,-0.673080304727485,-0.404625186947992,0.326511159735765,-0.0172967382920219,0.0414181664360884,0.570189018785864,0.046301939441358,-0.816355442188665,0.034528976721396,-0.376470588235294,-0.355881124584669,-0.0771030473237908,-0.0732832677461856,-0.52832732304746,0.0209047054874379,-0.374945916403558,-0.237732463783964,-0.128653425312559,-0.477599456130551,-0.625246056748508,-0.496063011296499,0.0102807806947586,-0.206844347904145,-0.10046597341421,-0.35406162464986,0.124929971988796,0.185009532050465,0.121769954754145,-0.161587723497493,-0.4281562698388
healthy,0.162463270196411,-0.279808304603881,-0.0137192439622294,0.393566736466441,-0.488311369003671,-0.543257795409939,-0.425222244604002,0.270756054516904,-0.556591721335152,0.175961930562839,0.231677017700848,-0.286818727490996,0.562607752721376,0.0394501381430798,-0.11882962369505,0.108260976757707,0.418735193732396,0.0790653475681925,-0.413827549763482,0.0527560106224564,-0.193523731106701,0.185520356420573,-0.217103075738955,-0.573976072870555,-0.320605471139573,-0.569790256968275,-0.126530612244898,-0.440033797345401,-0.495397485164851,-0.240843200192112,0.199463704850671,0.553866988282495
healthy,0.139219511150869,-0.699293998811797,0.469828695305588,0.488015198661655,-0.878433204458226,-0.827349805111613,-0.598688628872238,-0.096948240438394,-0.265995459039042,0.522717264070294,0.604169126843013,-0.650806451612903,0.597522692532896,0.310142475336095,-0.0961691500319112,0.57758485450341,0.282331310458,0.303226856373599,-0.142886901662352,0.229495417805636,-0.526733431700819,0.256306891339389,-0.348004204684099,-0.779711012874417,-0.0490507572444365,-0.779868978397827,-0.657258064516129,-0.806776991820199,-0.504872038779072,-0.495385161685735,0.264319075517801,0.381818960961842
healthy,0.0873589468128018,-0.255749541382874,-0.238352638352638,-0.276261595150375,0.0590532939951222,0.068405625623309,-0.368406061937695,-0.126942868549659,-0.0182527628602159,-0.301435099407897,-0.350578831319458,-0.221621621621622,-0.486170439626987,0.20984485377165,0.0341157390620969,-0.12396032872357,-0.39629360227979,-0.491855090068556,-0.138199490227349,-0.264804589815231,0.19845388386148,-0.320876555090778,0.084369776039121,-0.0798757511333755,0.293420932693805,-0.0311982089957118,-0.390476190476191,0.0070503353477104,-0.0649836619390173,-0.211057954858392,-0.224102426075346,-0.408628545757269
healthy,-0.370118207267448,0.319340767053776,-0.555266127290931,-0.615420725411818,0.680011768503605,0.802084755139968,0.387645507749695,-0.0050513529103192,0.559159718525455,-0.593610451432396,-0.390516796792137,-0.0707768246921762,-0.575301278075442,-0.532487278954761,0.549936175261863,-0.668945402191547,-0.423262933996919,-0.650827860783069,0.200144238659049,-0.18301687280656,-0.246481878077664,-0.593735964905242,-0.0740011608459511,0.728627258991564,0.439057571496004,0.755332686336123,0.246832593735932,0.626041910156798,0.693677592550426,0.124868007708689,-0.441777223674907,-0.62173942632234
healthy,-0.0566076583218038,-0.371591454364667,0.258997961336956,0.369455745414762,-0.535877903842139,-0.567263647445034,-0.510905046911585,0.17387810204051,-0.425128876985939,0.377319743827814,0.414802139239218,-0.0646693459992693,0.400150867490066,-0.0161532878554458,-0.46149632780662,0.330238877041113,0.274907415954221,0.368390283891027,0.0930552056259431,0.289392843532705,-0.30045625406136,0.27407830817983,-0.263523145946556,-0.476801506805034,-0.518646106901178,-0.474765692291754,-0.507014979905006,-0.554556181715684,-0.15214228627088,-0.273551728501363,0.197303025887134,0.409961653171661
healthy,-0.237858913847232,0.318170211090299,-0.340576730844688,-0.368074610252706,0.721573050628576,0.587680576513784,0.498161523181513,-0.380061577098914,0.316170603127756,-0.199389525799697,-0.372946519736614,0.609165120593692,-0.264672902521736,-0.230818071074273,0.392065940998269,-0.397895650023274,-0.241188430341878,-0.108921154961686,-0.0146825894689653,-0.264811368754464,0.202814169248433,-0.335881131361036,0.0728409696246509,0.654369457547648,0.601267875887345,0.566618456804505,0.540105629053423,0.747030489475534,0.223454903137243,0.29842509651477,-0.297127945012732,-0.511693050628718
mild,0.230678675885856,-0.061834072421874,0.215697777449907,0.390949047643835,-0.188253906872317,-0.570930968372478,-0.166424672913243,0.39755783388259,-0.550858363211768,-0.0134716179083814,0.374671521834041,-0.338735687792292,0.0074658638066218,0.169238817047146,0.032120980931057,0.246187839038717,0.362115846698899,0.0448667218597331,-0.0289960837520615,-0.0974953347594791,-0.0166176084079053,-0.0679946940115553,0.0521411394005966,-0.478221049389737,-0.372754559883295,-0.595084021990663,-0.391146589259797,-0.601388824468618,-0.305718372294796,-0.183040074311637,0.131147640292044,0.157367723134861
mild,0.128827868053679,-0.242303900836834,0.37886134444409,0.341446083833419,-0.321839736314745,-0.385863885092701,-0.471078608219118,-0.151632321974079,-0.242836447004217,0.463420460269475,0.264181770718029,-0.0664778259714968,0.212498597568981,0.106958456036003,0.113853541694721,0.0787456097503306,0.181759794642713,0.173896117424651,-0.243097459456861,0.170021200604432,0.0640501328838788,0.341543038781571,-0.0521093518095404,-0.450033094759318,-0.22885268097132,-0.453187118867312,-0.0718526527452288,-0.414082644225869,-0.155053631071267,-0.0425822220799726,0.136494379087239,0.353780411365253
mild,-0.403764515166449,0.611567283360168,-0.777290928081846,-0.807791856240471,0.717546802149383,0.672244057539869,0.48580462940147,-0.258768528731269,0.570113797517435,-0.770499942786619,-0.493441474071921,0.0445459237697368,-0.774872637599607,-0.0619379951717956,0.172886617547465,-0.752567597854314,-0.624317794991022,-0.750156061430703,-0.0055233903906952,-0.609239920550839,0.395035338932474,-0.535777384731752,0.29832449434139,0.814013527253575,0.622957280699256,0.815873330362179,0.191900900198929,0.649602127612841,0.391879192503199,0.498015701397557,-0.57175952406276,-0.806042236061744
mild,0.196139348269015,-0.0419486923834446,0.409622142397779,0.363423624457661,-0.352802758851049,-0.616174758476445,-0.386061670939271,0.155540176461309,-0.440303635340161,0.266583569638484,0.18268327547789,-0.168114973262032,0.330762553657351,0.486805103258427,-0.45067674683713,0.215743679123674,0.365349906983957,0.662083183685477,0.0928263321540632,0.192748939897786,0.243631721117834,-0.107127935529036,0.434457369870617,-0.529896878408039,-0.436314554706453,-0.45644606736668,-0.128342245989305,-0.242384002119008,-0.221108585096727,-0.352135039250669,-0.151882268771783,0.290927759449473
