group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD1d,CD366,CD58,CD39,CD54,FCERIA,CD303,CD98,CD38,CD45,CD71,CD304,CD36,CD49d,CD305,CD319,CD371,CD85j,IgLambdaLight,CD328,CD101
mild,0.333033676068514,-0.558842645941935,0.700281565632361,0.782210335009073,-0.717688992692525,-0.716392272586655,-0.0068306028406873,-0.554216962474338,-0.59169496952268,0.700538656899008,0.472917784974619,-0.0583156181950247,0.727497101172401,0.695768579256107,0.630898003568633,0.381761187437324,0.751476185640829,-0.0195783396028344,0.537922343372956,-0.8254540164222,-0.71808325210576,-0.319590520249037,-0.246023277894169,-0.143088002722457,-0.761858375943368,-0.44146414038543,-0.176783980270786,-0.658547640913301,-0.349180203153725,0.0346951272854518,-0.0308413100091912,0.109895351196687,0.570774091188435,0.804943711719581
mild,0.185489247910516,-0.288627058749836,0.282076131610255,0.29856237041462,-0.228845032768248,0.174548955233976,-0.278465644692652,-0.196540487023629,-0.268779729203633,0.316399691237595,0.464503578928475,-0.31216577540107,0.322367564985845,0.202576224529272,0.340836540063159,0.510531623318168,0.0860001288417079,-0.122326203208556,0.335756665332033,-0.470364526106357,-0.172586646083886,-0.224598930481283,-0.238302139037433,0.0687166215839723,-0.351556805537531,-0.129618625088058,-0.275066844919786,-0.132909459725478,-0.514439741858242,0.185494652406417,0.0480944463878146,-0.137351417654927,0.221353082290716,0.462672225039322
mild,0.445329315925358,-0.792202004638475,0.737590997174547,0.727453230868656,-0.81834631775163,-0.854317917983793,-0.177053672844326,-0.78498023715415,-0.766639184322452,0.413837269250339,0.603313097682675,-0.598814229249012,0.630964503260024,0.643199517353047,0.818082584127834,0.324127194975482,0.653783130716173,-0.671936758893281,-0.138727797588028,-0.84815739923287,-0.825054700040671,-0.606719367588933,-0.659288537549407,-0.602510805489806,-0.861883677548441,-0.651145325563858,-0.620816864295125,-0.867176183572771,-0.530265260762943,0.26974297225229,-0.645719284657925,-0.0030465717706531,0.576055343590151,0.784443917128799
moderate,0.195744094911085,-0.0704896853302272,-0.494324553759648,-0.239181222972979,0.332820352514974,0.409880997426154,0.0990212461696072,0.0923659116660306,-0.121210766464172,-0.495100529697697,-0.157336722814514,-0.309454949944383,0.0215335091431901,-0.156722347379445,-0.0854852414825322,-0.192188931014986,-0.107692575381854,0.199354768170966,-0.25027808676307,0.423484820721098,0.0140976667117603,0.018190793421797,-0.330097440305995,0.213477546181403,0.339540718480383,-0.168937862567729,-0.345939933259177,-0.208376800950942,0.237445410365183,-0.230255839822024,0.201212152158761,-0.1446487560679,-0.0553639859330941,0.0158023607910558
moderate,0.162124884259845,-0.452816532553053,0.82214507868566,0.857441783625295,-0.705561305078085,-0.663866105097281,0.0549891407169567,-0.409173005529027,-0.155501650301006,0.777928470019406,0.46359214369952,0.585472642061445,0.796309270599432,0.718970953864201,0.661557723597904,0.434724475984713,0.607205167532643,0.008530137999074,0.659605618619761,-0.695776838533696,-0.179040040751814,-0.0547236009910703,-0.0256295761147451,-0.0358651403899775,-0.644946003412103,-0.436267252550076,0.118045033372557,-0.775024619443781,-0.321336542298725,0.702818385344366,0.0970779614791247,0.647667149064101,0.532970321371582,0.622073829701369
moderate,0.65944747634826,-0.36813076716721,0.294631038382915,0.722891568991806,-0.509210890233228,-0.715438258590687,-0.0186054393036595,-0.499449978575354,0.0356534900170815,0.453436548339473,0.117121690825941,0.112903225806452,-0.124101874507446,0.638837789920426,0.527807731163353,-0.240271942059737,0.380000001260987,-0.547337551560986,0.114393465142706,-0.237293422934526,-0.439205704105112,-0.221061315198442,0.0832730312937469,-0.420338665988314,-0.606292862055136,-0.146272912909015,-0.192466319202624,-0.480381403769246,-0.1499645779786,0.524581725416395,0.0808055885834353,0.149082446584501,0.528307939296936,0.737892015673403
moderate,0.0876875503169125,-0.291121047094373,0.725617753306438,0.779998937991333,-0.616180321660221,-0.668001825447047,0.11100453238432,-0.521306810100331,-0.537556732824846,0.586417612876224,0.388398698517104,-0.293733493397359,0.629954674762427,0.335681878470919,0.316145942687529,0.103632128798717,0.362868964368892,-0.3195004895208,0.376136174432315,-0.646131503817552,-0.468552013668935,-0.157552168202959,-0.173831612603573,-0.192807397127487,-0.52424558741792,-0.0068121301124183,-0.163304519598725,-0.584149872752852,-0.295883390535038,0.529740346444811,-0.186718026516521,-0.211073455426061,0.668568857339677,0.790273628336898
moderate,-0.0554747202349319,-0.114616121213896,-0.0848020205599464,0.313988420420049,-0.367955346502986,-0.242964700667289,-0.0592880823495282,-0.383465848480084,-0.363426778711686,0.390137341046326,-0.110755982645048,-0.561166429587482,0.141837450002196,0.228419346534466,0.185726395809439,0.462918461157795,0.109144407926976,-0.646277856804173,0.137720314279938,-0.497392806249648,-0.326380613783535,-0.0841631104788999,-0.348743480322428,-0.15503240079646,-0.316108092911667,0.131119836380297,-0.11877667140825,-0.396053575757108,-0.231595554011135,0.142010431484116,-0.128894466270534,0.0439510027100515,0.380383571525653,0.35823224329742
moderate,0.0827902536472744,-0.110282690312119,-0.0041405026107658,0.315028827168,-0.281851022508882,-0.176505436549507,0.135028128549666,-0.207791570260349,-0.157170576793573,-0.204698915902096,0.419844901598822,-0.117289213283668,-0.0324904367914795,0.162776770572814,0.2299696907911,0.296545404713326,0.291231114032573,-0.392579348863639,0.0781365987511218,-0.179105227612487,-0.212224264962149,-0.234057002492504,-0.0720118062294345,0.134491844685861,-0.34090435723263,-0.227559820507257,-0.126081930578619,-0.360046239668494,0.0362637858428451,0.0128333644611971,0.0108023268963557,0.0044592864344701,0.140920328392762,0.100528652793034
moderate,-0.209611166286019,-0.124243890347643,0.308432337703654,0.304885880808386,-0.291317945564405,-0.370119679749854,-0.0943182435932729,-0.0846546096729082,-0.063429797069761,0.0335106084029063,0.166628294141292,-0.247026657552973,0.0193708337078575,0.239237721752417,0.195608435096035,0.313781151409032,0.100738065991059,-0.418796992481203,0.0370690582266583,-0.212004236270975,-0.182600912158717,-0.401852389880783,-0.181376656823159,0.109399803269604,-0.197096221092781,-0.0278795457025407,-0.354682159945318,-0.261128220388822,-0.113850367728239,0.0319398193468143,0.30076327973707,0.314371004533273,-0.0832445083314159,0.221392276977892
moderate,0.398736359408285,-0.200656990652501,0.456021650053343,0.492083354905071,-0.540029850725291,-0.607236799555172,-0.0415026960406941,-0.501784258760109,-0.44900586530113,0.200287263605373,0.308330225971017,-0.244090056285178,0.281288033072213,0.0580741616892698,0.586147782849039,0.256095217783973,0.455001036194946,-0.409568480300188,-0.241463265209137,-0.758880666180499,-0.657612359842257,-0.057719386927637,-0.212294720699699,-0.0921193573789462,-0.604361765531713,-0.772576042587883,-0.472045028142589,-0.662342402228375,-0.147273923818771,0.250586606661449,-0.262323894487933,0.0628778818380175,0.284787604120768,0.398609477731709
moderate,0.110788022553751,-0.370450501108226,0.416248769503025,0.42852420264134,-0.555847985281601,-0.312530730596093,-0.323094806850737,-0.793515503731455,-0.324445598030844,0.407188837039928,0.202788522747782,-0.268716577540107,0.433552126196723,0.387878708814039,0.279879088578787,0.484034761056954,0.0720693622058286,-0.37466577540107,0.0454204585064641,-0.615962230661378,-0.421779277440097,-0.367452879781857,-0.455882352941176,-0.263340073462828,-0.506960381685837,0.36849347240405,-0.576871657754011,-0.604861962929742,-0.500083458461128,0.119318181818182,-0.439811072270459,-0.0710995573743151,0.34184367702538,0.492920916854284
severe,0.256990442632961,-0.673678278623655,0.587025768706998,0.586886792034063,-0.720955841782261,-0.514966706673902,-0.342214226940419,-0.68090137989464,0.0757768966809549,0.548864502642696,0.0536883901626213,-0.142714932126697,0.534570360719629,0.553333766378346,0.664773352241572,0.533499472058075,0.593014901607703,-0.354841628959276,0.207364237477191,-0.655601541168124,-0.585746131650814,-0.111767234581424,-0.582714932126697,0.246933250646465,-0.644054528150013,-0.271883064282517,-0.132217194570136,-0.67369466302715,-0.446099318193049,0.391909319315674,-0.0606179518293004,-0.0393862347316823,0.309531333852109,0.612149394227462
severe,0.181172030163039,-0.269418125044437,0.533421726112885,0.546081610020398,-0.636301377953713,-0.470309480182632,-0.13435908390308,-0.594286111024879,-0.422555999053237,0.279809647272057,0.306629216003231,-0.194684548894152,-0.063866108308554,0.369718143206958,0.39984672534134,0.308381107832954,0.320805033869111,-0.339629025808238,0.170995266754317,-0.548600981106487,-0.425122897384435,-0.299178450422743,-0.488971607041071,-0.270508034092226,-0.572549335728873,0.0533535217890114,-0.293549478605925,-0.447821811845249,-0.329421443075066,0.410538200291543,-0.0118194216465161,-0.0470213288562112,0.215539649594699,0.496713412373153
