group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD5,CD183,CD32,CD27,CD95,CD1C,CD141,CD1d,CD366,CD39,ITGB7,CD54,CD62,FCERIA,CD41,CD83,CD226,CD303,CD49b,CD98,CD18,CD38,CD127,CD71,CD26,CD304,CD36,CD49d,CD305,CD319,CD371,CD328,CD101
mild,0.465891840931702,-0.814491879376437,-0.763497762039116,0.65862659583482,0.431814787124947,0.437919499186104,-0.0563121245025998,0.494959488381158,-0.81000065843048,0.0055040096001926,-0.609212151324004,-0.796701083347464,0.332109829279768,-0.802266739127745,-0.479808394427861,-0.722379201338192,-0.582400989347227,0.0582101303473012,0.265693751308532,-0.753971453405943,0.191738587304347,-0.0457179489680763,0.141324763372687,0.628891000447285,0.0965164229111825,0.542943732591308,-0.275228909072672,0.0676699634125295,0.10319196013688,-0.0584059553338311,0.456198850561056,0.583325577598267,0.158574353149426,0.0989948298072156,0.496528608842022,0.219537032148356,-0.246610095354737,-0.478522413645844,-0.79278670899965
mild,-0.103785410239518,-0.000335206335841,0.0678702812924611,0.068789727111884,-0.0106762953201364,0.0884097939077379,0.0434546834459534,0.0053048630763874,-0.314885011864649,0.0466668325934775,-0.111677438348729,-0.0120887836869692,0.521677415893787,-0.0600976132770172,0.164205978414665,0.112591166722314,0.0782412944184394,0.305147058823529,-0.342277994365834,-0.125344698356906,-0.165507569474521,0.179564982853758,0.0,0.114938699988396,-0.171479271359608,0.166381283528061,0.18029777169087,0.0334224598930481,0.265778722770472,0.0603023413900165,0.235566891300853,0.231111932843889,-0.357962316953032,0.311163101604278,-0.165048774923579,0.113359052613016,-0.0828877005347594,0.48254971939376,-0.193170675721917
mild,-0.576988669933716,0.551001298409366,0.602238117306707,-0.636175546918141,-0.546473421302905,-0.528853754940711,-0.0206682652003667,-0.707906442676926,0.339521954001328,-0.27811846958572,0.318534440146827,0.548256425738714,-0.181537221000162,0.463999651821849,0.601527254996035,0.39779595088324,0.641610466507449,-0.426086956521739,0.151627490320498,-0.17581867401261,0.005310433230302,-0.266734830925908,0.0138770320551253,-0.658514329823218,-0.0117217248325921,-0.625225062755693,0.275400716473138,-0.491831357048748,-0.386874947718123,-0.612878165042528,-0.554435411988507,-0.62170709396455,-0.508589617684502,-0.421870882740448,-0.569508504087755,-0.399249301094945,0.0726433908655972,0.37435898999253,0.604841057304165
moderate,-0.227437593120507,0.447585176772018,0.476137504336906,-0.479010122449854,-0.397685314449697,0.0362786592808747,-0.234428256512785,-0.0741568974951612,0.555679631846943,-0.247390051179793,-0.318021035476145,0.407323325582238,-0.333923502928602,-0.000225499780402,0.519672993419235,0.439020043326856,-0.131071017860209,0.248303483570088,-0.0255045523312522,0.27119021134594,-0.045291000571947,-0.0087435153223627,-0.0982359662688993,-0.513828249141599,-0.157897600233257,0.0269137273588152,-0.047459981769391,-0.0994879195784699,-0.401771712606432,-0.174039927208132,-0.201126198967334,-0.255973047191419,-0.248611614346395,-0.110122358175751,0.153211667151497,-0.350514653396222,0.140378197997775,0.260854501163834,0.150678848669645
moderate,-0.244200525147976,-0.145274629036412,-0.0770221094469021,0.236086750360334,0.239243935155904,0.0955372046018802,-0.0545748178631843,0.378282322126762,-0.13988701160318,0.0,-0.176148845920318,-0.0300960570151605,0.255710704567645,-0.234541336689806,0.220675195400998,-0.0113433932396208,-0.0139851468718324,0.516743070522418,0.29193549903607,0.0140962668631098,0.195801877969141,0.0,-0.248516925947197,0.275749412015961,0.0316947752283522,0.0278012485639462,-0.0499812613793885,-0.0768398749667361,-0.185563354855767,-0.14846499975386,0.032600870758136,0.24370038977172,0.0481999094331532,0.305930441713594,0.205754370013757,0.30673942494477,-0.066578153191342,-0.0205351254155357,-0.0820204146726408
moderate,0.341532257146097,-0.28464022524626,-0.373915850181395,0.327925947669994,0.346901380126494,0.195819595124258,0.0266421683644125,-0.382589373644836,0.144189027923849,0.16676327533909,-0.0636124199374119,-0.115403144985896,-0.16961237690778,-0.316451563301907,-0.465958227080228,-0.460488799898752,-0.255127247062378,0.160021996822753,0.456967534783848,-0.0539629950408171,0.393689396953196,-0.0283727701810475,0.448959511498158,0.102589261795002,0.40981923689964,-0.0445010184776105,-0.255543286360904,-0.0100815691010898,0.0550004365562887,-0.16659091486676,-0.313625110813006,0.397239560708685,0.549877802232039,-0.0826688666289366,0.0997433143704084,-0.278909862008718,-0.579625864210087,-0.387252748297099,-0.340420710471424
moderate,-0.333167549226415,0.816313903401883,0.8644638702715,-0.562723971951932,-0.642574317420514,-0.566274386752613,0.0532635119501998,-0.365283690237118,0.656770247505934,0.159166355999567,0.401057619061365,0.630257902042698,0.0314159057403521,0.520833105022781,0.598262115884088,0.506100214766304,0.577645698123156,-0.305907789801259,-0.247809196296396,0.549333082498858,-0.387012442147695,0.0498763413102014,-0.492073492156024,-0.73208256777274,-0.396070327609266,-0.535502562182969,0.500557562014688,-0.0011088432890661,0.0313062758454467,-0.349924806035705,-0.0890982825195474,-0.608749860927619,-0.112489000725933,-0.161047074768978,-0.56657062152546,-0.184638344003546,0.527047647942414,0.759378303888592,0.84672876992562
moderate,-0.438406663643151,0.468453088079024,0.606806409463293,-0.213102948957973,-0.0850625902746876,0.0199264653710653,0.420825807727926,-0.187253431714253,0.322632049892374,0.168344182034611,0.442774480168828,0.615822867938826,0.0621384709240248,0.644494713769898,0.337322551350001,0.297644639517984,0.667461379530867,-0.296823138928402,-0.520716304979443,0.466567743350526,-0.53562816709881,-0.154874513772636,-0.620854080299131,-0.444945656478911,-0.583022696945427,-0.28117554262238,0.354220638232959,-0.0540540540540541,0.0273637303151669,-0.0471681590067994,-0.049894632104723,-0.187270529344423,-0.478429865091878,0.159554291133238,-0.169363451014451,-0.135804722770927,0.411806543385491,0.299493789174057,0.548528255673208
moderate,0.315957123375688,0.0331923961585983,0.250611592239178,-0.190499241508592,0.0257414297583354,-0.165509032223442,0.0553170462476652,-0.201468614509862,-0.0474157920777163,0.0625500040834875,0.16259209536225,-0.0114572136714983,-0.149568565052335,0.0757239921712359,-0.0704892124318788,-0.201700574605006,0.206652825863812,-0.121974747628784,0.109361186167601,-0.0560892961143495,0.288429722212188,0.0064269191554293,0.275028360939175,-0.17940911771236,0.281093899713656,-0.256852884448678,0.0707618316293144,0.0203229418776867,0.213274645808075,0.0921627875981539,-0.287370036371724,-0.457206123999099,0.0890028520200015,-0.140640127250209,-0.133704212210642,0.0073193726190265,0.0580294416761535,-0.144025448616293,-0.0188960274313247
moderate,0.0201160055345228,-0.505873402612625,-0.643103448768533,0.678706627974499,0.7808547464887,0.512725895022958,0.019252007011242,0.338027012938672,-0.447327656355075,0.0206060532942396,-0.472789982457737,-0.268613804306298,-0.096581287760613,-0.613638812276867,-0.417571936420148,-0.388848229523767,-0.212393655194063,0.496924128503076,0.486003108908307,-0.143160774920058,0.643814080656186,-0.227644157289789,0.105867893078203,0.536276095850705,0.0998580488963749,0.508346617809699,-0.0220278017516473,0.712178950530341,0.0974643594592183,0.137195304664231,0.0048632875224478,0.660789523412066,0.304261340678417,0.160492139439508,0.680820552608405,0.0735569393906847,-0.0665469897739836,-0.161773828240352,-0.580992941748429
moderate,-0.424870999384411,0.278868258118123,0.336986530621341,-0.637453891040519,-0.800233072407861,-0.549483810303922,0.385193490188987,-0.379474099874498,0.268839390689069,0.518212087344787,0.398089060123531,0.297718638711619,-0.602012316025914,0.255274236607424,0.362945174319217,0.207783806529025,-0.270677105831543,-0.630581613508443,-0.643798632200145,-0.0918014215027692,-0.29948428290176,0.0183775879720283,-0.204387529764031,-0.702606102195847,-0.171324369250923,-0.73600043108634,-0.0794352348217158,-0.290286282548262,0.250673560228117,-0.297402580503581,-0.173999630324363,-0.706635052522799,-0.732696295563625,-0.6093808630394,-0.77351660265921,-0.0528544047154473,0.0710464648849125,0.226775314392463,0.359473968663222
moderate,-0.182852740482971,0.299565379497759,0.347841130112776,-0.813418266802894,-0.527238263583283,-0.16896465338511,0.300733999721201,-0.213778537880597,0.0294652776585127,-0.0465988817978608,0.313149623562902,0.286460352207713,-0.148847045754988,0.350078413222855,0.562619238195361,-0.0566498707571397,0.0831390678039211,-0.0912433155080214,0.339380280239721,0.0207827928221459,0.31050054525367,0.0130653625583891,0.283691276512333,-0.5305309473653,0.123481008412262,-0.31155666331455,-0.0016946500508153,-0.219100260589091,0.0786669463718621,-0.154746228735889,0.121274918678627,-0.384018398851927,0.409141355438986,-0.143382352941176,-0.337436904750733,-0.33267902986213,0.106617647058824,0.151783140408719,0.386995714728508
severe,-0.120510830184466,0.427134069145747,0.592944214301681,-0.202813338344121,-0.226735319044294,0.0230952183922763,0.144640819192495,-0.269046814716421,0.644606906821748,0.478725045385813,0.130014049311721,0.72929903835189,-0.2569409676185,0.61769878230713,0.128939567154062,0.50417609691391,0.0087894235275794,-0.0523981900452489,-0.0170850301417209,0.335253273022097,0.109645064738025,-0.287903955830422,-0.327332117164682,-0.501183692952644,-0.0260685219567064,-0.426769813740601,0.0868856913686157,-0.223036720344874,0.248091266328728,-0.324023226106213,-0.141716526426423,-0.428372221903922,-0.0272249730586337,-0.0282352941176471,-0.221073140503907,-0.468611085111135,-0.107468494789831,0.676390235143939,0.438074566488925
severe,0.157572746828074,-0.472356403735469,-0.47936898648816,0.538758598431593,0.391697853206521,0.470398253657417,0.24600264835248,0.378627372741575,-0.314445110773928,0.33171946006708,-0.376997743858129,0.124528795133838,-0.102217381680784,-0.292909270427988,-0.493386969750034,-0.361581849632574,-0.231930995331296,0.224460918514873,0.0281926403840329,-0.17278243873972,-0.0776865957245572,-0.224568524467977,0.173359725133958,0.422987907045876,-0.0534428303191031,0.293498231157879,-0.301278452738944,0.114926618567206,0.221550800931222,0.296007946539544,0.133942000143742,0.465775954649423,-0.0629150848336371,0.140115045064444,0.285687918713587,0.159340781001336,-0.503762595574779,-0.260022284290906,-0.457241137714864
