group,CD47,CD3,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD1C,CD141,CD1d,CD366,CD58,CD39,CD54,FCERIA,CD41,CD303,CD98,CD38,CD45,CD71,CD304,CD49d,CD305,CD319,CD328,CD101
mild,0.149929123335714,-0.687845541033984,0.142570904553394,0.0027263351346957,0.0325438605616784,0.345462433754813,0.113022218463701,0.146309622631831,0.237022446765576,0.0223665534302365,0.133964183656993,-0.26074174841999,0.195770387873327,-0.142267390438379,0.0709731428842133,0.0494594481464966,0.209028081532674,0.196171260556313,0.232284133597225,0.294646933475868,0.246194093909518,0.224254093905241,-0.0510455865721098,0.31088983701221,0.20278563264623,0.131625681272479,0.166684731165244,0.116559915215836,-0.0738885149421862,0.0300446407581447
mild,0.188351300064311,-0.347056565046294,0.137266994526915,0.0160481453302371,0.0769627639964643,0.348589515452708,-0.160608340161316,-0.0901826722985873,0.0979492661171702,0.0484669914533177,0.0352589524203267,-0.340625709799312,0.0472677857234967,0.0100739864058076,0.304580424913458,-0.0328180530804952,-0.125668449197861,0.199381633519719,0.294679968759782,-0.0583534938402624,-0.0449888785297321,0.180147058823529,0.0795454545454545,-0.106814612462161,-0.0946670032610544,-0.107620320855615,0.110478895993471,-0.218303825032075,-0.345310808373517,0.154000885324232
mild,-0.686116513284316,-0.272161886975013,0.634158381486066,0.732522114021602,-0.792476713863752,-0.782992918966936,-0.818577075098814,-0.860045472240639,0.496619843205239,0.388620598957759,0.622062871187815,-0.109973706466894,0.603097419785465,0.701735819718489,0.388619055382267,0.610847714839433,-0.699868247694335,-0.213701526446258,0.278142561270237,-0.878019106430957,-0.801020675522239,-0.722793148880105,-0.677733860342556,-0.735547438717961,-0.819769380774182,-0.675889328063241,-0.801818428360479,-0.487029994072504,0.578034915217609,0.680463314072432
moderate,0.216487739088627,-0.136803748170696,0.0732250239472869,-0.133496496543058,0.296398502617109,0.383368643129508,-0.0896950901238804,0.0718983117846487,-0.191536867089527,0.236133837677429,0.106760871646764,0.305387722891975,0.270825236262896,-0.0623028031143879,-0.038954044625748,0.0046822858861675,-0.0008899766436203,0.255617352614016,0.407159198035118,0.409180444554519,0.163618374260733,0.203467393088248,-0.132217648620534,0.207190389533491,0.159230292591133,0.334816462736374,-0.0946964240120039,0.32310392781294,-0.0079827142508182,0.416425592113598
moderate,0.290417866917636,0.0436895270320326,0.0068518505480872,-0.117511993069187,0.0125003814871897,0.0016474881762232,0.0634327525384714,-0.120286735453341,0.0778907754430199,0.0443740590946644,-0.119190616734262,-0.0595577360159099,-0.0782360504320905,-0.257480387001447,0.253924093181459,0.0210186404145915,-0.204300329928235,0.106647513944134,-0.145775380138467,0.0147313108701144,0.0478181475299875,0.277304050617963,-0.160683203586055,-0.135953904268985,0.059212649357401,-0.218612354341297,0.174371704164871,0.0667868109071402,0.0402320824467638,-0.0450835451913262
moderate,-0.296462559610322,-0.333489790243147,0.0812977931708177,0.174953160363619,-0.118779214136476,-0.147414751385677,-0.270627080902064,0.0317355240811385,-0.032632253688029,-0.122360360703139,-0.230806289971793,0.0268264473680672,0.167127776625871,0.215524652265122,-0.287483271025861,0.0545621183073311,-0.224544039069728,0.0244551400746774,-0.350027665138256,0.113294228243176,-0.0127698574761839,-0.0106314728702402,0.121961829018718,-0.415557911257038,-0.102037920895291,0.030061406046886,-0.101943534540344,0.0707380084804719,0.103411627757549,0.0948960387597333
moderate,-0.509461832415153,-0.210928277087672,0.0723432888876944,0.136050250510634,-0.570735141526743,-0.417772030549573,-0.551765617362667,0.146616544681249,0.0378709834445649,0.201234988982532,0.012583932131235,-0.298724070538987,0.10292736179895,0.265175373580588,-0.0505863411881549,0.0047908383753617,-0.453698380038106,0.0917583394337925,-0.493194266605008,-0.514261378297263,-0.398699426169883,-0.198434738165049,-0.572341906136564,-0.282057824157981,-0.51379258483534,-0.518491849725953,-0.46781941790929,0.1428177887047,0.12141055612905,0.0683067871661451
moderate,-0.497863776522859,-0.118976942377176,0.286597196963218,0.453618119500784,-0.492295550450734,-0.681997424665677,-0.511208724698163,-0.441356707886652,0.0900871323228893,0.0558768921452493,0.223740219952959,0.292734906600796,0.258087329241688,0.498566831348196,0.100339394198601,0.447914177945622,-0.152678994784258,-0.0977888407499381,-0.268056449235875,-0.535588013147902,-0.548789563896414,-0.537458511142722,-0.425082977714557,-0.456357924197764,-0.436109451897972,-0.18610715979137,-0.668176873454484,-0.289494442513919,0.212934162265106,0.189344532313909
moderate,0.100729051784851,-0.0687358177980928,-0.318286893354195,-0.246369209349585,0.179235604480796,0.35957808041036,0.200910719625967,0.16955287493943,-0.0391925282169827,-0.0290449634608169,-0.103477564821416,0.0699749357831678,-0.0825852097661191,0.110743566677797,0.137841456964737,-0.013356766434908,0.0454632493383276,0.0406382178985907,0.213365603438934,0.3108719749173,0.0853927495761799,0.165003792941516,0.23768313957936,0.106287467646549,0.180404126487433,0.186828986466822,0.116097102886243,0.120315830457697,-0.0257815638997614,0.0374078803096722
moderate,-0.0252483425630226,-0.0167567663993937,0.50615070747907,0.673446058657466,-0.789822925619296,-0.784273550107302,-0.503917702842417,-0.398046605864898,0.444989706931617,0.474819429629971,0.306103364600212,0.10666810632569,0.500954639164149,0.470211221924079,0.593343224892897,0.321924586103735,-0.5419002050581,0.22086530222317,-0.65768967874231,-0.547638032345668,-0.59792847706874,-0.725063654645416,-0.55596631963221,-0.0980211269896831,-0.66001020693758,-0.25475051264525,-0.740923120223429,-0.206010868713071,0.0885169462947342,0.598658149502234
moderate,-0.0710464648849125,0.24965643161097,0.744307951336549,0.73416270472992,-0.380910426162344,-0.18692959237009,-0.147230111851769,-0.475946217219198,0.617256775055715,0.387948037995723,0.664701626945041,-0.507477494620985,0.658981764610962,0.434454818330067,0.310442754212678,0.439834334988448,-0.161350844277674,0.496540747407357,0.351450477668786,-0.595343038945259,-0.48240442762913,0.0612857880711333,-0.0473017414821611,-0.215805477308005,-0.546104829903879,-0.115196998123827,-0.0829573982910291,-0.369211108667615,0.335903327937316,0.740520193544683
moderate,0.139978094197344,0.170508024040784,-0.601805449883892,-0.713425840491169,0.643834431556061,0.35424944722342,0.169967410971965,0.241778637436684,-0.252584880169057,-0.446962458301235,-0.68104544519971,0.286460352207713,-0.650096975527656,-0.660400206604426,-0.427570230219918,-0.369397382096852,0.175802139037433,-0.212185610587393,-0.111613297901935,0.618640327316427,0.384890257390015,0.233483941818604,0.0474598930481283,0.148153031020325,0.613073804131835,0.156751336898396,0.49664653661816,0.317770238511075,-0.145529902414353,-0.552755247801913
severe,0.710149858173822,0.307315978275761,-0.214973573360161,-0.367271076436651,0.51462935104173,0.516155478259937,0.747560520038622,-0.0503700016005176,-0.364829924865949,0.167575889444152,-0.309642868507292,-0.493809874113818,-0.311696574599291,-0.647344153850613,-0.282974719973072,-0.557715315268699,0.158823529411765,0.133172200830948,0.245387314775344,0.645711606202358,0.593827905765633,0.411683522357003,0.481809954751131,0.0404793139195007,0.674899169598227,0.0917647058823529,0.60924915544309,0.367869451002638,-0.134452379936366,-0.184708150549316
severe,0.243666564353822,0.0542805310440576,0.232377133782758,0.0668677691683595,-0.237423962188881,-0.387300663609064,-0.298482300491437,-0.240626060509303,0.533674766791324,0.399686661717885,0.308944711891748,-0.286001493888797,0.3716240705712,-0.0627488634156702,0.290894085012308,0.227198674021098,-0.171367928881233,0.214393197796086,0.176300866944614,-0.280145037396986,-0.195918560567336,-0.129819385203492,0.0675239180531708,-0.18323368585704,-0.205753856868755,-0.113537789535206,-0.106448438374867,-0.24842321273272,0.327898332668435,0.24422696585203
