group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD1C,CD64,CD1d,CD366,CD58,CD39,CD244,ITGB7,CD41,CD303,CD49b,CD98,CD38,CD45,CD26,CD304,CD36,CD49d,CD305,CD319,CD99,CD371,CD328,CD101
healthy,-0.247341549757331,0.573731669560764,-0.228405295753262,-0.349721509186068,0.53875773836859,0.550137748467232,0.25067093570259,0.518209249925852,0.256736830289031,-0.432978209997918,-0.345769288044098,-0.0976486693708648,-0.148603346607981,-0.425823584467759,-0.0043206623080545,-0.447039436693503,0.0772214908691939,0.0004629281044344,0.114196559486317,0.573508692707215,0.173503304169469,0.331858321749649,0.25445927860276,0.702155775031326,-0.109140571056703,0.347961445328413,0.0579496292364389,0.339021443672606,0.575050385736365,0.18101301759826,0.218305157015544,0.0137420718816068,-0.153571605871496,-0.352248793421495
healthy,-0.176823737980226,0.576470588235294,-0.0391717574090464,0.147021759995997,0.552938916621335,0.217424288778225,0.277968067605083,0.182239932318789,0.155542445915558,0.210312847074491,0.0629765885547692,-0.336870824788064,0.0275185105812655,-0.438716319216095,-0.184780602792986,-0.235510246811305,0.176157256006309,-0.112214376522621,0.444083743598005,0.425700474694078,0.0211785194365777,0.541742370767156,0.0221288515406163,0.499894951852689,0.198558521877395,0.43066882309728,0.535854341736695,0.38655462184874,0.263865546218487,0.343326146541411,0.0344548602327328,0.369187675070028,-0.0855962940904551,0.0116936394855612
healthy,-0.0316678640119611,-0.0582630514531767,-0.137973606538293,-0.322306393956573,0.631295925777691,0.483163559328564,0.0749596410740754,0.486043774563178,0.379119450454654,-0.263339459868391,-0.0289343965981442,-0.130830618989248,-0.322462016077333,-0.0254756661856743,-0.222215058558395,0.044498363296001,-0.33343458282511,0.252637828646566,0.0101369216598627,0.516178186411802,-0.269740679273213,0.478057334107449,0.469291716686675,0.296095262717892,0.147600163778526,0.465653520119306,-0.368778283493089,0.534885954381753,0.522311851195917,0.286754133693104,0.316659730587863,-0.279711884753902,-0.332274074141638,-0.338600016921504
healthy,-0.0592716730642314,0.259132321637618,-0.28375392852219,-0.233081885927955,0.156746445405185,0.16296895234768,0.151552194246828,-0.220942204369207,0.0833010690229028,-0.19992211884147,-0.326853525016279,-0.0220545760239001,-0.0913834361673859,-0.424753633240967,0.183414577956381,-0.438432803975799,-0.0016327754729706,-0.484041391780197,-0.0538192549104479,0.139296969084949,-0.184722687550257,0.408249886622943,-0.183467741935484,0.0175420910257352,-0.0660412086314474,0.0490453093512955,0.0911658000756824,-0.313709677419355,-0.0584913319069644,0.162729952648866,0.326681971736138,-0.0601048858906048,-0.0163366782015757,-0.097777977304514
healthy,-0.213181907520792,-0.104108146643736,-0.627799227799228,-0.294026786264426,0.278966691995057,-0.0189718727314646,0.223108437890164,0.321821523020389,-0.0663059548799679,-0.371709892011104,-0.33588998919999,-0.405891689761055,-0.55633808302264,0.0114088495692726,-0.602527972145098,-0.141177033218836,-0.489263947321322,-0.215370836923387,-0.0256214964045183,0.377717535020538,0.0286976263349986,0.0395686347982149,-0.122422782062747,-0.009536090392256,0.286713637473559,-0.021238217391447,-0.32369108621489,-0.0535392535392535,0.0060058412221237,0.162120698274944,-0.35081603757368,-0.366117416872166,-0.246249018769851,-0.549774743724483
healthy,-0.326247938934163,0.470663425644559,-0.5780226719547,-0.642909862369905,0.727063116878125,0.657701778199964,0.157300561781107,0.551675348897035,0.570460025164771,-0.634923881199043,-0.74474999593801,-0.40224491098285,-0.629472164397444,-0.606182698452149,-0.592292379863064,-0.636342385877794,-0.459170154307592,-0.250410068629563,0.189311367725175,0.729404691751603,0.109943370910178,0.426476238854193,0.309923467747122,0.449160717731044,0.508644598539122,0.700195226491946,0.156621706376464,0.222490192295324,0.742317638991914,0.637844898055111,0.113816372614858,-0.387223894973406,-0.519585985041464,-0.67268500794868
healthy,0.131086950804447,-0.346769877413017,0.197439767730107,0.363150475204927,-0.84256390301328,-0.768963230406689,0.0699732175156196,-0.529179066759628,-0.41235371874596,0.284403025484662,0.296050802992434,0.148860902736824,0.188632567146031,0.456439537210218,0.17868553700805,0.387810455798361,0.0876122001581719,0.0916481860254058,0.038769039194731,-0.670848631667547,0.123122402403937,-0.729944938838673,-0.588636158480472,-0.420992054373678,0.0224428310978757,-0.674091721275653,-0.333626889027114,-0.567884545122397,-0.822026007708819,-0.243490456881528,-0.493358806474353,-0.248127443623552,0.195801304964106,0.319099488601247
healthy,-0.119864299129844,0.363592372705666,-0.449115171749514,-0.537350097180773,0.754782409473992,0.720220284957285,0.0488299853058304,0.620741271243869,0.483636643782135,-0.366170490900035,-0.368319659275253,-0.115621326405182,-0.401286125801926,-0.320719247142113,-0.282430695392699,-0.383043011612596,-0.327417237459234,-0.0373425607227898,-0.0991139094636482,0.738493952647518,-0.219538737291896,0.60303197214156,0.261395712143439,0.534669673063632,0.31101321116352,0.520369092124728,-0.0339265414719992,0.619438706772265,0.742402921722924,0.436074119478449,0.424108057907747,-0.313808879655779,-0.347734819898933,-0.443223079553968
mild,-0.0965793251449819,0.359299551370446,-0.281745101639428,-0.50223224454929,0.613547031849106,0.625712703703997,0.178224266850363,0.386761563812467,0.519857942905713,-0.373607291682751,-0.420184054239349,-0.195416044144366,-0.522917778409305,-0.470402334517381,-0.297885967722364,-0.324760214136638,-0.248796117579455,-0.276084141812496,0.0918234184944564,0.590108531674529,0.115518331411027,0.368862578052094,0.400580551523948,0.289877485727088,0.249655001645708,0.659836869707273,0.291031209729404,0.324786324786325,0.468679666424805,0.147921538175959,0.428455351847261,-0.404343170706484,-0.303599034011786,-0.472346145817039
mild,0.122414177763505,0.0576069063819328,0.0163086430102925,0.020216285077928,0.130358018223443,-0.0152795640523737,0.110048831234248,-0.287625890036489,-0.104195667458836,0.300059914288523,-0.195391420943818,0.115702977801248,0.0209749553338545,-0.0534872704695158,0.162935948383055,-0.0157967806540357,0.0701843616503777,0.14656186590298,0.1696252748643,0.0162735981697117,0.288229153517762,0.0987059014270024,-0.0033012276062781,-0.122955089035472,0.0034000067173418,-0.0173709737102689,0.1831830509909,0.151570907392522,0.0534271454985381,0.197835107868918,-0.158141790341653,0.0502820144162249,0.0921337058838865,-0.0637022872916428
mild,-0.387142991386012,0.482521457647281,-0.735589429631116,-0.794992243887322,0.817915551789906,0.671572467399045,0.261970255079084,0.617970391144394,0.508587350620495,-0.618051868348593,-0.673335037745223,-0.073008020535186,-0.70275206514933,-0.709769367877008,-0.452899897528887,-0.633551117500681,-0.369973399304475,-0.509309760628429,0.267449394909347,0.748887702901613,0.146727278760931,0.654640999842515,0.23132382889843,0.366593758347318,0.233198409102065,0.673829569961492,0.294245271644476,0.189853817291993,0.697609715658644,0.22560290528714,0.56515368261842,-0.175120286939025,-0.550117902092004,-0.7868180600739
mild,-0.241047271447351,0.364502382821884,-0.311909495500109,-0.235372798176811,0.575518013955861,0.0728699521850581,0.559646135503477,0.185008774774794,0.278800026125698,-0.47123358269429,-0.410682845810092,-0.231748789912439,-0.375103642420035,-0.392885469826498,-0.521230386871659,-0.0176712593510359,-0.208235979721026,-0.457023183276807,-0.105354608299957,0.524592015331652,-0.374426283572664,0.305226270714648,0.38870320855615,0.402072192513369,0.0597009220701398,0.364001294229125,0.0627945152628676,0.277072192513369,0.314362676781421,0.481250081093194,0.156764436078371,-0.0284090909090909,-0.162439108081033,-0.423502434641637
mild,-0.60655676406993,0.794847528113641,-0.801020535007351,-0.776087109768538,0.760376734170416,0.773500497656005,0.251821737143617,0.747430830039526,0.733805458872423,-0.547876998585533,-0.702738292566652,-0.541783708625086,-0.739880295869118,-0.809323817631103,-0.400989261365466,-0.724890680669766,-0.338664478149281,-0.616806111882516,0.248211028517626,0.786877213371393,0.251455083395059,0.728986687022237,0.496047430830039,0.569828722002635,0.426841601959565,0.795862915278563,0.611311640739367,0.460079051383399,0.758334437997462,0.377063931924498,0.435872345379082,-0.390639504781787,-0.6760603695106,-0.758825507680129
moderate,-0.164876756867414,-0.0130029516628574,0.563765913855556,0.399599512985553,-0.477503011419597,-0.383898890215441,-0.0743515931446531,0.185399528717599,0.330129944686581,0.620490362455143,0.280388955896065,0.173130902295677,0.433636077713197,-0.0755844084294705,0.421689266219694,0.277592663251364,0.20369455079566,-0.001802548379217,-0.140011265727491,-0.286840385235091,-0.11109407703708,0.168744798519555,-0.0471613162787329,0.282079206431983,0.0023984384885372,-0.424237682624602,0.161068850046379,0.475417130144605,-0.176439091909158,-0.294322665950493,0.275545303911679,0.25650723025584,0.187722538349887,0.371466762820735
moderate,-0.150115633573931,0.565028268782152,-0.769177964336401,-0.777375322026342,0.564221764399065,0.677260900269183,-0.156969001682949,0.384477273172559,0.157725750186122,-0.700188353716508,-0.720003403662977,-0.0357471951124483,-0.78386183577909,-0.66124581519451,-0.497241230571794,-0.623386184359749,-0.616670765979196,-0.468706881417962,0.480155596245048,0.666832403607994,0.483595544142069,0.232047754680405,-0.0962625001889553,-0.0218563329645188,-0.103944805315796,0.632311941981089,0.589722988305627,-0.113111808097286,0.742511046717457,0.237553087897253,0.141876967975152,-0.766457105723728,-0.527626997921621,-0.737788262359107
moderate,-0.35019483222593,0.444786195353056,-0.146531926004269,-0.587209809518318,0.620291451601599,0.662999677873891,0.224996010183789,0.538687238272537,-0.185907483660496,0.0398417050842215,-0.331711552421772,-0.37107138162899,-0.409683209598355,-0.521357169387812,0.180414721406259,-0.404378820079156,-0.261950504468658,-0.371299580226576,0.425977064177689,0.187782953111721,0.151233485127401,0.518920571986745,0.386399048456315,0.188285482261525,-0.164166249386276,0.477644676611166,0.376130347480325,0.329942261490212,0.500550088660322,-0.107117555699,0.222972219271932,-0.554135625439854,-0.526144516122092,-0.555819655592724
moderate,-0.209196701553461,0.301414186184434,-0.713576722672782,-0.788725052570505,0.530533636024051,0.513895716195331,-0.12146373678172,0.476819656275531,0.408659381686851,-0.542137693771809,-0.498252959364843,0.0534312045856888,-0.407775290987527,-0.522003822569052,-0.107600780980329,-0.453944283587109,-0.197081035476884,-0.502555231479945,0.438265963971353,0.582444227287867,0.343397467726143,0.479701952927166,0.121153181974919,0.175705937428439,0.109616661817866,0.448873937217212,0.0480403262710543,0.0889049016991885,0.505235365193821,0.221601554352668,0.126125123327828,-0.524354949440017,-0.580165651885952,-0.746801202235479
moderate,0.108773961244965,-0.681488354050954,0.158793585241146,0.285206148548212,-0.28461967150018,-0.269156993860375,-0.125132058420399,-0.265923424773383,-0.0557697597413258,-0.206119358754771,0.239499936619869,0.214250542270014,0.141706827971488,0.396417313653004,-0.063015078482213,0.179455114911978,-0.0236431201367365,0.220426678959721,-0.688318549574941,-0.23943264025771,-0.601122658241066,-0.348466519979413,-0.0844001896633476,-0.105263157894737,0.0311211467925924,-0.283613663162407,-0.594765394597502,0.0120910384068279,-0.38487368503003,-0.112160150502775,-0.331519596701055,0.085348506401138,0.206634334979156,0.168411970952572
moderate,-0.167735256521921,0.035712238491786,-0.0847017680870251,-0.0287158285440316,0.202644317739333,0.157461257811653,-0.140114993570619,0.135080060405429,0.134561899692825,0.194876264941844,-0.138721812614057,-0.130091647812346,-0.099988852380848,-0.104033107874858,-0.0364142411326051,0.078845126279641,0.032029926608516,-0.186069631536522,0.117465592601958,0.220890116344987,0.189887551567704,0.360453465471629,0.174410287902323,0.0472932811704925,-0.104156028316332,0.31377262686945,0.092821408313845,0.272270789860481,0.250913951467816,-0.111622514172982,0.112462677197899,0.258517208917331,0.14289219306026,-0.0314665761764188
moderate,0.137405353597638,0.133337427096126,-0.569029585945515,-0.715397410474124,0.762492457378713,0.782153891863769,0.284298534784709,0.494629686963324,0.353638169684635,-0.464189230984867,-0.258302333891469,-0.314489620931292,-0.449079572258039,-0.474036957344284,-0.583920580246837,-0.214874964700565,-0.0731391585249169,-0.324434593459899,0.586397812713602,0.534376350841901,0.164692975501389,0.527322791034037,0.717578906101115,0.535714531469383,0.239453867864526,0.652571276953848,0.291283534586018,0.233014354066986,0.764581241264154,0.192508283685061,0.62583579643046,-0.191296947993661,-0.107077642539586,-0.617162891881963
moderate,-0.0796178120247062,0.459596484202664,-0.370599998546036,-0.400006408128355,0.719649323851563,0.585624250335912,0.625827782871061,0.761878270130899,0.226812105672114,-0.284659112323768,-0.268596128117224,0.0403369084888706,-0.157062006571982,-0.485918632213886,-0.289987223896339,-0.371015428263962,-0.0513901260375681,0.217732928651779,0.0365508496775538,0.514510299288244,-0.105725169971951,0.554224849660871,0.296480558218545,0.730642971108381,0.35141317744623,0.477922638576488,0.49304158938954,0.389868667917448,0.56866261912422,0.0605516481206095,0.583976860586674,-0.0283435038246283,-0.198580530223812,-0.252758117105739
