group,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD146,CD5,CD183,CD32,CD62L,HLA-DR,CD1C,CD141,CD1d,CD366,CD58,CD39,CD244,CD235ab,CD370,CD54,CD62,FCERIA,CD41,CD2,CD303,CD98,CD28,CD38,CD45,CD71,CD304,CD36,CD49d,CD305,CD319,CD99,CD371,CD85j,CD328,CD101
healthy,0.271088972370462,0.0320568836144928,-0.157476936884955,0.300401088494292,0.174441524662747,-0.133392019486976,0.226488995942417,-0.165997742092127,-0.3315216623293,0.17170596792432,-0.405700966954571,0.0603770375014362,0.493506493506494,-0.450970129889225,0.0842248656255136,-0.410234367911071,-0.423092973666042,-0.192423782076574,-0.319566348781072,-0.133312723042837,0.276819855108247,-0.312818849718737,0.139836907278768,0.55545930322238,-0.454492137694812,0.431519485812936,-0.352068528520046,0.385701051574475,0.302842901639452,-0.0862053217896381,0.052274703994834,0.119454826981348,0.0165079844980041,0.461976948223244,0.602099681778602,-0.0237088492902446,0.289983986607301,0.132919822893268,0.202508835957979,0.0975536091815162,0.265356295646111,-0.345749299438098,-0.0844972342531321
healthy,-0.212885154061625,0.130572524696821,0.149964998279997,-0.376698755334113,-0.352224488855718,-0.067837445070288,-0.553178222909114,-0.288675134594813,0.433292614339514,-0.269994426093114,-0.156033894801309,0.177396211797819,-0.285714285714286,0.117922605414635,-0.177929289909171,0.188277156578965,0.660475694994997,0.415614653367965,0.263567424229258,0.126507838310263,0.0663296470789024,-0.186789792973114,-0.356302521008403,-0.165909022388518,-0.206171310771715,-0.133903113527643,0.187386170747996,-0.595523740985275,-0.561176399084443,-0.104935633431513,0.121848739495798,-0.397506829184066,-0.0611739188251372,-0.555021811169414,-0.289075630252101,-0.393837535014006,-0.254901960784314,-0.491517861268401,-0.0036810748111894,-0.207282913165266,-0.139168053442015,0.113845896100506,0.0562140018643242
healthy,-0.0369484851298896,-0.372079566676691,-0.649950101016113,0.66936227601916,0.422430022863345,0.147042254751728,0.374970016849422,0.221562233310257,0.187916037837014,0.3362303183252,-0.372151035036742,0.0191768723515328,0.135558223289316,-0.358230659769133,0.353203732460319,-0.458283848910026,-0.120539872330326,-0.332084409776487,-0.116621387663084,-0.583498451224426,0.230748464002884,0.242361154642358,0.272701080432173,-0.237950666622472,-0.525954796565742,-0.194811456543806,-0.293403924507828,0.47408822502421,0.435477328640389,0.229796024590658,0.212388955582233,0.251351764975584,0.189566706532723,0.513871554132424,-0.435144318175619,0.183481392557023,0.401345810575736,0.264718426756122,0.221840715214096,-0.577142857142857,-0.10899957840817,-0.507617510130049,-0.678692936776384
healthy,0.175983944289722,0.430070854680502,0.405060708010213,0.0326555094594136,0.160145232876309,-0.035292976742412,0.348206532710078,0.0,-0.158976735505613,-0.183640993073218,0.39984423768294,-0.0516203331419999,0.363306451612903,0.391855135700194,-0.0829348633302721,0.397310257700476,0.230389051560683,-0.0717797627700693,0.270827274459707,0.226955790742925,-0.606194389207649,-0.285773803324704,0.316935483870968,0.226037525898237,0.683955948621408,0.122003799665414,0.38991935483871,-0.174749807787075,-0.234835926276461,-0.029756823527916,0.331048387096774,0.285714287166284,-0.58541561846188,-0.100518604314041,0.221460284254645,0.308467741935484,0.0330778566646281,-0.295243124921926,0.181902461534895,0.344897164003135,0.217288514213966,0.401714728084899,0.372121971477097
healthy,0.0622582216901744,0.393822393822394,0.193872303027244,-0.0096195411032778,0.188382679939191,0.203246345248723,0.265143667337667,-0.0263996126627258,0.335796884695581,-0.10728154497433,0.223952635768463,0.0454184751998915,0.101673101673102,0.369373528154777,-0.369633027660703,0.190906645692907,-0.204834747439124,0.48477364699528,0.0314445637691816,0.430333724471931,0.0902926427878586,0.0934988464880447,-0.0298584298584299,-0.270001731464171,0.323453876818414,-0.120472793700033,0.319258506977135,-0.244704101989112,-0.0755147889458891,0.285687633883747,-0.289948694359137,0.258247637109204,-0.293305970787313,0.0701593526241594,0.0503749096663237,0.0828828828828829,-0.15980760121477,-0.166520633718732,0.179283011838096,-0.0556127721831138,0.071002299837805,0.176645441729979,0.436832028745244
healthy,-0.473515833586047,0.561607059821005,0.672950869856415,-0.76525999561964,-0.649723396230017,-0.197597493176432,-0.366775998456492,0.0656702522669923,-0.0435582047112914,-0.565631712327972,0.663014433366685,0.0468568024456422,0.0883665216965472,0.821441687244129,-0.569718687428019,0.62349626505873,0.656064021585313,0.586187271889999,0.7047280542364,0.381375393990426,0.0,-0.230049781512048,-0.0941615349315154,-0.0553958311923727,0.540168710682051,-0.153781758389351,0.253090114131853,-0.735667344540801,-0.366405531773412,-0.260551068985448,-0.278474499967844,-0.350408386391408,-0.364298175578621,-0.654733050299072,-0.21428374965369,-0.222908225609364,-0.756878249839538,-0.657111265130661,-0.0983647086189717,0.334343878082906,0.0222017226072283,0.486991306435389,0.739751791996532
healthy,0.249497119359133,0.616094006603542,0.513355614810063,-0.151168323922438,-0.186133677704234,0.358732831101959,0.0151126144143315,-0.0691718826025075,0.425657725237392,-0.417700359046396,0.582732327852342,0.0640548250818185,0.429521373766898,0.427066327110501,-0.394756140001984,0.408502928571738,0.241572361462711,0.437443603745275,0.406897075134767,0.460724508204257,-0.145503619955577,-0.515155195552096,-0.202711096631346,-0.158764475957433,0.386508383406502,-0.208464275395762,0.566913423655277,-0.415170592729099,-0.343312209897712,0.365247244991652,0.105417009666108,0.231826072036957,0.0553973592294422,-0.399755769341152,-0.064104102127343,-0.0881256850566314,-0.0318883083649967,-0.278440431200303,-0.0473376344840445,0.306222368577381,-0.0390028710107396,0.56381919526783,0.552903576632832
healthy,-0.120485005788261,0.505015756355428,0.482995240459092,-0.263972478228789,-0.277995542649309,0.084790181569905,-0.19931656294755,0.0390625636373556,0.100910571626174,-0.370131790038546,0.154801286135965,0.0162282764237457,-0.159208410636982,0.164560004124507,-0.0942540935829321,0.291442272973112,0.298913015636244,0.261529043847931,0.502826923268574,0.287004438822423,-0.0553247818040016,-0.339001645534717,-0.133154400601752,0.176771528135574,0.273963728394298,0.0552227209645543,0.190007134205702,-0.440097668347252,-0.335345573290635,-0.0287252577393693,0.101064100008881,-0.0324919596747454,-0.278013327430263,-0.393689005774717,0.0350901957625822,-0.205283924368509,-0.188728050616486,-0.333897952176162,-0.223529511368537,0.441858148431068,0.0346851061325423,0.292955257570428,0.417260534692883
mild,-0.0079916098822004,0.014658244852384,-0.141898224875078,-0.173413333203376,-0.0464739946881501,0.148740252334377,0.308035176528592,-0.143479447003381,-0.211892081095537,0.0813529916580369,0.0918329233195565,-0.125257923084206,-0.0321722302854378,0.150103156533134,-0.180506953358966,-0.210849871712585,-0.148296603736454,-0.0882183350496301,0.0391191477585359,-0.093224923327033,0.0084497085183043,-0.232615904028815,0.165904005516806,0.0177427589771905,0.0471608918967042,-0.0432824043123649,-0.231464474214513,0.0466277466737646,0.151398093233727,-0.0412918800208761,-0.0836155458796968,0.0137229664643846,-0.132698775733457,0.144392525937564,0.0611907615273333,0.350749879051766,0.0561027158396899,-0.164761516520657,0.139676768308968,-0.191072127183519,-0.0233509249392629,-0.0080821906593448,-0.0111769149730369
mild,0.354526463896379,-0.237104534739661,-0.260555593947941,0.597135737867725,0.586086879124737,0.283583802949992,0.563242030964689,0.0318290971732227,0.185579265529927,0.356352369121069,-0.395577167502184,0.249949736392099,0.28843308590144,-0.314461477004031,0.226644952847,-0.225186608879986,-0.0134419606759346,-0.117457739872256,-0.201438547640763,-0.0857455426326859,0.081396906626413,0.267890580632619,0.424148531892577,-0.13832746686738,0.10708369007821,-0.249167285681544,0.0462654047926911,0.512690032205697,0.349606745354805,0.129222904614883,0.199717945989014,0.46991921813814,0.443552351802816,0.422316808585354,0.220020500284608,0.239635299106316,0.454226165075568,0.337907429442283,0.267535188770358,-0.191124769585616,0.286012488148723,-0.201968176864544,-0.325207595663866
