group,CD47,CD52,CD3,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD5,CD183,CD32,CD62L,CD27,CD95,HLA-DR,CD1C,CD1d,CD57,CD366,CD39,CD54,FCERIA,CD303,CD98,CD45,CD26,CD304,CD49d,CD305,CD319,CD94,CD328,CD101
healthy,-0.341478050814722,0.258063594397371,0.0949192889992304,0.283824389360392,0.298744126538846,-0.837288140271325,-0.588330933044867,-0.137675249470503,-0.0461169824289985,-0.116467865757987,-0.298899923643909,0.709208319127025,-0.150778525716902,-0.124727590927242,0.491533214287192,-0.350649350649351,0.511303654906663,0.444196456432647,-0.196496239250408,0.142295162889476,0.435283329128342,-0.383116883116883,0.25343143122807,-0.619903231528587,-0.353065310759854,-0.451391248858723,0.220676910746358,-0.250874899035139,-0.319993959528843,-0.528410141997459,-0.263822491924737,-0.178886937361348,0.252257448513805,0.491358243708968
healthy,0.0532212885154062,-0.188548742208073,-0.0007025592546448,-0.115549664328477,-0.295024599419994,-0.0586494576469068,0.365232779637321,-0.384522493520364,-0.0101088406216894,0.0266136818231254,0.180798049247207,-0.0036185968182121,-0.237816307697274,-0.294391069481832,-0.343150804054227,-0.108683473389356,-0.484511158925842,-0.36574346971529,-0.622670638341955,-0.180797452864328,-0.342070839833027,0.0638655462184874,-0.0729313480280897,0.300427258080168,0.25008129462555,-0.321170951134272,-0.133175821957221,0.213226733784705,-0.131652661064426,-0.0649859943977591,-0.0750163027965817,-0.657046569215461,-0.627706156663338,-0.31403761943754
healthy,0.0415124241603884,0.208522743639437,0.0743006086015009,-0.191581186148712,-0.640910327472351,0.629409978829613,0.453362326050894,0.179264961591665,0.383809796875085,0.0143880028970336,0.543281301019115,-0.485500448743613,0.0632535580181448,0.243478570677483,-0.235801831072376,0.176182472989196,-0.602808200825144,-0.434252716507802,0.0398083414706919,-0.420661520098043,-0.196602736209201,0.211332533013205,-0.645000645884798,0.528853693515558,0.37919221084855,0.192622920463124,0.064370347148873,0.624642713351747,0.181944777911164,0.385293900537143,0.464779450262939,0.0650167309259446,-0.451585033698994,-0.749292798077327
healthy,-0.802018571797426,-0.0226357840373616,-0.317094920855405,0.500302979236492,0.538799533182416,-0.869044745488645,-0.817668481209771,-0.094806623798244,-0.57279064154691,-0.0271087496960438,-0.296286756865552,0.549076164120386,-0.0667287233299023,-0.117871504811363,0.487655245729596,-0.604032258064516,0.652886840434023,0.558685098386973,0.0,0.447792538397036,0.45297107791152,-0.514112903225806,0.301110143211313,-0.790774310058059,-0.162562022903022,-0.523238232319342,-0.206864374095563,-0.775498604297217,-0.556451612903226,-0.808793934299749,-0.517777122064572,-0.359157939790428,0.196459027603564,0.4775767321237
healthy,-0.376649324582051,-0.665982139075808,-0.631950408590335,-0.0772200772200772,-0.0249742541748242,-0.471891933010795,-0.362603257698556,-0.432612702738245,-0.624621025982879,-0.643772447537771,-0.0216053111406637,-0.066542248673733,-0.0632409148352919,-0.64772988030084,-0.260529238213774,-0.218018018018018,-0.454268800150378,-0.104482691223821,-0.243007816600536,0.0963851084300614,-0.153081970942147,-0.264864864864865,-0.164948590568753,-0.0578760739144373,-0.0309304117084638,-0.424484888541776,-0.295591837541046,-0.177229262370006,-0.31994851994852,-0.220388260498801,0.0890140785935498,-0.21555371549161,-0.0632759791271566,-0.201159088708747
healthy,0.467246982234416,-0.0681924588040259,0.226748345329064,-0.592185160854359,-0.636352524176612,0.732659448334484,0.518659169836618,0.344143568443674,0.384076146375973,0.171357433342368,0.559878828947956,-0.626925652797694,-0.0370667755808713,0.26391266200583,-0.40904460946409,-0.0755038547829304,-0.710022907619115,-0.664746121575153,0.100752370702103,-0.54827375160904,-0.661045293975182,0.090543648087323,-0.542376506659361,0.706470425330469,0.302072296693767,0.488970351791112,0.553878644488394,0.532451453308498,0.101710720946685,0.593525894109231,0.604261322418831,0.135844633417044,-0.514780149780588,-0.784904068648575
healthy,-0.119092315374213,0.582245656886,0.21685357397763,0.596854785072227,0.68589574947336,-0.684115143175138,-0.667737904420255,0.116028244261455,-0.444223148486076,0.300880225006814,-0.523261018429326,0.710464738403041,0.0318583387190493,0.271461577222267,0.668680489930669,0.183412495432956,0.640195181186474,0.632028375697238,0.0121776275178063,0.451276782252758,0.655208433491898,-0.524169681375862,0.561448842002223,-0.672911591134524,-0.638464700680318,-0.123339728293916,-0.266015239291812,-0.67438887433771,-0.445195469492145,-0.556516003079874,-0.264648838017151,-0.0919486282669224,0.532687365363508,0.669713149485821
healthy,-0.175451332762288,-0.151824084297712,0.0105021127070166,-0.124852082439841,0.0448580040359378,-0.183299399166665,-0.316290943289912,-0.194425741595096,-0.510314972141729,-0.0793568572982532,0.0853417439574088,0.278555760296198,0.0917752122145762,0.0049205628266481,-0.147316700349753,-0.248460111317254,-0.098934945611799,0.138001186990555,0.169382293963496,-0.0679208438584982,-0.0660828336149829,-0.47209175044057,0.120472831138046,-0.117625400228138,-0.265420447627838,-0.354479113755438,-0.204118102793837,-0.163445016817618,-0.266892602278947,-0.205023523157095,-0.131631798650135,0.116396784023196,-0.0177665207504377,0.035979344020229
mild,0.329835535138091,0.0130950820041099,0.0131853267228058,-0.562552757387134,-0.549855621390926,0.618138590553309,0.636076815793743,0.285378856919655,0.694311772862924,0.29873036816141,0.463773683505097,-0.47255255986077,-0.197472950168467,0.279922986696205,-0.388850798812623,0.216174810514433,-0.398048422953049,-0.500705341804308,-0.0369418153618049,-0.313844532757378,-0.344631671881863,0.507710605461272,-0.0788998873060478,0.653552842722438,0.265822359071042,0.254197772919688,0.420164646818638,0.657501680608552,0.129172714078374,0.507023249192938,0.255614239195139,0.182002695266163,-0.318823625718924,-0.631252719564129
mild,-0.105542950372355,0.0658065821233703,-0.0373052746080588,0.0344095842781463,-0.0002915200983024,-0.20563768796448,-0.34750352563746,0.0790482889523487,-0.148310266677994,-0.424871547934684,-0.275736149344049,0.366140701970351,-0.163938757330265,-0.0950092901352578,0.0121017760292272,-0.0198156274105641,0.0195198917080819,0.0655723146321171,0.027138632648176,-0.0493297000896726,-0.0812725292766749,-0.135590434756249,-0.0712396698797612,-0.117858129475797,0.044640114685434,-0.179941065678378,0.0118793756966236,-0.108320184191351,-0.0334477765771084,-0.134719365691479,-0.125324790637198,-0.0938455826240309,-0.0336885529261134,0.0329481470005351
mild,-0.342692638358818,0.0574014649294389,-0.193745331366889,0.320681844188995,0.345129243187622,-0.5592354061784,-0.400992334346086,-0.2743788573742,-0.384639848083271,-0.0990902502688121,-0.210070145305711,0.346484448297048,-0.100115699575352,0.046859626831444,0.132065477669601,-0.0472403747754476,0.371901679598497,0.341143285883902,0.171094628322798,0.361237045958719,0.294984467336619,-0.217146356399265,0.205342807849736,-0.411561224340722,-0.231642775436403,-0.319275532056271,-0.349458901980931,-0.417048944076946,-0.326938386316301,-0.514068830999788,-0.185425416144375,0.126613415093777,0.201047256994525,0.37157585873647
