group,CD3,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD44,CD5,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD39,CD11a,ITGB7,CD54,FCERIA,CD2,CD303,CD98,CD127,CD71,CD26,CD304,CD36,CD49d,CD305,CD371,CD328,CD101
healthy,-0.0007877119419023,-0.37099794315169,-0.428422104387351,0.420436811452572,0.0860515832116498,-0.257401725676704,-0.0379251500238475,-0.152331249640328,-0.430970318074168,0.0421630933548775,-0.544315463997383,-0.412761345815024,0.0960434913923286,-0.563061856571369,0.143624917866314,-0.397940399215478,-0.260773331563975,-0.450958139215223,-0.368910064832506,-0.220353777710784,0.200543642404108,-0.415290659510892,-0.525797673649646,0.521487356271351,0.308610492792855,0.0279216560870044,-0.194053042262253,-0.184119256050942,0.227215152459468,0.400034482451543,0.0273331319842948,0.339083024085326,-0.100875868317729,-0.497227804169498,-0.381223608039715
healthy,-0.502329867071052,0.51681447678387,0.118009839767998,0.213005492946477,0.437707542563396,-0.16479535436587,0.358161839249023,0.719658241137326,-0.536101631793231,0.174183486469871,0.452035114531064,-0.0993090038447229,0.664985994397759,-0.0252188128664512,0.105892597182889,0.201194008484457,-0.0884212542914602,-0.058239898579691,0.625210084033613,0.281751001434505,0.688795518207283,0.570267040542717,0.0616678497599988,0.536885214059615,0.477866184670028,-0.424354304897428,0.345419243970775,-0.0706554983008332,0.608767594149744,0.638375350140056,0.754621848739496,0.596078431372549,0.661344537815126,-0.0014124801005025,0.10467920647918
healthy,-0.0663166614045633,-0.103553439302094,-0.495696943950219,0.300510757121377,0.499047715019468,-0.0412722657414134,0.185971676518144,0.06303903031578,-0.13152669314965,0.419960825612409,-0.37910261747873,-0.0319937447407014,0.0883073229291717,-0.486425422055593,-0.126758687840432,-0.34818548174732,-0.237756831679913,-0.302328533292765,0.206050420168067,-0.210006708951651,0.106554621848739,-0.227133301316367,-0.216124070190287,0.442005242929058,0.194434742409168,0.201290078920895,0.370639167198952,0.0879943141826923,0.405825246958068,0.0294681258386119,0.0992557022809124,0.310945682484135,-0.266842737094838,-0.46453851142132,-0.570433395027054
healthy,-0.204436388484113,0.609687495067948,0.764395282149143,-0.703726228850364,-0.539733807527713,0.017992497947112,-0.296410558059422,-0.0841574595972639,-0.0041352330044812,-0.294393550751395,0.734805029088729,0.533762343068595,-0.350403225806452,0.754797883052022,0.391468724424226,0.82951237284668,0.499734797294353,0.457747939347542,0.0064516129032258,0.42747561978585,-0.177822580645161,0.590716748779835,-0.0806451612903226,-0.777699504295573,-0.185134052785417,-0.159856424068572,-0.0115301196116037,-0.218518705030524,-0.746848374082103,-0.184348542630915,-0.36491935483871,-0.745865328937774,0.459056108345693,0.444441424919789,0.579799162942056
healthy,0.135207994396072,0.249163449163449,0.381822875683138,-0.102608438434963,-0.24930644025995,0.290313052718055,0.034550199697002,0.0136916421144367,-0.119566983221086,-0.298004291595362,0.35716584152729,-0.110891932162786,0.12998712998713,-0.125761008515224,-0.185123405245127,0.0537892373337447,-0.113695087086889,0.109473666455669,-0.263063063063063,-0.213500370597749,-0.0674388674388674,-0.0605670605994641,-0.032440783773483,-0.3557178578016,-0.23100280456141,-0.125393560980259,-0.403499772428187,-0.242061513604726,-0.252661551725835,0.0824081855567039,0.0115830115830116,-0.168946924813654,-0.00592173037135,-0.0358563881720554,0.161236350232619
healthy,-0.193313708424344,0.499807108258859,0.403163241332401,-0.342334494772171,-0.0391198083687711,-0.306524460999593,0.0059167792140973,0.319772924523663,-0.173727683554134,-0.0693941557714394,0.260651943305261,0.245680749753746,0.293445667300524,0.0705251989878108,0.426589743474355,0.458335328200099,0.0521148152137534,0.361797369313766,0.502524359522782,0.393968581345709,0.402775322489674,0.405589847860791,-0.0866808695608647,-0.211288947894886,0.165172959956023,-0.465161713298412,0.099483630407618,-0.236828934248667,-0.119483924609475,0.429662755995327,0.346356678886102,-0.123564078795308,0.48050373012088,0.150550145417224,0.367511775723239
healthy,0.128043223362763,0.785443047839258,0.809115067888882,-0.594650877416187,-0.509450110306798,0.0971538895368471,-0.33587648480703,0.218178624399794,0.221111609768673,-0.546776772671064,0.871927190544064,0.698412280028097,0.45374497625137,0.702401082498079,0.527233103753108,0.60911814780575,0.498391564004826,0.725217411989901,0.4563493589788,0.364865635428804,-0.288026599629578,0.632266866397874,0.611294688161831,-0.639517434762836,-0.55894696509959,0.158553908378395,-0.0555945730394437,-0.250093604655681,-0.655859258396602,-0.128830574178252,-0.267044208987943,-0.327638173482517,0.358032811083373,0.734437795522688,0.794160840386354
healthy,-0.0755796111084619,-0.413857856736196,-0.35218013989924,0.150255197805943,0.145097227694141,-0.0854253140161215,0.0854699802449012,-0.283016702971266,-0.262225596572602,0.3914087269868,-0.0063724365590592,-0.301052185707833,0.119851576994434,-0.431981463145578,-0.148989591027875,-0.2859343253327,-0.379926355920956,-0.327031523510887,-0.386377427087189,-0.483502750142019,-0.114354095096697,0.0227150400384885,-0.42260282757776,0.408547260362008,0.251505378036394,0.0576731353004013,0.0263192410564185,0.0391598952983259,0.225943698893157,0.0568719315351628,0.0097836707944502,0.223150225717454,-0.305709508173447,-0.311315082316568,-0.461003678185994
mild,0.200093882021918,0.200102086705801,0.24305740459481,-0.124955990450092,-0.207487878939573,-0.0277237748433898,-0.360654147906212,0.0687239337379636,0.337029133310309,-0.180394095896268,0.224289886977741,0.31973211431703,-0.115223351072408,0.0100418051200177,0.2827749299223,0.132601515490437,0.181827348655565,-0.0289160898579611,0.341263767571873,-0.0728509119680138,-0.299312597073333,-0.116050788342882,0.183634478659765,-0.306615653844489,-0.139916746831683,0.0322142232688662,-0.0624537960744284,-0.236880663407996,-0.376354643077156,-0.318321721663066,-0.245928076116755,-0.185905833926339,0.291169059041383,0.0723168106089055,0.246540066506699
mild,-0.0746252827368949,0.519855474038918,0.541352822547576,-0.536271906045847,-0.48255265643342,-0.113807879025916,-0.457219256400059,0.155823111097893,-0.0184588981295509,-0.341328437253533,0.492383416972378,0.338325318523761,0.0318289305631078,0.49701930708126,0.180509600217006,0.370361436925463,0.292585827160618,0.411229264902936,0.173835512146688,0.0704697445193888,-0.290164289209273,0.220508620327339,-0.0061188911596029,-0.653721908854883,-0.325894259185614,-0.0034769524542733,-0.182554434500344,-0.268793243601356,-0.546808786842282,-0.127024372253977,-0.0090416484887079,-0.535760137058096,0.438361535641249,0.377507561603034,0.576085287721058
