group,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD4,CD44,CD5,CD183,CD32,HLA-DR,CD1C,CD141,CD1d,CD366,CD58,CD39,CD244,FCERIA,CD29,CD303,CD98,CD18,CD38,CD304,CD36,CD49d,CD305,CD319,CD371,CD328,CD101
healthy,-0.374548781635517,0.490833227418131,0.507577178482963,-0.0868594231073055,-0.498070305002212,-0.390349935438354,-0.326741427160528,-0.45904601588865,-0.108918781549446,0.0770962370640412,-0.325325260704765,0.223519718346751,-0.17834491090305,0.546217471414216,-0.482673268392367,0.442045011910918,0.498488171913451,0.187022954191505,0.428521646345766,0.139075520868896,0.392474174161658,-0.279993455054555,-0.541871226874792,-0.278352822280387,0.204156717651192,0.109032267779923,-0.485840658131465,-0.112258444070588,-0.406674720628209,-0.429213182084893,-0.191311118892707,0.246149199637572,0.367610578012435,0.502735788716122
healthy,-0.45546218487395,-0.048438194645595,0.050875976051999,-0.0082690980359998,-0.45985843408719,-0.443997265578677,0.21396645096048,-0.360267847711874,-0.655368024577958,-0.250642551416421,-0.464222042191278,0.107255209691809,-0.416806722689076,0.038462211801906,-0.398244876629165,0.193191176325619,-0.0403969308743732,0.151905526222454,0.209011801472127,-0.0656382132252808,-0.0981768146531977,0.126507838310263,-0.400950447095585,-0.309588590635847,-0.498248195219991,-0.312605042016807,-0.424345789805476,-0.113725490196078,-0.575350140056022,-0.682352941176471,-0.165219955239097,-0.408403361344538,0.220064399658299,0.131870440463678
healthy,-0.259173473880881,0.0212379755287181,0.489542204516168,-0.450768902294268,-0.54260678903518,-0.392923851301295,-0.134599580228704,-0.395339944734644,-0.200193467549807,0.153229808630697,-0.556477957058947,0.294718130613479,-0.207779111644658,0.62161804012308,-0.114723200414011,0.109904957646391,0.480859219024494,0.166623390508762,0.312934860405572,0.0619366685629964,0.221243766191904,-0.0753311262790814,-0.590654371691286,-0.314746797168675,0.141173362421032,-0.374021608643457,-0.593010735264518,-0.212702639145143,-0.060360144057623,-0.531587356098458,-0.386320735826787,-0.0927250900360144,0.201746693261503,0.478740260022283
healthy,-0.697477650762935,0.463572385359509,0.485789590375885,-0.336786904463252,-0.860472674255549,-0.81121426527521,-0.379308044663451,-0.589179211651219,-0.389303931806048,-0.098786121773719,-0.265995459039042,0.517039962521043,-0.668145161290323,0.580298290963657,-0.0873462922308185,0.563669649450648,0.280236864534721,0.605959470410217,0.292842374990941,0.340025492246144,0.251665112992298,-0.544469952893564,-0.774179364282596,-0.046229253509137,0.197472153355628,-0.484274193548387,-0.783268158253857,-0.112545390358918,-0.681854838709678,-0.804356660844738,-0.514000024517597,0.32432435071172,0.276047972688163,0.383435125875966
healthy,0.0030999944410045,-0.501415701415701,-0.420957789441625,-0.427992126213015,-0.0101539600534599,0.095126573132414,0.0861245275224407,0.34809002690987,-0.305866118179114,0.0126813467052666,0.218660648958097,-0.465538323893408,-0.262805662805663,0.0883227208649894,0.205382251692382,-0.565754424330466,0.307907802168414,-0.496879231823766,-0.0496901748451265,-0.465978053524322,-0.240721849361274,-0.21008019551695,0.393624993932694,0.0930698874831253,-0.209344860574126,-0.121649585544455,0.109999319041219,-0.404807607421176,-0.144916344916345,-0.147534795239126,0.221350598479778,-0.449794041684721,-0.0295287902593398,-0.275853244567309
healthy,-0.396549165063195,0.560544873153531,0.663518639548822,-0.0171120249305023,-0.721715937164687,-0.691545559782157,-0.210735923891479,-0.330246318091196,0.267970450556418,-0.0066833284659608,-0.598248506491454,0.633601593439143,0.0992354752385533,0.689381385964146,-0.536724283208037,0.638968999022212,0.650690692811721,0.652180581884559,0.669031705362688,0.4460911931487,0.5932202753339,0.123055310234079,-0.731650608613936,-0.396036976410684,0.38489258825985,-0.297575406778571,-0.700894644587221,-0.195342251638601,-0.208019808347804,-0.631045611785098,-0.656382148028031,0.299476519013988,0.455017790209973,0.683626124306823
healthy,0.0486546840246938,-0.56247290629003,-0.531738326792089,-0.1023884263514,0.25078737951706,0.277895534149366,0.142908804052396,0.289040171936496,-0.113752811715567,-0.152466108209157,0.336033977112313,-0.595048846923614,-0.367446108878334,-0.381302344622823,0.221850770138223,-0.347120097592736,-0.280998723961584,-0.3258349346325,-0.464453424318144,-0.518782142771138,-0.314878056332695,0.0646558370319903,0.483205276817108,0.285396663437746,-0.405960058621578,0.0415821688041701,0.446493700958929,0.144023722312374,0.197625137011326,0.225690830369609,0.292014643755349,-0.27063465983208,-0.476854151558601,-0.554974930679623
healthy,-0.433802479280707,0.696121072725114,0.779127768767369,-0.175658044666016,-0.754134483957115,-0.637778535327834,-0.0679761431189914,-0.545093009547987,0.0474939823059745,0.171200004276129,-0.504286805290043,0.482040956443401,-0.259814471243043,0.644693559465588,-0.226054383065392,0.612970291982068,0.666822799347569,0.310352201062049,0.54053383663513,0.51460543034285,0.492206756442954,-0.0298740485782318,-0.731421539342662,-0.623167001801748,0.367847715984962,-0.0420935441026214,-0.530754377615115,-0.0608243435221432,-0.341340028968954,-0.670366292162236,-0.370063613709487,0.507946297249085,0.515366018069393,0.707547998424525
mild,-0.41152754726725,0.431736444314986,0.606226149081025,-0.144965745632615,-0.500397906638393,-0.533957409766596,-0.0394946699793831,-0.672730720085927,0.224802526518078,0.0553666930956905,-0.46611566356798,0.426489667571553,-0.192146427995485,0.33906373287851,-0.134593389837916,0.381397633069892,0.440192267235187,0.444258487275573,0.387627090545857,0.271849934358884,0.0732438355600237,-0.0975364897309544,-0.654126134689739,-0.289709397560039,0.331794575086907,-0.316400580551524,-0.602624736788615,-0.308346289366364,-0.197629414610547,-0.494834026039279,-0.112370472781596,0.507346142521512,0.132651303670526,0.525557980145193
mild,-0.0219654056677425,0.0755434648559378,0.0882038419168031,0.235904536218839,-0.191577458950348,0.0583154959395329,0.118779991756854,0.119312043356398,-0.108647784657877,0.0425294069208036,0.158492125363991,-0.0626741547181349,0.109219894030021,0.262446933221746,0.0873688026847845,0.126297368245008,0.20401427412991,0.0182116886577178,0.101528184736471,-0.119132737152372,0.0517932000222756,0.228320174418086,-0.047189850199175,0.025673421439611,-0.0046549484314194,0.0730823490769171,0.0539459528734091,0.0064192242558049,0.140012772121643,-0.116511638802123,0.132416073676518,0.135632445828474,-0.100820947740136,0.0513625848160767
