group,CD155,CD47,CD3,CD33,CD11c,CD45RA,CD123,CD7,CD49f,CD4,CD5,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD278,CD58,CD39,CD244,ITGB7,CD54,CD62,CD2,CD303,CD49b,CD98,CD18,CD28,CD38,CD304,CD49d,CD305,CD99,CD371,CD328,CD101
healthy,0.0786887814701056,0.581923501965915,0.111658167764655,-0.431709446789515,-0.509698079989832,0.643204406397223,0.528001290467134,0.0711832030595639,0.355495957869346,0.327824996806137,-0.0548222479224464,0.121908888307417,-0.384109684432936,-0.406514760982525,0.0889459377831471,-0.570105872182541,-0.173326388133285,0.286148581932835,-0.341003956694012,-0.432953512672243,0.140508117636827,-0.245351895350242,-0.409004971041512,-0.256713433824853,-0.237173498838567,0.437783147085473,0.344292286092563,-0.375350231737326,0.659609312808205,0.369473061827548,0.47675795795745,-0.15528819208621,0.169591940959452,0.0195270333236517,0.36693003525546,0.198882512836001,0.48730218417157,0.179762133635086,-0.214587737843552,-0.19380566112001,-0.579041190564103
healthy,-0.123771849026727,-0.0201680672268908,-0.11065308260656,0.211443249670336,0.102172414715998,-0.414631240379376,-0.0607530063975975,-0.576783740280546,0.609747479266368,-0.152334612146291,-0.60372954930268,-0.138304494435225,0.438573934367315,-0.0534740789933123,0.0061624649859944,0.0545233551917129,0.128725688450449,-0.0689359552527678,0.227168112859631,-0.138988041889452,-0.201347438487758,0.279013042100758,0.11081168050929,0.0479663865877052,-0.121363064544848,0.0366946778711485,0.611879375464066,-0.204905446247996,-0.0662539200328887,0.690287367885955,0.147789006040762,-0.261107282051995,-0.113553535694004,-0.243697478991597,-0.0154563036021862,-0.0327731092436975,-0.425490196078431,-0.294927713872495,0.0582633053221289,-0.145767946371864,0.120458575423552
healthy,-0.360803401985577,-0.299957609898105,-0.385973947301954,0.113464494548829,0.573496697108765,-0.618888380066651,-0.361794840303333,-0.409636391661608,-0.0102220754766133,-0.519865541617886,-0.179196036081236,-0.45443140130266,0.312193636474589,-0.127710567849246,-0.0375030012004802,0.645043486425522,-0.124326105595684,-0.305569222400273,0.143026337315452,0.350061658797101,-0.310216358065605,0.0874810703581036,0.124961817619972,0.134445535423184,-0.0924804630654446,0.0386554621848739,0.0979169658767604,-0.274660676259171,-0.473117851274641,0.145726696185852,-0.344249405379267,0.15459782326475,-0.402522287554089,-0.202593037214886,-0.566709989439181,-0.152364945978391,-0.463775245127034,-0.533858617410382,0.0736134453781513,0.192664369801022,0.489238738715056
healthy,0.125783123035677,0.581029559185906,0.457918086319521,-0.506357472732698,-0.584121011001741,0.811897603934671,0.800322775885637,0.101726815316364,0.375288606376443,0.491252447077321,-0.100624003109044,0.178907977787825,-0.598549791906713,-0.543939134823599,0.508870967741936,-0.640173591656727,-0.162652498176263,-0.148224011058359,-0.500739692271744,-0.410930290147327,0.0312379008835886,-0.482327471078199,-0.520054827643487,-0.362884348867734,-0.283636942428797,0.341129032258065,0.339881243321437,0.408467741935484,0.74149234987638,0.374706464302896,0.0705375933824861,-0.185939455874818,0.287879967153792,0.381854838709677,0.735194043147142,0.52741935483871,0.691004493494,0.612116219768219,-0.305768479899855,-0.338881350386531,-0.347879497765234
healthy,0.0428028525337431,0.198916309964458,-0.212698742172476,0.0311454311454312,0.197219368019746,-0.46788379088443,-0.203079201069198,-0.196172175266839,0.452932003175246,-0.167316135611324,-0.454458057437719,-0.07003100852491,0.248278525515727,0.0488993339416623,0.159073359073359,0.0355927382590256,-0.246927026561435,0.0641045742053917,-0.0602387861747213,0.31800528971823,0.0971907494902026,-0.254217281398206,0.436212446361774,-0.169115429810614,0.144560326024258,0.101158301158301,0.271046225589758,-0.0744078294487031,-0.0565222476240411,0.348817627142307,-0.262490520985341,-0.509743061992759,-0.0916921263036406,0.162113536668353,-0.267308598202695,0.0836550836550837,-0.24963409601523,-0.230691252984754,-0.0798146267442836,0.011600596173312,0.0373470779292808
healthy,-0.297292061877866,-0.0852177016643303,-0.100895325282051,-0.29857101598462,-0.152983023071088,0.191271876487866,0.106743029743078,-0.0547226281649266,0.0018123144469511,-0.069393530130555,-0.165412379532531,0.169761424740642,0.051440218952226,-0.29778004724957,-0.0724168147236624,0.0924973847746254,-0.201520192713887,0.0270773135274269,-0.233544606588676,-0.11633580489331,-0.106106988843611,-0.223111009364866,-0.0777785934924943,-0.154538677030712,-0.0380017348204636,0.0594298212272679,0.0509405081142672,0.0017059361629134,0.261217407372909,0.0003171007813643,0.0684066993366255,-0.431701240543207,-0.0519170111791519,-0.0665637661585954,0.210757986042859,-0.0357257701459901,-0.0736718641671501,-0.138927475059785,-0.331513317568086,0.0235387849512272,-0.167457174702734
healthy,0.482569773664951,-0.479224841146156,-0.225512391595818,0.483796926225662,0.607199359478306,-0.829288926356594,-0.688392302228653,-0.340218750380578,0.0612630503162952,-0.815551231798309,-0.157352333146553,-0.346585311510518,0.503891631304929,0.403106875701532,0.0664230909755207,0.31626627695628,0.27718206445056,-0.0890128759168017,0.46807705734878,0.72779988051381,-0.155661065584016,0.397282195470435,0.598689803418074,0.402497883109853,0.235778190431318,-0.227666337979437,-0.028183501218486,0.228589358203062,-0.747092175301235,-0.045512352707657,-0.565644417999038,0.290518387979824,-0.234132849353623,-0.245272678469237,-0.747488527603661,-0.386116185604677,-0.673482537955732,-0.50713853373491,0.0897000256362569,0.465167682324263,0.562502083331803
healthy,-0.145915671347066,0.363363850436515,-0.0949177386421956,-0.540849941582721,-0.581498637778851,0.459976299295002,0.713733911035737,-0.0539110448755625,0.0786176928245227,0.580600872387989,-0.0652219449553033,0.477953879789671,-0.380784444819925,-0.232685883971244,0.497761286332715,-0.318178135708802,-0.226803843751242,0.400954370513061,-0.634195426596379,-0.353547446494608,-0.0605956248737764,-0.412606640590472,-0.385353421673309,-0.572238245924257,-0.199250151320535,0.487997798387609,-0.0774756298768222,-0.347511159364162,0.789951342924536,0.0089573508080442,0.628535329196043,-0.540093968739818,0.0071898130318066,0.0349665948365691,0.54227847509872,0.441019678693953,0.596993359614162,0.336845599644158,-0.43456314539236,-0.451973768067006,-0.556815454317574
mild,-0.253611788388501,0.333064468423828,0.101422231712179,-0.549684181964401,-0.502070260274318,0.597476576384396,0.76542257977094,0.259195291789787,-0.201410384155091,0.705304369033978,0.214889375759364,0.531382950057268,-0.549324047009465,-0.348429277873681,0.387356877922916,-0.304528655270102,-0.421930228231749,0.38582204184624,-0.467723238966585,-0.243948318107154,0.161123249594333,-0.437595843789307,-0.35839911682194,-0.550094358043449,-0.192159891225344,0.572862700944907,-0.237320220075397,0.115486955078771,0.634060915834225,0.0133768125703423,0.372268062154395,-0.0974549923145871,0.363785433356998,0.350266086115143,0.728287100163524,0.259071117561684,0.412738397249402,0.374736629485746,-0.508314822507233,-0.243922393678251,-0.580551641498034
mild,-0.0147864940297892,0.434326922109943,0.132734288682465,-0.0923986952781107,-0.17353050721123,0.529925654817678,0.757533145592369,0.107248882056093,-0.255798885944794,0.707916434779731,-0.0421200894372442,0.497303297256898,-0.219431883140114,-0.155333018544036,0.438839641371287,-0.133148505240861,-0.280585793752585,0.18157292934432,-0.0061518009241366,0.221779597869547,0.0371594708117571,0.0249199157123114,-0.0551769315934053,0.0587711324262318,-0.0051243574683059,0.682631631001635,-0.108560262566416,0.121275662672626,0.627286273061574,-0.114277944624689,0.497500813018803,0.13555464897961,0.117428975628532,0.357974496984235,0.570689592909456,0.42576680135148,0.592928073406019,0.316811732274996,-0.0765991351406123,-0.130906810381576,-0.255608122708155
mild,-0.279730773230793,0.559017694538941,-0.270110595352088,-0.6824222515207,-0.720991718802723,0.712587906957297,0.614840773924192,0.0012721753141681,0.330952205316319,0.460933786348866,-0.51356657546371,0.508810758198189,-0.562721821803331,-0.604149124051418,0.23404981235969,-0.606194903507138,-0.111873435669698,0.0803317298896967,-0.651307052402593,-0.68658370219634,-0.293294341027931,-0.337444364936528,-0.648126735491934,-0.441103307524438,-0.468535964717394,0.176589974630391,0.522641986016156,-0.393070585796934,0.810061717523481,0.385623220501227,0.74950512233048,-0.352040233438943,-0.347197716494316,0.271887308389054,0.747047180016259,0.210919525154822,0.672965703526984,0.388742431691824,-0.0291663021607908,-0.526202204257421,-0.731415815750837
