group,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD146,CD183,CD32,CD95,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD11a,CD244,CD370,ITGB7,CD54,FCERIA,CD2,CD303,CD98,CD38,CD304,CD36,CD305,CD158e1,CD319,CD99,CD371,CD328,CD101
mild,-0.487457828082852,0.824493095278967,0.839427965887882,-0.739906265058499,-0.592572258728456,-0.222630679979423,-0.539119309860715,0.163131373386425,-0.500276588730277,0.728421515000557,0.595342172397188,0.784020504131077,0.0805284182005327,-0.160379200296415,0.817940785243644,0.635728350585439,0.51973386022934,0.680008639361138,-0.0589979791640034,0.4150719068713,0.112076984541904,0.696800501938441,-0.0414836847169976,0.687477735528622,0.189671316517929,-0.738099262338454,-0.656286907330477,-0.213614492727372,-0.717784089410946,-0.300824103905779,-0.647602542286855,0.11022600984182,-0.241207661283382,-0.549393308908322,0.189782171288601,0.637783526642544,0.826108614045246
mild,-0.41731428239626,0.640411704624351,0.57438986827807,-0.413419449078352,-0.148959739466665,-0.639928013569465,-0.450739535291435,-0.225417914857204,-0.490994549181197,0.402904713203618,0.358079555737274,0.538958272710709,0.317020217108349,-0.49167963321735,0.742779489940663,0.390534872998476,0.428953551222796,0.229894669271571,0.20120320855615,0.260797151451253,0.27847899646219,0.278377824347151,-0.11798128342246,0.489178576120886,0.0287433155080214,-0.566441490712042,-0.345561127327511,-0.0213903743315508,-0.39511251595811,0.161183782492922,-0.569803275699657,-0.0185652664308126,-0.441515980177292,-0.196707613288105,0.286430481283422,0.14915792314359,0.548042281034277
mild,-0.297489114782423,0.521820971069437,0.429348102738676,-0.25585173688064,-0.166117372941293,-0.34215893831879,-0.198682476943346,0.034824130803767,-0.146194993059829,0.470310860797654,0.283491360741361,0.401975275071788,0.215300134644926,-0.0278263616745423,0.506893236656445,0.364419859596314,0.365129563122037,0.419737709154635,0.240843214756258,0.210724564181775,-0.304047862711185,0.342475341981758,-0.0151515151515152,0.334741859831815,0.353294083296639,-0.208182802314626,-0.208816864583656,0.13201581027668,-0.233227029660746,-0.144141128170877,-0.189616551916307,0.034824130803767,0.0110926845852238,-0.234322626716829,0.574423328496202,0.44657669566089,0.300982061811382
moderate,0.179075737813037,0.561095092313405,0.463677831326221,-0.372005239301643,-0.0986259579835248,-0.0887422240758763,0.0438459869836338,-0.273106272716154,0.354974387502218,0.442539249891734,0.140341266667611,0.422056779206527,-0.0417074444005184,-0.0546021175700836,0.474226038185571,0.287848609737792,0.248038705839853,0.362765673180698,0.24334482982963,0.420263700738676,-0.163040844540529,0.366432334803688,0.14884859364551,0.570189098998888,0.274917071316411,-0.452093573054257,0.195231323856802,0.22480227426196,-0.390735327918667,0.036640089552535,-0.0678955492916254,-0.0965437784749017,-0.335438754325417,-0.108082111456829,0.559955506117909,0.394758095048527,0.468061475261837
moderate,-0.423257281758654,0.781957820414856,0.844807722194282,-0.855139733555481,-0.736069065168284,0.0555890222520508,-0.610266826145983,0.0,-0.221853963540291,0.718644098381441,0.349423258862843,0.777893552992421,-0.142564900665851,0.020406236244495,0.654413701162241,0.722223908057966,0.436813724852662,0.64073490343211,0.222196014028028,0.37863056431821,-0.138106382888016,0.240773522752483,-0.136764196018211,0.441967801445383,-0.134986528677269,-0.824953408726408,-0.30155087609027,-0.144606406763968,-0.786203943267291,-0.079268525754523,-0.838638131299631,-0.259066507006147,-0.392522484463222,-0.315183779089885,0.697674377923401,0.556753349276309,0.644220132602372
moderate,-0.156635670124332,-0.0125374909950177,0.320871540922212,-0.384382734636097,-0.473047336536128,-0.0683641723250745,-0.232856634651505,-0.0038270723443047,-0.466629742970814,0.0755095172548578,0.162024575487643,0.197171202488466,-0.141880234152261,-0.166150899828029,0.0294818758309097,0.0804422997890948,0.0086413593196923,0.0232179226839707,-0.159105490540836,0.131571497692148,-0.0791159554076593,-0.067594599037191,-0.371001742920106,-0.153804641296112,0.242416765750306,-0.289926174638049,-0.419857435201803,-0.494730090978935,-0.389390489870586,0.0305702648672281,-0.559222626525268,0.0126477887896598,-0.438575652578926,-0.030337622488585,-0.0297386118986055,0.0082210080644076,0.172093213147612
moderate,-0.0229653527811272,0.408326885601013,0.460362807273579,-0.0789464347190544,0.0356851959236004,-0.253697963806002,0.122651947856063,0.140223392501589,-0.131915762656404,0.355598824035888,0.146623778039521,0.329658591534321,0.115353179480114,0.263982942548077,0.232213570193331,0.348249498811087,0.238230923915929,0.301625257302413,0.552445227226451,0.152697386920569,-0.276982145024026,0.294108463534481,0.246781947558309,0.28617892707229,0.459404160708298,-0.0770134377531233,0.137159526765632,0.083404299568886,0.0985333032915831,-0.124217711702097,0.0522094155305337,-0.213532959512628,-0.0943628110354987,0.225720647190714,0.448959391372897,0.343726309489009,0.407332698414096
moderate,0.339072691924441,-0.108104558787467,-0.407471336499655,0.430668155477602,0.400617360648529,0.239147601400261,0.568734532465822,0.159977653618009,-0.0247455225342307,-0.0951320117329711,-0.058870297081602,-0.193414704548449,-0.256174425399073,-0.0832313463752993,-0.259534547910333,-0.27316252370674,-0.178865876614897,-0.0783910112182698,0.0033193053226467,-0.0247399659162758,0.108626801839389,-0.287679687010248,0.0272641062114746,-0.0524177856864396,0.37845303601952,0.263090865426032,0.405683224334817,0.0844001896633476,0.245133417406703,0.150266725611431,0.434350648247735,0.228924004927762,0.105491168580988,0.499649173959529,0.0291607396870555,-0.239645429957533,-0.235491315315037
moderate,-0.114513484058108,0.430179228127332,0.225906888870833,-0.189603352482648,-0.41662392081783,-0.137643284753497,-0.220252270358747,-0.306491893323162,-0.321549245674681,0.0015164000330343,0.0985321666081216,0.0746928736981658,0.316281831841282,-0.021754349056,0.162189159997938,0.156028665382991,0.165663395662047,0.245469670768628,0.0742077130293881,-0.0302293789033441,-0.185378161284171,0.131690526285763,-0.162365650966554,-0.0600590083469698,-0.092881652240857,-0.282883696719022,-0.103534584050329,-0.19552071668533,-0.175605019342548,0.0765743950331954,-0.104053175416496,-0.0340853059646907,0.0128817627322345,-0.145691109018842,0.23090625067012,0.127638573276049,-0.0264008326522764
moderate,-0.12389943819808,0.453462782854485,0.635908809310332,-0.729364617087096,-0.770598335632894,-0.223491403563401,-0.518483779405569,-0.0063869370449953,-0.260653270037566,0.486293480079385,0.485429521863754,0.247917210116534,0.391783645809877,0.146835258825908,0.562484232411119,0.451365932631958,0.572868455699578,0.285888778108334,-0.185504284345345,0.135810058341528,-0.0556223144223353,0.228404443594397,-0.580587833219412,0.221585789263532,-0.16280516585048,-0.441581113873388,-0.417833851939653,-0.675199507950735,-0.580732467396666,-0.232516110771377,-0.755213719349185,0.0349226832205926,-0.109392371401531,-0.592117743030075,0.122151000756768,0.0643837546414967,0.537931811560439
moderate,0.687470746739742,-0.357320557683268,-0.389628883389176,0.650339635851751,0.753026714902635,0.25261170684175,0.748920517939863,-0.0690070216456495,0.256831354952246,-0.111217436946976,-0.359682635894811,-0.207399501124948,-0.043050706613504,0.272195089217641,-0.224152690860754,-0.495363302177583,-0.420942726803883,-0.291579830694928,0.200000022020804,-0.271332195310294,-0.258898327224158,-0.0842379676199458,0.3,0.19059903784715,-0.0928354555530778,0.63212523927965,0.644265201765562,0.20159551726921,0.69109986968871,0.757715193460919,0.682658499769036,0.358167923564125,-0.195766557271293,0.324747118374181,-0.23697797071916,-0.146856285885638,-0.328165561408433
moderate,-0.373500871199693,0.544633932144922,0.642116734895384,-0.397216819695489,-0.274048810948473,-0.185294978220265,-0.139049052043928,-0.551116330713589,-0.168445043361219,0.40417130860502,0.632851937486702,0.43214790878394,0.336983655215398,-0.208526285798262,0.6422644818466,0.487558460380485,0.443172271635415,0.370905810608137,0.221943679223962,0.518257507754053,0.144622963295482,0.537711177395806,-0.0558155080213904,0.354313096984004,0.570859229662433,-0.617569088654407,-0.502224007910758,-0.172771426861474,-0.622656734352729,-0.106146000239702,-0.414685552770975,-0.0197655484857682,-0.210426940783473,-0.224791268204365,0.293783422459893,0.0956934905198543,0.623316181496457
severe,-0.0280130835447665,0.718877436960402,0.669094665666027,-0.374578005509156,-0.159524002449191,0.134300821410115,-0.003260501420086,-0.192153784566105,-0.157655886066818,0.768993365223533,0.270946073488602,0.790163418896585,0.192130915532811,-0.535069110867024,0.80187887864867,0.0226305822039684,0.371982965225373,0.521054562361352,0.113122171945701,0.642339445340466,-0.68224601218079,0.0965930461896879,-0.295746606334842,0.682758024164414,0.527497417451504,-0.374187937142242,-0.232285830203345,0.17371433747291,-0.335953389504984,0.251808084148373,-0.101974198926297,-0.36556324577004,-0.35126628432552,-0.192416786385066,0.482906853219821,0.725461131659445,0.728199279386486
severe,0.191206135883722,0.383985449400672,0.48334071477287,-0.329356016541794,0.0032267146686371,-0.196470997440969,-0.234629562872124,0.135524989975717,-0.11921481459686,0.0989996998428469,0.258818076049484,0.176963746781041,0.149832392088018,0.431959494275089,0.379819558237442,0.711857648402683,0.290603843969642,0.407957964379849,0.50674799218834,0.385408533501614,0.2271489679521,0.438419939441256,0.0962502691562337,0.448006924491789,0.157421513429691,-0.214157065081707,-0.0893081751719346,0.171974530434301,-0.26929600769609,0.0421856161528886,-0.164133647031767,0.0391006890175322,-0.0333522124939071,-0.0894832897511813,0.557530511903539,0.217961004600112,0.493867448996536
