group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD146,CD5,CD183,CD195,CD32,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,ITGB7,CD54,FCERIA,CD41,CD2,CD303,CD98,CD28,CD38,CD71,CD26,CD304,CD36,CD49d,CD305,CD319,CD371,CD328,CD101
healthy,0.278522301775136,-0.290024069682063,-0.340177452405162,0.114891334831496,0.337503039226851,0.353917500022544,0.177383868806027,0.343050804596253,0.06623951156588,0.0264320326955251,0.0761457686083295,-0.1674720628209,-0.0894283721070653,-0.303117744505393,-0.113949722347278,-0.195086971722671,-0.181930745042727,-0.0945867216517191,-0.0188257429136664,0.215946843853821,0.032310593346902,0.0023663725562004,0.0287371518259488,0.138121956536854,0.0960082096612621,0.332606909139312,-0.199297308980305,0.112523812700681,0.154216514224837,0.218036802494767,-0.0219965870138315,0.134551495016611,-0.114718095390753,-0.115190102107984,-0.223044397463002,0.0408542333640982,-0.395180063248491
healthy,0.426610644257703,-0.370657489461944,-0.222845184359996,0.600792205447667,0.271172830908806,0.420920891442011,0.288675134594813,-0.267230531182889,0.397274649232777,0.30675761746418,-0.0519630503095267,0.101680672268908,-0.421534570371073,-0.366984032111948,-0.416989675644687,-0.801441209025152,-0.598836524082176,-0.440270960795864,-0.0438851128566175,0.138935574229692,-0.0137447540514477,0.240969105145737,-0.0710581814279986,0.577627567183288,0.503175616897192,0.18198981836673,-0.209803921568627,0.102146217945229,0.354030748415689,0.527622000238266,0.29047619047619,0.185994397759104,0.224929971988796,0.416961781188362,0.0812324929971989,-0.403686812723632,-0.360389515711632
healthy,-0.0651575125418026,-0.23928119095689,-0.375679524986231,0.485532078764398,0.584763143407222,0.14081193073487,0.202750970452226,0.0409355637979574,0.341008417925829,0.0415389340544382,-0.179148072515417,0.424153661464586,-0.204873394780685,-0.304971778379546,-0.417232679072021,-0.165230644013324,-0.293271317901834,-0.0594436424095008,0.0307622284162165,0.49234093637455,-0.329862241847977,0.0170550103755983,-0.309600013379104,0.59247382247173,0.326359525932419,-0.0594760027224171,0.377767106842737,0.10187915621581,0.0101245573002082,0.453450921830975,-0.360595481939948,0.332052821128451,0.503664722169048,0.114353721262447,-0.285858343337335,-0.469997831534177,-0.503108288547711
healthy,-0.564278793846402,0.624823728808463,0.679619839263889,-0.662090454289611,-0.52884231813814,-0.383006953178488,0.0,-0.119462286796125,-0.395680077858789,-0.115959832588411,0.741293373716444,-0.371774193548387,0.73798358628205,0.434658935804364,0.752874900242668,0.426429189979591,0.456299681745143,0.432409804773858,0.423031166272009,-0.315322580645161,0.606256615420098,-0.278808019799238,-0.0032258064516129,-0.778705258584995,-0.306675752152163,-0.110031045138108,-0.164516129032258,0.0094337342276757,-0.26999199999327,-0.732766057535692,-0.0601048858906048,-0.346370967741936,-0.764017811253728,-0.57537785965595,0.465510324280255,0.459102546382742,0.604041636653919
healthy,0.157583050751064,0.521235521235521,0.270854797854795,-0.195330126291558,-0.0569156181943938,-0.375911348763261,0.285657347273597,-0.104815212563939,0.135591952675889,0.136818307647349,0.364630929386239,0.287773487773488,0.327453191983035,0.2679115119386,0.703387796596907,-0.0104908961556529,0.401685314763399,0.154117182918088,0.159791266104448,-0.218532818532819,0.547938599295577,-0.0634067335263332,0.344232761151959,-0.360794706390586,0.045420334310627,-0.138218398107565,0.404639511238973,0.0884271247735407,-0.196887142673099,-0.130065772714517,0.199691308574709,-0.0216216216216216,0.234488931194222,-0.10322925464271,0.428424319040284,0.216720228510511,0.46735360622538
healthy,0.463572694038601,-0.456128704993321,-0.554789573742808,0.724073295963085,0.691191679936716,0.290726091710078,-0.0142761417971722,-0.054943177039934,0.463826222513766,0.0329732471936654,-0.578130009365269,0.040662105780671,-0.521036145674328,-0.343015209604607,-0.571392883256858,-0.48450593423569,-0.520840005067193,-0.56721304358432,-0.334732487034425,0.433567559408023,-0.501540338728685,-0.0600225835325428,-0.41422061284024,0.637926770320415,0.428951255111598,-0.0933564957701449,0.328863592513988,0.463929261960163,0.412117874607688,0.607056050137828,0.0209387307989925,0.27062833622741,0.615471389353606,0.579338774183486,-0.314497789018771,-0.494216405705141,-0.588609467792446
healthy,0.283727465155287,-0.148207843431344,-0.247670278533838,0.611632257811777,0.787439528082566,0.425949128638033,-0.177887973061795,-0.418983857030217,0.444007721940573,0.635931894569387,-0.183999061505477,0.275739861161856,-0.156410009983126,-0.145356381952094,-0.0604031172862739,-0.34427032878196,-0.201596407500408,-0.236229343010202,-0.110349244450448,0.369542183008189,0.0806025793825367,0.100928605464834,-0.179555814721611,0.700632608972026,0.68995378944486,-0.410483478527145,0.618269848199437,0.233106723421861,-0.228680436157029,0.65282405211988,0.464580842944593,0.596054073803434,0.753670369099877,0.227959818673531,0.309181921358047,-0.111550910615735,-0.227922922077302
healthy,0.31610006818152,-0.557845902725665,-0.622112307914607,0.512725059021921,0.658823075354583,0.511811732777033,0.0616484349531476,-0.0284522542429071,0.500526152647972,0.0844912331565813,-0.411630550132378,0.364873222016079,-0.332994164076649,-0.195597086148642,-0.489879636018075,-0.29974498029209,-0.363955749735239,-0.579159808147384,-0.0439256307058796,0.410069295206955,-0.361523942808089,0.101417537301601,-0.28014584464528,0.741367585842965,0.59313174230109,0.0517394583187219,0.163709489130448,0.348295391946205,0.324639333954704,0.557371983307336,0.0973323249721025,0.459857264812724,0.480400923964838,0.462898671704845,-0.418556213364253,-0.310917373044723,-0.488732425017196
mild,-0.0156603264358271,-0.160985026314846,-0.0486762746289507,0.152669326914745,-0.0853394150247005,-0.260185052019296,0.0636058018380665,0.266925741450803,-0.0124494729658511,0.0322140497337277,-0.0074888807627337,-0.116835994194485,-0.173330288375957,-0.195923354747026,0.0111062183024985,-0.0144975926099537,-0.0410451740697114,0.0184902577674173,-0.184666654565777,-0.119015461551789,-0.250534608635037,0.143519598598384,0.210533741117051,-0.0019109732243346,-0.157284715753418,0.254798692340358,-0.062489920980487,0.172110560781089,0.0120337968905977,-0.0615419627058689,-0.190546977082133,-0.233591356232866,-0.136260984658125,-0.00966739497566,-0.0470617026396248,-0.0561994187707934,-0.222647385948395
mild,0.0401917492050845,-0.312177680194679,-0.236093255264304,0.232746028339978,0.197911039707965,0.105275332373292,-0.178549466859935,-0.123996789938922,0.437175705668267,0.246095039544057,-0.182287746115138,0.0365836694950619,-0.204156763505698,-0.343190092168207,-0.352775727422993,-0.111297904002733,-0.167093518762898,-0.253708661145457,-0.193323266022969,0.427664448398709,-0.0975013715977095,-0.192181016715078,-0.336120952891479,0.384795322360914,0.234570702306073,-0.235349364964828,0.17351049924492,0.143142362291787,-0.147549279365132,0.218901678569838,-0.0934918701018715,-0.0228127746484324,0.0173170624014076,0.149832576525834,-0.202468574145815,-0.303074620815919,-0.298296137644183
