group,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD1d,CD366,CD58,CD39,ITGB7,CD54,CD303,CD98,CD45,CD26,CD304,CD36,CD49d,CD305,CD371,CD85j,CD328,CD101
mild,0.5693455617623,-0.766307449903174,-0.811120109521788,0.759812941098411,0.751951203200799,0.156516707498501,0.598459039622844,0.575788349990864,-0.677774917277041,-0.504595652929151,0.0997996658219085,-0.710540080284799,-0.696350536413876,-0.706579516073457,-0.380363064353031,-0.699919005872762,-0.5823628116357,0.0914880587875077,0.823596665849055,0.647533672053591,0.35609415192179,0.237592506470716,0.796830364170181,0.396462128215032,0.238983807058459,0.702135092975348,-0.136208555681918,0.0604431347461455,-0.580628419931686,-0.808495607092573
mild,0.54817414748087,-0.56113540619794,-0.5911066863304,0.548274557673927,0.343336100295181,0.770628462401531,0.307010947842183,0.470953955337067,-0.400716842998251,-0.311307214334772,0.202205882352941,-0.701821052937932,-0.730624916468906,-0.511422709868168,-0.296890688609386,-0.249922096536079,-0.444262800496117,0.0073529411764705,0.567030919942751,0.360298863397596,0.338569518716578,0.328355071385769,0.368445754476123,-0.0732043012155355,0.237299465240642,0.613325265030419,-0.127339572192513,0.0751256315838855,-0.196152885229927,-0.462672225039322
mild,0.597094648344978,-0.653063945678133,-0.69032708669438,0.773514700542794,0.748055534975315,0.182846840053956,0.740974967061923,0.701396307458385,-0.551581424269359,-0.48802851808755,0.626877470355731,-0.678206235674738,-0.714961165631877,-0.63773475429355,-0.476322425892357,-0.526195869656584,-0.436502718888774,0.769433465085639,0.80301102673908,0.746620716343126,0.725559947299078,0.656315872501812,0.777099119686072,0.187013535220785,0.684848484848485,0.773487949790634,-0.12458802970597,0.601039309295226,-0.63588239721998,-0.691697055114095
moderate,-0.160369737175242,0.120409537858609,0.341083548667513,-0.20170169288266,-0.0498432260776953,-0.140822602684113,0.484531541438431,0.326742066120812,0.549220830514854,0.36076718275472,0.461624026696329,0.317335924215433,0.507149006124275,0.0214920522371338,0.363023536361639,0.124637990969889,0.0538189444651938,0.183557682746705,0.0831912403372113,0.149947909570542,0.251928222371557,0.0613314984925941,0.0594760903768298,0.283530357409885,0.367741935483871,-0.118593870637675,0.154616240266963,0.040584192049007,0.367462362448955,0.104384608605707
moderate,0.352230017259881,-0.818526685699591,-0.817560770433421,0.797467518966855,0.702761152040292,-0.0417917469448871,0.575481123141015,0.237051979421915,-0.780866323251783,-0.400624096279764,-0.484908442160262,-0.750014202726253,-0.678601819099668,-0.635513371914535,-0.473616647218835,-0.689945212339289,-0.321413024598253,0.169122322808087,0.797489507556497,0.276159069068533,0.271673506816299,-0.039215540187323,0.73231891017598,0.274391050688733,0.116212692556028,0.792765721083579,-0.757638807287789,-0.0680513284787219,-0.533598947659813,-0.637813523548867
moderate,0.207062012039359,-0.178267450085407,-0.185748142598821,0.234442306914434,0.380271386037182,0.0437011481318514,0.247158065756086,-0.196877788281137,-0.346053667017238,0.160153621960072,-0.0784457478005865,0.165855776210886,-0.225517206031244,-0.107762326132561,0.226150696342191,-0.212057027180266,0.0538497362803249,0.174686097333429,0.313789329012104,0.162912424165861,0.285928638424547,0.0103349212688697,0.209819064355045,0.148594705177412,0.0493080379671484,0.153648708533828,-0.352984393405187,0.131957750163775,-0.112498005091895,-0.254750675479998
moderate,-0.226109192181203,0.119050835135991,0.116283913618586,-0.421484624720856,-0.41430464309141,0.263659110851146,-0.402738456277861,0.0027948254800085,0.128615686082888,0.11659807393867,-0.46343337334934,0.261129226193138,0.191347522579892,0.0849015584252247,-0.0262713595120804,-0.0014323125039741,0.121891729065252,-0.478482242424265,-0.413753222563861,-0.468806578492183,-0.47324298847315,-0.385654562624315,-0.466148899380002,-0.0934150364111622,-0.465417880856367,-0.480979840959305,-0.0468818042828076,-0.0777430673512614,0.110844019145824,0.20555966188228
moderate,0.271019369953691,-0.273624649908722,-0.531163744543917,0.594445068145926,0.585709565879667,-0.176439052761336,0.403273703938226,0.526673360206163,-0.427613588092648,-0.113250486758675,0.653864390706496,-0.310418661620967,-0.417040179681195,-0.390507837422704,-0.392874777767951,-0.509662174474474,-0.153297297762229,0.541488857278331,0.686658607596219,0.484081733462876,0.417970602181128,-0.0286012158782124,0.569222598326961,-0.0256907627658253,0.205547652916074,0.580640707761622,0.0587956377430062,0.113018901509941,-0.259552884181135,-0.497861942378154
moderate,0.263111978244161,-0.324334306341662,-0.429030905719923,0.492767863915198,0.390268395766355,0.0977869800774,0.473282542426447,0.304301892146943,-0.117728470226374,-0.30599877574462,0.313907954832378,0.0382247099050088,-0.267285039581022,-0.175572141771527,-0.119951395528888,-0.154786607682128,-0.152666696321466,0.420766274430838,0.298761954437372,0.363650652145327,0.168278619907564,0.0191422833964451,0.471574271530137,0.175123637787806,0.316581172087211,0.451701466951765,-0.399444816618413,0.139361230451116,-0.0443216247964689,-0.0527748624287637
moderate,-0.0605891331082631,-0.636553320924917,-0.745844290500132,0.485736958275831,0.596376103228935,-0.116742972924888,0.314147430065537,0.167744152704798,-0.346866678098582,-0.537518665951085,0.0179767600820232,-0.294024213542841,-0.601858849166938,-0.440384655036925,-0.521079333622359,-0.499423859537054,-0.342036086539315,0.232330827067669,0.384333028704232,0.428575082066636,0.200465335530689,-0.0404193229643446,0.478571162286749,0.186131822689108,0.0652768284347232,0.522324816850016,-0.096435000597448,-0.265327922401218,-0.419437442854225,-0.655816465283855
moderate,0.566306960522539,-0.341780786460881,-0.424912467502385,0.815120978589331,0.835495652712969,0.362532213682202,0.792488612263346,0.326363120378878,-0.343144143821747,-0.205841172551679,0.419324577861163,-0.394728082786191,-0.277864019034135,-0.446790713792855,-0.23353397111154,-0.278877718434486,0.214991176619256,0.49343339587242,0.651066971188378,0.70930611493295,0.635382519512362,0.291834823012382,0.65981373759228,0.709934741837515,0.627954971857411,0.790446683943094,0.0348193374799241,0.0308956682083274,-0.194726566920183,-0.332556374620995
moderate,0.30334235909594,-0.734871321580441,-0.799800250086064,0.473885507320537,0.315407883466943,0.261542796844236,0.265730760516641,0.185333992299811,-0.34257822819837,-0.672168079652088,-0.11798128342246,-0.507624594721021,-0.682448579862453,-0.466184651451137,-0.615537681558996,-0.306713797294573,-0.666963817220525,0.118649732620321,0.617569088654407,0.568002019566327,0.0043449197860962,-0.005874253873496,0.592739293663108,-0.0981584249708283,0.162098930481283,0.419734484014128,-0.436831550802139,0.188544600133178,-0.296555074581331,-0.774494238960777
severe,0.531248120081108,-0.660165785645913,-0.726480771359253,0.633601782195842,0.543405780770605,-0.0280964061527438,0.473859539719175,0.137241612290397,-0.791482881139927,-0.163769622977399,0.048868778280543,-0.839218989412287,-0.766965875084688,-0.501796659433961,-0.377941292662447,-0.732670591519602,-0.129304199730473,0.432126696832579,0.708422784735282,0.610982123080314,0.345339366515837,0.476482861814068,0.727035821001364,0.248508087413993,0.171131221719457,0.566983833154746,-0.291635557440194,0.131197595043136,-0.514822197286003,-0.728015946234576
severe,0.0357075544148673,-0.681306546463884,-0.766760762839597,0.61850183603761,0.555659246613837,0.116077375361756,0.460115315197991,0.462325425639645,-0.480951894571809,-0.394162403456379,-0.0937278907379495,-0.362256389418582,-0.701222442760855,-0.51154033254633,-0.341142065523913,-0.734172490487557,-0.430661684315737,0.114522132332585,0.70030897379665,0.56314099002151,0.269572707927078,0.202289239074843,0.62290349298827,-0.0815792558967465,0.134639638254022,0.459697273467416,-0.294846387194916,-0.281086742969219,-0.28794597507913,-0.549611209916784
