group,CD47,CD52,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD5,CD183,CD195,CD32,CD95,CD1C,CD64,CD141,CD1d,CD366,CD39,CD244,CD370,ITGB7,CD62,FCERIA,CD41,CD226,CD303,CD49b,CD98,CD18,CD71,CD26,CD304,CD305,CD158e1,CD319,CD99,CD371,CD328,CD101,CD224
healthy,-0.366205248630271,-0.018866267997719,0.480626436644649,0.520605573453724,-0.810319075243036,-0.29962163574781,-0.221361694506985,-0.115140755472401,0.0362344471247071,-0.284923856487278,0.0331937154781013,0.656036904518585,0.46549225673872,0.735333977496794,0.113652201295534,-0.52395508122854,0.345537357650512,0.331920913008713,0.645279681909941,0.20845960669465,-0.112962362398433,0.0077154684072403,-0.0962136313161593,0.482208807817036,-0.090456499325726,-0.494484416882985,-0.642304255993826,-0.261367156921956,-0.381814534355278,0.148449671999286,-0.102922229880414,0.0372675120681424,-0.269639525629637,-0.40723771304152,-0.592724737390667,-0.264671819866547,-0.13932355172772,0.141347025067955,0.299546029827088,0.660352712215232,0.571521949934522
healthy,-0.484313725490196,-0.0107211187760466,0.11835767561228,0.0340574715719994,-0.660900604827084,-0.190550017712935,-0.176977569810397,-0.160758645997699,0.166062083156625,-0.410303333491168,-0.38584615098515,0.0020264142181988,0.366679398811285,0.195410577909317,0.349776485069729,-0.19966585237626,0.181537929497839,0.417811613728657,0.249680538436534,-0.216550002606482,-0.169808902702831,-0.0553209728844005,-0.190924767532021,0.0948107524365166,-0.271478675316592,-0.0382881746444313,-0.378865807084622,0.185642959436252,-0.378436272349026,-0.233777212271996,-0.215958159945484,-0.0457980202205827,-0.374464082725693,-0.397759103641457,-0.244554524882214,-0.17764596858577,-0.0322462153460192,-0.221008403361345,0.183057421025132,0.283605979330538,0.113048891103575
healthy,0.22183656840797,-0.195877604186706,-0.0912988833073628,-0.342020793706267,0.23812561728627,0.338042372195883,0.360983764867836,0.112851322175438,-0.46802187201428,0.367515494281698,0.189722089079061,-0.1758653808067,-0.40317406595555,-0.396842942021888,-0.324802611896509,-0.0942937445908452,-0.234025514741984,-0.451001160356974,-0.123997606064263,-0.404881402367772,0.204655751701843,-0.220761377783777,0.372534663278249,-0.273380634506819,0.38236852839264,0.242820038874894,0.482639643692295,0.318812437481622,0.272899125947977,-0.391522716434879,0.0997038005670741,-0.148642397618253,0.534011764899574,0.228138972913785,-0.0971586716756793,0.268313726308998,-0.0141672470701243,-0.272989195678271,-0.258275471520999,-0.600098821058009,0.0841874736479594
healthy,0.592734913278571,-0.0069811296563825,-0.551766173954243,-0.607793390041299,0.809040246856972,0.793061782959255,0.391577908908002,0.558020695650433,-0.0634069060687127,0.280194504895219,0.385455332018621,-0.646401333536112,-0.552454409557378,-0.659038412423037,-0.243978747264394,-0.0498491465761742,-0.504685795197154,-0.389985830914537,-0.483501453176533,-0.448605061198695,0.163299316185545,-0.333334013538116,0.418251918359147,-0.336629838389056,0.334650554969477,0.489448890462255,0.774179364282596,0.360092327629616,0.0349432385679393,-0.227012045148581,-0.438668641586923,0.0738107625880882,0.784239352498438,0.735377228044111,0.204124145231932,0.504872038779072,0.579118040804973,-0.354981876400887,-0.390404720099193,-0.436768568042064,0.0353773160656776
healthy,0.254457877032456,-0.149574731778469,-0.353925353925354,-0.225025754111303,0.166204293506633,-0.103944485810419,0.406756804684298,0.0837227685541584,0.176244838903808,-0.0838137070111954,0.167191414640345,-0.274792458256131,-0.157386380828629,-0.109678363820405,-0.104634968182028,-0.0211847734498505,-0.147694668458364,-0.210867012728624,-0.0533134167609169,-0.181213687481681,-0.376602923503638,-0.269347150891779,0.294547343415459,-0.36520648880613,0.295682420627901,-0.0670179312315999,-0.131998063313629,0.0827246130032355,-0.0638113899210649,0.160316138580929,0.123253807761274,0.295069590478252,-0.222195695053966,-0.0629307710666008,-0.0514453990350554,-0.184458832066481,-0.0576082300286676,-0.148815658897406,0.0005272998260596,-0.47392154061984,-0.0739321998310109
healthy,-0.360869892845943,0.232840802314808,0.369480022907228,0.538767703083336,-0.589320534080701,-0.564534866163812,-0.155714057282042,-0.343108881600103,-0.0003108524867888,-0.563217555909573,-0.0446835262919152,0.586773256186082,0.231841873856418,0.8302370526034,0.23887434685674,-0.544160388227637,0.494933673879901,0.589318214771176,0.647642996322869,0.239867177644593,-0.274257975294743,0.0988886711043581,-0.150002448235859,0.311234771604238,-0.232552695304884,-0.123708643106196,-0.729620645296058,-0.119954695578966,-0.468431201939796,0.18813539419455,-0.275480527284863,-0.408415377254254,-0.588055191882858,-0.691765772380604,-0.0144686056087551,-0.637027403121859,-0.157558847441921,0.162805477792739,0.496570284200264,0.607974275505974,0.173252830242538
healthy,0.311258181774226,-0.282905576357455,-0.663679989896774,-0.740860058299618,0.746273046694409,0.618148572954817,0.0636767915107458,0.670327596065912,0.0303104847742539,0.484651651304059,0.107466798205056,-0.752318441508458,-0.679426462596789,-0.521251182949675,-0.342305808304555,0.516730258028835,-0.700193839933588,-0.536127959952876,-0.674072684447687,-0.473173477065137,0.0247095743752504,-0.33700904393172,0.332240120133306,-0.596894777049056,0.355224644139773,0.201837774276196,0.652711779687042,0.238237787120907,0.575942235751946,-0.403788164945601,0.128701732407027,0.470574875670751,0.698967677613543,0.500560355719124,0.0276561274060007,0.248417751118591,0.291194236449516,-0.241733348109766,-0.618189193814402,-0.750754876566537,-0.538277362411155
healthy,-0.360930760394378,0.0178008570848301,0.592123158665776,0.665874999976304,-0.488446908771887,-0.510510971740063,-0.0784706144952593,-0.395769488811852,0.168591937275948,-0.539478157013961,0.0441491938378127,0.306591972322768,0.304409400794072,0.42259710595499,0.221689563748343,-0.167043124474339,0.40727302541107,0.585171410980929,0.581482982904565,0.426684836949406,-0.318391456601085,0.311380493449655,0.0194004700560647,0.350253263466218,-0.112639679618332,-0.0782191079379025,-0.676837397920339,-0.0669748267548844,-0.563005236442456,0.403025477688372,-0.331074824814316,-0.307530641834076,-0.479337865981037,-0.447513022664201,-0.0551635205765863,-0.405170616188027,-0.308552545972028,0.498875496184839,0.360318080467133,0.622676688913494,-0.091796667882665
mild,0.271311119334097,0.218851035027153,-0.39406816393851,-0.680333954880509,0.679468696102304,0.61872104078631,0.0555329042732144,0.539607147337937,0.112232033523294,0.542599801937392,-0.094341145648774,-0.270059918008081,-0.229704287053021,-0.439263483967382,-0.144329866456574,0.2282718702478,-0.615217183544463,-0.406175569491161,-0.449602870195201,-0.396710752244549,0.0768914006639488,-0.337195649680521,-0.160031030969879,-0.220952237272738,-0.0332505947147327,-0.0328348482285,0.579024886973388,-0.0405126323558938,0.268984594308893,-0.174401710672368,0.161459847051077,0.310934798119367,0.626365825958943,0.542057175343191,0.111971484131845,0.209460224472633,0.477886284622691,-0.483774929535628,-0.350682493550527,-0.57698798744866,0.0058212270821178
mild,0.0811566604100144,-0.120694127344292,-0.0408160971987912,-0.0529932839566251,0.159928266402971,0.138136041876701,-0.221372097280535,-0.13992371192094,-0.565333463744529,0.0469358465342097,0.082022561670967,0.0535985688303043,-0.269748587691473,-0.0444298915801312,-0.0226224016778647,-0.0049851610943671,0.207204421563279,-0.0307354129307423,-0.0952410397301186,-0.138841869892843,0.159614529096572,-0.0443499377819624,-0.0581979792973,0.0653980425707932,-0.133988218764478,-0.133622888069953,0.185174907807777,0.0936149635645924,0.256536473024303,0.0785984854324334,0.0710613664829681,-0.0718268625550199,0.209085536621136,0.111523917669609,0.136877184063738,0.23352530162725,-0.18135405279641,-0.00132787009902,-0.0121539815641426,-0.180187556806622,0.0061410922444996
