group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD169,ITGB7,CD54,FCERIA,CD41,CD303,CD98,CD18,CD38,CD304,CD36,CD305,CD319,CD99,CD371,IgLambdaLight,CD328,CD101
healthy,-0.185900018288949,0.478311992100764,-0.512910137831886,-0.587413970920069,0.651466605509936,0.552320216157383,0.376861056105506,0.289444744982004,0.121673996422432,-0.308194427737648,-0.371955733207918,0.0726366656599215,-0.527535516967192,-0.150541698613417,0.385739917125133,-0.407775574171952,-0.411108626258506,-0.327753097939569,-0.354219973041775,-0.234200355741806,-0.254301838702641,0.449562065841136,-0.319890187211746,0.418313600257366,0.595909717172454,0.402577862507529,-0.112720325477719,-0.0899611185027376,0.373048935231927,0.233163822346614,0.461945873736909,0.0190037126979992,0.172811752369758,-0.252642706131078,0.0991405240418086,-0.265901367056654,-0.606043897381082
healthy,-0.260275205079805,0.469467787114846,-0.336399751799552,-0.278346249143995,0.782284556971926,0.467726675136327,-0.38809872222087,0.519060885810912,0.370014632938298,-0.318581263875399,-0.287537761901182,0.291596638655462,-0.440836119883384,-0.364667631548573,0.328377354413522,-0.512462059293976,-0.324305431075388,-0.647157218524206,-0.549098800477622,0.0,0.152668731370904,0.381232492997199,-0.0833100398628563,-0.222606863839203,0.717370030700933,0.404047007340799,0.111282437975998,0.257703081232493,0.652677547565045,0.038375350140056,0.66218487394958,0.468276614082957,0.272546779020463,0.281232492997199,-0.131853808289697,-0.318090518633176,-0.365038794061313
healthy,-0.20741941798188,0.138763167544316,-0.117712089654573,-0.539260959006858,0.5488105618907,0.62302281253268,0.0861116201145069,0.257650762378405,0.370359601186834,-0.268553146699882,-0.330778303062954,0.283937575030012,-0.563004794184129,-0.185457955050644,0.278877471073523,-0.431399926142146,-0.439443202163096,-0.356443667958235,0.0008677904001386,0.277998743040481,-0.066708013431701,0.299015606242497,-0.529913336567429,0.133701672888141,0.534857881091021,0.377832161533877,-0.30462459355404,0.314093637454982,0.606516523661313,-0.206578088289418,0.4992432379668,0.44036620652486,0.140366956466112,-0.338391356542617,0.118062354834654,-0.34865203448021,-0.691021425516522
healthy,-0.0974077107722253,0.669425164230514,-0.503330225984595,-0.536573924896646,0.867003776147432,0.800322775885637,0.377192550828184,0.593832756248739,0.250849810125787,-0.58678966726898,-0.590461611417905,0.58991935483871,-0.674622394795206,-0.253168153941019,0.0405851458850268,-0.615384366736283,-0.30914021827597,-0.587251996827082,-0.374672088286282,0.142886901662352,-0.286061189799983,0.452822580645161,-0.32149360464854,0.342136691930704,0.77619087286144,0.0492677959933057,-0.228832997382393,0.418145161290323,0.776469798541797,0.171843499257702,0.825332862632063,0.502983490005584,0.529208295123063,-0.319483688760799,-0.285773803324704,-0.293222429259051,-0.397172527646022
healthy,0.0044005439625851,-0.107724806824908,0.438352638352638,0.0569001048725377,-0.174754996709547,0.166471502981725,-0.457341994042359,-0.122931422142891,0.140807027778808,0.140549585206415,0.283242043596514,0.0707850707850708,0.222520526597167,0.276535273052504,0.0272375658640935,0.324670288654761,0.180181141473339,0.34390865990017,-0.0133283541902292,0.249536960637519,0.33828719546527,-0.103732303732304,0.472938537021347,-0.335149877210619,0.106275363796101,0.143227311875229,0.0604428160021949,0.19768057650974,0.301582686958547,0.0524415726269934,0.138134348108846,0.251134776868494,0.275899505249404,0.169412981928189,-0.0785219248429793,0.134461455645208,0.521184911654481
healthy,-0.288904669066582,0.214800821763211,-0.419113109005577,-0.557632163698521,0.567950980745634,0.678516347290914,0.151581980342994,0.291819409608335,0.568970439289588,-0.611219454283754,-0.359875897452406,-0.0350186106723216,-0.752896256842722,-0.286801682163365,0.453584743238305,-0.53734640810548,-0.557563783886274,-0.517028350353851,-0.530579018879686,0.290696736428224,-0.18136603083395,0.152240678403618,-0.395243825835735,0.335207328452043,0.730743603727225,0.426923116789558,-0.272583993674833,0.336902694707055,0.670780809929548,0.220500942029391,0.731296624151447,0.634574918322105,0.0475581248905635,-0.175350007347055,0.0142761417971722,-0.55057871856058,-0.565000539721703
healthy,-0.343975894549363,-0.0478126541281039,-0.416679109666798,-0.470376834196086,0.409028126900468,0.40807457051812,-0.224094797560982,0.138718084666494,0.472633539478302,-0.566035770083991,-0.591825900968734,-0.121446839605407,-0.483900688197427,-0.271728008924655,0.661541669023842,-0.57965137443216,-0.114212025138044,-0.384113258145415,-0.319283933171147,-0.0353244172776645,-0.284675794039199,0.569220651481567,-0.412871297597584,0.219210248061883,0.518533457689087,0.521975476550614,-0.173383376505951,0.218982370512646,0.5397573120073,0.204173944925295,0.268367314281408,0.278126436959706,0.0877668342768121,0.0385837992146181,0.0357015462877464,-0.460970564872722,-0.492723343880516
healthy,-0.254204045546756,0.382801685800771,-0.394188443311279,-0.45418106750038,0.477533810360176,0.66433429121809,0.156249095676338,0.551160456586141,0.471736267421447,-0.129781946141785,-0.294042110371206,0.584811379097093,-0.183158569770011,-0.262681000450831,0.265578925756766,-0.384623638889741,-0.442548898550117,-0.167069657059074,-0.316883589818804,-0.0656116016471892,-0.261731569931966,0.557942356039637,-0.251143238961857,0.170391243432929,0.727088755612739,0.63685395549825,-0.423620412343826,-0.0340633530025034,0.55694705345912,0.267292728080596,0.605407119164363,0.395658253210471,0.35315961334677,-0.361241868031298,0.167352026741331,-0.275351732423205,-0.495659930977726
mild,-0.220852002515503,0.109380115054359,-0.287454999343554,-0.357742271274668,0.167591892703404,0.342385845821991,-0.0423542001247948,0.233996808200019,0.553077081166078,0.0781939561203877,-0.200922471096497,0.309788743751008,0.0571509691395789,-0.0742702722293231,0.0033324360620116,-0.276225111265929,-0.322024738643441,-0.252974815333461,0.0391191477585359,-0.0459862614465751,0.233705725593388,0.440300764094541,0.0496837351215494,-0.13182930434953,0.324960996798101,0.304012430789704,-0.0724300151649123,0.246492501209482,0.490730259141581,0.0680032518763009,0.432111996963827,0.211747135112037,0.317781839512092,-0.30868602211651,-0.0942362455803612,-0.0231658139247501,-0.104398865219164
mild,-0.180741821920742,-0.0249313057982974,-0.254188569194714,-0.0846295520158779,-0.006305219431435,0.111839175933647,0.0820819435445733,-0.177017114230086,0.0914659521225043,-0.0006444981282662,-0.222928160876174,0.125507403988417,0.0740369857093521,-0.22866924416115,-0.166086380789997,-0.288942799330757,-0.350090381892865,-0.0998199489663567,0.0934259225525524,-0.0940286902357865,-0.168946527171181,0.137791044368,-0.151587666550479,0.179455311008727,0.19295325759374,0.0396471450473068,-0.543315378288582,-0.147796339384523,0.0067496682858441,-0.0970764666169942,-0.16472203515696,-0.0120590774762049,-0.216832635968158,-0.154424969325081,0.122273792573538,-0.141578930658816,-0.160961463329789
