group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD69,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,CD169,FCERIA,CD41,CD303,CD98,CD38,CD45,CD71,CD26,CD304,CD305,CD319,CD99,CD371,CD328,CD101
healthy,0.309772625394786,-0.518883000580812,-0.560902702084218,0.661755381763503,0.317237267818311,0.208436624531066,0.368545367542077,-0.465634064345587,0.154686932591069,-0.38842400231178,-0.0206886137118695,-0.603488380948535,-0.152169176436264,0.62936075625692,-0.41115641556324,-0.301884194189826,-0.289484374639657,-0.41146376478063,-0.198624431738175,-0.0877216880163654,-0.307945986827583,-0.0560295953629392,0.568518891049081,0.334609019068964,0.0778801912713733,0.501227017384443,0.130379387769951,0.278530286623569,0.208858452530067,0.401705427128503,0.274651423182815,0.133478912936422,-0.301117487163999,-0.267374290081166,-0.606347298581273
healthy,0.582633053221289,-0.265637867447727,-0.282971337875995,0.501000590943975,0.550493712087407,0.399580005685111,0.329725932385428,-0.0289487745456973,0.25321182081535,-0.476377652288994,0.212885154061625,-0.531849265758957,-0.355071114928873,0.38955025164233,-0.490980772972886,-0.506797860060318,-0.569787426250456,-0.727927880788011,-0.323702983170829,0.0,-0.0266479925487251,0.247184017587948,0.71927387897774,0.605166602717371,-0.0210084033613445,0.274108831822839,0.137427919965308,0.329022618953134,0.705369491663407,0.356862745098039,0.465055055067152,-0.0768608420576348,0.25266106442577,-0.666690607437208,-0.394484223609292
healthy,0.0594768650251179,-0.137485377215793,-0.637448286540697,0.771253041398216,0.517194010530128,0.406101416070233,0.539185787075719,-0.486852145329555,-0.0941225511312034,0.027287226919342,0.135366146458583,-0.599880020037339,-0.0323639202996847,0.405252647547481,-0.258685228072235,-0.357863280577969,-0.284275575253803,-0.222298974168863,-0.265463554503443,0.336734234699191,-0.416660472616697,-0.0406918134876952,0.555114433113291,0.407857865634728,0.381608643457383,0.360687379759418,0.502299978129603,0.107399715674758,0.611373868611037,0.598246036408426,0.43955436469034,0.454318953825555,-0.235918367346939,-0.389845086240862,-0.626296859630801
healthy,0.625025545258336,-0.629465507155554,-0.699043329757885,0.83312368508329,0.65066564390299,0.40566769208815,0.294393550751395,-0.737643679863355,0.368361690065263,-0.428256012220795,0.358467741935484,-0.867166598051345,-0.327142877687851,0.111168008293769,-0.790466722847888,-0.482560340723466,-0.453046208078511,-0.567408062748405,-0.529019253242501,0.183711730708738,-0.614329273415039,0.284675532552632,0.788762801479215,0.279111831045776,0.183064516129032,0.264744431227474,-0.119493966883893,0.100033007191751,0.71528456113325,0.829366747591164,0.547049628053633,0.483010844574518,-0.386446179081875,-0.408835844224048,-0.535758669032172
healthy,0.527257387840855,0.316087516087516,0.0574150379483073,0.223654330651209,0.176892672510276,0.0419260850255754,-0.120319232731627,0.175686981508018,0.267730125468197,0.243427831807947,0.166795366795367,0.208547081206587,0.253251118044964,-0.609818835734982,0.560723776234505,-0.205490428448852,0.296449264833947,-0.0987333422052903,0.673469677022729,-0.380083741073957,0.248453814544185,0.131213117950412,-0.461993221597701,0.173321766510491,-0.0157216625385843,0.16469085839599,-0.0601304448460076,0.160329848277564,-0.0547799538234564,0.332932502530772,-0.191566420091062,0.669340466386896,0.208290429148792,0.142107303123073,0.303799161500598
healthy,0.428296304298961,-0.659811045350228,-0.720531949456016,0.779289155297909,0.59998719249801,0.292526850601325,0.566299457720295,-0.614089786250367,-0.178442114840844,-0.579474436397304,-0.118867120615461,-0.650532484358804,-0.535188577590646,0.520703980944908,-0.714233028531425,-0.664091645295257,-0.733323604256724,-0.63582504748832,-0.55445741891885,0.104205028202066,-0.641872363330233,0.0597440564627862,0.733982906894051,0.290109718116307,0.134413788668082,0.326869895170107,0.31218068079492,0.489402831990218,0.666972866966384,0.630321603510906,0.67337278596507,0.0556191153400301,-0.459499684482501,-0.389534198185933,-0.745206212835842
healthy,-0.0761487906481288,-0.703255726963091,-0.680325787742806,0.426520083321316,0.339426862893115,0.200045695276526,0.454038586929,-0.770475012175835,0.06024267895603,-0.684590604938105,-0.484435513335769,-0.576449053287147,-0.530853668272432,0.582886371844516,-0.661344423887332,-0.317657998371746,-0.610199268390596,-0.538576217857586,-0.518631928968895,0.056066512832165,-0.564808821261871,0.209375594632465,0.505940809276082,0.44880677146416,-0.0603818400253875,-0.139800859266041,0.0307456329792454,0.17363162275043,0.529208378304287,0.125483515570702,0.246388865256271,0.0631973205763842,-0.292374584578952,-0.724657356690656,-0.690001322604841
healthy,0.452527862864668,-0.594232146544827,-0.704671447972979,0.644673184870617,0.703611141259044,0.669837494066361,0.475496920063518,-0.384259178927916,0.0204737797409305,-0.105052581661355,0.371700680272109,-0.382952450543144,-0.106627913268007,0.330002375928368,-0.513007974508135,-0.575794606325938,-0.240512548063906,-0.437956735818054,-0.418916502006261,-0.0537311104398368,-0.386794579923546,0.0657434793864893,0.764565101482894,0.644746765463233,0.0394704308310883,0.491338811380099,0.337112406412589,0.447046323180423,0.519587221204011,0.699987675049265,0.421595400052709,0.462434730436852,-0.469045801825541,-0.464120200418589,-0.552802493657555
mild,0.301582368887887,-0.52871948293134,-0.622748545128123,0.59419689159568,0.65725744169144,0.346266779388215,0.594184994375102,-0.39795661349231,0.0598533741648758,-0.541182792382518,0.204483147879374,-0.431448339982673,-0.306669259307553,0.269094212007443,-0.401927309326026,-0.432255037761581,-0.444093977559863,-0.340220742920479,-0.382323151261767,-0.286919066633176,-0.0916768675092964,-0.170378959779141,0.638169508266544,0.332813096340592,0.274633123689727,0.112043985015093,0.344138236630427,0.37526932764987,0.654193496052031,0.539958368707462,0.274221375761194,0.340515214487372,-0.55634520513258,-0.214459989356104,-0.570265640037341
mild,0.189703535273573,-0.323058583091647,-0.33351166724484,0.291640333918631,0.169986764575901,-0.0390570216253742,0.217743453694176,-0.173790893240444,-0.0569055982358552,-0.146014651001531,0.0128605571643546,-0.436637262053958,0.0341522155609281,-0.186866450918751,-0.270359500489238,-0.328090968073143,-0.148626764437706,-0.247237373816743,-0.44529407263928,0.194460981485413,-0.150819031378247,-0.0580530945945428,0.421052468943873,0.257162654035025,-0.0764341702097283,-0.0430684423828715,0.13019986738232,-0.190496732636819,0.359719631132373,0.260786562071454,0.165885371098359,0.0250343854460862,-0.248640514446026,-0.264505442183399,-0.374033756538408
mild,-0.453848497457684,0.358275700394042,0.476754579073745,-0.627380223979315,-0.716851781630376,-0.414660006528457,-0.501170219041053,0.462735635329808,-0.223119177361152,0.354877474807239,-0.411848585866393,0.502221591222627,-0.0092952115143685,-0.0856379069052936,0.349659258959248,0.412748595654921,0.208044394213989,0.451952661088572,0.211356903784592,0.122373591146919,0.135557687919533,-0.237699583839291,-0.744441916955257,-0.483541435071242,-0.526187776015348,-0.23902354027715,-0.344920764257962,-0.0649777148389126,-0.718861993157663,-0.641796728752635,-0.366188435680117,-0.309880023933745,-0.0635639926515615,0.223636410575209,0.490070017777733
mild,0.132865380258321,-0.0799467110980936,-0.0932798447320032,0.151201182364735,-0.150145994502236,-0.05348040463228,0.174471052290077,-0.109393510268317,-0.326667828154343,0.0291479808740232,0.422459893048128,-0.164877577508385,0.0151593648348284,0.504992258665473,-0.24207858831248,0.0785770939652996,-0.174857916827375,0.0834756632201313,-0.0110478895993471,0.259913730031377,-0.17097016855882,-0.260778733415736,0.348942104580155,0.184609536035797,0.278409090909091,0.0243983957219251,0.137433243167945,0.141699778889368,0.341334546969436,0.147974763724588,0.396639819142861,0.183170385865559,-0.0280748663101604,-0.0442706164581432,-0.124205061859326
mild,0.799212641847664,-0.743755855063265,-0.767045318198419,0.705386895539638,0.780487974454329,0.824901185770751,0.720077565042023,-0.47424208805396,-0.0028807772818881,-0.471079110293478,0.51528326745718,-0.700004720512981,-0.574918886167084,0.118244514219025,-0.744237739407871,-0.776633618265347,-0.35804101812043,-0.615723661121965,-0.333164798589592,-0.117687982109771,-0.0091077241042568,0.0285521994460397,0.798765286379162,0.775216439566189,0.582345191040843,0.656389986824769,0.628930850801581,0.624347924455345,0.790025289983122,0.80419028238028,0.321338477079043,0.501491478955916,-0.253131234958161,-0.635442492413878,-0.691012070904238
