group,CD33,CD11c,CD45RA,CD123,CD32,CD1C,CD64,CD1d,CD58,CD39,CD303,CD98,CD304,CD328,CD101,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD1C,CD1d,CD58,CD303,CD98,CD38,CD45,CD304,CD49d,CD305,CD101,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD1d,CD366,CD58,CD303,CD98,CD304,CD305,CD101
healthy,0.0459683614094614,-0.229739081083246,0.411395159593377,0.514906484326231,-0.324791285476699,-0.151446335640219,0.083679484724755,0.0875176896517531,0.0228377864854313,-0.392869137128546,0.538261583122099,0.268681015576989,0.386918441845251,0.0072095705936643,-0.114078851271733,0.207526420930493,0.0196575229711513,-0.128769020059847,-0.151993285564055,-0.0266572839296959,0.14972849229415,0.0913729432593167,0.209074305129429,0.023122746897546,0.246340397737946,-0.0212946928039833,-0.0545693202612937,-0.0346942790920088,0.0727135054114188,0.0820780005870579,0.0040792666509778,-0.0194805194805195,-0.157362799303591,-0.026851006216884,-0.0954196774600002,0.106604259189705,0.124375724081335,-0.226976639775656,-0.291203546085801,-0.143660468290334,-0.106875807668352,0.60240446608406,0.205099211328967,0.237173498838567,-0.167211438543847,-0.17631082495095,-0.309820302141769,-0.229359353477158,0.154582911497202
healthy,0.550370211625311,0.415136752247992,-0.65302231947153,-0.580083999909295,0.496181995713252,0.724864760882075,0.307419446196573,0.871466301928139,0.885784929493062,0.45982596323868,-0.669773823780754,-0.391542942609521,-0.520596407691818,0.474028321728659,0.63399250222922,-0.161904761904762,0.722360902758221,0.52445703136799,-0.615965199465772,-0.461151055620352,-0.51667407621968,-0.437563349785647,0.47722054838582,0.642163961146841,0.863744270897682,0.914267215659772,-0.622177616860576,-0.299344296639138,0.126330532212885,-0.27691014844852,-0.45982503216504,-0.0392156862745098,-0.305602240896359,0.580314470373813,-0.507002801120448,0.576625117128865,0.361597846319993,-0.816423793512663,-0.604671098969029,-0.417270476773067,-0.581279759220512,0.770097094582865,0.565557032241225,0.815925391780683,-0.693762312068524,-0.494287185341223,-0.591203612783623,-0.520168067226891,0.561153808084219
healthy,-0.143344129085785,-0.147665662515387,0.524541402479907,0.292996283611154,-0.0566264319753662,-0.0488857301014957,0.0948178253224424,0.231462838650802,-0.0387625539946074,0.004290741422908,0.323983535637627,0.153424024612884,0.237950666622472,-0.045510877668093,-0.0032265966624578,0.0356861190150707,-0.0894924348141155,-0.397894287631008,0.637301177901834,0.576304707559435,0.459716603617184,0.561256056659575,-0.153369287626375,-0.40701712950494,-0.234315629016458,-0.191083724450601,0.657731457130301,0.314746797168675,0.469483793517407,0.505971583491959,0.510672814775288,0.244753901560624,0.680379911426261,-0.417001500003315,0.0840444517212074,0.259982114230859,0.434245717413369,-0.30770713363378,-0.234328179155278,-0.0998799058334336,-0.23077083428275,0.295626445688532,0.219553047524554,0.239397937773736,-0.294023246119659,-0.304075641007397,-0.450607597957965,0.0202330961863711,0.611078881342194
healthy,0.422805462485055,0.481338373804344,-0.586574588664717,-0.712384083777235,0.465133205499323,0.419742262050391,0.0385955080418251,0.18068997605824,0.274308498517914,0.469586248123772,-0.783231152887394,-0.188389634018455,-0.80366323739004,0.19185124657235,0.553940524316069,-0.783047825509314,0.422200013135434,0.399395523282797,-0.790671522786052,-0.891488575961319,-0.614065558846652,-0.310485802721729,0.475271243980127,0.491920706721489,0.419117668604056,0.468703550099178,-0.787254170045082,-0.218340981362403,-0.465322580645161,-0.653090032555818,-0.788124129476758,-0.681854838709678,-0.757160206823256,0.370909847791503,-0.693441321765465,0.548940743656014,0.495905991674841,-0.650661025978816,-0.747075494425504,-0.546487998169623,-0.38242763505969,0.42264839227416,0.475020335399662,0.297082814184338,-0.78121964430855,-0.189257789013932,-0.801235251778589,-0.672448622682136,0.635556852479341
healthy,0.603346203346203,0.696704451516231,-0.197735011567377,-0.0040081421263657,0.764656671896804,0.0432385857368904,0.135967966895878,0.32789506307525,0.34459647721997,0.371382296368523,-0.112029125530285,-0.23741180878929,-0.112489316942285,0.248885517900149,0.442756048002992,0.006199988882009,0.574517374517375,0.243820811376892,-0.121580311166428,0.203613620019381,-0.561214292456545,0.111006598619272,0.390243903247115,-0.068548977387753,0.61980164361785,0.493852835616644,-0.128613497587638,0.314598511881582,0.278093014412007,0.0567010780080089,0.122742249476087,-0.0656370656370656,0.342332949661052,0.524919619447409,-0.301474459387691,0.321750321750322,0.140061796609324,-0.227662472777575,0.0953937826075051,-0.517605987970067,0.0923813303945621,0.215672913242257,0.0807799003985277,0.204831997836541,0.26670377920805,0.196728564560139,0.179865730735841,0.173908271910191,0.303412812418571
healthy,0.637279813009862,0.615840653473458,-0.700518873497795,-0.519817322058062,0.572421596353015,0.349997121898091,0.773781193914809,0.715234395447642,0.716784899059849,0.459541991275026,-0.724869667318045,-0.31094110494947,-0.65815242765375,0.391691920139796,0.682964493376611,0.394164100795736,-0.407911867784938,-0.565707703345432,0.6120316737238,0.747490746256905,0.405106437713036,0.552739089753116,-0.610703439548183,-0.875252446527051,-0.518062019428655,-0.44625432088832,0.729188738207148,0.516178390572245,0.418579972988617,0.302334555276867,0.706373419666875,0.338317576693035,0.806899177049774,-0.559578393561915,-0.38584860645784,0.620317013805044,0.623011732679915,-0.735745096842956,-0.646377623145846,-0.572512701781465,-0.575545163152464,0.699535546374047,0.525129594542063,0.731773100644517,-0.725301574406956,-0.344216323521256,-0.68414746686147,-0.482961786103846,0.691920716944118
healthy,0.84846430011769,0.825549212400813,-0.625077426476883,-0.507609991229322,0.860621449633656,0.660025598503389,0.482556265934526,0.668541551399296,0.541351139919442,0.762167624569313,-0.640634871140782,-0.512374503608053,-0.649979872811623,0.765261580109466,0.873667546164537,0.191323836503424,-0.4643748223604,-0.593154967524038,0.626325501205289,0.751594759522354,0.439216067047713,0.524254641847991,-0.620018811119779,-0.635285708938112,-0.466494442922066,-0.175990140479537,0.804769083732131,0.675939466036767,0.442641821523476,0.274065955286184,0.73946539492813,0.567519181585678,0.70689108158454,-0.56501729896005,-0.15522638093657,0.0073884462914934,-0.0862516846196668,-0.0059756305178246,0.179129959174659,-0.150175895111217,0.0267332015021764,0.0805249292830738,-0.144315715015892,0.206910189228048,0.258514608205542,0.188999798006386,0.189817130998084,0.24832951453913,-0.0159975111649518
healthy,0.749261364371682,0.789869294151113,-0.619937675432199,-0.602226159934364,0.412514913867445,0.591070530999979,0.23599024858664,0.581296442049903,0.407567849593073,0.608493080630913,-0.77187574344644,-0.60578457060719,-0.525179298006528,0.526769190470316,0.727244582939328,0.40832896751358,-0.529647494201643,-0.635965515043352,0.673397882785493,0.663415755240839,0.526711304555741,0.411448827066105,-0.542459934173142,-0.681812160570902,-0.530893049340503,-0.181941986042852,0.691801135544298,0.66380204655403,0.236142060317028,0.337540236072755,0.530533414094043,0.355329070269236,0.570403404800367,-0.660983924576315,0.417362318388255,-0.669039187195884,-0.761104908100322,0.712679955298893,0.668348167611831,0.443684384025489,0.508114313979085,-0.602635012656809,-0.583288543601908,-0.335905044296725,0.750241603379164,0.628398459659078,0.537213311307991,0.640584057989687,-0.67800936264868
mild,0.0739730030922636,-0.0191951365841286,0.120856384464196,0.0780187326755936,0.0028449379433848,-0.203368383691489,-0.254314805113112,-0.0214551944480085,0.138147033767696,0.149169597603164,0.0600045592441069,-0.165165978961601,0.105034859669542,-0.006014653513931,-0.0921690524588118,0.288101572419933,-0.385545928559217,-0.497615692712601,0.64044044711658,0.570643076369985,0.379567879553468,0.452310307407828,-0.406114891418193,-0.480391224937194,-0.417576980570455,-0.330705656006562,0.598899008506468,0.277157756154415,0.218029350104822,0.203342073669322,0.642274301693978,0.12635058861474,0.427187873703078,-0.599665785944677,-0.199709523722867,0.0650246559440059,0.230746599696973,-0.277461333125401,-0.501343358627035,-0.280149546535843,-0.326521325609303,0.219011259404573,0.162875188483893,0.173310985500765,-0.419267525419014,-0.153733282332447,-0.353294650727289,-0.578624844804169,0.205315068526439
mild,0.178022248915936,0.152388962690864,-0.105875712838912,0.0397681975631942,-0.0348160519494026,0.168312544215315,-0.0390426703259353,0.052015331306577,0.0080855816589587,0.500669821478658,-0.262689568693243,-0.202470686282734,-0.210096273750235,0.286842121948373,0.181595272094174,-0.437951911158399,0.331600600319174,0.294752168957502,-0.287591863307558,-0.434866984006231,-0.236318417580192,-0.325093668883418,0.0681195062508333,0.159329030608703,0.201193306315162,0.0288861868415482,-0.626282615024675,-0.402584954551435,-0.054185666916842,-0.254893313820602,-0.394564365379599,-0.31993525421582,-0.355845910492406,0.362442299125594,-0.41632872473649,0.465806876938556,0.495977085507461,-0.475380719692813,-0.471677429948129,-0.460728434145835,-0.519257674895778,0.373533259439363,0.304969265316531,0.22328448530765,-0.685767276175857,-0.42048054869997,-0.481213660277568,-0.368976849800454,0.627270322861228
mild,0.844424089827582,0.873188492523368,-0.787913347186895,-0.678429756205351,0.807531863702739,0.826394463125426,0.0550793925009994,0.826650744038246,0.477109502514793,0.771802481698109,-0.834819805482524,-0.650002533285533,-0.827131436161221,0.63467562296198,0.874773242403045,-0.622000179741731,0.793275014211783,0.787645301803564,-0.793529873641013,-0.631135671551549,-0.474770382131653,-0.565109467777089,0.760878904509392,0.741516392564125,0.751752857833438,0.38003192993833,-0.794768213868014,-0.648805509657924,-0.267827460571183,-0.362848898722213,-0.805453594143916,-0.225126630457661,-0.672895542638353,0.8219708390231,-0.479300563462369,0.809312678284055,0.833515005271075,-0.770406136562508,-0.689351932706117,-0.655556890574598,-0.600273820506131,0.691830669155207,0.617136071501884,0.407442500933011,-0.798878095987312,-0.667583817816031,-0.744332459468972,-0.608277364209146,0.838009294418673
mild,0.44766806151574,0.317285206633229,-0.458711695147068,-0.488737074655134,0.418892995473603,0.489931538869112,0.296365582520895,0.451407353659394,0.347709815488471,0.128411151284194,-0.441482493801581,-0.264115743782306,-0.300001066672356,0.252342513811416,0.533311761568481,-0.511239243031702,0.481021091931926,0.380809115232085,-0.596291149370836,-0.442812058278039,-0.315701513594928,-0.305913770738345,0.487221864964275,0.634661143565881,0.460860910804093,0.472751614519901,-0.502783133795392,-0.268769765699175,-0.229612299465241,-0.40307486631016,-0.275556535313867,0.0016711229946524,-0.438567738640747,0.524607363702329,-0.620038441205497,0.491077282007158,0.475426305408274,-0.508431002861598,-0.397903831931434,-0.315701513594928,-0.330080369197444,0.469639213867028,0.545338464101054,0.453025769218152,-0.562904915327783,-0.271484611817349,-0.31111221728985,-0.441915583973882,0.603616513564326
