group,CD47,CD33,CD11c,CD10,CD45RA,CD123,CD4,CD44,CD183,CD32,CD95,CD1C,CD64,CD141,CD1d,CD366,CD39,CD244,ITGB7,CD54,FCERIA,CD2,CD303,CD49b,CD98,CD18,CD38,CD45,CD71,CD26,CD304,CD36,CD49d,CD305,CD319,CD371,CD328,CD101,CD224
healthy,-0.370149464232751,0.399652563175022,0.505229037528931,-0.221143762848784,-0.594410664467429,-0.246151177339122,-0.195845474723148,0.0071320483292163,-0.15819968453766,0.341234468607055,0.317602332717339,0.489865346524832,0.310712641012016,-0.436573859692011,0.294747899476844,0.255312109960541,0.286603145216013,0.412769998954537,0.0626496034667914,-0.276804590758079,0.292020386315366,0.174497518173074,-0.435280570177634,0.0447104668436707,-0.208609335410007,0.165123367042684,0.0564536410874443,-0.349227923380996,-0.0190347168191272,-0.235228986887251,-0.268211782301795,0.0400489584251829,-0.165357897916037,-0.276921644868234,-0.0664599114466339,0.251434611899728,0.118531542340998,0.75122137167237,0.656864901152565
healthy,0.0593837535014006,0.367007074793001,-0.0763840411799986,0.141318171869447,0.133639062697927,0.35794241886961,0.371499892847085,0.573849710770655,0.1761878994327,0.159073516128607,0.0794472030757783,-0.310938100537753,0.373933233802075,0.582539874117984,-0.0304669224292583,-0.0355944985326645,-0.0306078299104945,0.0328191066126404,0.221998632789339,0.458543417366947,0.417672220053175,-0.0137351119919997,0.488146698173352,-0.214763423661546,0.197052008054349,0.358234145423993,0.17563025210084,0.0820785771324393,0.157060479960352,-0.116302867139111,0.484063326450287,0.274789915966387,0.405882352941177,0.586274509803922,0.197895768113682,0.469187675070028,0.0477418273969865,-0.0560731146416066,0.26157589164923
healthy,0.0910845704384662,-0.0103016387047345,-0.393470568662784,0.221711030678067,0.514863516825296,0.540700593874561,0.307134313609014,0.11071560786553,0.368994429872369,-0.217671425214771,-0.419831966109799,-0.367809285058055,-0.383977819111129,0.160304498833538,-0.146942880020845,-0.220419894389095,-0.0092564309348127,-0.273477184262958,-0.0207826708512707,0.391116446578631,-0.257063725719373,-0.381401072054729,0.532553243435793,0.130840911792087,0.389026413585414,-0.293990880842708,0.3231212484994,0.235492093380566,0.145956005193774,0.0129534777223253,0.5723966371852,-0.0296689307847013,0.217767106842737,0.449837957967776,0.207483577422432,-0.283265306122449,-0.354706916787198,-0.516496256788954,-0.0081326003166186
healthy,0.4682141637066,-0.359435097224765,-0.336673835229268,0.256959880488771,0.334310778090747,0.584509930573734,0.406477004192067,0.445812537770638,0.351189734176102,-0.349559566818148,-0.269165757438482,-0.196850303648449,-0.225140463577313,0.0992571502622937,-0.0141228946804142,-0.334273569355318,-0.236558485896938,-0.0951091713005422,0.0836365343059273,0.572983870967742,-0.0829465608980227,0.106854838709677,0.636139588059424,-0.0923613437751287,0.155399744190339,-0.230249293564247,0.268951612903226,0.512350037889575,-0.196012033397263,0.418584719414027,0.691490302141037,0.0157321513404939,0.590322580645161,0.449778172939761,0.479691388465901,-0.381202128635044,-0.196459027603564,-0.422627125043478,0.307977984645378
healthy,0.192199655342281,0.165508365508366,-0.26519053402133,0.083286136174363,-0.276027387769055,0.157920799778811,-0.266955288295562,0.0813748540763691,-0.0633259119640143,-0.128322286127102,-0.0240488527581946,-0.157398998078802,0.267336594531007,-0.22285281161531,0.227153110179195,-0.276041705095618,-0.258802993985034,0.304017507282619,-0.0839037751785899,-0.430888030888031,0.104639262142053,-0.0082389292123131,-0.251134776868494,0.277410387904987,0.0872181879707132,-0.109990360450346,-0.180670253107337,-0.273453835302261,-0.227733856724472,-0.19767051326729,0.0294405634184886,0.400157615759669,-0.338996138996139,-0.188531189668406,0.0588914436322345,-0.0777548944412054,-0.059848530257769,0.148744396580412,0.384706850348734
healthy,-0.461896702931739,0.271726662024812,0.379130435343193,-0.188660959613554,-0.548747131022103,-0.703963525267639,-0.21830985915493,-0.0925239468281764,-0.40347231205378,0.418681456073855,0.293677227571774,0.489327393069132,0.27695768590744,-0.516906445127298,0.417796119172604,0.330492089026349,0.382442404418717,0.3196504573963,0.156473923443033,-0.29475326107063,0.23547675051422,0.218263266428601,-0.560701782823266,0.001902604688186,-0.547356720370396,0.0848989920108445,-0.39381953823397,-0.384429866872468,-0.315981768122747,-0.319480642845517,-0.634100216488461,-0.311858235176995,-0.466235770789118,-0.603211515910634,-0.574831504821775,0.154104720755708,0.206520145190142,0.397446540980401,0.396076862767214
healthy,0.159326700433008,-0.570958646585211,-0.580397365408512,0.562257994690155,0.43518096552753,0.469192811305701,0.369244845049556,-0.0518288534408228,0.544269056423957,-0.517144056080705,-0.540640137173928,-0.524042843639921,-0.180703303509341,0.215620647589365,-0.455943680077302,-0.646217209549351,-0.584013490297264,-0.488701828871997,-0.571988678740121,0.52727538491113,-0.468329416806274,-0.636476071184685,0.69951517259408,0.338267486340694,0.53161516309375,-0.411150516389591,0.0816114007241773,0.0800036543029265,0.0184394912351472,-0.0145487511705005,0.637626795517551,0.55336008204157,0.373109243697479,0.461107503210105,0.336529365710776,-0.152362161671361,-0.536229886515268,-0.653401236367338,-0.239373400049529
healthy,-0.436732941320408,0.345700330809678,0.546013019158857,-0.380049381167147,-0.641077833473045,-0.717408054944742,-0.730802657629137,-0.249845807313413,-0.393740331624884,0.386354054725874,0.0909798718478073,0.361592240034022,0.0010035568307577,-0.318937764942545,0.392828842354062,0.429931810498672,0.352637504625752,0.360797386163566,0.0450548902741289,-0.582432227684379,0.275694339036226,0.291329710123901,-0.683820475478186,0.0821217221790136,-0.666144036408765,0.202445434783295,-0.234038620429478,-0.474449426400652,-0.24403366437145,-0.287927882595419,-0.508861991835052,-0.18009222063857,-0.558225828438846,-0.698973074632918,-0.375294634921367,0.254588799856393,0.325978166781792,0.46394942846831,0.0272299631455449
mild,-0.0930740019613848,0.190131071312028,0.142708146249935,-0.0121622065822819,-0.0400121544223391,0.0675723657279917,-0.400744792765352,-0.354682947071333,-0.189823647202086,0.009204210993304,0.0254380461615746,-0.126526744512223,0.0334317687152486,-0.107748766005044,0.164489824101398,-0.0983244549077307,-0.10180780481578,0.174418110159693,-0.0162353460957288,-0.19210998451703,-0.0004069101975556,-0.0351570907496434,0.0133768125703423,0.178675996475286,-0.009778604350893,0.0632338447001538,-0.0436219964521851,-0.36268993132047,-0.0756739426887235,-0.345925376770489,-0.132278732487951,-0.0464709163090285,-0.371149814546041,-0.0674847056719148,0.0549898058292918,0.210768620226518,-0.201772829600156,0.0567754883775282,0.0569648650178675
mild,0.463884525120431,-0.607284037269464,-0.607920803255587,0.0626331729983822,0.614861474056749,0.388214587254605,0.532280188326864,-0.195589450305127,0.348497863913545,-0.465788004414126,-0.261774861929994,-0.63686694675448,-0.089858057917302,-0.0576462786341764,-0.417874826599407,-0.387113163526867,-0.416332637836962,-0.338706980988589,-0.438243962615556,0.262593433153996,-0.324966140233753,0.0476842781050628,0.685122067437851,0.152656679038819,0.403886751915831,-0.201195798504311,0.0805322458589012,0.434151155089851,0.412242933970354,0.372995878622724,0.543930755695018,0.27429790141785,0.0149851097330335,0.544374135034402,0.26134495047381,-0.387586312331102,-0.302367677816662,-0.58833621535867,0.048567970067301
mild,-0.698671465230398,0.57558783450474,0.679246924987057,-0.377625019756875,-0.822696708803064,-0.783409899270967,-0.488221654993906,-0.375252697539344,-0.558496603477345,0.545331341294683,0.382520439801243,0.634363638863189,-0.0030984038381228,-0.0347365088199609,0.611656371386632,0.701767396781243,0.607184801084742,0.383167912578408,0.458781559422198,-0.17638001924591,0.435703969505928,0.124256476146791,-0.830650646217274,-0.257229637381986,-0.642932612484971,0.0785092957572303,-0.518768054141308,-0.397917584183478,-0.290185179948977,-0.184863338046915,-0.821063237290815,-0.521459941179778,-0.313553613463258,-0.846438500667284,-0.368876450051421,-0.0808853118712274,0.504712187344254,0.681396340704371,0.173412525629926
mild,-0.164619370508737,-0.0204475864863049,0.0300902724941946,-0.259913730031377,-0.100460245039633,-0.619225128567912,0.0504721318717143,0.344372088971708,-0.101971256912782,-0.0918905486253865,-0.0786317623578301,0.0913374767459893,-0.0646167926084561,0.090348351374596,-0.0411904989876186,-0.0782412944184394,0.315894798113279,-0.159022653323935,0.0386169478889293,-0.0023395721925133,-0.306509569048755,0.0648395721925134,-0.0878249553757484,-0.247161179741317,-0.218351194933096,0.0540224306643331,-0.106951871657754,0.111631016042781,-0.124344362866236,0.212190024225196,-0.0515557388651752,-0.106784255901561,0.129679144385027,-0.0826917797284462,0.175063774035358,-0.339572192513369,0.131109133356809,-0.102444067193945,0.0278607882419582
mild,0.611512751284633,-0.662653724616138,-0.665667655139511,0.375307954432869,0.669088184325232,0.670534094269378,0.719499341238471,0.189716587033747,0.7315410640138,-0.372559383059129,-0.365020157725507,-0.564097125331779,-0.399192518065208,-0.0055372356984605,-0.531608111727807,-0.73318461910833,-0.576174319052538,-0.4359219693101,-0.383119433935113,0.576943346508564,0.102032909167978,0.177576064406801,0.771875597433017,-0.228653920022071,0.656476103135183,-0.314309572794241,0.551251646903821,0.625296442687747,0.575488784462066,0.578202886405663,0.695094383392961,0.265161543757058,0.544927536231884,0.730399268430918,0.422744829862073,-0.285299996067427,-0.493793144849137,-0.638268286745211,-0.0484793662580612
moderate,-0.0860019785420572,0.190741171801899,0.192457449182908,0.0334310879972694,-0.0055260737776071,-0.160929990580644,-0.0442911239073255,0.0427426207412661,0.183698304455019,0.209131532787286,0.255189349114866,0.0258402109718282,-0.0327058376953705,-0.0622848275799446,0.415596095281031,-0.19922407972624,-0.0274248173332673,0.0501189752522054,0.177422261897218,-0.215596841917039,0.278309232480534,0.040356845018873,-0.0590996594250777,-0.0709767714403565,0.043147404178418,0.253529747172239,0.0637800658245721,0.0737024054810407,0.0945931295663247,-0.174400741523633,-0.285711092379834,0.0986085631581648,0.102113459399333,-0.463208451417208,0.142878407102859,0.191101223581757,0.0157079215903197,0.166258640998855,0.397482224520474
moderate,0.109305430995117,-0.52343518962298,-0.564270671382739,0.314777708982145,0.630701065944574,0.695454900128345,0.488411026775639,0.0375925761992286,0.45668184307709,-0.700037694576387,-0.323463536032159,-0.473266890909791,0.0216178689810458,0.38202372504229,-0.50127789242736,-0.224730004645115,-0.381004561166087,-0.400541857952477,-0.0085055864015822,0.383997203974844,-0.259926617763707,-0.0494733933354357,0.665647976603362,0.0160142022206411,0.274861677468882,-0.225960300641222,0.226975350224621,0.0152353591348763,0.120273331261273,-0.0307109652069397,0.611610347347139,0.0650408416447368,0.276894887236284,0.667235057688034,0.330134804813438,-0.325542183926761,-0.299330884245844,-0.34413772829379,-0.120286735453341
