group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,CD169,CD54,FCERIA,CD41,CD2,CD303,CD98,CD38,CD304,CD36,CD305,CD319,CD99,CD371,CD328,CD101
healthy,0.240597151751288,-0.533021295948525,-0.542269067416734,0.660975929017021,0.171479604226114,0.0999706954628619,0.315224909650393,-0.496830009910655,-0.403999902153856,-0.684188298928712,-0.147829235575337,0.624377036397422,-0.307656566607216,-0.274578086172656,-0.228686483590603,-0.541856670258264,-0.101425241738643,0.0819287463549073,0.212020537601933,-0.425703552153496,-0.0548845763841325,-0.302354792607242,0.580940312198053,0.364068100037115,0.1129832628493,0.20641089253948,-0.0370149464232751,0.273848152694335,0.274439091197362,0.0639751002831369,-0.23301117487164,-0.236675473359756,-0.613628927385852
healthy,0.318487394957983,-0.434258945040073,-0.260686819439995,0.635515018681408,0.290756741206384,0.339207763083355,0.608740216811274,-0.492129167276855,-0.330011458930156,-0.485638256707583,-0.400075468731601,0.352908617769237,-0.615094871716961,-0.349730072884434,-0.646023595194188,-0.425675560421878,-0.0367461791987683,0.0,0.0582633053221289,-0.194390093013331,-0.163282699618096,0.0375613266719993,0.483958231964377,0.293016938582347,0.135294117647059,0.391325504837169,-0.0943977591036415,0.409243697478992,0.1000984408482,0.09659140304561,0.104201680672269,-0.422614046070366,-0.40166947196789
healthy,0.22164235823646,-0.0103992845692344,-0.337116235719758,0.406868238956408,0.48670429991601,0.265049273921622,0.290610843566816,-0.0079653548814453,0.0974619364580375,-0.530050352775608,0.0519832249258008,0.15948321417733,-0.265116094489732,-0.395330328389792,-0.0706014184230333,-0.0768958715678457,-0.0536333895350655,0.298373114130765,0.145546218487395,-0.420329363349969,0.071919297274002,0.118418881242799,0.589865943019761,0.302087876624414,0.233133253301321,0.533656349415447,-0.0002008049460893,0.496648018978525,0.068426668909578,0.358871357523762,0.12249699879952,-0.0644199773317172,-0.363256994401779
healthy,0.568516939293747,-0.682946866372041,-0.755695177032041,0.759648788799609,0.557886289843667,0.272738179019864,0.39473347480171,-0.781845527639663,-0.408733187221399,-0.872908065241091,-0.450740397488458,0.173810298681528,-0.794412825773298,-0.535340377990095,-0.420308129308026,-0.572600303439734,-0.529835640978986,0.306186217847897,0.183064516129032,-0.677901455125202,0.300457118579004,-0.0104838709677419,0.777699504295573,0.340099719478018,0.0919354838709678,0.701202244586838,0.113755555846648,0.769261861700559,0.614407867641365,0.348543265299289,-0.44695445346839,-0.464548105783267,-0.610506296310416
healthy,-0.488765790198382,-0.448906048906049,-0.403192598327575,-0.316643227982895,-0.0240488527581946,-0.455105064922682,0.119946727367133,-0.47223116128419,-0.475365656186979,-0.6127223978813,-0.315629656768866,0.563184821452519,-0.357820969697381,0.0955982912183874,-0.291909670523264,-0.262814440391802,-0.543250796068556,0.240120471556858,-0.239124839124839,-0.389948777391443,0.0863107984940087,-0.609938228249058,0.477562223937258,0.143505964232963,0.148453731511878,0.0792405214398126,-0.0942914975805546,-0.245978366575676,0.313749242799318,-0.641957182158023,-0.190525238034742,-0.378337625197791,-0.559562253802501
healthy,0.359757937207736,-0.602646090155243,-0.694528711792962,0.73143285513857,0.529886812205616,0.421216798507943,0.574826052729962,-0.713970888504313,-0.387260590698648,-0.562092002425171,-0.568581931893153,0.611632885080064,-0.679217488622418,-0.611361810523081,-0.657187416465644,-0.574391113738273,-0.458765983690815,0.12816661222714,0.0580630639750175,-0.627014057555931,-0.252084406071564,-0.253347613930028,0.734673958236308,0.266872065477332,0.165959225673677,0.61987871521787,-0.0824663859160321,0.572803168394601,0.63037697136757,0.11735702087198,-0.403387038822235,-0.526059150903051,-0.749272822455683
healthy,-0.0020135497527149,0.10841264756429,0.132392291694552,-0.124296896815385,-0.233920443542757,0.0293115278362609,-0.22503204662717,0.269391097984418,0.256384478592384,0.361548938635294,0.0024137096795493,-0.541923316085777,0.263542983343855,-0.148271351008478,-0.0609159615443884,0.101437042958727,-0.0265502895464327,0.0177250634738459,-0.488545434941911,0.209094093927304,-0.239373186173932,0.276219833422243,-0.171483505692454,-0.286674212256716,-0.165543071851751,-0.14904348584016,-0.312722581594383,-0.215104131785481,-0.0848267517674761,-0.0081341247171484,-0.148525704363089,0.0457447296553309,0.192968822537696
healthy,0.422739312956514,-0.740490455957039,-0.788886002719693,0.652422882229341,0.672116681655485,0.609125913917005,0.52334913568241,-0.434266498500139,-0.260956131556536,-0.475906013677818,-0.243478326477678,0.356865499151929,-0.605647368460147,-0.585527967262006,-0.403404745920008,-0.553387885978434,-0.527598375785478,0.0006029878939259,0.303241506623301,-0.475477520237656,0.0135708131571015,-0.299761296207393,0.782983154657857,0.608126560461925,-0.013672359269076,0.555995210599117,0.0524246320912678,0.639965399199231,0.408689100693636,0.36826008461905,-0.612198634992252,-0.519414828853254,-0.700551841504026
mild,-0.298676328930723,0.166609701665179,0.177534765368819,-0.212605566428536,-0.370434752350591,-0.343356974519406,-0.480660592379568,-0.0002091866134841,0.281003641375531,0.197561600730783,-0.131951487751687,-0.142276506314221,0.113502185530837,0.353368695850436,-0.0271029756632663,-0.0997137274300722,0.218338155265028,-0.202757607287172,-0.435986856782196,-0.170454681756077,0.0439700686799446,0.34180050669508,-0.301551574800002,-0.2587194922291,-0.263909046927915,-0.436437112596324,-0.27274291718545,-0.64320351051892,-0.43638413019162,-0.228304570036437,0.0501291892610754,-0.0537089763001813,0.0721639944998254
mild,0.326717981475705,-0.519067371258997,-0.512733153766408,0.545982764606192,0.30557836510153,0.242766690044452,0.361068258657432,-0.153929828471424,-0.40699617428072,-0.462509781241002,-0.184266505864296,-0.0150068766964453,-0.352647831353884,-0.190750859421208,-0.136511145232641,-0.405099956172894,-0.169340766715895,-0.0143261957565452,0.400270652886906,-0.25963215059398,-0.0849396404831115,-0.342442540238563,0.625278956987777,0.434075268011702,0.12719212570396,0.440116060740156,0.105567638503881,0.35369559194293,0.306386286701573,0.155540643752582,-0.393593343731431,-0.356992619566914,-0.566966843651241
mild,-0.0115707122621024,0.0490059579223993,0.0252097482584854,-0.0460519621601905,0.0469582895833907,-0.145284255719263,0.0657935316308964,0.127741974258203,-0.122831757433007,0.149545305919943,-0.0831755981787348,-0.179026622379798,0.113345855761381,-0.0957684650049,0.151972299991313,0.0277406923059327,-0.124284409625938,0.299488106671758,0.0564255095792144,0.093250227824063,0.0593062132028944,-0.215999379964717,0.113654047837526,0.258426179104141,0.0288564183261601,0.135157153129996,0.228491942820076,0.069003233968649,0.0735754730127713,0.014186354312674,0.213927040503893,0.0701741910312685,0.0818217547520712
mild,0.692571239988026,-0.331686669314732,-0.321965915687882,0.488338953853671,0.525002585742582,0.323222195496342,0.258759432281567,-0.382035797398585,-0.482127939456954,-0.495640131165736,-0.138897680299115,-0.071000669056657,-0.496311750096715,-0.344530335078621,-0.267469088837285,-0.0865050219660232,-0.288919052249591,0.241348463600564,-0.0063502673796791,-0.293640846684112,0.2491306166565,0.378342245989305,0.482153110720552,0.244336150635614,0.318850267379679,0.260445370474075,0.327740357735609,0.426515495441459,0.236067305441538,0.202557032544761,0.126671122994652,-0.234974810431683,-0.454972180773111
mild,0.460982465547685,-0.649091037260959,-0.69032708669438,0.416757964204198,0.383124671243966,0.387878787878788,0.373908201030075,-0.569876751116013,-0.452413306773424,-0.63208596871794,-0.192843592519306,-0.019064912784573,-0.58532722035399,-0.495111690394008,-0.513016070606563,-0.630080614064976,-0.483682344433717,0.0671448675359823,0.234650856389987,-0.382260420375764,0.317591493838196,-0.204119571791973,0.449340854757944,0.345191230335551,0.0382081686429512,0.452832933632127,0.280024858990077,0.403346953033924,0.158966031063837,0.356322892942361,-0.412788487840626,-0.532798037656819,-0.507984290030316
moderate,-0.422253746104371,0.116848442469075,0.558015355549982,-0.305189983626939,-0.0888163868937656,0.273091502684867,0.0116693595043147,0.483073796182773,-0.191327635108321,0.742566062664114,-0.138924796816115,0.0891743126144582,0.22888227710811,0.346287673124156,0.0377807300285869,0.538462876909272,-0.312668836435776,0.311085508419128,0.599176775317425,0.405116796440489,0.109893899864927,-0.294984010828558,0.0764154832056737,0.15336552574309,-0.337764855634354,0.158477430687629,-0.168937862567729,-0.268232087826454,-0.0777779338425634,-0.360131304182241,0.0269187986651835,0.387547901531659,0.460494147559078
moderate,0.380017130716487,-0.32342274328668,-0.350557150308726,0.367766905344708,0.306647690539648,0.2993828353957,0.0923001452323015,-0.185762719770297,0.142733562553485,-0.448542084863342,0.0630167945460551,0.0743483025962221,-0.331293808439513,-0.320797792890355,-0.291691284255917,-0.108763123415188,-0.299596442921457,-0.0540416280866151,0.0096580901311829,-0.334323581763453,-0.0220144814149089,-0.025278376156792,0.324014812454728,0.0648695799825413,0.257030799473602,0.230914110733104,-0.167538239415237,0.282373310960137,0.12957441158032,0.0838866940133894,-0.243825951753723,-0.282567516559693,-0.198446692780767
