group,CD47,CD52,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD4,CD44,CD5,CD183,CD32,CD95,HLA-DR,CD1C,CD1d,CD366,CD39,CD11a,ITGB7,CD54,FCERIA,CD41,CD303,CD98,CD38,CD45,CD304,CD36,CD49d,CD305,CD319,CD371,CD85j,IgLambdaLight,CD328,CD101,CD224
healthy,-0.587384723569349,0.207528947974909,0.184931927643985,0.30677325367199,-0.008529282028573,-0.407497895860965,-0.568688723833512,-0.211402024652534,-0.516388842724707,0.146362035277832,0.148937694999608,-0.13247902313176,0.472242072519468,0.167765421215698,-0.293566898218061,0.407634120803096,0.153520934086218,0.51563033972423,0.551153984084306,-0.0250018901432349,0.0178998867047975,-0.104500151011779,0.002143830838183,-0.317704599319554,-0.558857785710992,-0.377289193604146,-0.197473772794438,-0.375806999928047,-0.417920868392683,-0.417024949662227,-0.0608577469042585,-0.457489310084757,-0.105210498791716,-0.0270311084264573,-0.0377332165215453,0.193398614615074,0.164114633836425,0.375762386436281,0.157462612465991
healthy,0.160504201680672,-0.0110070152767412,-0.109652840632492,0.0912403868039983,-0.051576747071999,0.157565707111093,-0.333641216310571,-0.111820233015251,-0.367568677049761,-0.176763079080441,0.139812972317378,-0.334937406088784,0.0364754559275786,0.0287232195735506,-0.16078431372549,0.166951358920361,0.236013348403609,0.166107659819101,-0.114212550499345,-0.234733893557423,-0.460865159119657,-0.273389355742297,-0.194109587828608,-0.0361594905728655,-0.200665608375473,-0.162854144271217,0.0439775910364146,-0.0612087682711194,-0.146483604593447,-0.123809523809524,-0.203361344537815,-0.194397759103641,-0.0273832516343351,-0.146218487394958,0.0227154467395024,0.0296843652170523,-0.0124298248844225,0.0415617307016933,-0.0783725468466276
healthy,-0.241548900816295,0.235521825173646,-0.287567070952068,-0.450594244035066,-0.0678322829441749,0.520819138766595,0.129335385346985,-0.449396689932576,0.182128293898291,-0.019407738133888,0.218629821799032,0.452611172883373,-0.387695545775077,-0.10587020986923,-0.043937575030012,-0.320759871721794,-0.197132649504767,-0.0249940845942627,-0.149693844023925,0.114621848739496,-0.0427764530575105,0.0606482593037215,-0.338068971119769,-0.352582313088778,0.303605686896661,0.086990846550026,0.114141656662665,0.168881472681492,0.284391623214959,-0.426861114149433,0.104249699879952,0.213673030034693,0.156801451467372,-0.389003601440576,0.15073784393795,0.012974672874968,-0.30711157143965,-0.502530390638017,-0.219429604839136
healthy,-0.5818368249854,-0.0571183335522208,0.637134532250748,0.775523323577995,0.0506855913433502,-0.653110189188272,-0.453812057898862,-0.423733415204067,-0.37106959964572,0.0748739029030813,0.0647853170702064,-0.380534428945533,0.701146741332457,0.282665583235937,-0.276209677419355,0.774482913416867,0.675822048383349,0.643413787631288,0.563046580567689,0.0366935483870968,0.557576895372848,-0.225403225806452,0.596367609376294,-0.422663246270397,-0.782728275742683,-0.291917117229058,0.0,-0.229660249176004,-0.723054115089891,-0.207745075393701,-0.254435483870968,-0.792658394463345,-0.585764877910133,0.48688991456349,0.166383612836291,0.265361388801511,0.298667988659576,0.713536809585833,0.29669196970418
healthy,0.433224223130384,0.220357938181406,-0.353925353925354,-0.235324415626694,0.177180934924658,0.320651370109261,0.148835677625715,0.416355020100956,0.413567184388084,-0.157066385010897,0.314057433200838,0.009312634112355,-0.311345647082708,-0.0593205034702132,-0.103217503217503,0.150280450426997,-0.174653782613646,-0.186737951570622,-0.0229040649676755,0.175804375804376,-0.22632642540212,0.0432432432432432,-0.294072409123355,0.317551273619636,-0.191566420091062,0.0404045918714167,-0.4597941962104,-0.0752577944469937,-0.100771679760797,0.0191166323861946,-0.0952380952380952,-0.0564026827816837,-0.160766871984548,-0.305870247007126,-0.0896871155845958,-0.0199689377833439,0.139734453905804,-0.257179705602668,-0.141119707747614
healthy,-0.438851825212376,0.28123707954551,0.368578773613614,0.565481588235319,-0.172953680547577,-0.659811311808394,-0.666838312391354,0.0463590035530103,-0.5038266126439,0.169640638126822,-0.0859507125971245,-0.499627648548328,0.660402108767857,0.250662745076784,0.117741637260519,0.689251565073235,0.487924105466382,0.565041126938682,0.595828323252105,0.0553429591565053,0.104974127787703,-0.316653536100808,0.442187692126997,-0.0547479771490276,-0.660558701779312,-0.456313934846248,-0.492089523442022,-0.308347803717281,-0.68162179040631,-0.12656657432191,-0.363881921666988,-0.713711267624979,-0.58048768598157,0.111694561224002,-0.145996149109139,-0.0314075119537789,0.525503374036147,0.508277790460827,0.422915611782791
healthy,-0.0524255135615963,0.627693237896712,0.48478449082898,0.526462488453247,-0.059677615789464,-0.541456419673652,-0.57742185582171,0.129154310579256,-0.27378136536338,-0.0383321371954709,0.688441285894915,-0.551602943561722,0.423141687120328,0.503883594626915,0.0289733284618195,0.528278466756155,0.34135485932399,0.543612097535092,0.543987181785966,0.161227848479698,0.543760666023076,-0.410318243541819,0.332674869554125,-0.245866335735439,-0.735788876555091,-0.70106459280984,-0.308394995349029,-0.0730428430927381,-0.672945559464863,-0.546623842868851,-0.487468030690537,-0.63939629908884,-0.323027613365098,-0.032372392144083,-0.329562843553759,-0.089756704399475,0.429511436818509,0.514454067139266,0.190618878508502
healthy,-0.395572047900386,0.0383005537921989,0.312167423532761,0.475950392988409,-0.183000601437414,-0.657275971394968,-0.759912363590695,-0.0672753581383833,-0.653298907542382,-0.0765957483365604,0.318305793726752,-0.401470562055809,0.266413007167912,0.142803184177061,-0.571589363017934,0.298755003113497,0.452786066439738,0.440259431903201,0.23229194632518,-0.133627786617849,0.150922974797502,-0.637621019239348,0.289049194635042,-0.132709554552898,-0.727207869942084,-0.694384784202548,-0.12704776920803,-0.462150489646388,-0.57062979457166,-0.208220553662664,-0.579067149916278,-0.79860188624794,-0.333088389369561,0.305660008576916,0.0440696205016658,0.041765497141684,0.297147504485118,0.44703632833044,0.0745236947350423
mild,-0.140297151265296,0.348337548773862,0.137378434314204,0.092088060321326,-0.147203638789894,-0.220968762639762,-0.429740504864142,-0.0283466466588646,-0.142176299006506,0.161260648824988,0.303559342897575,-0.292007935208923,0.0257299534585545,0.407008738585194,-0.467908401870666,0.0345787376306696,0.0062262132907946,0.371672918922221,-0.0388518187305733,0.106294610814068,-0.0581974713893048,-0.445743544348434,-0.147423564574425,-0.271829679419712,-0.4220384365943,-0.375041099209125,-0.214400903080148,0.212867426862248,-0.451713141283789,-0.262443080586416,-0.0899854862119013,-0.462867586510477,-0.374325691476899,0.111801815018663,-0.21433421978922,-0.290915936978254,0.182742089966234,0.182961238580365,0.0902290197728266
mild,-0.494532159802832,-0.382013755563772,0.408453332696592,0.425581319160871,-0.353241761489991,-0.597053674274258,-0.523212054266786,0.164521782533077,-0.554551431926413,0.0144924477857404,-0.175293513281772,-0.412369489424626,0.182919091220378,0.164866528771505,-0.291316278658051,0.421673295103515,0.321210977566924,0.223220718890781,0.225903170468828,-0.263908740048377,0.262993558354208,-0.546472073069934,0.0640913627779977,0.114353547085816,-0.688043429223823,-0.432954733571462,-0.203221547701424,-0.615876195614288,-0.439824831397874,-0.249612488537111,-0.306758474180528,-0.449289339056651,-0.310009854408478,0.268065357037404,-0.378921298999566,0.0427384265921673,0.17649103877595,0.46859164107882,-0.0318817060622018
