group,CD86,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD4,CD183,CD32,CLEC15A,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,CD244,CD169,ITGB7,CD62,FCERIA,CD303,CD98,CD18,CD38,CD45,CD304,CD36,CD49d,CD305,CD319,CD371,CD328,CD101
mild,0.351353097439426,-0.534895997871502,0.813420320529737,0.842295928821783,-0.0802947978705706,-0.797493435031103,-0.653686961543422,-0.628584286137266,-0.531374923545288,0.74922474116226,0.00786392477865,0.0577207394015561,0.772399738720165,0.0654274596885165,0.776272652747418,0.660827927348238,0.47140663203939,0.690479213575698,0.344958409088986,0.191338535245086,0.643771660627179,-0.420776191437979,0.656893583868697,-0.779889650234207,-0.658568733620605,0.281845746039502,-0.273252257224372,-0.346259520569879,-0.75590994415593,-0.301034066637522,-0.214173862083798,-0.682367262603546,-0.312570874680833,0.187192721546671,0.598707323049113,0.836105185558925
mild,0.241402274792634,-0.426840479471385,0.673429528704696,0.556001368420506,-0.11309605984663,-0.291504982216697,0.0299953058994309,-0.462438373804746,-0.44442963995513,0.316231393529489,0.669657330690363,-0.0267379679144385,0.519817698539674,0.211662631506292,0.509816831732,0.532913880867224,0.503510559736189,0.263890806308802,0.460998302372755,-0.259913730031377,0.520153498086535,0.0235206416641137,0.523940839131868,-0.565262632250622,-0.226883568447356,0.506272128857387,0.0411096256684492,-0.164772727272727,-0.344001223117634,-0.175958962554773,-0.155414438502674,-0.484098435171389,-0.46465525071067,0.397058823529412,0.451900831076584,0.623034016496511
mild,0.482379788748527,-0.867996252201982,0.761154453993645,0.743618858221293,-0.632564503217447,-0.69387424459477,-0.795385802345096,-0.795915678524374,-0.688376037021305,0.503121488282975,-0.145602675833871,-0.467457180500659,0.722994762400261,0.518777530853035,0.71639095179303,0.759598851929183,0.361098821846613,0.660284392426216,0.336059366778902,0.15273612725218,0.634802749613106,-0.24506696912714,0.0465945885333718,-0.775272189720951,-0.776441970561463,0.408840257676242,-0.563109354413702,-0.602898550724638,-0.777516092921461,-0.644341230146076,-0.565744400527009,-0.783502444540905,-0.405450723185897,0.254713305176649,0.586246471598173,0.739919943488063
moderate,-0.0813090855784509,0.0453962698405023,0.3518807381783,0.517521418265255,0.467890057862475,-0.0537536267458147,0.0912024987804638,0.354106422796758,0.525121177694162,0.489309880227548,-0.116883957681652,0.427363737486096,0.659832053850805,-0.136524368361409,0.435891075517218,0.0292195316931819,0.165202695280281,0.598217763456553,0.35933925834494,0.225268816441437,0.373127514497923,-0.142525439498174,0.563515016685206,-0.0572175046663173,0.315702293939118,0.663210211565013,-0.0723140182940571,0.245228003691463,-0.243174394831848,-0.115822028048617,0.417130144605117,-0.266222022222426,0.0798337382613096,0.24182424916574,0.340681643672016,0.651012750899132
moderate,0.0900693801443585,-0.609544358707531,0.775182956951578,0.798685787090702,-0.0353107300756009,-0.608683348552365,-0.762357246067151,-0.452990290652933,-0.219073838683896,0.693333362840962,0.0102296353792888,0.566572778405402,0.77371591335009,-0.128435574534449,0.765679043674404,0.682455586625277,0.519419410862326,0.607538796745573,0.662710059996722,0.150115633573931,0.328937197184268,-0.396054366672579,0.486036433709348,-0.714283510481076,-0.312300692201663,0.560400830964397,-0.0297010217814229,-0.0272670212554094,-0.669757473451322,-0.419135959438293,0.0018323408165292,-0.753820115491831,-0.278944913818744,0.719867095653848,0.5708974407615,0.745064904740865
moderate,0.516746063443483,-0.368869614667796,0.398065339091811,0.643045924527984,0.0426590422175367,-0.415177345708517,-0.4558122785383,-0.242757625416215,0.0617079634911026,0.0284583607744439,0.183391405394578,0.168621700879765,0.0487128853206798,0.298110178596274,0.572982171181251,0.500487704819887,0.0181257780852082,0.39083503184684,0.108119176351252,0.605527446962829,0.256068676018328,-0.391686458386156,0.271633952565012,-0.174401745051503,-0.14782077442128,0.341158662709058,-0.136192833492904,0.0254240670764095,-0.527802153674143,-0.352138494040222,-0.0104481716138567,-0.285661918729956,0.246168269512042,0.620816612367783,0.577201303048414,0.597430815445702
moderate,0.0956638543622784,-0.507908151043068,0.621326891205252,0.736223733362114,-0.304637485233152,-0.730133139794059,-0.707587832261081,-0.641412516970742,-0.195805473129399,0.416143845004315,-0.063797405502206,-0.367779111644658,0.513212171858199,-0.0308093665488421,0.483704505807202,0.472119835361677,0.0015092057592046,0.324245916847935,0.0390438939286793,0.0589908794369471,0.380812392963225,-0.277163002220883,0.488777446288971,-0.713029903533608,-0.564115648315963,0.338069850062434,-0.235556883059871,-0.331178778670507,-0.575520315875628,-0.18369056937921,-0.28544669411036,-0.668011546640904,-0.0004146513981472,0.381738096616625,0.507141465605834,0.725360050900389
moderate,-0.261873311697252,0.596720181069844,-0.35866690282153,-0.590631248411351,0.283777676690639,0.427653116584592,0.256933923703602,0.270667821290303,0.211629618091256,-0.317587170482292,-0.167487582042502,-0.0357989568515884,-0.617494353039862,-0.505402160861063,-0.551149109642297,-0.21213813651221,-0.14832780011967,-0.259293344798892,-0.118581215943529,0.171707398789977,-0.518861902183932,0.607625982662384,-0.251333392218235,0.448366122768307,0.391605073601772,-0.0702026818228299,0.290422000948317,0.0550023707918445,0.321238792345761,0.516238912181206,0.0772878141299194,0.364654733715103,0.127620063139644,-0.332147937411095,-0.449681671671102,-0.408184946546064
moderate,-0.0599211818474258,-0.0703468902004055,0.495910656729802,0.164472081011011,-0.0041955504846087,-0.421024492724682,-0.396712784019073,-0.411528353539724,-0.30573374791151,0.258036966815295,-0.157616342506182,-0.375536449923526,0.0055642847801243,0.51426295060121,0.132860479246006,0.0699936967004978,0.149120835530627,0.0851259335062232,0.201025369707239,0.329376853329882,0.105535809692536,0.106645262670062,-0.339846722018046,-0.417263898882741,-0.197103625234705,0.0439320524019501,-0.167416826211032,-0.223697944182696,-0.385700886235493,0.0380331110711899,-0.185925872529378,-0.18973340088964,-0.106393201312062,0.519435686142551,0.005654945224607,0.0396414532920983
moderate,-0.0175156794478093,0.0681670803986655,0.558838632103654,0.738267327205989,0.173123963389532,-0.656138286775835,-0.705572690807084,-0.402709175569502,-0.29558891693023,0.381865072498235,0.134293601601871,-0.155775803144224,0.301536856273645,0.3602567520693,0.580208213604041,0.500958799190171,0.580449079587762,0.389941292192903,0.280840503492359,0.385676712706126,0.291963469684707,-0.356673382222487,0.146475015305726,-0.505222571668329,-0.415900430516796,0.296355197820436,-0.649771869060507,-0.401546434890652,-0.595752021268582,-0.303946515193696,-0.148257006151743,-0.612649608453481,-0.184835386161208,0.294331932674551,0.238931456971839,0.678134094089653
moderate,0.307467160258012,-0.363115948004923,0.682431407741951,0.718502076487159,-0.112790006027604,-0.522848857643648,-0.424478050016868,-0.583662229126654,-0.335599812465073,0.500094957858125,0.108779076241888,-0.0729831144465291,0.516826176190394,0.312456847713483,0.553498145382372,0.763669028493223,0.63622715616261,0.605151378139278,0.618790808668777,0.019716291898757,0.229172652649549,-0.357139747558171,0.258670122792561,-0.694126373376242,-0.649561693065838,0.284721542389475,0.0463632148654515,-0.242139867111063,-0.606087896957723,-0.397856910171262,-0.11031894934334,-0.38412473312989,0.0851828270171287,0.607226721011076,0.315010790028171,0.688403149760796
moderate,0.148652283426552,-0.506191970178532,-0.003343363610466,0.0786743653286836,-0.205730516168978,0.0757559651533216,0.0248154435110822,-0.415643019751501,-0.107555937977348,0.373818522583299,-0.0525892018954318,-0.188836898395722,-0.0600302943964693,0.178649136364191,0.0228163946361199,0.329190317053582,0.0274893110653988,-0.0025140475188079,0.284957222504509,0.0,0.326497553723901,0.100809776151609,0.229448736883208,-0.177289998564275,-0.202667387263102,-0.077953902337504,-0.346211862152227,-0.290775401069519,-0.164312193787526,-0.221344585784128,-0.188502673796791,-0.363859644923234,-0.21979818106128,-0.0080213903743315,0.0056847618130606,0.186207119559711
severe,0.265680428734364,-0.498778409608765,0.725592525364223,0.786189647997206,-0.30842754583693,-0.681551564903605,-0.450407265155341,-0.432333431355023,-0.132027096706203,0.723551586149667,0.0793558976785528,0.0330316742081448,0.780641690651863,0.104475228479963,0.709602129924082,0.505994267423407,0.431657906172075,0.741200568681212,0.667605444703328,-0.0566780905756361,0.123958055522977,-0.298861283933071,0.42438391495991,-0.688305757929918,-0.635279585902931,0.376414156668826,-0.19760628073566,-0.35131221719457,-0.703902339915204,-0.155283179667763,-0.173665158371041,-0.550223446730057,-0.604627062658207,0.37367361262081,0.586129809813315,0.774215900515894
severe,0.168167010537194,-0.150456764134137,0.536462580580866,0.407381411327792,-0.331622317576457,-0.481651734784098,-0.561733062460684,-0.622733521613233,-0.332969640926157,0.510905156526205,-0.0206972025842611,-0.358762188932296,0.418940089559385,0.690032201871468,0.558023766794108,0.21988891012111,0.411815759413159,0.328808551625632,0.329642526309965,-0.0794734010741479,0.25643074835925,-0.0449934871245177,0.280113918542322,-0.612515658516951,-0.542282436357192,0.042995043717968,-0.302317008680803,-0.412741871762821,-0.552802607391855,0.260189253570355,-0.284259743455658,-0.52064361925372,-0.445529320995892,0.435560132733033,0.279471232560186,0.504385139736206
