group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD5,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD39,CD169,ITGB7,CD54,FCERIA,CD41,CD2,CD303,CD98,CD18,CD38,CD45,CD71,CD26,CD304,CD49d,CD305,CD371,CD328,CD101
moderate,0.466922745761892,-0.806131765045186,-0.825628303636357,0.559107971972487,0.519030405431042,0.332051761341542,-0.329030785957749,0.0111204994255785,-0.699359728445838,-0.438530681174396,-0.632863344960179,-0.727420845476911,-0.0699401643504424,-0.381786443225494,-0.71763643701248,-0.795990245460561,-0.696951425810819,-0.114087881516187,-0.47672176091176,-0.200070509432827,-0.556019415155999,0.401058693469045,0.014878129966569,0.585180966976154,0.117506610596946,-0.600257270906804,-0.0957663017343731,0.10159279198817,0.0025022190969751,0.0323646325642365,0.605673860650639,-0.216075267056871,0.663983700415401,-0.858314381098096,-0.492214383684626,-0.727822426053656
moderate,0.350583139028281,-0.198836771249108,-0.728661300876138,0.516176337975799,0.599926699669074,0.410341061692967,-0.322252698231313,0.0793388102028462,-0.079303965358117,-0.254449679749647,-0.0868768328445748,-0.154837385483589,-0.291036377748227,-0.18432365449672,-0.541585887828854,-0.54298552357639,-0.301832994891619,-0.630608465476082,-0.380337298203693,0.375034370560541,-0.229191147476729,0.267107065220808,-0.30357695894419,0.153437852423829,0.429531569653458,-0.327571874723372,0.335074696668949,-0.097274691422784,0.345133716561708,0.0361722244410438,0.578916834497863,0.20236458704733,0.505317232361848,-0.538065692302098,-0.553403648125128,-0.653916552802686
moderate,0.441342614757814,-0.720665393932918,-0.789255368926146,0.662111027222476,0.751219124442973,0.679462004907288,0.132832471838104,0.418944339453283,-0.619142026775758,-0.328138051959298,0.429627851140456,-0.567085551986297,0.0784789769964601,0.0864061483316792,-0.459853683794545,-0.434188249049535,-0.443572365454882,0.0851183277688822,-0.439822680364929,0.373487042470497,-0.430363649301941,0.453980487172002,-0.184548215477937,0.78720684913877,0.605711540434567,-0.385385025621928,0.180645034962206,0.286723638593563,0.308125262058502,0.147621147611797,0.606219133986574,0.319692612485034,0.697166206463382,-0.482521954849204,-0.729666457321896,-0.752604082642682
moderate,0.59839166617088,-0.367795732230249,-0.464798010227861,0.366266924722901,0.39986900941444,0.115407445274086,-0.418353270667245,0.407747117578965,-0.0665443617425076,-0.19257571757202,0.497629208155524,-0.268631534095068,-0.242524789031472,-0.329219880354352,-0.336478340459958,-0.627851699080481,-0.376276853847695,-0.280975743474508,-0.25269328760161,0.280938833570412,-0.155275327410774,0.423897585636117,0.0551168263380593,0.546704528588438,0.461350040536124,-0.0748353461055547,0.332147937411095,0.302513039355145,0.23416476907944,-0.31801528139475,0.393638662137974,0.0405405405405405,0.532828834652205,-0.0599810336652442,-0.269884600930093,-0.456234689670951
moderate,-0.216233337113388,-0.037340496021861,-0.174775010885737,0.219882956577255,0.100415417404183,0.0904123535561832,-0.274265975998869,-0.0140338136015794,0.168969211641147,-0.161126731276092,-0.0350480456843092,-0.0011445881115938,0.15420644087799,0.0003474594122695,-0.130319927642863,-0.13561173753575,-0.0980449196365757,-0.0914728190769013,-0.130922040455979,0.193977493918745,-0.0366171731802038,0.0673843152837482,-0.25990963006391,0.095565839157475,-0.133145225766827,-0.139718470842502,0.188007080157497,-0.0650517996130726,-0.0951166750392727,-0.0092218299574115,0.230189393008687,0.0823856658293502,0.168586084930462,0.0246583413248213,-0.0250336152327793,0.0968298559341359
moderate,0.117010395206805,-0.520293255667774,-0.708098500878848,0.610725539042743,0.643418841020899,0.36120442564485,-0.0874802736170172,0.219124561800733,-0.39617615684789,-0.540046573832289,0.0681476418318524,-0.324958624787329,-0.310380497702183,-0.238913502584254,-0.527612659657567,-0.586471070526974,-0.369173101479311,-0.438488412764708,-0.385538401458581,0.384073820915926,-0.354695769970532,0.608407382091593,-0.0046683724277431,0.337971943777837,0.358613869839551,-0.230652178467014,0.599565953025903,0.481253641680158,0.0191244016993857,0.0496775814330046,0.460646883373566,0.0723171565276828,0.647384653218477,-0.107993521945653,-0.136826194950504,-0.606738670276747
moderate,0.0338808108632146,-0.697782818101037,-0.699067802884696,0.463105858973388,0.463153138093439,0.160939038082864,-0.720691137778553,0.493906451831243,-0.579864705737335,-0.465192419309665,-0.0067542213883677,-0.668440327629457,-0.248682591784596,0.678522242477368,-0.469731741877316,-0.546248870961584,-0.48969486520481,0.0969384351688887,-0.0537950657415815,0.391181988742964,-0.209413129380673,0.0191964674699089,-0.622598915480459,0.713618737026503,0.595961201107045,-0.0700011214224622,-0.0202721749209262,-0.032942284246505,0.0857662982493637,0.299213288348921,0.687216073980188,0.339024390243902,0.422875808068557,-0.353824534499499,-0.40953431105401,-0.673894375667113
moderate,0.451115843527034,-0.499832859764677,-0.651490701828163,0.275277097472793,0.228733653232584,0.202055653751333,-0.501798130268747,0.305334418968753,-0.37062349247575,-0.435581469779675,-0.0153743315508021,-0.571867541355839,-0.30850335811386,0.274875558552254,-0.540101520789347,-0.486212078715644,-0.347273763931342,0.0,-0.597793459189328,0.0344251336898396,-0.14195988322869,0.254172338835871,-0.40866804852893,0.617033469323398,0.502224007910758,-0.162516939873188,0.410603923470395,-0.0741978609625669,0.315309984867864,0.0776917447784956,0.597647623776249,0.246657754010695,0.662419779101687,-0.0701871657754011,-0.296555074581331,-0.507167186127529
severe,0.25066252678369,-0.67441266239456,-0.696148115492834,0.453386559266469,0.253985621554961,0.156866346099696,-0.279445878833927,0.198151592199393,-0.678526279592771,-0.0110181397721798,-0.211855203619909,-0.766125722592507,-0.0433426644467957,0.205738626512607,-0.688318266788821,-0.240084926526778,-0.65381367499365,0.152953203334251,-0.141446289964449,0.227963800904977,-0.50445119576046,-0.018074375684317,-0.385028649965032,0.520457827573426,0.455759919597629,-0.342112409763924,0.11742347114931,0.0954751131221719,0.0351953009136918,0.384999619010982,0.495240642356953,0.0261538461538462,0.300183986209569,-0.270413357837486,-0.697125738260434,-0.649274357489235
severe,-0.0064458677317276,-0.615028330712786,-0.596038504851516,0.634882573887936,0.522253259456182,0.539546396710926,0.189213477231274,0.42493936069355,-0.54220535317234,-0.476763217461754,0.156479744070873,-0.634715816627197,-0.721147972117683,0.176399332426564,-0.657386113383279,-0.384844988030512,-0.567648706019852,0.100759668850836,-0.398874825258956,0.305792242148328,-0.443016331023116,-0.0471830287793703,0.0654819286933132,0.660701891821932,0.488577654508834,-0.342926965590289,0.269392917150171,0.23056572474192,0.315989952196085,0.15081433109326,0.601428925921763,0.118028853548248,0.483325134933282,-0.456642572736009,-0.403038446062203,-0.615006498809905
